match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_blockedScoringAttempt,stat_fouls,player_firstName,player_lastName,stat_goals,stat_unsuccessfulTouch,stat_challengeLost,stat_totalContest,stat_wonContest,stat_keyPass,stat_dispossessed,stat_totalOffside,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox
10411651,home,Roma,Rui Patrício,rui-patricio,R. Patrício,G,190,3199,M,rpatricio1,17737,EUR,571881600,G,1,1,False,26.0,20.0,12.0,6.0,18.0,21.0,2.0,5.0,2.0,6.0,2.0,1.0,1.0,90.0,35.0,7.3,6.0,0.0,0.0,0.00026834,0,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411651,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,190,4038,M,,611210,EUR,829699200,D,23,23,False,37.0,32.0,4.0,3.0,26.0,27.0,6.0,12.0,1.0,3.0,,,,90.0,53.0,7.8,8.0,0.1363,0.0706,0.00320857,1,,23,2.0,1.0,1.0,1.0,6.0,1.0,1.0,4.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,
10411651,home,Roma,Chris Smalling,chris-smalling,C. Smalling,D,192,1660,M,,47741,EUR,627696000,D,6,6,False,42.0,37.0,5.0,4.0,36.0,41.0,1.0,1.0,5.0,2.0,,,,90.0,55.0,7.4,5.0,0.0399,0.0,0.00053824,1,,5,,,3.0,1.0,4.0,,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
10411651,home,Roma,Roger Ibañez,roger-ibanez,R. Ibañez,D,185,2299,M,,888949,EUR,911779200,D,3,3,False,48.0,40.0,5.0,3.0,36.0,44.0,4.0,4.0,5.0,4.0,,,,90.0,66.0,8.4,9.0,0.15,0.4353,0.00086337,2,,3,,1.0,2.0,2.0,7.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
10411651,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,175,16244,M,nico_zale,984184,EUR,1011744000,M,59,59,False,53.0,38.0,12.0,6.0,24.0,28.0,14.0,27.0,1.0,6.0,,,,89.0,73.0,6.3,20.0,0.0,0.0,0.00910767,0,,59,2.0,,,5.0,3.0,,,2.0,,,2.0,,1.0,,,,1.0,4.0,1.0,1.0,,,,,,,,,,
10411651,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,186,2731,M,,186855,EUR,794188800,M,4,4,False,33.0,26.0,6.0,3.0,17.0,21.0,9.0,13.0,1.0,9.0,,,,90.0,50.0,7.6,9.0,0.0,0.0,0.110788,0,,4,1.0,1.0,1.0,3.0,9.0,,,,7.0,4.0,1.0,,2.0,,,,1.0,,,,1.0,,,,,,,,,
10411651,home,Roma,Nemanja Matić,nemanja-matic,N. Matić,M,194,3565,M,Mati,44241,EUR,586396800,M,8,8,False,48.0,39.0,7.0,2.0,34.0,36.0,5.0,12.0,3.0,6.0,,,,90.0,63.0,7.2,12.0,0.0,0.0,0.00869504,0,,18,,,1.0,2.0,8.0,,,1.0,6.0,4.0,1.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,
10411651,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,178,5712,M,stewel92,45925,EUR,720144000,M,92,92,False,45.0,39.0,5.0,4.0,30.0,32.0,9.0,14.0,2.0,3.0,,,,84.0,70.0,6.7,12.0,0.0,0.0,0.0608585,0,,22,1.0,1.0,1.0,6.0,4.0,,,2.0,2.0,1.0,,,,,,,2.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,
10411651,home,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,177,117714,M,LaJoya,256219,EUR,753321600,F,21,21,False,24.0,20.0,1.0,1.0,9.0,12.0,15.0,18.0,,3.0,,,,70.0,41.0,8.6,9.0,0.1741,0.0452,0.332169,2,,21,6.0,,,4.0,4.0,1.0,,,,,3.0,,,,,,2.0,3.0,2.0,1.0,4.0,,1.0,2.0,4.0,3.0,1.0,,,
10411651,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,186,5687,M,lorepelle7,555540,EUR,835142400,F,7,7,False,26.0,21.0,,,17.0,20.0,6.0,10.0,2.0,1.0,,,,89.0,44.0,7.3,8.0,0.0914,0.0,0.132314,1,,7,4.0,1.0,1.0,5.0,6.0,,,1.0,1.0,1.0,3.0,1.0,2.0,,,,1.0,2.0,1.0,1.0,2.0,,,,2.0,1.0,,True,,
