match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,player_firstName,player_lastName,stat_outfielderBlock,stat_totalOffside
11352350,home,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,1,1,False,True,31.0,17.0,20.0,6.0,11.0,13.0,6.0,18.0,1.0,11.0,2.0,5.0,1.0,90.0,41.0,7.9,14.0,0.00162828,0,0.7478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352350,home,Bournemouth,Max Aarons,max-aarons,M. Aarons,D,3,178,1261,M,,943645,EUR,946944000,D,37,37,False,,24.0,18.0,5.0,4.0,9.0,13.0,9.0,13.0,,5.0,,,,68.0,46.0,7.0,11.0,0.0143427,0,,2.0,4.0,5.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
11352350,home,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,False,,65.0,55.0,11.0,4.0,40.0,42.0,15.0,23.0,3.0,,,,,90.0,74.0,7.0,10.0,0.00636746,0,,,1.0,4.0,1.0,,,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
11352350,home,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,25,25,False,,69.0,60.0,14.0,8.0,40.0,40.0,20.0,29.0,1.0,8.0,,,,90.0,78.0,7.4,10.0,0.0109105,0,,,,5.0,,,,1.0,3.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11352350,home,Bournemouth,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,5,5,False,,56.0,45.0,12.0,6.0,24.0,28.0,21.0,30.0,,7.0,,,,90.0,73.0,7.2,15.0,0.0107448,0,,2.0,2.0,2.0,,,,1.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,
11352350,home,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,False,,37.0,29.0,2.0,1.0,11.0,13.0,18.0,25.0,1.0,6.0,,,,90.0,53.0,7.4,14.0,0.199061,2,,1.0,9.0,6.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,0.126,0.1617,4.0,,,,,,,,,,
11352350,home,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,,41.0,30.0,3.0,1.0,17.0,18.0,14.0,30.0,2.0,7.0,,,,90.0,62.0,7.4,18.0,0.0713314,0,,7.0,2.0,8.0,,2.0,1.0,3.0,3.0,3.0,1.0,3.0,,1.0,,,,,,,2.0,1.0,,,,,,,,,
11352350,home,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,M,24,24,False,,16.0,11.0,,,4.0,4.0,7.0,12.0,,3.0,,,,81.0,34.0,6.9,12.0,0.00895558,4,,,9.0,7.0,,5.0,1.0,,3.0,1.0,1.0,3.0,3.0,,4.0,,,1.0,0.2161,0.1024,1.0,,2.0,1.0,,,,,,,
11352350,home,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,justinkluivert,851596,EUR,925862400,M,19,19,False,,14.0,11.0,,,2.0,2.0,9.0,12.0,,2.0,,,,68.0,23.0,6.8,7.0,0.00739086,1,,,5.0,3.0,,4.0,2.0,,1.0,1.0,2.0,,2.0,,1.0,,,1.0,0.0311,0.1646,,,,,,,,,,,
11352350,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,,38.0,34.0,2.0,1.0,11.0,12.0,23.0,29.0,1.0,6.0,,,,89.0,63.0,7.6,13.0,0.0838774,2,,3.0,4.0,5.0,1.0,2.0,2.0,,3.0,3.0,,,2.0,,,3.0,,1.0,0.2221,0.26,2.0,,1.0,,,,,,,,
