match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal
11396232,home,1. FSV Mainz 05,Jessic Ngankam,ngankam-jessic,J. Ngankam,F,24,180,394,M,906276,EUR,964051200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396232,home,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396232,away,Darmstadt 98,Marcel Schuhen,marcel-schuhen,M. Schuhen,G,1,188,101,M,132654,EUR,726883200,G,1,1,False,,46.0,26.0,31.0,11.0,18.0,22.0,8.0,24.0,,1.0,,11.0,,5.0,,,,90.0,58.0,6.7,21.0,0.00240106,0,0.41,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,
11396232,away,Darmstadt 98,Matthias Bader,matthias-bader,M. Bader,M,26,176,59,M,800444,EUR,866505600,D,26,26,False,,23.0,21.0,2.0,1.0,11.0,11.0,10.0,13.0,1.0,4.0,1.0,3.0,,,,,,75.0,38.0,6.3,6.0,0.00930038,1,,1.0,2.0,,,,3.0,,1.0,,,,,,,,0.0194,,1.0,,,,1.0,,2.0,,,,,,
11396232,away,Darmstadt 98,Christoph Klarer,christoph-klarer,C. Klarer,D,4,191,230,M,865554,EUR,960940800,D,14,14,False,,40.0,31.0,8.0,5.0,19.0,22.0,12.0,19.0,3.0,7.0,2.0,,,,,,,90.0,50.0,6.5,10.0,0.0128053,1,,2.0,3.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,0.0998,,1.0,,,,,,,,1.0,1.0,,,
11396232,away,Darmstadt 98,Thomas Isherwood,thomas-isherwood,T. Isherwood,D,3,195,70,M,791928,EUR,885945600,D,3,3,False,,17.0,15.0,1.0,1.0,12.0,13.0,3.0,4.0,3.0,4.0,2.0,1.0,,,,,,45.0,22.0,6.4,2.0,0.00116286,0,,1.0,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11396232,away,Darmstadt 98,Fabian Holland,fabian-holland,F. Holland,M,32,172,44,M,39718,EUR,647654400,D,32,32,False,True,37.0,27.0,8.0,2.0,16.0,18.0,11.0,19.0,,3.0,,3.0,,,,,,75.0,57.0,6.4,14.0,0.0126118,0,,,1.0,1.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11396232,away,Darmstadt 98,Bartol Franjić,bartol-franjic,B. Franjić,D,4,188,631,M,880742,EUR,947808000,M,28,28,False,,49.0,42.0,5.0,3.0,33.0,35.0,9.0,14.0,2.0,5.0,4.0,8.0,,,,,,90.0,59.0,6.4,8.0,0.00573357,0,,,1.0,,3.0,2.0,,,1.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,1.0
11396232,away,Darmstadt 98,Braydon Manu,braydon-manu,B. Manu,F,37,170,211,M,844625,EUR,859507200,M,7,7,False,,6.0,5.0,,,,,5.0,7.0,,3.0,,1.0,,,,,,45.0,17.0,6.6,4.0,0.00636681,1,,1.0,3.0,,1.0,,1.0,1.0,,1.0,1.0,,Braydon,Manu,,,0.0278,,1.0,,1.0,,,1.0,,,1.0,,,,
11396232,away,Darmstadt 98,Julian Justvan,julian-justvan,J. Justvan,M,10,177,208,M,843132,EUR,891475200,M,17,17,False,,32.0,25.0,4.0,1.0,9.0,11.0,16.0,23.0,,3.0,1.0,6.0,,,,,,75.0,45.0,6.7,10.0,0.0142106,2,,2.0,6.0,2.0,2.0,1.0,1.0,,3.0,1.0,,,,,,,0.1021,,2.0,,,,,1.0,,,2.0,,,,
11396232,away,Darmstadt 98,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,M,18,18,False,,21.0,15.0,2.0,1.0,5.0,7.0,10.0,14.0,4.0,10.0,4.0,2.0,,,,,,90.0,52.0,6.3,17.0,0.030331,1,,,10.0,,4.0,1.0,2.0,1.0,3.0,5.0,1.0,,,,,,0.0609,,,,2.0,1.0,1.0,1.0,4.0,,,,,,
11396232,away,Darmstadt 98,Oscar Vilhelmsson,oscar-vilhelmsson,O. Wilhelmsson,F,11,188,219,M,993211,EUR,1065052800,F,29,29,False,,8.0,5.0,,,,,5.0,8.0,2.0,3.0,1.0,1.0,,,,,,90.0,13.0,6.5,4.0,0.0396065,0,,14.0,15.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,
11396232,away,Darmstadt 98,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,F,27,27,False,,22.0,18.0,3.0,1.0,7.0,8.0,12.0,19.0,1.0,3.0,1.0,1.0,,,,,,90.0,42.0,6.5,10.0,0.203662,3,,,2.0,,,,2.0,1.0,,1.0,,,,,1.0,,0.1027,0.0309,5.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,
11396232,away,Darmstadt 98,Aaron Seydel,aaron-seydel,A. Seydel,F,,199,68,M,558680,EUR,823651200,F,22,22,True,,11.0,6.0,,,3.0,4.0,3.0,7.0,2.0,4.0,1.0,,,,,,,45.0,24.0,6.6,10.0,0.0147401,2,,1.0,4.0,,,,2.0,1.0,,2.0,,,Aaron,Seydel,,,0.0705,,,,,,1.0,1.0,3.0,,1.0,,,,
11396232,away,Darmstadt 98,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,F,25,25,True,,8.0,6.0,1.0,,1.0,1.0,5.0,8.0,2.0,4.0,,,,,,,,45.0,18.0,7.1,4.0,0.0514684,3,,,1.0,,,,,1.0,,2.0,2.0,,,,1.0,,0.0621,0.3365,1.0,,,,1.0,1.0,1.0,,1.0,,,,
11396232,away,Darmstadt 98,Clemens Riedel,clemens-riedel,C. Riedel,D,38,186,359,M,1129360,EUR,1058572800,D,38,38,True,,9.0,7.0,1.0,,5.0,6.0,2.0,3.0,,1.0,,1.0,,,,,,15.0,11.0,6.3,2.0,0.00103261,0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
11396232,away,Darmstadt 98,Emir Karić,emir-karic,E. Karić,D,17,186,635,M,796032,EUR,865814400,D,19,19,True,,7.0,4.0,2.0,,4.0,5.0,,2.0,,,2.0,,,,,,,15.0,10.0,6.1,3.0,0.00014406,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396232,away,Darmstadt 98,Sebastian Polter,sebastian-polter,S. Polter,F,91,190,355,M,39733,EUR,670464000,F,40,40,True,,3.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,,1.0,,,,,,15.0,5.0,6.3,4.0,1.138e-05,0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,
11396232,away,Darmstadt 98,Alexander Brunst,alexander-brunst,A. Brunst-Zoellner,G,30,195,31,M,174285,EUR,805075200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396232,away,Darmstadt 98,Jannik Müller,jannik-muller,J. Müller,D,24,187,18,M,169249,EUR,758851200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396232,away,Darmstadt 98,Christoph Zimmermann,christoph-zimmermann,C. Zimmermann,D,,194,50,M,142568,EUR,726796800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396232,away,Darmstadt 98,Tobias Kempe,tobias-kempe,T. Kempe,M,,184,86,M,37630,EUR,614908800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
