match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_outfielderBlock,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,captain,stat_totalCross,stat_accurateCross,stat_wonContest,stat_hitWoodwork,stat_penaltyWon,stat_errorLeadToAShot,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_aerialWon,stat_errorLeadToAGoal,stat_penaltyConceded,stat_totalOffside
12764864,home,Chelsea,Marc Guiu,guiu-marc,M. Guiu,F,38,187.0,28341,M,marcguiu9,1414933,EUR,1136332800,F,38,38,False,4.0,1.0,,,0.0,,,4.0,4.0,2.0,,,,45.0,19.0,7.8,7.0,0.0007442,3,,1.0,2.0,,1.0,4.0,2.0,1.0,,1.0,1.0,,0.8623,0.7277,1.0,,,,,,1.0,,,,2.0,,,,3.0,,,,,,,,,,
12764864,home,Chelsea,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178.0,10585,M,kdh_8,861970,EUR,905040000,M,22,22,True,36.0,34.0,,,0.0,11.0,11.0,27.0,2.0,3.0,1.0,,,45.0,45.0,7.5,5.0,0.152698,0,,25.0,4.0,1.0,1.0,2.0,,,,,,1.0,,,2.0,,,,,,,1.0,,,1.0,,2.0,2.0,1.0,,1.0,,,,,,,,
12764864,home,Chelsea,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192.0,6525,M,cesarecasadei,1016788,EUR,1042156800,M,31,31,True,30.0,30.0,,,0.0,17.0,17.0,13.0,,3.0,,,,45.0,34.0,6.9,1.0,0.0187571,1,,13.0,,,,,1.0,,,,,,0.0358,0.0337,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12764864,home,Chelsea,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185.0,10388,M,chukwuemeka10,994556,EUR,1066608000,M,17,17,True,9.0,8.0,,,0.0,2.0,2.0,8.0,2.0,,,,,22.0,16.0,6.5,4.0,0.0267513,1,,7.0,1.0,,,2.0,1.0,,,1.0,1.0,,0.4018,0.2372,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,
12764864,home,Chelsea,Sam Rak-Sakyi,sam-rak-sakyi,S. Rak-Sakyi,M,51,,1934,M,,1150955,EUR,1111881600,M,51,51,True,6.0,6.0,,,0.0,,,6.0,,,,,,11.0,8.0,6.2,1.0,0.0258509,1,,6.0,1.0,,1.0,,,,,,,,0.1707,,1.0,,,Sam Rak-Sakyi,,1.0,1.0,,,,,,,,,,,,,,,,,,
12764864,home,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197.0,18384,M,RS1,920546,EUR,879811200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764864,home,Chelsea,Max Merrick,merrick-max,M. Merrick,G,50,,1207,M,,1403054,EUR,1131580800,G,50,50,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Max Merrick,,,,,,,,,,,,,,,,,,,,,
12764864,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179.0,19294,M,malogst,996958,EUR,1053302400,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764864,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175.0,37144,M,cucurella3,794939,EUR,901065600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764864,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182.0,40319,M,nonzinoo10,966547,EUR,1015718400,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764864,away,FC Noah,Ognjen Čančarević,ognjen-cancarevic,O. Čančarević,G,55,188.0,207,M,,795899,EUR,622684800,G,22,22,False,32.0,26.0,9.0,3.0,0.0,25.0,28.0,4.0,1.0,6.0,1.0,8.0,10.0,90.0,47.0,7.1,6.0,0.00014446,0,-1.3629,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
12764864,away,FC Noah,Aleksandar Miljković,aleksandar-miljkovic,A. Miljković,D,26,181.0,41,M,,39591,EUR,635990400,D,26,26,False,40.0,37.0,1.0,1.0,0.0,31.0,32.0,8.0,3.0,4.0,,,,75.0,55.0,5.6,6.0,0.0121504,0,,6.0,3.0,1.0,,2.0,,,2.0,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12764864,away,FC Noah,Gonçalo Silva,goncalo-silva,G. Silva,D,37,184.0,76,M,,169729,EUR,675993600,D,37,37,False,55.0,47.0,7.0,1.0,0.0,36.0,41.0,14.0,2.0,2.0,,,,90.0,64.0,3.7,11.0,0.00596319,1,,11.0,4.0,2.0,1.0,1.0,,,1.0,1.0,1.0,,0.1487,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,1.0,2.0,,
12764864,away,FC Noah,Sergey Muradyan,sergey-muradyan,S. Muradyan,D,3,189.0,183,M,,1408999,EUR,1093564800,D,3,3,False,30.0,27.0,1.0,1.0,0.0,22.0,24.0,6.0,3.0,3.0,,,,90.0,39.0,5.9,3.0,0.00260625,0,,5.0,,,,1.0,,,3.0,2.0,2.0,,,,,,2.0,Sergey Muradyan,,,,,,,,,,,1.0,,,,,,,,,,
12764864,away,FC Noah,Hovhannes Hambardzumyan,hovhannes-hambardzumyan,H. Hambardzumyan,D,19,179.0,119,M,,57291,EUR,654998400,D,19,19,False,17.0,15.0,1.0,1.0,0.0,6.0,7.0,12.0,2.0,3.0,,,,62.0,33.0,6.1,5.0,0.0103141,0,,9.0,1.0,1.0,,,,,4.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,True,2.0,,,,,,,,,1.0,,,
12764864,away,FC Noah,Yan Eteki,yan-eteki,Y. Eteki,M,88,187.0,120,M,,848082,EUR,872553600,M,88,88,False,51.0,46.0,2.0,1.0,0.0,28.0,30.0,21.0,6.0,2.0,2.0,,,90.0,60.0,6.2,5.0,0.0325614,0,,18.0,2.0,1.0,,,,,,4.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
12764864,away,FC Noah,Gustavo Sangaré,gustavo-sangare,G. Sangaré,M,17,180.0,2992,M,,1019038,EUR,847411200,M,17,17,False,32.0,28.0,3.0,1.0,0.0,16.0,18.0,14.0,4.0,5.0,2.0,,,62.0,39.0,6.2,5.0,0.201921,0,,12.0,4.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,
12764864,away,FC Noah,Eraldo Cinari,eraldo-cinari,E. Cinari,M,11,181.0,86,M,,891613,EUR,844992000,M,11,11,False,34.0,27.0,1.0,,0.0,13.0,13.0,21.0,3.0,2.0,1.0,,,90.0,46.0,6.0,11.0,0.0279433,3,,14.0,3.0,1.0,1.0,1.0,1.0,,,,,1.0,0.0771,0.12,,,,,,,,,2.0,,2.0,,,,1.0,,,,,,,1.0,,,1.0
12764864,away,FC Noah,Gor Manvelyan,gor-manvelyan,G. Manvelyan,M,10,180.0,193,M,,1129370,EUR,1018310400,M,27,27,False,21.0,17.0,,,0.0,3.0,5.0,17.0,1.0,3.0,,,,45.0,26.0,6.2,5.0,0.0113574,2,,14.0,2.0,2.0,,1.0,1.0,,,,,,0.046,0.0218,1.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,
12764864,away,FC Noah,Hélder Ferreira,helder-ferreira,H. Ferreira,M,7,180.0,120,M,,892206,EUR,860198400,M,7,7,False,42.0,38.0,1.0,,0.0,15.0,15.0,28.0,6.0,3.0,3.0,,,90.0,61.0,6.7,7.0,0.159921,2,,23.0,3.0,1.0,,3.0,,,1.0,2.0,1.0,,0.1451,,2.0,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,1.0
12764864,away,FC Noah,Gonçalo Gregório,goncalo-gregorio,G. Gregório,F,8,184.0,177,M,,842288,EUR,803088000,F,8,8,False,19.0,17.0,3.0,2.0,0.0,10.0,11.0,8.0,2.0,1.0,,,,62.0,27.0,6.9,5.0,0.0206246,1,,7.0,1.0,,,,1.0,,,2.0,2.0,1.0,0.0952,0.1049,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,
12764864,away,FC Noah,Imran Oulad Omar,imran-oulad-omar,I. O. Omar,M,11,181.0,204,M,,858888,EUR,881798400,M,81,81,True,25.0,20.0,3.0,1.0,0.0,10.0,10.0,16.0,1.0,2.0,,,,45.0,32.0,7.3,5.0,0.0942161,4,,11.0,,,,1.0,3.0,,,,,,0.1555,0.3708,2.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
12764864,away,FC Noah,Virgile Pinson,pinson-virgile,V. Pinson,M,10,177.0,60,M,,949372,EUR,824947200,F,93,93,True,6.0,5.0,,,0.0,2.0,2.0,6.0,1.0,1.0,,,,28.0,15.0,6.7,3.0,0.045469,1,,4.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,0.0458,,2.0,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,
12764864,away,FC Noah,Artem Avanesyan,artem-avanesyan,A. Avanesyan,M,18,177.0,19,M,,862988,EUR,932169600,M,18,18,True,11.0,10.0,,,0.0,3.0,3.0,8.0,,3.0,,,,28.0,12.0,6.5,2.0,0.0203693,0,,7.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12764864,away,FC Noah,Matheus Aiás,matheus-aias,M. Aiás,F,9,175.0,296,M,,899902,EUR,851904000,F,9,9,True,5.0,5.0,,,0.0,3.0,3.0,2.0,,1.0,,,,28.0,6.0,6.6,,0.0065364,1,,2.0,1.0,1.0,,,1.0,,,,,,0.0685,0.3901,,,,,,,,,,,,,,,,,,,,,,,,,
12764864,away,FC Noah,Bryan Mendoza,mendoza-bryan,B. Mendoza,D,,180.0,17,M,,1001795,EUR,731462400,M,14,14,True,10.0,9.0,,,0.0,3.0,3.0,8.0,1.0,1.0,,,,15.0,13.0,6.8,2.0,0.119297,0,,6.0,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
12764864,away,FC Noah,Aleksey Ploshchadnyi,aleksey-ploshchadnyi,A. Ploshchadnyi,G,92,190.0,47,M,,1434582,EUR,1082505600,G,92,92,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764864,away,FC Noah,Pablo Santos,pablo-santos,P. Santos,D,27,185.0,62,M,,874392,EUR,700876800,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764864,away,FC Noah,Guðmundur Þórarinsson,gudmundur-thorarinsson,G. Þórarinsson,D,4,183.0,59,M,,66758,EUR,703296000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764864,away,FC Noah,Artak Dashyan,artak-dashyan,A. Dashyan,M,10,181.0,81,M,,583996,EUR,627523200,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764864,away,FC Noah,Grenik Petrosyan,grenik-petrosyan,G. Petrosyan,M,10,174.0,24,M,,958802,EUR,1007510400,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
