match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,captain,stat_goodHighClaim,stat_goals,stat_lastManTackle,stat_totalOffside,stat_clearanceOffLine
12441706,home,Almere City FC,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,7,180.0,203,M,990814,EUR,902534400,F,18,18,False,24.0,18.0,,,0.0,3.0,4.0,16.0,21.0,2.0,,,90.0,45.0,6.8,16.0,0.0730074,0,,1.0,1.0,6.0,4.0,11.0,9.0,3.0,,2.0,2.0,4.0,,1.0,,,,,1.0,,,Charles-Andreas,Brym,,4.0,2.0,,,,,,,,,,,
12441706,home,Almere City FC,Kornelius Normann,kornelius-hansen,K. Hansen,M,11,175.0,64,M,989864,EUR,989107200,F,17,17,True,6.0,6.0,,,0.0,2.0,2.0,6.0,8.0,,,,30.0,16.0,6.4,6.0,0.11201,0,,4.0,2.0,1.0,,4.0,2.0,1.0,,1.0,,2.0,,1.0,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,
12441706,home,Almere City FC,Baptiste Guillaume,baptiste-guillaume,B. Guillaume,F,19,189.0,97,M,320919,EUR,803260800,F,21,21,True,11.0,3.0,,,0.0,,,3.0,11.0,,,,30.0,16.0,6.5,10.0,0.00622276,0,,,,3.0,3.0,3.0,3.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12441706,home,Almere City FC,Tim Receveur,tim-receveur,T. Receveur,M,14,175.0,37,M,152418,EUR,680832000,M,28,28,True,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,,,,19.0,15.0,6.3,3.0,0.0085516,0,,,,,1.0,3.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
12441706,home,Almere City FC,Ruben Providence,ruben-providence,R. Providence,F,28,172.0,5595,M,954066,EUR,994464000,F,7,7,True,6.0,4.0,,,0.0,1.0,1.0,3.0,8.0,3.0,,,19.0,12.0,6.6,7.0,0.00034695,0,,3.0,,1.0,,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12441706,home,Almere City FC,Jonas Wendlinger,jonas-wendlinger,J. Wendlinger,G,1,191.0,30,M,951497,EUR,963792000,G,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441706,home,Almere City FC,Malcolm Mateyo,malcolm-mateyo,M. Mateyo,G,31,,8,M,1919410,EUR,1106697600,G,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Malcolm,Mateyo,,,,,,,,,,,,,,
12441706,home,Almere City FC,Theo Barbet,theo-barbet,T. Barbet,D,22,184.0,56,M,911846,EUR,983836800,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441706,home,Almere City FC,Alex Balboa,alex-balboa,A. Balboa,M,8,181.0,73,M,1167698,EUR,983836800,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441706,home,Almere City FC,Jeffry Puriel,jeffry-puriel,J. Puriel,M,27,196.0,14,M,1046943,EUR,1037404800,F,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Jeffry Puriel,,,,,,,,,,,,,,,
12441706,home,Almere City FC,Emanuel Poku,emanuel-poku,E. Poku,F,17,,70,M,1887071,EUR,1121731200,F,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441706,away,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185.0,555,M,227192,EUR,807235200,G,1,1,False,41.0,31.0,20.0,11.0,0.0,23.0,25.0,8.0,16.0,9.0,3.0,3.0,90.0,52.0,7.8,10.0,0.00185441,0,0.8969,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,1.0,,,,
12441706,away,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,22,176.0,127,M,896210,EUR,780192000,D,2,2,False,41.0,38.0,4.0,4.0,0.0,24.0,26.0,14.0,16.0,9.0,,,90.0,69.0,7.7,8.0,0.011403,1,,1.0,,4.0,2.0,7.0,9.0,,5.0,6.0,4.0,1.0,,1.0,,1.0,,1.0,1.0,0.0574,0.0561,,,2.0,1.0,,,,,,,,,,,,
12441706,away,Sparta Rotterdam,Marvin Young,marvin-young,M. Young,D,3,182.0,187,M,1648759,EUR,1128211200,D,3,3,False,36.0,32.0,9.0,6.0,0.0,23.0,24.0,9.0,12.0,1.0,,,90.0,63.0,7.8,5.0,0.005126,0,,,,7.0,6.0,8.0,10.0,,15.0,4.0,2.0,1.0,,,,,1.0,,,,,Marvin,Young ,1.0,,,,,,,,,,,,,
12441706,away,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194.0,180,M,947842,EUR,963446400,D,4,4,False,54.0,48.0,13.0,9.0,0.0,32.0,34.0,16.0,20.0,4.0,,,89.0,80.0,8.7,7.0,0.0480428,1,,,,1.0,7.0,3.0,7.0,1.0,18.0,,,,1.0,1.0,,1.0,2.0,1.0,,0.1335,0.8667,,,,,,,,,,,,,1.0,,,
12441706,away,Sparta Rotterdam,Mike Kleijn,kleijn-mike,M. Kleijn,D,15,175.0,123,M,1193084,EUR,1107907200,D,5,5,False,30.0,22.0,3.0,,0.0,15.0,19.0,7.0,13.0,3.0,,,90.0,50.0,7.2,12.0,0.0214501,0,,2.0,,,2.0,3.0,6.0,1.0,4.0,4.0,2.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,
12441706,away,Sparta Rotterdam,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,14,176.0,998,M,1160026,EUR,1074816000,M,10,10,False,39.0,33.0,4.0,1.0,1.0,19.0,20.0,14.0,20.0,3.0,,,90.0,65.0,8.2,13.0,0.0180356,3,,1.0,,,,6.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,0.806,0.4086,,,,4.0,1.0,1.0,,,,,,,1.0,,,
12441706,away,Sparta Rotterdam,Gjivai Zechiël,gjivai-zechiel,G. Zechiël,M,21,179.0,686,M,1433802,EUR,1086048000,M,6,6,False,39.0,35.0,3.0,2.0,0.0,18.0,18.0,17.0,21.0,6.0,,,84.0,54.0,7.2,8.0,0.0238665,2,,,,1.0,,4.0,4.0,1.0,,2.0,1.0,3.0,,1.0,,,1.0,,,0.11,,,,2.0,2.0,2.0,,,,2.0,,,,,,,
12441706,away,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170.0,272,M,913584,EUR,984009600,M,8,8,False,30.0,22.0,,,0.0,11.0,15.0,12.0,18.0,4.0,,,84.0,43.0,7.0,15.0,0.050586,0,,3.0,1.0,1.0,2.0,5.0,3.0,,3.0,,,1.0,,2.0,,,,,1.0,,,,,,4.0,,,,,,,,,,,,
12441706,away,Sparta Rotterdam,Mitchell van Bergen,mitchell-van-bergen,M. v. Bergen,F,7,170.0,248,M,827662,EUR,935712000,F,7,7,False,19.0,17.0,2.0,1.0,0.0,5.0,5.0,16.0,24.0,3.0,,,90.0,47.0,8.1,16.0,0.626063,4,,10.0,4.0,,,4.0,3.0,1.0,1.0,2.0,2.0,5.0,,3.0,,3.0,1.0,,,0.1718,1.0552,,,1.0,3.0,1.0,1.0,,,,,,,1.0,,1.0,
12441706,away,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192.0,737,M,796943,EUR,872899200,F,9,9,False,23.0,14.0,,,0.0,2.0,2.0,12.0,21.0,3.0,,,89.0,38.0,7.9,13.0,0.0408946,3,,,,6.0,8.0,7.0,11.0,,2.0,,,4.0,3.0,1.0,,1.0,1.0,,2.0,0.4967,0.8809,,,,1.0,1.0,1.0,,,1.0,,,,,,,1.0
12441706,away,Sparta Rotterdam,Shunsuke Mito,shunsuke-mito,S. Mito,M,11,164.0,867,M,1002479,EUR,1033171200,F,11,11,False,11.0,7.0,3.0,1.0,0.0,4.0,5.0,3.0,7.0,3.0,,,29.0,17.0,6.7,6.0,0.00250918,1,,1.0,,1.0,1.0,2.0,2.0,,,,,,1.0,,,1.0,,,,0.0355,0.041,,,,2.0,1.0,,,,,,,,,,,
12441706,away,Sparta Rotterdam,Mohamed Nassoh,mohamed-nassoh,M. Nassoh,M,10,186.0,724,M,1088895,EUR,1043539200,M,17,17,True,27.0,24.0,7.0,6.0,0.0,9.0,10.0,15.0,18.0,7.0,,,61.0,37.0,7.4,7.0,0.0793077,0,,1.0,,1.0,,1.0,4.0,,,3.0,,3.0,1.0,3.0,,,1.0,1.0,,,,Mohamed Nassoh,,,1.0,1.0,,,,,,,,,,,
12441706,away,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173.0,79,M,13028,EUR,558489600,M,18,18,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,10.0,2.0,6.5,,3.95e-06,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441706,away,Sparta Rotterdam,Pelle Clement,pelle-clement,P. Clement,M,6,177.0,70,M,795135,EUR,832464000,M,16,16,True,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,10.0,8.0,7.3,2.0,0.406514,0,,,,,,,2.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,
12441706,away,Sparta Rotterdam,Rick Meissen,rick-meissen,R. Meissen,D,3,193.0,44,M,1048906,EUR,1014508800,D,14,14,True,,,,,0.0,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,Rick Meijssen,,,,,,,,,,,,,,,
12441706,away,Sparta Rotterdam,Nökkvi Þórisson,nokkvi-thorisson,N. Þórisson,F,19,188.0,101,M,987077,EUR,934502400,F,19,19,True,,,,,0.0,,,,,,,,1.0,,,,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441706,away,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195.0,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441706,away,Sparta Rotterdam,Kaylen Reitmaier,kaylen-reitmaier,K. Reitmaier,G,,197.0,12,M,1508529,EUR,1081123200,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Kaylen Reitmaier,,,,,,,,,,,,,,,
12441706,away,Sparta Rotterdam,Max De Ligt,de-ligt-max,M. d. Ligt,D,13,189.0,36,M,1517610,EUR,1090281600,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441706,away,Sparta Rotterdam,Boyd Reith,boyd-reith,B. Reith,D,2,175.0,53,M,825836,EUR,925862400,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441706,away,Sparta Rotterdam,Joel Ideho,joel-ideho,J. Ideho,M,17,176.0,191,M,1049063,EUR,1058400000,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Joel,Ideho,,,,,,,,,,,,,,
12441706,away,Sparta Rotterdam,Ayoub Oufkir,ayoub-oufkir,A. Oufkir,M,24,170.0,550,M,1648756,EUR,1136332800,F,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Ayoub,Oufkir,,,,,,,,,,,,,,
