match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_interceptionWon,stat_goals,stat_accurateCross,stat_totalContest,stat_wonContest,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
14425851,home,Cambridge United,Elias Kachunga,,,elias-kachunga,E. Kachunga,F,10,178.0,80,M,114066,EUR,703900800.0,F,10,10,False,16.0,12.0,1.0,,1.0,2.0,2.0,10.0,14.0,2.0,1.0,,,,,,82.0,33.0,6.6,10.0,,2,0.06,-0.52,0.71,,,,5.0,3.0,9.0,4.0,,,1.0,,1.0,1.0,0.09,1.0,1.0,1.0,3.0,,,,,1.0,,2.0,1.0,,1.0
14425851,home,Cambridge United,Dominic Ball,,,dominic-ball,D. Ball,M,4,184.0,26,M,149821,EUR,807321600.0,M,4,4,True,21.0,18.0,2.0,1.0,0.0,7.0,8.0,11.0,13.0,1.0,2.0,,,,,,28.0,27.0,6.7,4.0,,1,0.12,0.06,0.23,,,,2.0,1.0,4.0,2.0,,,1.0,1.0,1.0,,-0.49,1.0,,,,,1.0,,,,,1.0,,,
14425851,home,Cambridge United,Sullay Kaikai,,,sullay-kaikai,S. Kaikai,F,11,182.0,116,M,536318,EUR,809395200.0,F,11,11,True,11.0,8.0,,,0.0,2.0,2.0,6.0,9.0,,1.0,,,,,,27.0,21.0,6.1,9.0,,0,-0.29,0.05,-0.06,,,3.0,1.0,,3.0,2.0,1.0,,2.0,,1.0,,,,,,3.0,,,,,,,,,,
14425851,home,Cambridge United,Louis Appéré,,,louis-appere,L. Appéré,F,9,185.0,39,M,860685,EUR,922406400.0,F,9,9,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,1.0,,,,,,27.0,13.0,6.8,4.0,,0,0.05,0.04,0.22,,,,2.0,,3.0,3.0,,,1.0,1.0,,,,,,,2.0,2.0,,,,,,1.0,,,
14425851,home,Cambridge United,Glenn McConnell,,,glenn-mcconnell,G. McConnell,M,27,173.0,32,M,1391250,EUR,1114473600.0,M,27,27,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,2.0,,,,,,18.0,16.0,6.3,7.0,,0,0.02,-0.07,-0.13,,,1.0,2.0,,8.0,2.0,3.0,,,,,,,,,,2.0,2.0,,,,1.0,,2.0,,,
14425851,home,Cambridge United,Liam Bennett,Liam Bennett,,liam-bennett,L. Bennett,M,2,175.0,34,M,1132091,EUR,1007078400.0,D,2,2,True,6.0,1.0,2.0,,0.0,,2.0,1.0,4.0,,1.0,,,,,,8.0,14.0,7.2,7.0,,0,0.24,0.08,0.17,,,1.0,,1.0,,3.0,,,1.0,,,1.0,,,,,2.0,1.0,,,1.0,,,,,,
14425851,home,Cambridge United,Ben Hughes,Ben Hughes,,ben-hughes,B. Hughes,G,25,188.0,17,M,1138104,EUR,1068854400.0,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425851,home,Cambridge United,Ben Purrington,,,ben-purrington,B. Purrington,D,3,174.0,19,M,340291,EUR,832550400.0,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425851,home,Cambridge United,George Hoddle,George Hoddle,,george-hoddle,G. Hoddle,M,38,173.0,17,M,1432082,EUR,1127779200.0,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425851,home,Cambridge United,Ryan Loft,,,ryan-loft,R. Loft,F,21,190.0,21,M,865666,EUR,874195200.0,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425851,away,Charlton Athletic,Ashley Maynard Brewer,,,ashley-maynard-brewer,A. M. Brewer,G,1,187.0,62,M,906179,EUR,930268800.0,G,21,21,False,14.0,9.0,9.0,4.0,0.0,7.0,7.0,2.0,7.0,,5.0,2.0,2.0,2.0,,,90.0,22.0,6.4,5.0,0.5675,0,0.04,-0.02,-0.29,0.32,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14425851,away,Charlton Athletic,Josh Laqeretabua,Josh Laqeretabua,,josh-laqeretabua,J. Laqeretabua,M,38,185.0,20,M,1493510,EUR,1127692800.0,D,38,38,False,41.0,29.0,12.0,4.0,0.0,19.0,21.0,10.0,20.0,11.0,3.0,,,,,,90.0,78.0,6.4,22.0,,0,0.13,0.07,-0.43,,,,2.0,5.0,3.0,6.0,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,
14425851,away,Charlton Athletic,Zach Mitchell,Zach Mitchell,,zach-mitchell,Z. Mitchell,D,24,186.0,29,M,1428687,EUR,1105228800.0,D,20,20,False,62.0,51.0,7.0,2.0,0.0,40.0,44.0,11.0,18.0,15.0,2.0,,,,,,90.0,90.0,6.6,11.0,,0,0.02,0.03,-0.32,,,,3.0,10.0,4.0,13.0,,,2.0,2.0,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,
14425851,away,Charlton Athletic,Macaulay Gillesphey,,,macaulay-gillesphey,M. Gillesphey,D,3,180.0,49,M,814577,EUR,817171200.0,D,3,3,False,55.0,41.0,18.0,6.0,0.0,30.0,30.0,11.0,25.0,6.0,2.0,,,,,,75.0,70.0,6.3,15.0,,0,0.31,0.11,-0.44,,True,,2.0,1.0,3.0,5.0,,,2.0,1.0,1.0,,,,,1.0,,2.0,,,,,,,,,
14425851,away,Charlton Athletic,Oliver Hobden,Oliver Hobden,,oliver-hobden,O. Hobden,D,42,,3,M,2232837,EUR,1096416000.0,M,42,42,False,26.0,15.0,6.0,2.0,0.0,5.0,6.0,10.0,20.0,2.0,1.0,,,,,,64.0,44.0,6.2,18.0,,0,0.24,0.02,-0.16,,,3.0,5.0,2.0,8.0,3.0,,,,,2.0,1.0,,,,,2.0,,2.0,,,1.0,1.0,1.0,,,
14425851,away,Charlton Athletic,Harvey Knibbs,,,harvey-knibbs,H. Knibbs,M,41,175.0,137,M,886651,EUR,925084800.0,M,41,41,False,19.0,14.0,,,0.0,7.0,9.0,7.0,10.0,1.0,3.0,,,,,,65.0,36.0,6.0,10.0,,2,-0.15,-0.62,-0.26,,,,,1.0,6.0,2.0,2.0,1.0,,,,1.0,-0.32,,1.0,,1.0,1.0,2.0,,,2.0,,2.0,,,
14425851,away,Charlton Athletic,Joe Rankin-Costello,,,joe-rankin-costello,J. Rankin-Costello,D,26,183.0,69,M,905789,EUR,932947200.0,M,26,26,False,42.0,27.0,9.0,1.0,0.0,15.0,17.0,12.0,25.0,1.0,4.0,,,,,,64.0,55.0,6.7,19.0,,0,0.58,0.24,-0.12,,,4.0,2.0,,5.0,2.0,,,,,1.0,3.0,,,,,,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,,
14425851,away,Charlton Athletic,Karoy Anderson,Karoy Anderson,,karoy-anderson,K. Anderson,M,23,180.0,189,M,1400998,EUR,1096588800.0,M,18,18,False,42.0,38.0,5.0,3.0,0.0,24.0,24.0,14.0,18.0,,4.0,,,,,,90.0,56.0,6.0,10.0,,2,0.15,0.01,-0.17,,,,5.0,2.0,11.0,5.0,,,2.0,1.0,5.0,,-0.5,1.0,1.0,,5.0,,1.0,,,1.0,1.0,1.0,,,1.0
14425851,away,Charlton Athletic,Ibrahim Fullah,,,ibrahim-fullah,I. Fullah,M,37,176.0,83,M,1833884,EUR,1175731200.0,M,37,37,False,27.0,23.0,3.0,1.0,0.0,8.0,8.0,15.0,19.0,,5.0,,,,,,90.0,40.0,7.8,7.0,,2,0.08,0.09,-0.16,,,1.0,1.0,,1.0,5.0,,1.0,1.0,,,1.0,0.52,,1.0,,3.0,2.0,,1.0,1.0,2.0,2.0,,,,
14425851,away,Charlton Athletic,Isaac Olaofe,,,isaac-olaofe,I. Olaofe,F,9,181.0,109,M,943646,EUR,943142400.0,F,22,22,False,14.0,10.0,1.0,,0.0,1.0,1.0,9.0,13.0,,1.0,,,,,,90.0,23.0,6.0,9.0,,1,0.01,0.08,-0.01,,,,4.0,,7.0,1.0,,,,,1.0,2.0,-0.2,1.0,,,3.0,1.0,,,,2.0,,,,,
14425851,away,Charlton Athletic,Charlie Kelman,,,charlie-kelman,C. Kelman,F,23,169.0,367,M,964422,EUR,1004659200.0,F,23,23,False,12.0,10.0,,,0.0,3.0,3.0,7.0,9.0,,2.0,,,,,,63.0,22.0,6.0,7.0,,3,-0.06,0.29,-0.02,,,,4.0,1.0,6.0,1.0,,3.0,,,,1.0,-0.58,,,,2.0,,,,,1.0,,1.0,,,
14425851,away,Charlton Athletic,Henry Rylah,Henry Rylah,,henry-rylah,H. Rylah,F,24,175.0,11,M,1428684,EUR,1132272000.0,M,39,39,True,5.0,1.0,1.0,,0.0,,1.0,1.0,4.0,1.0,2.0,,,,,,27.0,15.0,6.6,10.0,,0,-0.33,0.27,0.17,,,3.0,2.0,1.0,3.0,3.0,,,,,,,,,,,2.0,,,,,3.0,2.0,,,,
14425851,away,Charlton Athletic,Micah Mbick,Micah Mbick,,micah-mbick,M. Mbick,F,33,185.0,90,M,1606826,EUR,1162944000.0,F,33,33,True,3.0,1.0,1.0,1.0,0.0,1.0,2.0,,1.0,,1.0,,,,,,26.0,13.0,6.6,5.0,,3,-0.03,0.01,-0.02,,,,2.0,1.0,4.0,3.0,,,1.0,,1.0,,0.01,2.0,1.0,,1.0,,,,,2.0,1.0,,,,
14425851,away,Charlton Athletic,Alan Nwamba,Alan Nwamba,,alan-nwamba,A. Nwamba,,35,,10,M,1939360,EUR,,D,35,35,True,13.0,12.0,4.0,3.0,0.0,3.0,3.0,9.0,10.0,1.0,1.0,,,,,,26.0,18.0,7.0,3.0,,0,0.27,0.02,0.15,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,
14425851,away,Charlton Athletic,Kai Enslin,Kai Enslin,,kai-enslin,K. Enslin,F,34,182.0,35,M,1992255,EUR,1129939200.0,M,34,34,True,10.0,6.0,2.0,,0.0,4.0,5.0,2.0,5.0,,2.0,,,,,,25.0,22.0,6.6,12.0,,0,0.27,0.27,-0.01,,,4.0,1.0,,3.0,1.0,,,1.0,1.0,1.0,2.0,,,,,4.0,,,,2.0,1.0,,1.0,,,
14425851,away,Charlton Athletic,Keenan Gough,,,keenan-gough,K. Gough,M,36,182.0,12,M,2193236,EUR,1141084800.0,M,36,36,True,10.0,8.0,1.0,,0.0,6.0,6.0,2.0,4.0,5.0,2.0,,,,,,15.0,19.0,6.7,3.0,,0,0.03,0.02,0.18,,,,1.0,1.0,2.0,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,
14425851,away,Charlton Athletic,William Mannion,,,william-mannion,W. Mannion,G,25,186.0,26,M,848457,EUR,894326400.0,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425851,away,Charlton Athletic,Ty Ewens-Findlay,Ty Ewens-Findlay,,ty-ewens-findlay,T. Ewens-Findlay,D,45,,9,M,1601696,EUR,,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425851,away,Charlton Athletic,Reuben Reid,Reuben Reid,,reuben-reid,R. Reid,F,46,,9,M,2232838,EUR,,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425851,away,Charlton Athletic,Paris Lock,Paris Lock,,paris-lock,P. Lock,F,43,175.0,17,M,1516208,EUR,1098057600.0,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
