match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,description,id,isHome,incidentClass,reason,player_id,player_name,injury,length,from,confirmed,playerName,rescinded
12499488,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
12499488,,,,,90,6.0,,1,,,inGamePenalty,Off target,118486706.0,False,missed,offTarget,280009.0,Lucas Höler,,,,,,
12499488,,,,,90,,,1,,,substitution,,123002778.0,True,regular,,,,False,,,,,
12499488,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,4.0,,,,
12499488,,,,,81,,,10,,,substitution,,123002715.0,False,regular,,,,False,,,,,
12499488,,,,,81,,,10,,,substitution,,123002714.0,False,regular,,,,False,,,,,
12499488,,2.0,0.0,,78,,,13,,,goal,,186574275.0,True,regular,,35166.0,Thomas Müller,,,,,,
12499488,,,,,74,,,17,,,substitution,,123002633.0,True,regular,,,,False,,,,,
12499488,,,,,74,,,17,,,substitution,,123002632.0,True,regular,,,,False,,,,,
12499488,,,,,72,,,19,,,substitution,,123002606.0,False,regular,,,,False,,,,,
12499488,,,,,63,,,28,,,substitution,,123002516.0,False,regular,,,,False,,,,,
12499488,,,,,63,,,28,,,substitution,,123002515.0,False,regular,,,,False,,,,,
12499488,,,,,59,,,32,,,substitution,,123002475.0,True,regular,,,,False,,,,,
12499488,,,,,59,,,32,,,substitution,,123002474.0,True,regular,,,,False,,,,,
12499488,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
12499488,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,4.0,,,,
12499488,,1.0,0.0,,38,,,8,,,goal,,186571619.0,True,penalty,,108579.0,Harry Kane,,,penalty,,,
12499488,,,,,36,,,10,,,varDecision,,27649.0,True,penaltyNotAwarded,,108579.0,Harry Kane,,,,False,,
12499488,,,,,31,,,15,,,card,,121522280.0,True,yellow,Foul,798583.0,Dayot Upamecano,,,,,Dayot Upamecano,False
