match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_penaltyConceded,stat_bigChanceMissed,stat_penaltyMiss
12499488,home,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,MNeuer,8959,EUR,512265600,G,1,1,False,True,46.0,45.0,4.0,4.0,0.0,39.0,40.0,6.0,6.0,2.0,10.0,1.0,1.0,1.0,3.0,90.0,57.0,7.2,1.0,0.00351932,0,0.1258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499488,home,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,Jok_32,259117,EUR,792201600,D,6,6,False,,86.0,78.0,8.0,6.0,0.0,43.0,47.0,36.0,41.0,2.0,6.0,1.0,,,,90.0,101.0,7.3,10.0,0.085676,0,,,,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12499488,home,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,Upamecano,798583,EUR,909446400,D,2,2,False,,71.0,66.0,2.0,2.0,0.0,42.0,46.0,24.0,25.0,1.0,4.0,,,,,89.0,77.0,6.8,5.0,0.0168509,0,,,,,,1.0,6.0,7.0,7.0,,,,2.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,
12499488,home,FC Bayern München,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15013,M,kiminjae3,896569,EUR,848016000,D,3,3,False,,121.0,115.0,3.0,1.0,0.0,79.0,81.0,36.0,40.0,5.0,6.0,,,,,90.0,135.0,7.5,9.0,0.0234834,0,,,,,,2.0,5.0,3.0,7.0,2.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,
12499488,home,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,raphaelguerreiro14,246999,EUR,756518400,D,22,22,False,,88.0,72.0,3.0,1.0,0.0,39.0,48.0,33.0,40.0,2.0,9.0,,,,,90.0,109.0,7.4,20.0,0.0976853,1,,,,,,,,2.0,6.0,2.0,1.0,,,,4.0,3.0,1.0,2.0,1.0,,1.0,0.0347,,,,,,,,,,
12499488,home,FC Bayern München,Aleksandar Pavlović,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,alekspavlovic_,1142251,EUR,1083542400,M,45,45,False,,68.0,65.0,3.0,2.0,0.0,34.0,36.0,31.0,32.0,2.0,3.0,,,,,74.0,77.0,6.9,5.0,0.0359221,0,,,,,,1.0,2.0,4.0,5.0,1.0,2.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,
12499488,home,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,sergegnabry,187433,EUR,805680000,M,7,7,False,,42.0,34.0,2.0,1.0,1.0,13.0,16.0,21.0,30.0,1.0,6.0,,,,,90.0,59.0,7.8,13.0,0.133587,2,,,,4.0,,,,,3.0,1.0,,1.0,,1.0,2.0,2.0,,1.0,1.0,,,0.1103,,1.0,2.0,1.0,,,,,,
12499488,home,FC Bayern München,Michael Olise,michael-olise,M. Olise,M,17,184,79532,M,MOlise,978838,EUR,1008115200,M,17,17,False,,27.0,21.0,1.0,,0.0,7.0,9.0,15.0,20.0,,,,,,,59.0,40.0,7.1,10.0,0.221674,2,,,,2.0,1.0,,,1.0,3.0,2.0,,1.0,,,3.0,2.0,,1.0,,,,0.2747,,,1.0,,1.0,0.1148,,,,
12499488,home,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,Bambi,1010231,EUR,1046217600,M,42,42,False,,45.0,38.0,1.0,,0.0,24.0,25.0,14.0,21.0,1.0,1.0,,,,,74.0,61.0,6.7,16.0,0.250316,0,,,,1.0,,,,7.0,4.0,1.0,1.0,3.0,,,,,,8.0,3.0,,,,2.0,,,,,,,,,
12499488,home,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,m.tel14,1048888,EUR,1114560000,M,39,39,False,,28.0,24.0,2.0,1.0,0.0,10.0,11.0,14.0,17.0,,3.0,,,,,59.0,42.0,6.7,10.0,0.0862305,1,,,,,,,1.0,7.0,5.0,1.0,3.0,,,1.0,,,3.0,2.0,1.0,,1.0,0.0379,3.0,,,,,,,,,
