match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_errorLeadToAShot,captain,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_goals,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_punches,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_totalOffside
11067431,home,Botafogo,Tiquinho Soares,,,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,30.0,25.0,3.0,3.0,9.0,9.0,17.0,22.0,4.0,,,,84.0,53.0,7.8,13.0,0.4395,0.3448,0.060245,3,,1.0,1.0,,2.0,6.0,8.0,,,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,,,,1.0,4.0,,,,tiquinho_soares_29,1.0,1.0,,,,
11067431,home,Botafogo,Leonel Di Plácido,,,leonel-di-placido,L. Di Plácido,D,24,173,273,M,546338,EUR,759715200,D,24,24,True,26.0,19.0,1.0,,10.0,11.0,10.0,20.0,2.0,,,,59.0,52.0,6.7,13.0,0.0,0.0,0.0449391,0,,5.0,1.0,1.0,,3.0,4.0,,,4.0,1.0,1.0,,,,,,3.0,1.0,,,2.0,,,,,,,,,,,
11067431,home,Botafogo,Matías Segovia,,,matias-segovia,Matías Segovia,M,77,165,1705,M,988622,EUR,1041638400,M,19,19,True,7.0,5.0,2.0,,2.0,3.0,3.0,4.0,2.0,,,,18.0,15.0,6.7,4.0,0.121,0.0,0.00420363,2,,,,,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,
11067431,home,Botafogo,Danilo Barbosa,,,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,7.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,,,,18.0,12.0,6.7,1.0,0.0,0.0,0.00475658,0,,,,1.0,,2.0,3.0,,,,,,3.0,,,,,,,,,1.0,,,1.0,,,,,,,,
11067431,home,Botafogo,Carlos Alberto,,,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,True,6.0,5.0,,,4.0,4.0,1.0,2.0,1.0,,,,14.0,13.0,7.4,3.0,0.4173,0.9702,0.00018385,1,,,,1.0,,4.0,4.0,4.0,3.0,,,,1.0,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,
11067431,home,Botafogo,Kayque,Kayque,,kayque,Kayque,M,2,176,76,M,1101437,EUR,962928000,M,62,62,True,5.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,,,,,14.0,7.0,7.2,2.0,0.0,0.0,0.209736,0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,
11067431,home,Botafogo,Douglas Borges,,,douglas-borges,D. Borges,G,1,186,39,M,867883,EUR,638755200,G,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067431,home,Botafogo,Gatito Fernández,,,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067431,home,Botafogo,Philipe Sampaio,,,philipe-sampaio,P. Sampaio,D,,191,349,M,588996,EUR,784512000,D,94,94,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067431,home,Botafogo,Luis Segovia,,,luis-segovia,Luis Segovia,D,44,182,358,M,827141,EUR,877824000,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067431,home,Botafogo,Gustavo Sauer,,,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,F,10,10,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067431,home,Botafogo,Jacob Montes,,,montes-jacob,J. Montes,M,8,178,124,M,1009787,EUR,908841600,M,32,32,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067431,home,Botafogo,João Pedro Galvão,,,joao-pedro,J. P. Galvão,M,,184,122,M,1463892,EUR,989193600,M,57,57,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067431,away,Vasco da Gama,Léo Jardim,,,leo-jardim,L. Jardim,G,1,188,5904,M,595598,EUR,795657600,G,1,1,False,26.0,20.0,14.0,8.0,13.0,16.0,7.0,10.0,8.0,,4.0,4.0,90.0,35.0,7.0,6.0,0.0,0.0,0.00084118,0,0.0183,,,,,,,,,,,,,,,,,1.0,,,,,,,,,leocjardim,,,1.0,,,
11067431,away,Vasco da Gama,Puma Rodríguez,,,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,877591,EUR,858297600,D,2,2,False,30.0,25.0,8.0,6.0,12.0,16.0,13.0,15.0,7.0,,,,90.0,51.0,6.7,7.0,0.1049,0.4069,0.0258211,2,,1.0,,3.0,,6.0,3.0,,,3.0,2.0,,,,,,1.0,3.0,1.0,,,3.0,,1.0,,,,,,,1.0,,
11067431,away,Vasco da Gama,Robson Bambu,,,robson-bambu,R. Bambu,D,3,184,359,M,923186,EUR,879292800,D,30,30,False,7.0,7.0,1.0,1.0,7.0,7.0,,,3.0,,,,22.0,12.0,6.4,1.0,0.0,0.0,7.202e-05,0,,,,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,
11067431,away,Vasco da Gama,Léo,,,leo,Léo,D,3,183,707,M,360940,EUR,826070400,D,3,3,False,52.0,47.0,4.0,1.0,33.0,36.0,14.0,16.0,4.0,,,,90.0,60.0,6.3,7.0,0.0,0.0,0.00681374,0,,,,,1.0,3.0,1.0,,,,,,,2.0,,,,5.0,,,True,1.0,,,1.0,,,,,,,,
11067431,away,Vasco da Gama,Lucas Piton,,,lucas-piton,L. Piton,D,6,176,3645,M,982174,EUR,971049600,D,6,6,False,34.0,30.0,1.0,1.0,14.0,16.0,17.0,27.0,3.0,,,,90.0,60.0,6.7,15.0,0.0,0.0,0.045936,0,,9.0,1.0,2.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,
11067431,away,Vasco da Gama,Marlon Gomes,Marlon Gomes,,marlon-gomes,M. Gomes,M,6,184,1923,M,1105833,EUR,1071360000,M,25,25,False,31.0,19.0,9.0,2.0,8.0,12.0,11.0,19.0,12.0,,,,90.0,56.0,7.1,16.0,0.0,0.0,0.00539073,0,,,,1.0,1.0,6.0,13.0,5.0,4.0,6.0,5.0,1.0,2.0,1.0,1.0,,,3.0,2.0,,,2.0,1.0,,,,,,,,,,
11067431,away,Vasco da Gama,Zé Gabriel,,,ze-gabriel,Zé Gabriel,M,35,184,375,M,988852,EUR,916876800,M,23,23,False,35.0,33.0,2.0,2.0,23.0,23.0,10.0,12.0,2.0,,,,88.0,50.0,6.6,4.0,0.0326,0.0,0.0103932,1,,,,1.0,,7.0,3.0,,,3.0,3.0,,,,,1.0,,3.0,1.0,,,5.0,1.0,,1.0,,,,,,,,
11067431,away,Vasco da Gama,Luca Orellano,,,luca-orellano,L. Orellano,M,11,170,1144,M,965764,EUR,953683200,M,14,14,False,10.0,6.0,2.0,1.0,3.0,3.0,5.0,10.0,1.0,,,,70.0,32.0,6.5,13.0,0.0,0.0,0.0889558,0,,3.0,2.0,,1.0,8.0,6.0,5.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,
11067431,away,Vasco da Gama,Alex Teixeira,,,alex-teixeira,A. Teixeira,F,90,173,1081,M,39649,EUR,631584000,M,7,7,False,19.0,16.0,,,11.0,11.0,5.0,10.0,4.0,,,,70.0,34.0,6.1,9.0,0.6009,0.342,0.148898,3,,2.0,,1.0,3.0,4.0,6.0,3.0,1.0,,,1.0,2.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,2.0,1.0
11067431,away,Vasco da Gama,Figueiredo,Figueiredo,,figueiredo,Figueiredo,M,20,178,689,M,1105790,EUR,997747200,M,15,15,False,10.0,5.0,,,2.0,5.0,3.0,6.0,4.0,,,,45.0,22.0,6.6,11.0,0.0848,0.1127,0.00203607,3,,1.0,,2.0,1.0,8.0,2.0,3.0,,,,1.0,1.0,3.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,
11067431,away,Vasco da Gama,Pedro Raul,,,pedro-raul,P. Raul,F,18,191,7083,M,866911,EUR,847152000,F,9,9,False,21.0,11.0,,,5.0,8.0,6.0,13.0,3.0,,,,90.0,36.0,6.7,16.0,0.047,0.0,0.00679042,1,,,,3.0,3.0,8.0,5.0,1.0,1.0,,,5.0,1.0,3.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,
11067431,away,Vasco da Gama,Manuel Capasso,,,manuel-capasso,M. Capasso,D,28,188,442,M,940611,EUR,829872000,D,22,22,True,29.0,24.0,4.0,2.0,21.0,23.0,3.0,6.0,4.0,,,,68.0,38.0,6.5,6.0,0.0,0.0,0.00847675,0,,,,3.0,2.0,7.0,2.0,,,,,,,1.0,,,,1.0,3.0,,,2.0,1.0,,2.0,,,,,,,,
11067431,away,Vasco da Gama,Erick Marcus,,,erick-marcus,Erick Marcus,M,77,172,690,M,1403439,EUR,1078099200,F,16,16,True,10.0,8.0,1.0,1.0,2.0,2.0,8.0,10.0,1.0,,,,45.0,28.0,6.8,10.0,0.036,0.0,0.0715948,1,,2.0,2.0,1.0,,8.0,2.0,4.0,1.0,,,4.0,1.0,2.0,2.0,1.0,,2.0,1.0,,,1.0,1.0,,,,,,1.0,,,,
11067431,away,Vasco da Gama,Rayan,Rayan,,rayan,Rayan,M,37,185,31537,M,1464966,EUR,1154563200,F,77,77,True,6.0,5.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,,,,20.0,12.0,6.4,4.0,0.0326,0.0,0.00180294,1,,,,,2.0,5.0,4.0,,,2.0,1.0,1.0,,2.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,
11067431,away,Vasco da Gama,Gabriel Carabajal,,,gabriel-carabajal,Gabriel Carabajal,M,27,178,97,M,830742,EUR,692236800,M,20,20,True,10.0,5.0,,,1.0,2.0,4.0,9.0,2.0,,,,20.0,16.0,6.7,8.0,0.0,0.0,0.00151822,0,,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11067431,away,Vasco da Gama,Eguinaldo,Eguinaldo,,eguinaldo,Eguinaldo,F,7,175,1189,M,1390545,EUR,1092009600,F,21,21,True,,,,,,,,,,,,,10.0,4.0,6.6,,0.0,0.0,0.0,0,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11067431,away,Vasco da Gama,Ivan Quaresma,,,ivan-quaresma,Ivan,G,12,195,673,M,795029,EUR,855273600,G,97,97,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067431,away,Vasco da Gama,Paulo Henrique,,,paulo-henrique,P. Henrique,D,96,175,6662,M,1021721,EUR,838252800,D,96,96,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067431,away,Vasco da Gama,Zé Vitor,Zé Vitor,,ze-vitor,Zé Vitor,D,14,192,88,M,1174625,EUR,1023667200,D,44,44,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067431,away,Vasco da Gama,Miranda,,,miranda,Miranda,D,16,182,158,M,926868,EUR,948240000,D,35,35,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067431,away,Vasco da Gama,Mateus Carvalho,Matheus Carvalho,,mateus-carvalho,M. Carvalho,M,85,180,1394,M,1391962,EUR,1016409600,M,85,85,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067431,away,Vasco da Gama,Matías Galarza,Matías Galarza,,matias-galarza,M. Galarza,M,23,175,2146,M,1105836,EUR,1013385600,M,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067431,away,Vasco da Gama,Rwan Cruz,Rwan Cruz,,rwan-cruz,Rwan Cruz,F,12,187,1041,M,1180918,EUR,990316800,F,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
