match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_challengeLost,stat_totalCross,stat_accurateCross,captain,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside,stat_hitWoodwork,stat_saves,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated
12499269,home,Monza,Semuel Pizzignacco,,,semuel-pizzignacco,S. Pizzignacco,G,1,185.0,177,M,923820,EUR,999302400,G,21,21,False,25.0,24.0,6.0,5.0,0.0,23.0,23.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,90.0,29.0,6.5,1.0,0.00054191,0,-0.6375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499269,home,Monza,Armando Izzo,,,armando-izzo,A. Izzo,D,4,183.0,521,M,165583,EUR,699494400,D,4,4,False,61.0,54.0,11.0,6.0,0.0,34.0,38.0,20.0,23.0,2.0,6.0,3.0,2.0,,75.0,73.0,7.1,7.0,0.0166162,1,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0242,1.0,,,,,,,,,,,,,,,,,,
12499269,home,Monza,Pablo Marí,,,pablo-mari,P. Marí,D,30,191.0,1707,M,208988,EUR,746755200,D,22,22,False,94.0,86.0,15.0,11.0,0.0,53.0,58.0,33.0,36.0,7.0,7.0,6.0,,,90.0,109.0,7.5,11.0,0.0144317,2,,1.0,3.0,1.0,,2.0,,,,1.0,0.1571,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12499269,home,Monza,Luca Caldirola,,,luca-caldirola,L. Caldirola,D,33,189.0,134,M,100565,EUR,665366400,D,5,5,False,92.0,85.0,5.0,4.0,0.0,48.0,49.0,37.0,43.0,2.0,3.0,4.0,,,90.0,99.0,6.7,7.0,0.0105155,0,,1.0,4.0,,,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,
12499269,home,Monza,Samuele Birindelli,,,samuele-birindelli,S. Birindelli,M,19,175.0,231,M,856729,EUR,932342400,M,19,19,False,36.0,32.0,2.0,1.0,0.0,9.0,11.0,25.0,31.0,,,,4.0,,85.0,51.0,6.6,10.0,0.0704637,0,,2.0,3.0,,,,,,,,,1.0,1.0,,1.0,,6.0,2.0,,,,,,,,,,,,
12499269,home,Monza,Matteo Pessina,,,matteo-pessina,M. Pessina,M,32,183.0,659,M,350210,EUR,861580800,M,32,32,False,87.0,80.0,7.0,4.0,0.0,39.0,43.0,41.0,44.0,3.0,6.0,,8.0,,90.0,94.0,7.0,9.0,0.0476459,0,,,3.0,,,1.0,2.0,1.0,1.0,,,,2.0,,,1.0,,,True,,,,,,,,,,,
12499269,home,Monza,Warren Bondo,,,warren-bondo,W. Bondo,M,38,177.0,2004,M,1000366,EUR,1063584000,M,38,38,False,61.0,58.0,8.0,7.0,0.0,29.0,29.0,29.0,32.0,,5.0,,4.0,,90.0,70.0,7.2,5.0,0.0231541,0,,,2.0,,1.0,,1.0,1.0,3.0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,
12499269,home,Monza,Georgios Kyriakopoulos,,,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186.0,878,M,377302,EUR,823478400,M,77,77,False,55.0,47.0,4.0,1.0,0.0,20.0,23.0,31.0,40.0,1.0,6.0,1.0,1.0,,90.0,87.0,7.8,16.0,0.216021,1,,1.0,2.0,,1.0,2.0,3.0,2.0,1.0,,0.0564,2.0,,,3.0,1.0,8.0,4.0,,1.0,1.0,1.0,0.0417,,,,,,,
12499269,home,Monza,Dany Mota,,,dany-mota,D. Mota,F,47,180.0,827,M,838907,EUR,894067200,F,47,47,False,25.0,20.0,1.0,1.0,0.0,6.0,8.0,14.0,21.0,2.0,6.0,,4.0,,75.0,43.0,6.9,14.0,0.0548887,0,,2.0,3.0,,,,2.0,,1.0,,,1.0,,,3.0,,4.0,,,2.0,1.0,,,,,,,,,
12499269,home,Monza,Daniel Maldini,,,daniel-maldini,D. Maldini,F,27,187.0,4629,M,970928,EUR,1002758400,F,14,14,False,21.0,16.0,1.0,1.0,0.0,6.0,6.0,10.0,17.0,,5.0,,1.0,,62.0,37.0,6.8,13.0,0.0444352,2,,,4.0,,,,1.0,,2.0,1.0,0.0618,,3.0,1.0,2.0,,2.0,,,3.0,2.0,1.0,0.0221,dani.malda,,,,,,
12499269,home,Monza,Andrea Petagna,,,andrea-petagna,A. Petagna,F,37,190.0,474,M,295973,EUR,804470400,F,37,37,False,16.0,12.0,1.0,1.0,0.0,5.0,7.0,7.0,9.0,2.0,4.0,,1.0,,62.0,24.0,6.8,7.0,0.0350015,1,,1.0,2.0,1.0,,,,,1.0,,0.0641,,,,2.0,,,,,2.0,1.0,,,,1.0,,,,,
12499269,home,Monza,Gianluca Caprari,,,gianluca-caprari,G. Caprari,F,24,170.0,457,M,148458,EUR,743990400,F,10,10,True,15.0,14.0,1.0,1.0,0.0,4.0,4.0,12.0,18.0,,2.0,,,,28.0,27.0,7.0,8.0,0.183479,0,,,,,,,,,2.0,,,2.0,,,2.0,,7.0,2.0,,,,,,,,1.0,,,,
12499269,home,Monza,Milan Đurić,,,milan-duric,M. Đurić,F,9,199.0,819,M,76132,EUR,643334400,F,11,11,True,4.0,1.0,,,0.0,,1.0,1.0,3.0,4.0,4.0,1.0,,,28.0,8.0,6.7,3.0,0.00093097,1,,3.0,3.0,1.0,,,,,,1.0,0.035,,,,,,,,,,,,,,,,,,,
12499269,home,Monza,Roberto Gagliardini,,,roberto-gagliardini,R. Gagliardini,M,63,188.0,567,M,287057,EUR,765676800,M,6,6,True,21.0,20.0,1.0,1.0,0.0,6.0,6.0,14.0,16.0,,1.0,,2.0,,15.0,23.0,6.7,2.0,0.00535307,0,,2.0,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12499269,home,Monza,Samuele Vignato,Samuele Vignato,,samuele-vignato,S. Vignato,F,19,170.0,526,M,1119364,EUR,1077580800,F,80,80,True,9.0,8.0,,,0.0,2.0,2.0,6.0,10.0,,2.0,,,,15.0,16.0,6.8,4.0,0.0053926,1,,,,1.0,,,1.0,,1.0,,0.0404,,,,,,3.0,,,,,,,,,,,,,
12499269,home,Monza,Pedro Pereira,,,pedro-pereira,P. Pereira,M,13,185.0,287,M,807291,EUR,885427200,D,13,13,True,7.0,6.0,1.0,1.0,0.0,3.0,4.0,3.0,3.0,,,,1.0,,14.0,9.0,6.6,2.0,0.00562586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499269,home,Monza,Stefano Turati,,,stefano-turati,S. Turati,G,13,188.0,559,M,893752,EUR,999648000,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499269,home,Monza,Andrea Mazza,Andrea Mazza,,andrea-mazza,A. Mazza,G,22,190.0,80,M,1109940,EUR,1072915200,G,69,69,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499269,home,Monza,Davide Bifulco,,,davide-bifulco,D. Bifulco,G,71,,3,M,1564923,EUR,1136332800,G,51,51,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499269,home,Monza,Danilo D'Ambrosio,,,danilo-dambrosio,D. D'Ambrosio,D,,180.0,548,M,107936,EUR,589766400,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499269,home,Monza,Andrea Carboni,,,andrea-carboni,A. Carboni,D,44,185.0,201,M,970978,EUR,981244800,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499269,home,Monza,Marco D'Alessandro,,,marco-dalessandro,M. D'Alessandro,M,77,173.0,92,M,55119,EUR,666748800,M,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499269,home,Monza,Mattia Valoti,,,mattia-valoti,M. Valoti,M,5,181.0,99,M,139397,EUR,747273600,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499269,home,Monza,Omari Forson,,,forson-omari,O. Forson,F,11,179.0,1036,M,1153434,EUR,1090281600,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499269,away,Genoa,Pierluigi Gollini,,,pierluigi-gollini,P. Gollini,G,95,194.0,1254,M,329175,EUR,795484800,G,95,95,False,33.0,27.0,16.0,10.0,0.0,18.0,18.0,9.0,15.0,,,,5.0,,90.0,37.0,7.2,6.0,0.00849305,0,0.0637,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
12499269,away,Genoa,Koni De Winter,,,de-winter-koni,K. De Winter,D,5,191.0,3255,M,1001828,EUR,1023840000,D,4,4,False,25.0,22.0,3.0,1.0,0.0,16.0,18.0,6.0,7.0,1.0,4.0,5.0,4.0,,90.0,38.0,7.0,5.0,0.00106095,0,,3.0,7.0,,,,3.0,3.0,,3.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12499269,away,Genoa,Mattia Bani,,,mattia-bani,M. Bani,D,13,188.0,270,M,250547,EUR,755481600,D,13,13,False,13.0,12.0,3.0,2.0,0.0,11.0,12.0,1.0,1.0,,,1.0,1.0,,45.0,17.0,6.6,1.0,0.0009426,0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499269,away,Genoa,Johan Vásquez,,,johan-vasquez,J. Vásquez,D,22,185.0,4788,M,889785,EUR,909014400,D,22,22,False,30.0,20.0,7.0,4.0,0.0,18.0,21.0,2.0,9.0,2.0,2.0,4.0,4.0,,90.0,39.0,6.8,11.0,0.00173188,0,,5.0,8.0,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
12499269,away,Genoa,Stefano Sabelli,,,stefano-sabelli,S. Sabelli,D,20,179.0,199,M,184421,EUR,726883200,M,20,20,False,13.0,8.0,1.0,,1.0,4.0,5.0,5.0,10.0,1.0,2.0,,3.0,,62.0,29.0,7.0,11.0,0.0774674,1,,1.0,2.0,,,,1.0,1.0,,,0.0127,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
12499269,away,Genoa,Junior Messias,,,junior-messias,J. Messias,F,10,179.0,1230,M,888219,EUR,674092800,M,10,10,False,13.0,11.0,1.0,1.0,0.0,2.0,2.0,9.0,13.0,,4.0,2.0,3.0,,90.0,33.0,6.9,9.0,0.0215405,1,,1.0,5.0,1.0,1.0,2.0,2.0,,1.0,1.0,0.0489,2.0,,,2.0,,2.0,,,4.0,1.0,,,,,,,,,
