match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_hitWoodwork,stat_blockedScoringAttempt,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_clearanceOffLine,stat_errorLeadToAShot
14062188,home,FC Bayern München,Harry Kane,harry-kane,H. Kane,F,9,188,299741,M,HurriKane,108579,EUR,743817600,F,9,9,False,,13.0,9.0,3.0,2.0,1.0,1.0,3.0,8.0,10.0,4.0,1.0,3.0,,,,,,,68.0,35.0,8.5,11.0,0.312427,72.550711126903,7.0,59.127551646163,2.0,,7,,0.43,0.39,0.14,,,,,1.0,1.0,6.0,,3.0,4.0,3.0,,,,,1.0,38.633564271262,47.568500126847,3.0,,1.0,,2.0,3.6149,0.46,2.0,6.0,,2.9882,4.0,2.0,,1.0,,,,,,
14062188,home,FC Bayern München,Hiroki Itō,hiroki-ito,H. Itō,D,21,188,6725,M,hiroki_ito38,873106,EUR,926467200,D,21,21,True,,9.0,9.0,,,0.0,4.0,4.0,5.0,5.0,2.0,3.0,2.0,,,,,,,27.0,13.0,7.0,,0.00298608,38.416728148684,4.0,17.585574864907,0.0,,0,,0.09,0.05,0.22,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14062188,home,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,Bambi,1010231,EUR,1046217600,M,10,10,True,,11.0,10.0,,,1.0,1.0,1.0,9.0,10.0,4.0,,2.0,,,,,,,27.0,33.0,6.5,13.0,0.060977,47.227097552307,7.0,14.296968005283,2.0,,3,,0.07,0.05,0.0,,,,1.0,,,5.0,,1.0,6.0,2.0,,,2.0,2.0,,14.353043502015,23.342275850906,2.0,,1.0,,5.0,0.3041,-0.54,,1.0,,0.088,,,,,1.0,,,,,
14062188,home,FC Bayern München,Lennart Karl,lennart-karl,L. Karl,M,42,168,44372,M,,1861975,EUR,1203638400,M,42,42,True,,12.0,12.0,,,0.0,1.0,1.0,11.0,11.0,,,1.0,,,,,,,27.0,22.0,7.1,3.0,0.42284,50.215989076523,6.0,27.211115439559,2.0,,2,,0.55,0.11,-0.04,,Lennart Karl,,2.0,,,1.0,1.0,,,,2.0,,,,,11.81721340439,29.487744843799,1.0,1.0,1.0,,2.0,0.097,-0.36,1.0,1.0,,0.1449,,,,,,,,,,
14062188,home,FC Bayern München,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89456,M,NJackson11,1085381,EUR,992995200,F,11,11,True,,3.0,2.0,,,0.0,,,2.0,3.0,1.0,,,,,,,,,22.0,8.0,6.8,2.0,0.0566617,51.617863916906,3.0,43.427343427022,2.0,,1,,0.25,0.16,0.0,,Nicolas Jackson,,,,,2.0,,,2.0,1.0,,,,,1.0,30.388977252845,42.076270758528,2.0,,,,,0.2987,0.08,,1.0,,,2.0,,,,,,,,,
14062188,home,FC Bayern München,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,KonradLaimer,355492,EUR,864691200,M,27,27,True,,7.0,7.0,,,0.0,,,7.0,7.0,1.0,,,,,,,,,10.0,9.0,6.6,,0.00861096,60.692557564549,6.0,41.10114465999,1.0,,0,,-0.04,0.09,0.0,,,,,,,1.0,,,,,,,1.0,1.0,1.0,33.017215157792,35.994519596739,1.0,,,,,,,,,,,,,,,,,,,,
14062188,home,FC Bayern München,Jonas Urbig,jonas-urbig,J. Urbig,G,40,189,4842,M,,1130647,EUR,1060300800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jonas Urbig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062188,home,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,raphaelguerreiro14,246999,EUR,756518400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062188,home,FC Bayern München,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,,1129935,EUR,1119916800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062188,home,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,leon_goretzka,184661,EUR,792028800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062188,away,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,,40244,EUR,644284800,G,1,1,False,True,63.0,42.0,36.0,15.0,0.0,33.0,36.0,9.0,27.0,2.0,1.0,7.0,,2.0,5.0,8.0,,,90.0,77.0,7.3,21.0,0.00698507,101.85247460379,15.0,38.639709467874,0.0,1.13,0,0.9467,0.25,0.0,-0.45,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,
14062188,away,TSG Hoffenheim,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1730,M,,138024,EUR,714441600,D,34,34,False,,29.0,21.0,5.0,2.0,0.0,16.0,19.0,5.0,10.0,3.0,3.0,7.0,,1.0,,,,,90.0,57.0,5.5,19.0,0.263388,147.57767099303,15.0,59.253864800103,4.0,,0,,0.16,0.33,-1.0,,,,8.0,,,5.0,2.0,,2.0,,1.0,,2.0,2.0,1.0,19.348432291435,66.343990910037,1.0,3.0,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,
14062188,away,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,,187423,EUR,798249600,D,25,25,False,,4.0,4.0,,,0.0,4.0,4.0,,,1.0,,,,,,,,,17.0,6.0,3.0,1.0,5.837e-05,,,,,,0,,-0.01,,-0.4,,,,,1.0,,2.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,
14062188,away,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,,857740,EUR,953942400,D,5,5,False,,41.0,31.0,6.0,2.0,0.0,28.0,33.0,3.0,8.0,6.0,4.0,5.0,1.0,,,,,,90.0,54.0,5.7,12.0,0.00119647,30.97136732414,6.0,-7.9044592043479,0.0,,1,,-0.13,0.06,-0.92,,,,,3.0,2.0,4.0,1.0,,1.0,1.0,,,3.0,2.0,,,,,,1.0,1.0,2.0,0.3719,-0.45,,,,,1.0,,,,,,,,1.0,
14062188,away,TSG Hoffenheim,Albian Hajdari,albian-hajdari,A. Hajdari,D,21,189,835,M,,1000269,EUR,1053216000,D,21,21,False,,53.0,44.0,5.0,3.0,0.0,36.0,39.0,8.0,14.0,6.0,9.0,5.0,,,,,,,90.0,75.0,6.0,9.0,0.00687125,153.4770283743,14.0,-23.50245578142,0.0,,0,,0.06,0.09,-0.63,,,,,2.0,1.0,7.0,2.0,,,,1.0,,5.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0
14062188,away,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,,978062,EUR,990835200,M,22,22,False,,35.0,29.0,2.0,1.0,0.0,14.0,16.0,15.0,19.0,6.0,1.0,7.0,,1.0,,,,,81.0,50.0,6.6,12.0,0.371866,112.47275409379,9.0,88.098714576568,2.0,,0,,0.4,0.03,-0.37,,,,1.0,1.0,1.0,9.0,3.0,2.0,4.0,2.0,,,2.0,2.0,1.0,26.553674721754,60.235510219167,2.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,1.0
14062188,away,TSG Hoffenheim,Leon Avdullahu,avdullahu-leon,L. Avdullahu,M,7,185,842,M,,1493305,EUR,1077494400,M,7,7,False,,48.0,44.0,1.0,,0.0,35.0,36.0,9.0,12.0,3.0,,3.0,,,,,,,81.0,55.0,6.3,5.0,0.0126564,127.79062066594,14.0,23.273261090829,1.0,,0,,0.12,0.03,-0.39,,,,,1.0,2.0,5.0,4.0,,1.0,1.0,1.0,,,,,26.824350314459,30.480875331919,,,,,,,,,,,,,,,,,,,,,
14062188,away,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,280,M,,253993,EUR,789609600,M,6,6,False,,43.0,36.0,2.0,,0.0,26.0,28.0,10.0,15.0,9.0,1.0,6.0,,3.0,,,,,90.0,54.0,6.7,8.0,0.0213743,58.856633753238,10.0,9.9441767109929,0.0,,0,,0.14,0.14,-0.25,,,,,2.0,1.0,6.0,2.0,,2.0,1.0,,,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14062188,away,TSG Hoffenheim,Bazoumana Touré,bazoumana-toure,B. Touré,M,29,175,3686,M,,1568123,EUR,1141257600,M,29,29,False,,11.0,8.0,,,0.0,2.0,4.0,6.0,7.0,3.0,1.0,6.0,,1.0,,,,,71.0,38.0,5.7,18.0,0.0159512,205.50355012364,12.0,45.539532605863,2.0,,1,,0.01,0.08,-0.21,,Bazoumana Touré,,2.0,3.0,1.0,13.0,1.0,6.0,4.0,1.0,,,,,,27.247706137052,71.408843871688,,,1.0,,4.0,0.1891,0.0,,,,,,,,,,,,,,
14062188,away,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,andrejkramaric,67647,EUR,677289600,F,27,27,False,,32.0,31.0,1.0,1.0,0.0,22.0,22.0,9.0,10.0,,,3.0,,,,,,,71.0,35.0,7.8,2.0,0.0313401,105.36626152844,12.0,6.1917570410051,1.0,,2,,-0.15,0.13,0.14,,,,,,,1.0,,,1.0,,,,,,,13.246325204818,14.481713469062,,,,,,1.0741,0.62,,2.0,,1.6346,1.0,1.0,,,,,,,,
14062188,away,TSG Hoffenheim,Fisnik Asllani,fisnik-asllani,F. Asllani,F,11,186,3700,M,,1010117,EUR,1028764800,F,11,11,False,,18.0,16.0,,,1.0,9.0,9.0,7.0,9.0,6.0,,2.0,,2.0,,,,,66.0,31.0,7.2,8.0,0.899945,63.609920976398,10.0,0.78326802680852,1.0,,2,,0.15,0.04,-0.07,,,,1.0,2.0,2.0,3.0,1.0,,2.0,2.0,,,,,,3.9552786312673,6.7213760495898,2.0,,1.0,,5.0,0.2109,0.1,2.0,1.0,,0.3798,2.0,,,1.0,,,,,,
14062188,away,TSG Hoffenheim,Ihlas Bebou,ihlas-bebou,I. Bebou,F,9,183,465,M,,254297,EUR,767059200,F,9,9,True,,8.0,7.0,,,0.0,3.0,3.0,4.0,5.0,1.0,,,,,,,,,24.0,12.0,6.3,2.0,0.00765688,3.1565988025088,1.0,3.0965547867659,0.0,,0,,-0.03,0.01,-0.02,,,,,1.0,,3.0,,,,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,
14062188,away,TSG Hoffenheim,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,,944899,EUR,961545600,D,15,15,True,,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,,1.0,,,,,,,19.0,8.0,6.3,1.0,0.00633628,,,,,,0,,0.03,,-0.21,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14062188,away,TSG Hoffenheim,Muhammed Damar,muhammed-damar,M. Damar,M,10,185,484,M,,1128638,EUR,1081468800,M,10,10,True,,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,,1.0,,1.0,,,,,19.0,13.0,7.0,5.0,0.00724783,33.401030209678,5.0,16.693138382295,0.0,,2,,-0.11,-0.12,0.57,,,,3.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,0.245,0.04,,1.0,,0.415,1.0,,,,1.0,,,,,
14062188,away,TSG Hoffenheim,Luka Duric,luka-duric,L. Duric,M,48,181,76,M,,2216257,EUR,1055894400,M,48,48,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,9.0,4.0,6.7,,0.0014377,4.453417676347,1.0,1.9410258902996,0.0,,0,,0.04,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062188,away,TSG Hoffenheim,Max Moerstedt,max-moerstedt,M. Moerstedt,F,33,194,1285,M,,1418703,EUR,1137283200,F,33,33,True,,1.0,,,,0.0,,,,1.0,,,,,,,,,,9.0,2.0,6.4,1.0,,16.66917621979,2.0,1.4831768248745,0.0,,1,,-0.01,0.01,-0.05,,Max Moerstedt,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,0.0469,-0.06,1.0,,,,,,,,1.0,,,,,
14062188,away,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062188,away,TSG Hoffenheim,Valentin Lässig,valentin-lassig,V. Lässig,D,49,177,11,M,,1150373,EUR,1046649600,D,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062188,away,TSG Hoffenheim,Kelven Frees ,kelven-frees,K. Frees ,D,45,202,61,M,,1864768,EUR,1107388800,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Kelven Frees ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
