match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,length,description
13473341,FT,0.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
13473341,,,,,90,11.0,,1,,,substitution,123771220.0,True,False,injury,,,,,,,
13473341,,,,,90,9.0,,1,,,substitution,123771219.0,False,True,regular,,,,,,,
13473341,,,,,90,3.0,,1,,,card,123266018.0,,False,yellow,Matheus Alexandre,Foul,False,953736.0,Matheus Alexandre,,
13473341,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,7.0,
13473341,,,,,82,,,9,,,substitution,123771130.0,True,False,injury,,,,,,,
13473341,,,,,75,,,16,,,substitution,123771092.0,False,False,regular,,,,,,,
13473341,,,,,75,,,16,,,substitution,123771093.0,False,False,regular,,,,,,,
13473341,,,,,75,,,16,,,substitution,123771091.0,False,True,regular,,,,,,,
13473341,,,,,69,,,22,,,substitution,123771034.0,False,True,regular,,,,,,,
13473341,,,,,69,,,22,,,substitution,123771033.0,False,True,regular,,,,,,,
13473341,,,,,62,,,29,,,substitution,123770977.0,False,False,regular,,,,,,,
13473341,,,,,62,,,29,,,substitution,123770976.0,False,False,regular,,,,,,,
13473341,,,,,59,,,32,,,card,123265862.0,,False,yellow,Lucas Lima,Foul,False,244589.0,Lucas Lima,,
13473341,,,,,46,,,45,,,substitution,123770781.0,False,True,regular,,,,,,,
13473341,,,,,46,,,45,,,substitution,123770780.0,False,True,regular,,,,,,,
13473341,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
13473341,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,3.0,
13473341,,,,,3,,,43,,,inGamePenalty,118525395.0,,True,missed,,offTarget,,340519.0,Jonathan Calleri,,Off target
