match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_fouls,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_goalAssist,stat_totalOffside,stat_goals
12173341,home,Famalicão,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,31,31,False,39.0,28.0,21.0,10.0,25.0,29.0,3.0,10.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,90.0,48.0,6.4,11.0,0.00491227,0,-0.7708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12173341,home,Famalicão,Martín Aguirregabiria,,,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,False,36.0,31.0,7.0,6.0,18.0,21.0,14.0,17.0,,2.0,2.0,2.0,,,,,,,90.0,47.0,6.8,6.0,0.0771667,0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12173341,home,Famalicão,Riccieli,,,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,False,39.0,36.0,4.0,3.0,33.0,35.0,3.0,4.0,,2.0,3.0,3.0,,,,,,,90.0,46.0,6.8,3.0,0.00358468,0,,,,,1.0,1.0,2.0,1.0,,,True,1.0,1.0,,,,,,,,,,,,,,,,,
12173341,home,Famalicão,Justin De Haas,,,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,42.0,38.0,5.0,1.0,32.0,33.0,6.0,9.0,1.0,2.0,2.0,3.0,,,,,,,90.0,53.0,7.0,5.0,0.00132174,0,,,,2.0,5.0,,1.0,1.0,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
12173341,home,Famalicão,Nathan,,,nathan,Nathan,D,22,183,482,M,1016912,EUR,999648000,D,22,22,False,32.0,29.0,2.0,2.0,16.0,16.0,13.0,17.0,1.0,5.0,2.0,5.0,,,,,,,90.0,57.0,6.3,13.0,0.00925028,0,,1.0,,2.0,10.0,3.0,2.0,1.0,1.0,1.0,,,,3.0,,3.0,1.0,2.0,,,,,,,,,,,,
12173341,home,Famalicão,Zaydou Youssouf,,,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,False,38.0,32.0,8.0,6.0,20.0,21.0,13.0,18.0,,7.0,,6.0,,,,,,,90.0,51.0,7.3,7.0,0.0183333,0,,1.0,1.0,,3.0,,2.0,1.0,4.0,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
12173341,home,Famalicão,Mirko Topić,,,mirko-topic,M. Topić,M,22,190,486,M,980797,EUR,981331200,M,8,8,False,36.0,31.0,4.0,2.0,14.0,18.0,17.0,18.0,3.0,4.0,2.0,4.0,,,,,,,78.0,49.0,6.8,8.0,0.0174558,1,,,,1.0,2.0,,1.0,,,,,,1.0,1.0,,,,2.0,1.0,0.0212,,,,,,,,,,
12173341,home,Famalicão,José Luis Rodríguez,,,jose-luis-rodriguez,J. L. Rodríguez,M,11,180,747,M,842253,EUR,898214400,M,7,7,False,10.0,7.0,,,3.0,4.0,4.0,8.0,2.0,4.0,,,,,,,,,70.0,17.0,6.5,7.0,0.00157405,0,,2.0,,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,
12173341,home,Famalicão,Gustavo Sá,,,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,23.0,15.0,1.0,1.0,6.0,11.0,9.0,12.0,1.0,4.0,1.0,7.0,,,,,,,84.0,33.0,6.5,12.0,0.00741182,0,,,,1.0,9.0,3.0,2.0,2.0,1.0,,,1.0,,2.0,3.0,,,2.0,,,,,,,,,,,,
12173341,home,Famalicão,Chiquinho,,,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,M,10,10,False,11.0,6.0,,,3.0,3.0,4.0,13.0,,9.0,,2.0,,,,,,,90.0,46.0,7.0,21.0,0.0511322,2,,5.0,1.0,,5.0,1.0,2.0,2.0,5.0,,,,,2.0,1.0,4.0,2.0,7.0,2.0,0.0649,,,,,,,,,,
