match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_accurateCross,stat_bigChanceMissed,stat_dispossessed,stat_totalContest,player_sofascoreId,stat_wonContest,stat_totalOffside,stat_goalAssist,captain,stat_bigChanceCreated,stat_clearanceOffLine
10382093,home,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,19.0,10.0,14.0,5.0,5.0,8.0,5.0,11.0,6.0,1.0,1.0,3.0,90.0,28.0,5.9,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382093,home,PSV Eindhoven,Jordan Teze,,,jordan-teze,J. Teze,D,4,183,1080,M,825846,EUR,938649600,D,3,3,False,36.0,29.0,3.0,3.0,18.0,21.0,11.0,17.0,10.0,,,,90.0,64.0,6.6,12.0,2,2.0,1.0,1.0,6.0,8.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
10382093,home,PSV Eindhoven,Jarrad Branthwaite,,,jarrad-branthwaite,J. Branthwaite,D,32,195,2596,M,979563,EUR,1025136000,D,22,22,False,54.0,44.0,7.0,4.0,26.0,29.0,18.0,25.0,10.0,,,,90.0,64.0,7.5,10.0,2,,,3.0,,6.0,,,1.0,1.0,3.0,2.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
10382093,home,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,False,54.0,47.0,9.0,6.0,25.0,28.0,22.0,26.0,5.0,,,,85.0,65.0,6.7,8.0,4,,2.0,4.0,2.0,4.0,,2.0,1.0,2.0,,,1.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
10382093,home,PSV Eindhoven,Philipp Max,,,philipp-max,P. Max,D,,178,608,M,142672,EUR,749347200,D,31,31,False,34.0,26.0,5.0,1.0,11.0,15.0,18.0,24.0,7.0,,,,90.0,55.0,6.5,13.0,2,5.0,,,2.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,,,,3.0,1.0,,,,,,,,,
10382093,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,20.0,14.0,,,5.0,7.0,9.0,13.0,2.0,,,,74.0,39.0,6.8,14.0,4,,1.0,1.0,10.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,,2.0,,1.0,1.0,1.0,,,,,,3.0,1.0,,,,,,,
10382093,home,PSV Eindhoven,Ibrahim Sangaré,,,ibrahim-sangare,I. Sangaré,M,6,191,10131,M,843754,EUR,881020800,M,6,6,False,49.0,37.0,8.0,5.0,17.0,23.0,21.0,27.0,11.0,,,,90.0,74.0,8.0,15.0,2,1.0,1.0,,4.0,12.0,2.0,1.0,1.0,2.0,7.0,3.0,2.0,2.0,,2.0,,,,1.0,,,1.0,,1.0,3.0,ibrahim_sangare,3.0,,,,,
10382093,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,30.0,24.0,1.0,1.0,8.0,11.0,16.0,20.0,2.0,,,,89.0,42.0,6.6,11.0,4,1.0,1.0,,5.0,,1.0,1.0,1.0,1.0,,,1.0,,2.0,,2.0,,1.0,1.0,,,,,1.0,,,,,,,,
10382093,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,F,28,28,False,36.0,31.0,2.0,2.0,9.0,9.0,23.0,29.0,12.0,,,,90.0,62.0,6.8,17.0,2,2.0,2.0,,13.0,3.0,1.0,,1.0,1.0,1.0,,2.0,,2.0,3.0,1.0,,1.0,,,,1.0,,3.0,7.0,ismaelsaibari,2.0,1.0,,,,
10382093,home,PSV Eindhoven,Xavi Simons,,,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,F,7,7,False,17.0,14.0,,,4.0,5.0,11.0,13.0,4.0,,,,74.0,30.0,6.7,12.0,1,1.0,1.0,,8.0,,2.0,,,,,,3.0,,,1.0,1.0,,,,,,1.0,,4.0,1.0,XaviSimons,,,1.0,,,
10382093,home,PSV Eindhoven,Cody Gakpo,,,cody-gakpo,C. Gakpo,M,18,193,51143,M,862967,EUR,926035200,F,11,11,False,22.0,13.0,2.0,,5.0,6.0,16.0,32.0,6.0,,,,90.0,65.0,9.7,28.0,3,16.0,2.0,1.0,9.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,,8.0,1.0,1.0,,,,,8.0,,2.0,3.0,CodyGakpo,1.0,3.0,3.0,True,1.0,
10382093,home,PSV Eindhoven,Érick Gutiérrez,,,erick-gutierrez,É. Gutiérrez,M,15,181,915,M,590700,EUR,803174400,M,15,15,True,6.0,5.0,1.0,,2.0,2.0,3.0,4.0,,,,,16.0,7.0,6.3,1.0,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382093,home,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,27,27,True,7.0,7.0,,,,,7.0,7.0,,,,,16.0,13.0,6.7,3.0,0,,,,2.0,1.0,,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,,johanbakayoko,,,,,,
10382093,home,PSV Eindhoven,André Ramalho,,,andre-ramalho,A. Ramalho,D,5,182,5374,M,148155,EUR,698198400,D,5,5,True,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,12.0,3.0,6.5,1.0,1,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10382093,home,PSV Eindhoven,Phillipp Mwene,,,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,D,29,29,True,3.0,1.0,,,,,1.0,3.0,,,,,1.0,5.0,,3.0,0,,1.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382093,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382093,home,PSV Eindhoven,Boy Waterman,,,boy-waterman,B. Waterman,G,,188,86,M,2594,EUR,443750400,G,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382093,home,PSV Eindhoven,Ki-Jana Hoever,,,ki-jana-hoever,K. Hoever,D,12,180,943,M,954044,EUR,1011312000,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382093,home,PSV Eindhoven,Richard Ledezma,,,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,M,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382093,home,PSV Eindhoven,Savinho,,,savio,Savinho,M,26,176,52313,M,1046795,EUR,1081555200,F,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Savinho,,,,,,
10382093,home,PSV Eindhoven,Yorbe Vertessen,,,yorbe-vertessen,Y. Vertessen,F,11,176,940,M,909958,EUR,978912000,F,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382093,away,Feyenoord,Justin Bijlow,,,bijlow-justin,J. Bijlow,G,16,190,1386,M,556696,EUR,885427200,G,1,1,False,29.0,23.0,11.0,5.0,20.0,22.0,3.0,7.0,5.0,1.0,3.0,5.0,90.0,39.0,6.7,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382093,away,Feyenoord,Marcus Pedersen,,,marcus-pedersen,M. Pedersen,D,16,178,655,M,934409,EUR,963705600,D,2,2,False,24.0,21.0,1.0,1.0,14.0,15.0,7.0,10.0,5.0,,,,90.0,45.0,6.7,6.0,1,1.0,2.0,,2.0,6.0,,,1.0,1.0,4.0,4.0,2.0,,,,,,4.0,1.0,,,,,,2.0,,2.0,,,,,
10382093,away,Feyenoord,Gernot Trauner,,,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,False,55.0,44.0,5.0,2.0,36.0,40.0,8.0,15.0,6.0,,,,90.0,72.0,7.2,12.0,0,,2.0,2.0,4.0,7.0,1.0,,,4.0,4.0,3.0,1.0,,1.0,,,,3.0,4.0,,,,,,1.0,,1.0,,,,,
10382093,away,Feyenoord,Dávid Hancko,,,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,71.0,61.0,9.0,3.0,52.0,56.0,9.0,15.0,10.0,,,,90.0,98.0,8.0,13.0,0,,2.0,2.0,4.0,9.0,,,,3.0,5.0,2.0,2.0,2.0,1.0,,,,6.0,3.0,,,,,,1.0,,,,,,,1.0
10382093,away,Feyenoord,Marcos López,,,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,False,47.0,37.0,6.0,3.0,20.0,23.0,17.0,25.0,6.0,,,,85.0,76.0,7.4,13.0,0,1.0,,3.0,1.0,6.0,,,,6.0,2.0,,,1.0,,1.0,,,3.0,1.0,,,,,1.0,,,,,1.0,,,
10382093,away,Feyenoord,Quinten Timber,,,quinten-timber,Q. Timber,M,27,177,8611,M,959805,EUR,992736000,M,8,8,False,41.0,36.0,2.0,,19.0,21.0,17.0,21.0,6.0,,,,90.0,54.0,7.2,6.0,0,1.0,1.0,,1.0,8.0,,,,3.0,3.0,1.0,,1.0,,2.0,,,,,,,,,,4.0,,4.0,,,,,
10382093,away,Feyenoord,Orkun Kökçü,,,orkun-kokcu,O. Kökçü,M,10,175,13499,M,907461,EUR,978048000,M,10,10,False,58.0,48.0,5.0,2.0,29.0,31.0,20.0,29.0,9.0,,,,90.0,78.0,7.0,18.0,3,2.0,,1.0,10.0,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,,4.0,,2.0,1.0,1.0,,,,1.0,,4.0,3.0,orkunkokcu,2.0,,,True,,
10382093,away,Feyenoord,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,M,7,7,False,15.0,8.0,3.0,1.0,1.0,5.0,7.0,10.0,4.0,,,,56.0,24.0,6.4,11.0,0,,,2.0,5.0,5.0,1.0,,,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,1.0,2.0,alirezajb,1.0,,1.0,,,
10382093,away,Feyenoord,Javairô Dilrosun,,,javairo-dilrosun,J. Dilrosun,F,24,175,728,M,803028,EUR,898473600,M,11,11,False,18.0,14.0,,,8.0,9.0,6.0,9.0,4.0,,,,71.0,24.0,6.2,6.0,0,,,,2.0,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,2.0,,1.0,,,,,
10382093,away,Feyenoord,Oussama Idrissi,,,oussama-idrissi,O. Idrissi,M,11,175,2812,M,823963,EUR,825292800,M,26,26,False,27.0,21.0,1.0,,8.0,11.0,13.0,16.0,1.0,,,,56.0,42.0,6.8,11.0,3,,1.0,,8.0,3.0,1.0,,,1.0,,,1.0,1.0,2.0,,3.0,1.0,,,,,,,1.0,5.0,,2.0,,,,,
10382093,away,Feyenoord,Danilo,,,danilo,Danilo,F,9,174,1240,M,940647,EUR,923443200,F,9,9,False,15.0,11.0,,,7.0,9.0,4.0,6.0,3.0,,,,56.0,26.0,7.1,7.0,2,,1.0,,3.0,1.0,,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,
10382093,away,Feyenoord,Patrik Wålemark,,,patrik-walemark,P. Wålemark,M,10,184,585,M,1014588,EUR,1003017600,F,23,23,True,2.0,1.0,,,,,2.0,3.0,,,,,34.0,10.0,6.7,3.0,1,1.0,,,1.0,2.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,1.0,,,2.0,,1.0,,,,,
10382093,away,Feyenoord,Igor Paixão,,,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,F,14,14,True,14.0,8.0,2.0,1.0,2.0,4.0,6.0,10.0,2.0,,,,34.0,27.0,6.9,11.0,1,,,1.0,1.0,6.0,,1.0,,,,,4.0,3.0,,1.0,,,1.0,,,,,,,3.0,,2.0,,,,,
10382093,away,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,True,6.0,2.0,,,,,2.0,6.0,1.0,,,,34.0,12.0,6.5,7.0,1,,1.0,1.0,2.0,2.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,sant.gimenez,,,,,,
