match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside
11352555,home,Burnley,Arijanet Murić,arijanet-muric,A. Murić,G,49,198,1886,M,888971,EUR,910396800,G,49,49,False,29.0,27.0,4.0,2.0,0.0,23.0,23.0,4.0,6.0,1.0,1.0,1.0,6.0,1.0,2.0,4.0,1.0,90.0,38.0,7.4,2.0,0.0007863,0,0.0717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352555,home,Burnley,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,D,20,20,False,24.0,18.0,,,0.0,2.0,3.0,16.0,22.0,,,3.0,2.0,,,,,45.0,35.0,6.3,8.0,0.0205552,1,,1.0,2.0,1.0,1.0,1.0,1.0,0.0096,,,,,,,,,,,,,,,,,,,,,,,
11352555,home,Burnley,Dara O'Shea,dara-oshea,D. O'Shea,D,26,188,660,M,856719,EUR,920505600,D,2,2,False,73.0,61.0,4.0,1.0,0.0,20.0,24.0,41.0,50.0,7.0,10.0,1.0,1.0,,,,,90.0,82.0,7.0,13.0,0.0243572,0,,1.0,3.0,,,,2.0,,,,3.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,
11352555,home,Burnley,Maxime Estève,maxime-esteve,M. Estève,D,5,192,1470,M,1117223,EUR,1022371200,D,33,33,False,83.0,75.0,6.0,3.0,0.0,25.0,27.0,50.0,58.0,,2.0,4.0,8.0,,,,,90.0,99.0,6.9,10.0,0.0210116,1,,2.0,5.0,,,1.0,2.0,0.0206,Maxime Estève,,3.0,,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,
11352555,home,Burnley,Charlie Taylor,charlie-taylor,C. Taylor,D,29,183,248,M,166381,EUR,748224000,D,3,3,False,36.0,35.0,1.0,1.0,0.0,10.0,10.0,25.0,27.0,,,,6.0,,,,,75.0,39.0,6.5,2.0,0.0271368,0,,1.0,2.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,
11352555,home,Burnley,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,1142679,EUR,1101600000,M,47,47,False,53.0,46.0,1.0,1.0,0.0,6.0,7.0,40.0,50.0,,5.0,,2.0,,,,,90.0,77.0,7.1,18.0,0.0716926,5,,4.0,3.0,,7.0,3.0,,0.2952,,,,,,,,1.0,,5.0,2.0,2.0,,,,,,,,,,,
11352555,home,Burnley,Josh Cullen,cullen-josh,J. Cullen,M,24,175,875,M,792122,EUR,828835200,M,24,24,False,79.0,74.0,1.0,1.0,0.0,21.0,21.0,53.0,58.0,,3.0,,9.0,,,,,83.0,89.0,7.8,6.0,0.0722638,3,,,2.0,,,1.0,1.0,0.1535,,,1.0,,2.0,2.0,,1.0,1.0,,,1.0,True,2.0,1.0,1.0,0.2625,,,,,,
11352555,home,Burnley,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,129.0,125.0,8.0,7.0,0.0,31.0,31.0,94.0,98.0,1.0,1.0,,6.0,,,,,90.0,131.0,7.7,5.0,0.15726,0,,,3.0,1.0,,,,,,,1.0,,,,,1.0,3.0,,,1.0,,,,,,,,,,,
11352555,home,Burnley,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,710,M,809276,EUR,906163200,M,34,34,False,20.0,18.0,,,0.0,4.0,4.0,16.0,20.0,,1.0,,3.0,,,,,45.0,34.0,6.6,9.0,0.100239,2,,4.0,5.0,,5.0,,1.0,0.0627,,,,,,,,,3.0,1.0,2.0,,,,,,,2.0,1.0,1.0,,,
11352555,home,Burnley,Lyle Foster,foster-lyle,L. Foster,F,9,180,7126,M,901907,EUR,967939200,F,17,17,False,28.0,23.0,1.0,1.0,0.0,1.0,1.0,22.0,27.0,,2.0,1.0,1.0,,,,,90.0,39.0,6.9,11.0,0.0759477,0,,,7.0,,2.0,,,,,,5.0,,,,,,2.0,1.0,,4.0,,,,1.0,,,1.0,,,,
11352555,home,Burnley,Zeki Amdouni,zeki-amdouni,Z. Amdouni,F,25,183,2739,M,990550,EUR,975888000,F,25,25,False,24.0,20.0,,,0.0,6.0,6.0,14.0,18.0,1.0,3.0,,,,,,,75.0,41.0,6.6,9.0,0.0367026,4,,,5.0,,2.0,3.0,1.0,0.4706,,,2.0,,,,,1.0,1.0,,1.0,3.0,,,,2.0,,,,,1.0,,
11352555,home,Burnley,Vitinho,vitinho,Vitinho,D,2,175,3591,M,914477,EUR,932688000,D,22,22,True,21.0,19.0,,,1.0,3.0,4.0,16.0,18.0,,1.0,,2.0,,,,,45.0,35.0,6.8,6.0,0.0219598,3,,1.0,3.0,,2.0,1.0,,0.1469,,,,,1.0,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,,,,
11352555,home,Burnley,Jóhann Guðmundsson,johann-gudmundsson,J. Guðmundsson,M,7,186,451,M,49805,EUR,656985600,M,7,7,True,25.0,20.0,2.0,2.0,0.0,4.0,4.0,16.0,25.0,,1.0,,1.0,,,,,45.0,34.0,7.0,9.0,0.0465034,1,,4.0,,,1.0,,,0.0519,,,,,,,,,1.0,1.0,,,,1.0,,,0.0469,,,,,,
11352555,home,Burnley,Josh Brownhill,josh-brownhill,J. Brownhill,M,8,179,817,M,358394,EUR,819331200,M,8,8,True,17.0,15.0,3.0,2.0,0.0,1.0,1.0,14.0,16.0,1.0,1.0,,1.0,,,,,15.0,18.0,7.2,2.0,0.0796681,0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
11352555,home,Burnley,Jay Rodriguez,jay-rodriguez,J. Rodriguez,F,16,185,305,M,26989,EUR,617673600,F,9,9,True,8.0,6.0,2.0,1.0,0.0,1.0,1.0,5.0,7.0,,,,,,,,,15.0,8.0,6.6,2.0,0.0129946,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352555,home,Burnley,Jack Cork,jack-cork,J. Cork,M,,185,85,M,20993,EUR,614736000,M,4,4,True,9.0,9.0,,,0.0,1.0,1.0,8.0,8.0,,,,,,,,,11.0,10.0,6.6,,0.00893863,0,,,2.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
