match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,player_firstName,player_lastName,stat_shotOffTarget,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_challengeLost,stat_totalContest,stat_wonContest,stat_wasFouled,stat_totalCross,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_hitWoodwork,stat_bigChanceCreated,stat_goals,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_penaltyConceded
13981588,home,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,F,11,11,False,,20.0,15.0,1.0,,0.0,7.0,8.0,8.0,12.0,3.0,5.0,2.0,,,76.0,37.0,7.0,16.0,0.031807,120.60453354871,15.0,46.305,18.69,,1,,0.1,-0.5,0.16,,1.0,5.0,1.0,1.0,,,1.0,,,,1.0,5.0,0.3036,23.074469094651,1.0,0.32,,2.0,,1.0,2.0,1.0,,1.0,,0.8308,,,,,1.0,,,,,
13981588,home,Milan,Ardon Jashari,ardon-jashari,A. Jashari,M,30,180,4792,M,,1034082,EUR,1027987200,M,30,30,True,,10.0,10.0,1.0,1.0,0.0,2.0,2.0,8.0,8.0,,,2.0,,,20.0,11.0,6.8,,0.0113107,21.969099574462,4.0,13.23,5.145,,0,,0.1,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981588,home,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,YFofana19_,945062,EUR,915926400,M,19,19,True,,7.0,4.0,2.0,,0.0,2.0,3.0,2.0,4.0,,,3.0,,,19.0,9.0,6.5,4.0,0.00064013,,,,,,0,,-0.03,,0.13,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981588,home,Milan,Zachary Athekame,zachary-athekame,Z. Athekame,D,24,180,1723,M,,1409700,EUR,1102896000,D,24,24,True,,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,2.0,,,,14.0,7.0,6.8,,0.00447634,7.3557977813423,1.0,-5.775,-5.775,,0,,-0.03,-0.01,0.14,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13981588,home,Milan,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,,930189,EUR,998352000,M,4,4,True,,11.0,9.0,1.0,,0.0,6.0,7.0,3.0,4.0,,1.0,1.0,,,14.0,14.0,6.6,3.0,0.00568152,25.959155843424,3.0,-1.89,5.04,,0,,0.03,0.0,-0.01,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
13981588,home,Milan,David Odogu,odogu-david,D. Odogu,D,27,190,1294,M,,1424191,EUR,1149292800,D,27,27,True,,1.0,1.0,,,0.0,1.0,1.0,,,1.0,1.0,,,,8.0,2.0,6.7,,4.329e-05,,,,,,0,,-0.01,,0.14,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981588,home,Milan,Lorenzo Torriani,lorenzo-torriani,L. Torriani,G,96,197,3855,M,,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981588,home,Milan,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193,1591,M,,136856,EUR,636854400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981588,home,Milan,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,pervisestupinan,805465,EUR,885340800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981588,home,Milan,Alex Castiello,alex-castiello,A. Castiello,F,38,180,165,M,,1525553,EUR,1171324800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981588,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,,253391,EUR,820454400,G,1,1,False,True,22.0,12.0,11.0,2.0,0.0,10.0,12.0,2.0,10.0,1.0,1.0,4.0,1.0,2.0,90.0,31.0,6.0,10.0,0.00029678,6.2936546616414,1.0,-3.045,-3.045,0.154,0,-0.0687,0.02,-0.04,-0.29,-0.38,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
13981588,away,Hellas Verona,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,,892521,EUR,854582400,D,5,5,False,,56.0,50.0,11.0,7.0,0.0,30.0,31.0,20.0,25.0,1.0,4.0,6.0,,,90.0,70.0,6.6,7.0,0.0161405,127.46563940943,16.0,97.86,24.885,,1,,0.13,0.24,-0.34,,2.0,2.0,,4.0,,,2.0,,,1.0,2.0,,0.0705,51.87587627036,2.0,0.01,,,,1.0,1.0,,,,,,1.0,,,,,,,,,
13981588,away,Hellas Verona,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2685,M,Nelsson,846148,EUR,908323200,D,15,15,False,,43.0,42.0,3.0,3.0,0.0,27.0,28.0,15.0,15.0,2.0,4.0,4.0,,,90.0,55.0,5.9,1.0,0.0124823,88.520257272737,12.0,11.34,7.455,,1,,0.22,0.06,-0.74,,3.0,4.0,,5.0,,3.0,2.0,,,1.0,1.0,,0.0713,,,-0.19,,,,,,1.0,,,,,,,,,,,,,,1.0
13981588,away,Hellas Verona,Armel Bella-Kotchap,armel-bella-kotchap,A. Bella-Kotchap,D,37,190,1085,M,,976025,EUR,1008028800,D,37,37,False,,66.0,60.0,6.0,4.0,0.0,38.0,40.0,22.0,26.0,2.0,4.0,5.0,,,90.0,80.0,6.4,7.0,0.0108243,153.02457985411,20.0,79.38,17.325,,0,,0.03,0.07,-0.41,,,2.0,,5.0,,4.0,,,,,,1.0,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,
13981588,away,Hellas Verona,Daniel Oyegoke,daniel-oyegoke,D. Oyegoke,D,2,188,170,M,,998830,EUR,1041552000,M,2,2,False,,14.0,10.0,,,0.0,1.0,3.0,9.0,11.0,1.0,4.0,1.0,,,75.0,38.0,6.4,14.0,0.0315185,70.438021640014,9.0,55.335,14.91,,0,,-0.02,0.1,-0.17,,,5.0,2.0,1.0,,,3.0,,,,2.0,,,15.308008492289,1.0,,1.0,1.0,,,5.0,2.0,,,,,1.0,1.0,,,,,,,,
13981588,away,Hellas Verona,Cheikh Niasse,niasse-cheikh,C. Niasse,M,36,188,1378,M,,972523,EUR,948240000,M,36,36,False,,28.0,25.0,1.0,1.0,0.0,8.0,8.0,17.0,20.0,2.0,6.0,2.0,,,90.0,48.0,7.0,6.0,0.0841443,49.281162473505,8.0,16.275,7.875,,2,,0.14,-0.04,0.13,,3.0,3.0,,4.0,1.0,1.0,3.0,,,1.0,2.0,,0.0663,,,-0.09,,,,1.0,4.0,,,1.0,,0.0427,1.0,2.0,,,,,,,,
13981588,away,Hellas Verona,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2821,M,,868958,EUR,828748800,M,73,73,False,,50.0,44.0,5.0,3.0,0.0,21.0,22.0,23.0,28.0,,,2.0,,,85.0,53.0,6.1,6.0,0.0111316,96.446809332984,16.0,35.91,10.185,,1,,0.13,0.09,-0.19,,3.0,5.0,,1.0,,,,,,,,,0.0312,,,0.0,,,,,,2.0,,,1.0,,,,,,,,,,,
13981588,away,Hellas Verona,Antoine Bernede,antoine-bernede,A. Bernede,M,24,177,421,M,,837080,EUR,927676800,M,24,24,False,,43.0,33.0,2.0,1.0,0.0,15.0,15.0,18.0,28.0,1.0,7.0,6.0,,,90.0,60.0,6.5,12.0,0.0188347,129.72710606954,14.0,58.695,22.785,,1,,0.01,0.08,-0.17,,,5.0,,1.0,,1.0,4.0,,,,2.0,1.0,0.0062,22.788652636784,1.0,-0.01,,2.0,1.0,1.0,,4.0,,,1.0,,,,,,,,,,,
13981588,away,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,,897594,EUR,944784000,M,12,12,False,,18.0,12.0,1.0,1.0,0.0,5.0,8.0,7.0,10.0,,,2.0,,,65.0,29.0,6.2,10.0,0.0875194,44.800579778588,4.0,38.535,17.22,,0,,0.15,0.05,-0.19,,,3.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,3.0,,,,,,1.0,2.0,,,,,,,,
13981588,away,Hellas Verona,Giovane,giovane,Giovane,F,23,184,4926,M,,1170773,EUR,1069632000,F,17,17,False,,7.0,4.0,,,0.0,3.0,4.0,1.0,3.0,,3.0,4.0,,,45.0,18.0,6.4,7.0,0.00098825,47.027759395142,5.0,28.665,12.39,,0,,-0.07,0.0,0.17,,3.0,6.0,2.0,1.0,,,3.0,,,,2.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
13981588,away,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180,1031,M,,1018179,EUR,940377600,F,25,25,False,,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,1.0,,,45.0,10.0,6.1,6.0,0.00669584,,,,,,0,,0.03,-0.13,-0.01,,2.0,6.0,1.0,,,,,,,,,2.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,
13981588,away,Hellas Verona,Amin Sarr,sarr-amin,A. Sarr,F,9,190,942,M,,1022204,EUR,984268800,F,9,9,True,,10.0,10.0,,,0.0,2.0,2.0,8.0,8.0,,2.0,1.0,,,45.0,16.0,6.4,3.0,0.0117166,24.175162533544,2.0,21.0,19.425,,0,,-0.1,0.05,0.0,,2.0,5.0,2.0,,,,1.0,,,,1.0,1.0,,20.366271750126,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
13981588,away,Hellas Verona,Gift Orban,gift-orban,G. Orban,F,16,178,5518,M,giftorban,1217613,EUR,1026864000,F,16,16,True,,7.0,3.0,,,0.0,,2.0,3.0,5.0,,,,,,45.0,15.0,6.1,8.0,0.00435058,12.738716135308,2.0,11.97,9.555,,2,,-0.26,0.01,-0.05,,,1.0,,,,,,,,,,2.0,0.0732,,,-0.1,,,,,2.0,1.0,,,2.0,,,,,,,,1.0,,,
13981588,away,Hellas Verona,Nicolás Valentini,nicolas-valentini,N. Valentini,D,6,184,1144,M,,1116570,EUR,986515200,D,6,6,True,,6.0,4.0,1.0,,0.0,2.0,2.0,2.0,4.0,,,2.0,,,25.0,10.0,6.6,4.0,0.00029305,,,,,,1,,-0.05,,0.0,,,,,,,,,Nicolás Valentini,,1.0,,,0.0668,,,-0.23,,,,,1.0,,,,,,,,,,,,,,,
13981588,away,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183,687,M,,800408,EUR,860716800,M,8,8,True,,12.0,11.0,1.0,,0.0,5.0,5.0,6.0,7.0,,,,,,15.0,12.0,6.6,1.0,0.0051655,31.548339675559,4.0,20.265,8.4,,0,,0.0,0.03,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981588,away,Hellas Verona,Abdou Harroui,abdou-harroui,A. Harroui,M,21,181,1064,M,,915812,EUR,884649600,M,21,21,True,,6.0,5.0,,,0.0,,,5.0,6.0,,,,,,9.0,9.0,6.3,4.0,0.00258132,45.242677829389,2.0,22.995,30.975,,0,,-0.11,0.01,-0.01,,1.0,3.0,1.0,,,,,,,,,,,31.91386032745,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
13981588,away,Hellas Verona,Giacomo Toniolo,giacomo-toniolo,G. Toniolo,G,94,192,50,M,,1137380,EUR,1080777600,G,94,94,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981588,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981588,away,Hellas Verona,Tobias Slotsager,tobias-slotsager,T. Slotsager,D,19,190,485,M,,1133236,EUR,1136073600,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981588,away,Hellas Verona,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,77,185,507,M,,848279,EUR,921110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981588,away,Hellas Verona,Fallou Cham,fallou-cham,F. Cham,D,70,185,247,M,,1945133,EUR,1139875200,D,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Fallou Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981588,away,Hellas Verona,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179,526,M,,791566,EUR,886118400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981588,away,Hellas Verona,Yellu Santiago,yellu-santiago,J. Santiago,M,20,192,223,M,,1211005,EUR,1085443200,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Jesús Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981588,away,Hellas Verona,Roberto Gagliardini,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,,287057,EUR,765676800,M,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981588,away,Hellas Verona,Junior Ajayi,junior-ajayi,J. Ajayi,F,72,183,131,M,,1474846,EUR,1094860800,F,72,72,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
