match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_keyPass,stat_interceptionWon,stat_wonTackle,stat_totalCross,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_ownGoals
12499278,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183.0,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,58.0,53.0,9.0,4.0,0.0,51.0,52.0,2.0,6.0,2.0,7.0,1.0,1.0,1.0,90.0,69.0,7.2,6.0,0.00099845,0,0.1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499278,home,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186.0,10877,M,benpavard21,787505,EUR,827971200,D,28,28,False,73.0,68.0,5.0,2.0,1.0,58.0,59.0,10.0,14.0,3.0,,,,,90.0,82.0,7.6,5.0,0.00751387,0,,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499278,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192.0,5573,M,,126816,EUR,571449600,D,15,15,False,38.0,37.0,,,0.0,36.0,37.0,1.0,1.0,4.0,2.0,,,,90.0,52.0,7.4,2.0,0.00081586,0,,2.0,,2.0,4.0,2.0,1.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499278,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190.0,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,47.0,44.0,5.0,3.0,0.0,30.0,30.0,14.0,18.0,1.0,2.0,,,,61.0,59.0,7.4,6.0,0.0241375,0,,,2.0,1.0,5.0,,2.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499278,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182.0,3779,M,,19352,EUR,628560000,M,36,36,False,37.0,33.0,3.0,1.0,0.0,23.0,27.0,10.0,10.0,1.0,,,,,90.0,52.0,6.7,5.0,0.00525096,0,,,,3.0,4.0,,3.0,1.0,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
12499278,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175.0,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,51.0,41.0,3.0,1.0,0.0,23.0,25.0,18.0,26.0,,4.0,,,,79.0,59.0,7.9,11.0,0.0815651,2,,,,1.0,3.0,,1.0,,2.0,,1.0,,,,,1.0,,2.0,2.0,1.0,1.0,1.0,0.0702,0.2568,,,,,,,,,,
12499278,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178.0,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,45.0,44.0,1.0,,0.0,20.0,20.0,27.0,28.0,1.0,3.0,,,,61.0,55.0,7.3,1.0,0.133267,1,,,1.0,,4.0,,2.0,,1.0,,,3.0,,,,,,1.0,1.0,,1.0,,0.0202,0.0922,3.0,,,,,,,,,
12499278,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178.0,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,52.0,48.0,3.0,2.0,0.0,26.0,28.0,22.0,24.0,2.0,3.0,,,,90.0,64.0,6.8,8.0,0.0238153,1,,1.0,1.0,6.0,2.0,,,1.0,,,,,,,,1.0,,3.0,,1.0,,,0.0514,,,1.0,,,,,,,,
12499278,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174.0,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,32.0,30.0,1.0,1.0,0.0,16.0,16.0,16.0,21.0,2.0,,,,,90.0,48.0,7.3,5.0,0.0682589,1,,,,1.0,4.0,,2.0,2.0,2.0,,1.0,5.0,1.0,,,,,,,1.0,,,0.0151,,2.0,,2.0,,,,,,,
12499278,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192.0,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,17.0,14.0,,,0.0,6.0,6.0,8.0,11.0,,3.0,,,,79.0,32.0,8.5,12.0,0.14226,4,,1.0,,8.0,2.0,,1.0,1.0,1.0,,,,1.0,,,,3.0,3.0,,,2.0,2.0,0.4753,1.6001,,3.0,1.0,2.0,1.0,,,,,
