match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_aerialWon,stat_fouls,stat_accurateCross,stat_challengeLost,stat_keyPass,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_hitWoodwork
10434105,home,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179.0,949,M,595396,EUR,780019200,F,11,11,False,14.0,10.0,,,3.0,3.0,8.0,13.0,2.0,5.0,6.0,3.0,1.0,,,,86.0,32.0,7.2,8.0,4,2.0,3.0,2.0,1.0,,2.0,2.0,3.0,,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,
10434105,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176.0,326,M,344009,EUR,771984000,M,7,7,True,14.0,12.0,1.0,,3.0,5.0,10.0,19.0,,1.0,,3.0,,,,,26.0,28.0,6.6,12.0,2,10.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,2.0,,,,,,
10434105,home,Kayserispor,Mame Thiam,mame-thiam,M. Thiam,F,17,185.0,1076,M,180981,EUR,718588800,F,27,27,True,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,16.0,6.0,6.7,2.0,0,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,
10434105,home,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172.0,61,M,781408,EUR,822268800,D,28,28,True,7.0,5.0,,,3.0,3.0,2.0,5.0,2.0,3.0,,2.0,,,,,10.0,9.0,6.3,3.0,1,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
10434105,home,Kayserispor,İlhan Parlak,ilhan-parlak,İ. Parlak,F,38,181.0,25,,5810,EUR,537926400,F,23,23,True,3.0,,,,,,,3.0,,3.0,2.0,,,,,,10.0,7.0,6.4,5.0,0,,,,,,,,,,,,,,2.0,1.0,,,,,2.0,,,,,,,,
10434105,home,Kayserispor,Cenk Gönen,cenk-gonen,C. Gönen,G,,190.0,21,M,43556,EUR,572400000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434105,home,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180.0,183,M,332963,EUR,769564800,M,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434105,home,Kayserispor,Mert Dinc,dinc-mert,M. Dinc,D,,,4,M,1464372,EUR,1111017600,D,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434105,home,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182.0,95,M,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Baran Ali Gezek,,,,,,,,,,,,,,,,
10434105,home,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169.0,85,M,984096,EUR,928195200,M,89,89,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434105,home,Kayserispor,Ethem Balcı,ethem-balci,E. Balcı,F,88,184.0,6,M,1216030,EUR,1055808000,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Ethem Balci,,,,,,,,,,,,,,,,
10434105,away,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192.0,197,M,30143,EUR,587260800,G,1,1,False,42.0,34.0,17.0,10.0,30.0,36.0,4.0,6.0,,,1.0,14.0,1.0,2.0,1.0,1.0,90.0,59.0,6.6,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434105,away,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175.0,88,M,103912,EUR,694310400,D,42,42,False,52.0,40.0,5.0,1.0,16.0,20.0,25.0,37.0,4.0,5.0,4.0,7.0,,,,,90.0,81.0,6.9,18.0,0,5.0,1.0,,,6.0,3.0,1.0,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,
10434105,away,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183.0,505,M,839982,EUR,837561600,D,5,5,False,50.0,47.0,3.0,2.0,34.0,36.0,13.0,14.0,,2.0,7.0,5.0,1.0,,,,90.0,68.0,7.5,3.0,2,,,,1.0,5.0,3.0,2.0,,2.0,,,,,3.0,2.0,,1.0,,,,1.0,,,,,,,
10434105,away,Başakşehir FK,Ahmed Touba,ahmed-touba,A. Touba,D,5,190.0,4977,M,856216,EUR,889747200,D,59,59,False,67.0,54.0,12.0,6.0,37.0,42.0,17.0,26.0,2.0,4.0,3.0,7.0,,,,,90.0,81.0,6.9,16.0,0,1.0,,,,4.0,1.0,1.0,,2.0,,,,,2.0,,,1.0,,,1.0,,,,,,,Toubaahmed59,
10434105,away,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178.0,140,M,248529,EUR,687052800,D,60,60,False,42.0,37.0,6.0,5.0,15.0,15.0,22.0,28.0,,,5.0,5.0,2.0,,,,76.0,56.0,7.1,7.0,1,1.0,,,,,1.0,,,,1.0,1.0,,,2.0,,,,,,,1.0,,,,,,,
10434105,away,Başakşehir FK,Mahmut Tekdemir,mahmut-tekdemir,M. Tekdemir,D,,178.0,50,M,43666,EUR,569721600,M,21,21,False,29.0,26.0,2.0,1.0,13.0,14.0,13.0,15.0,,1.0,5.0,2.0,1.0,,,,45.0,37.0,6.9,6.0,0,,,,,1.0,3.0,,,,,2.0,,,1.0,1.0,,,,True,1.0,,,,,,,,
10434105,away,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175.0,292,M,252207,EUR,728265600,M,23,23,False,31.0,22.0,1.0,1.0,7.0,12.0,16.0,26.0,2.0,4.0,6.0,6.0,3.0,,,,86.0,54.0,6.9,19.0,2,7.0,1.0,,1.0,2.0,2.0,2.0,1.0,,,2.0,,,1.0,,1.0,1.0,2.0,,,,1.0,,,,,,
10434105,away,Başakşehir FK,Mesut Özil,mesut-ozil,M. Özil,M,,180.0,12416,,16176,EUR,592876800,M,10,10,False,16.0,13.0,1.0,,5.0,5.0,9.0,14.0,,2.0,2.0,3.0,1.0,,,,45.0,23.0,6.6,7.0,0,3.0,,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,m10,
10434105,away,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178.0,161,M,806964,EUR,887500800,M,19,19,False,33.0,27.0,1.0,,3.0,4.0,24.0,29.0,,5.0,6.0,5.0,1.0,,,,90.0,48.0,6.7,10.0,2,,4.0,2.0,1.0,,2.0,1.0,1.0,,,,,,1.0,,,1.0,2.0,,2.0,,1.0,,,,,,
10434105,away,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176.0,112,M,96520,EUR,684806400,M,7,7,False,35.0,31.0,,,6.0,6.0,26.0,33.0,1.0,4.0,3.0,4.0,,,,,76.0,50.0,6.6,14.0,1,4.0,1.0,,1.0,,1.0,1.0,1.0,,,5.0,,,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,
10434105,away,Başakşehir FK,Stefano Okaka,stefano-okaka,S. Okaka,F,7,186.0,329,M,13148,EUR,618624000,F,77,77,False,17.0,12.0,2.0,2.0,5.0,5.0,7.0,12.0,2.0,4.0,9.0,4.0,1.0,,,,90.0,35.0,7.1,13.0,1,,1.0,,,2.0,2.0,,,1.0,,6.0,,,6.0,3.0,,,1.0,,1.0,1.0,,,,,,,
10434105,away,Başakşehir FK,Lucas Biglia,lucas-biglia,L. Biglia,M,,178.0,317,,17799,EUR,507427200,M,20,20,True,48.0,44.0,4.0,1.0,16.0,17.0,29.0,32.0,,1.0,8.0,5.0,2.0,,,,45.0,62.0,7.3,6.0,2,1.0,,,1.0,1.0,4.0,2.0,,,1.0,1.0,,,2.0,,1.0,,1.0,,1.0,,1.0,,,,,,
10434105,away,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182.0,137,M,45377,EUR,672969600,M,8,8,True,25.0,20.0,2.0,,5.0,6.0,16.0,20.0,,1.0,1.0,2.0,,,,,45.0,28.0,6.5,5.0,2,1.0,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,
10434105,away,Başakşehir FK,Eden Karzev,eden-karzev,E. Karzev,M,36,186.0,132,M,921169,EUR,955411200,M,72,72,True,10.0,5.0,2.0,,4.0,5.0,1.0,5.0,,1.0,,3.0,,,,,14.0,12.0,6.2,5.0,1,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0
10434105,away,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186.0,355,M,988909,EUR,926985600,F,17,17,True,4.0,3.0,1.0,1.0,,,3.0,5.0,,,3.0,1.0,,,,,14.0,7.0,6.8,2.0,0,1.0,1.0,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,
10434105,away,Başakşehir FK,Caner Erkin,caner-erkin,C. Erkin,D,88,181.0,260,M,15680,EUR,591926400,D,88,88,True,6.0,3.0,1.0,,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,,,,,10.0,7.0,6.9,4.0,0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,
10434105,away,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185.0,464,M,827418,EUR,852422400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434105,away,Başakşehir FK,Shaocong Wu,shaocong-wu,S. Wu,D,2,192.0,144,M,941005,EUR,953510400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434105,away,Başakşehir FK,Edgar Ié,edgar-ie,E. Ié,D,32,182.0,216,M,235458,EUR,767750400,D,51,51,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434105,away,Başakşehir FK,Patryk Szysz,patryk-szysz,P. Szysz,M,21,177.0,284,M,831930,EUR,891388800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Patryk,Szysz,,,,,,,,,,,,,,,
10434105,away,Başakşehir FK,Muhammet Arslantaş,muhammet-arslantas,M. Arslantaş,F,18,182.0,29,M,910100,EUR,980553600,F,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
