match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_interceptionWon,player_firstName,player_lastName,captain,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_keyPass,stat_totalCross,stat_accurateCross,player_sofascoreId,stat_dispossessed,stat_goalAssist,stat_outfielderBlock,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
10389816,home,Nice,Kasper Schmeichel,kasper-schmeichel,K. Schmeichel,G,1,189.0,3913,M,1076,EUR,531532800,G,1,1,False,29.0,22.0,10.0,4.0,19.0,23.0,3.0,6.0,10.0,2.0,3.0,90.0,39.0,7.6,7.0,0.0,0.0,0.00087285,0,0.5799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389816,home,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186.0,6281,M,1120615,EUR,1085529600,D,33,33,False,66.0,61.0,2.0,1.0,40.0,41.0,21.0,25.0,4.0,,,90.0,82.0,6.9,9.0,0.1003,0.0,0.0136392,2,,2.0,2.0,6.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10389816,home,Nice,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189.0,2607,M,945217,EUR,946512000,D,25,25,False,134.0,123.0,8.0,1.0,93.0,98.0,30.0,36.0,7.0,,,90.0,142.0,6.9,13.0,0.0,0.0,0.00771498,0,,2.0,2.0,3.0,2.0,,,,,,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
10389816,home,Nice,Dante,dante,Dante,D,4,188.0,1257,M,3577,EUR,435283200,D,4,4,False,143.0,134.0,8.0,2.0,99.0,101.0,35.0,42.0,10.0,,,90.0,152.0,7.6,10.0,0.0433,0.1774,0.0122421,1,,,,3.0,2.0,2.0,1.0,,,,2.0,,,,1.0,,1.0,,,True,1.0,1.0,2.0,1.0,,,,,,,,,,
10389816,home,Nice,Jordan Lotomba,jordan-lotomba,J. Lotomba,D,30,177.0,509,M,796279,EUR,907027200,D,23,23,False,63.0,59.0,4.0,3.0,37.0,38.0,22.0,25.0,6.0,,,90.0,83.0,7.2,7.0,0.0,0.0,0.110268,0,,1.0,1.0,4.0,7.0,,7.0,4.0,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,
10389816,home,Nice,Aaron Ramsey,aaron-ramsey,A. Ramsey,M,10,182.0,2882,M,23571,EUR,662169600,M,16,16,False,51.0,47.0,1.0,1.0,24.0,25.0,24.0,28.0,2.0,,,85.0,67.0,7.3,7.0,0.0993,0.0,0.175133,2,,,,2.0,4.0,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,,,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,
10389816,home,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176.0,11417,M,985923,EUR,938044800,M,28,28,False,53.0,47.0,3.0,1.0,35.0,37.0,12.0,16.0,5.0,,,66.0,60.0,6.7,7.0,0.0,0.0,0.0118788,0,,1.0,2.0,4.0,4.0,,1.0,,,,1.0,1.0,,,2.0,,1.0,,,,,,1.0,,,,hicham_boudaoui,,,,,,,
10389816,home,Nice,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191.0,11655,M,904832,EUR,985564800,M,19,19,False,27.0,21.0,,,13.0,14.0,8.0,13.0,4.0,,,66.0,35.0,6.8,7.0,0.1032,0.0,0.00326963,1,,,1.0,1.0,3.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,k_thuram,1.0,,,,,,
10389816,home,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177.0,10091,M,1153265,EUR,1102464000,F,35,35,False,23.0,20.0,2.0,1.0,11.0,11.0,10.0,17.0,2.0,,,66.0,39.0,7.0,10.0,0.0898,0.0,0.0969229,1,,,,5.0,3.0,1.0,5.0,3.0,1.0,,,,,,1.0,,,Badredine Bouanani,,,,,,1.0,5.0,1.0,bouanani,1.0,1.0,,,,,
10389816,home,Nice,Terem Moffi,terem-moffi,T. Moffi,F,29,188.0,3115,M,894396,EUR,927590400,F,9,9,False,6.0,5.0,,,2.0,2.0,3.0,4.0,1.0,,,90.0,12.0,6.5,5.0,0.0,0.0,0.00771991,0,,,1.0,2.0,1.0,,1.0,,,,1.0,,,2.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,
