match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_bigChanceMissed,captain,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_lastManTackle,player_sofascoreId,stat_totalOffside
10411657,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,43.0,22.0,40.0,19.0,6.0,9.0,16.0,34.0,2.0,9.0,1.0,3.0,1.0,1.0,1.0,90.0,52.0,6.6,22.0,0.0,0.0,0.00530045,0,-0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411657,home,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,False,25.0,16.0,6.0,1.0,14.0,16.0,2.0,9.0,6.0,6.0,2.0,,,,,90.0,40.0,6.6,12.0,0.0863,0.0,0.00316243,1,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411657,home,Hellas Verona,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,6,6,False,36.0,25.0,11.0,4.0,21.0,24.0,4.0,12.0,2.0,10.0,,,,,,90.0,43.0,6.5,11.0,0.0,0.0,0.00247851,0,,5.0,4.0,1.0,1.0,,,2.0,,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
10411657,home,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,False,36.0,26.0,6.0,2.0,21.0,27.0,5.0,9.0,,6.0,,,,,,79.0,41.0,6.4,10.0,0.0892,0.0,0.00649676,1,,3.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
10411657,home,Hellas Verona,Fabio Depaoli,fabio-depaoli,F. Depaoli,M,23,178,224,M,830288,EUR,861840000,M,29,29,False,19.0,9.0,2.0,,4.0,8.0,7.0,14.0,3.0,6.0,2.0,,,,,90.0,50.0,7.0,18.0,0.0408,0.2049,0.149726,1,,7.0,5.0,2.0,1.0,,,2.0,2.0,3.0,1.0,3.0,1.0,,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
10411657,home,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1121,M,246319,EUR,786585600,M,33,33,False,34.0,21.0,5.0,3.0,9.0,13.0,12.0,24.0,2.0,10.0,1.0,,,,,90.0,56.0,6.9,20.0,0.0493,0.0,0.0226598,1,,4.0,8.0,,,,3.0,2.0,,,,4.0,2.0,,,3.0,,1.0,,,2.0,1.0,2.0,,,,,,,,,
10411657,home,Hellas Verona,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,M,61,61,False,31.0,28.0,3.0,3.0,17.0,18.0,11.0,13.0,3.0,6.0,1.0,,,,,86.0,47.0,7.1,4.0,0.0,0.0,0.00761328,0,,4.0,4.0,,,,1.0,3.0,,1.0,,2.0,1.0,,,,,1.0,,,,,4.0,,,,,,,,,
10411657,home,Hellas Verona,Josh Doig,josh-doig,J. Doig,D,3,189,836,M,989276,EUR,1021680000,M,3,3,False,21.0,18.0,1.0,,13.0,13.0,6.0,13.0,,12.0,5.0,,,,,90.0,55.0,6.5,16.0,0.3929,0.5328,0.0697054,3,,5.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,1.0,,1.0,1.0,1.0,,,2.0,,,,,,,,
10411657,home,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,41157,EUR,653356800,F,8,8,False,19.0,14.0,,,8.0,8.0,9.0,16.0,1.0,6.0,1.0,,,,,80.0,35.0,7.7,9.0,0.0818,0.0,0.316305,2,,2.0,3.0,2.0,1.0,2.0,,1.0,3.0,,,2.0,1.0,,,5.0,3.0,,,,,,,,True,1.0,1.0,1.0,,,,
10411657,home,Hellas Verona,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,False,15.0,8.0,,,3.0,6.0,6.0,10.0,,1.0,1.0,,,,,68.0,31.0,8.0,9.0,0.3921,0.6024,0.193647,4,,5.0,9.0,3.0,2.0,2.0,2.0,,1.0,4.0,,,,,,1.0,1.0,5.0,2.0,,,,1.0,,,,,,1.0,,,
10411657,home,Hellas Verona,Kevin Lasagna,kevin-lasagna,K. Lasagna,F,15,181,317,M,587962,EUR,713404800,F,11,11,False,20.0,15.0,,,4.0,5.0,11.0,15.0,,3.0,4.0,,,,,90.0,33.0,6.5,13.0,0.1276,0.0,0.0288026,2,,10.0,3.0,1.0,,1.0,,1.0,2.0,5.0,,,,,,,,3.0,,,3.0,1.0,,,,,,,,,,
10411657,home,Hellas Verona,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,833,M,940692,EUR,919987200,F,38,38,True,8.0,3.0,,,,,3.0,8.0,,2.0,3.0,,,,,22.0,14.0,6.3,10.0,0.0,0.0,0.00263231,0,,7.0,1.0,2.0,1.0,,,1.0,,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
10411657,home,Hellas Verona,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187,130,M,139410,EUR,705542400,D,17,17,True,2.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,,,,,,11.0,3.0,6.5,1.0,0.0,0.0,0.0041472,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411657,home,Hellas Verona,Oliver Abildgaard,oliver-abildgaard,O. Abildgaard,M,28,190,213,M,798664,EUR,834364800,M,28,28,True,3.0,2.0,1.0,,2.0,2.0,,1.0,,1.0,,,,,,10.0,5.0,6.6,1.0,0.0,0.0,5.094e-05,0,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10411657,home,Hellas Verona,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,105905,EUR,1053561600,M,77,77,True,4.0,2.0,2.0,,2.0,3.0,,1.0,,2.0,,,,,,12.0,5.0,6.5,2.0,0.0,0.0,1.171e-05,0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10411657,home,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411657,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411657,home,Hellas Verona,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411657,home,Hellas Verona,Deyovaisio Zeefuik,deyovaisio-zeefuik,D. Zeefuik,D,42,185,212,M,843156,EUR,889574400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411657,home,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,32,185,4400,M,988037,EUR,978912000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411657,home,Hellas Verona,Simone Verdi,simone-verdi,S. Verdi,M,99,174,614,M,98058,EUR,710899200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411657,home,Hellas Verona,Yayah Kallon,yayah-kallon,Y. Kallon,F,9,175,173,M,967510,EUR,993859200,F,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411657,home,Hellas Verona,Jayden Braaf,jayden-braaf,J. Braaf,F,,179,344,M,961688,EUR,1030752000,F,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411657,away,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,False,33.0,27.0,18.0,14.0,17.0,20.0,10.0,13.0,2.0,9.0,,,1.0,3.0,1.0,90.0,44.0,6.9,7.0,0.0,0.0,0.00711765,0,0.3401,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411657,away,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,70.0,60.0,4.0,2.0,35.0,36.0,26.0,36.0,3.0,10.0,1.0,,,,,90.0,95.0,7.1,13.0,0.0299,0.0,0.0478069,1,,4.0,6.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,,,2.0,1.0,3.0,,,,1.0,1.0,,,,,,,1.0,,
10411657,away,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,False,46.0,40.0,4.0,3.0,32.0,34.0,8.0,12.0,2.0,6.0,1.0,,,,,90.0,54.0,6.8,7.0,0.0,0.0,0.0172176,0,,5.0,3.0,,,,,1.0,,4.0,,3.0,2.0,,,,,,,,,,1.0,,,,,,,,,
10411657,away,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,False,54.0,40.0,8.0,3.0,30.0,38.0,10.0,16.0,,6.0,1.0,,,,,90.0,58.0,6.5,15.0,0.0,0.0,0.00239023,0,,5.0,9.0,,,,1.0,2.0,,2.0,1.0,1.0,,,,,,7.0,,,,,1.0,,,,,,,,,
10411657,away,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,136322,EUR,760147200,D,23,23,False,40.0,28.0,5.0,1.0,14.0,22.0,15.0,21.0,4.0,11.0,1.0,,,,,90.0,61.0,7.0,17.0,0.0,0.0,0.0401136,0,,4.0,6.0,,,,1.0,,1.0,2.0,1.0,1.0,1.0,,,3.0,1.0,4.0,,1.0,1.0,,1.0,,,,1.0,,,,,
10411657,away,Lazio,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13428,M,331447,EUR,793843200,M,21,21,False,71.0,59.0,3.0,1.0,29.0,32.0,30.0,40.0,2.0,7.0,4.0,,,,,90.0,91.0,7.0,20.0,0.046,0.0,0.10313,1,,6.0,10.0,1.0,,1.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,,,1.0,,4.0,,,2.0,,1.0,,,,,,,,sms,
10411657,away,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,317301,EUR,776131200,M,32,32,False,41.0,32.0,3.0,1.0,12.0,15.0,20.0,26.0,,7.0,,,,,,59.0,46.0,6.6,11.0,0.0,0.0,0.110752,0,,3.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,
10411657,away,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1864,M,111416,EUR,717638400,M,10,10,False,43.0,35.0,5.0,3.0,15.0,17.0,20.0,35.0,,4.0,,,,,,90.0,60.0,6.3,19.0,0.0258,0.0,0.0304808,1,,6.0,1.0,,,1.0,,,,1.0,3.0,1.0,1.0,,,9.0,,,,,2.0,,,,,,,,,,,
10411657,away,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,False,61.0,47.0,2.0,,20.0,23.0,27.0,39.0,,6.0,3.0,,,,,90.0,75.0,7.0,18.0,0.375,0.359,0.0580055,2,,4.0,2.0,,,1.0,2.0,2.0,,,2.0,,,,,1.0,,,1.0,,,,,1.0,,,,,1.0,,Pedro,
10411657,away,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,15127,M,45923,EUR,635472000,F,17,17,False,30.0,24.0,,,9.0,10.0,15.0,20.0,,2.0,4.0,,,,,68.0,44.0,6.7,13.0,0.4211,0.616,0.0315363,3,,2.0,3.0,2.0,,1.0,1.0,,,,,,,,,,,2.0,1.0,,,1.0,,,True,,,,,,ciroimmobile17,2.0
10411657,away,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,F,20,20,False,29.0,27.0,1.0,1.0,11.0,11.0,16.0,19.0,,7.0,,,,,,90.0,47.0,6.8,8.0,0.0383,0.0,0.0628768,1,,7.0,9.0,6.0,2.0,1.0,5.0,2.0,1.0,,,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
10411657,away,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,158615,EUR,682992000,M,5,5,True,39.0,31.0,2.0,,20.0,24.0,11.0,15.0,2.0,6.0,,,,,,31.0,45.0,6.8,8.0,0.0,0.0,0.0136464,0,,,3.0,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,
10411657,away,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6043,M,152276,EUR,734832000,M,7,7,True,17.0,10.0,,,4.0,4.0,6.0,14.0,1.0,1.0,2.0,,,,,22.0,23.0,6.5,11.0,0.0,0.0,0.00753316,0,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,F_Andersoon,
