match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,stat_fouls,stat_blockedScoringAttempt,stat_expectedGoals,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,stat_errorLeadToAGoal,stat_totalOffside,stat_bigChanceMissed,stat_lastManTackle,player_sofascoreId,stat_bigChanceCreated,stat_hitWoodwork
12530778,home,Antalyaspor,Kenan Pirić,kenan-piric,K. Pirić,G,13,193,309,M,840898,EUR,773539200,G,13,13,False,32.0,19.0,18.0,6.0,0.0,14.0,17.0,5.0,15.0,8.0,2.0,2.0,90.0,39.0,6.6,13.0,0.00106033,0,0.0648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530778,home,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,False,48.0,41.0,9.0,6.0,0.0,22.0,26.0,20.0,24.0,5.0,,,90.0,75.0,7.1,8.0,0.0796904,0,,2.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12530778,home,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,48.0,39.0,11.0,5.0,0.0,27.0,32.0,12.0,16.0,5.0,,,90.0,60.0,7.0,10.0,0.0037798,0,,,,1.0,,1.0,2.0,,,,3.0,1.0,1.0,,True,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12530778,home,Antalyaspor,Bahadır Öztürk,bahadir-ozturk,B. Öztürk,D,5,185,36,M,790783,EUR,812505600,D,3,3,False,37.0,32.0,8.0,4.0,0.0,27.0,29.0,5.0,8.0,3.0,,,87.0,42.0,6.5,5.0,0.00148104,0,,,,1.0,,1.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12530778,home,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,40.0,34.0,9.0,7.0,0.0,17.0,21.0,19.0,25.0,3.0,,,90.0,65.0,7.1,11.0,0.0924153,0,,6.0,2.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,3.0,2.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12530778,home,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,M,22,22,False,29.0,18.0,1.0,,0.0,6.0,7.0,12.0,23.0,3.0,,,90.0,55.0,6.3,24.0,0.00777761,1,,1.0,,2.0,,10.0,8.0,1.0,4.0,,3.0,5.0,3.0,,,,,3.0,3.0,2.0,2.0,1.0,0.1176,,,,,,,,,,,,,
12530778,home,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,False,48.0,43.0,6.0,5.0,0.0,19.0,22.0,24.0,27.0,2.0,,,90.0,55.0,6.8,7.0,0.0380992,1,,1.0,,,,5.0,2.0,2.0,,,,2.0,2.0,,,,1.0,,,1.0,2.0,,0.0229,,,1.0,0.0855,,,,,,,,,
12530778,home,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,False,27.0,22.0,3.0,1.0,0.0,7.0,8.0,15.0,19.0,3.0,,,90.0,49.0,6.9,10.0,0.0161001,2,,,,4.0,,11.0,7.0,1.0,3.0,3.0,3.0,3.0,1.0,,,1.0,1.0,2.0,1.0,3.0,4.0,,0.3037,,,1.0,0.7326,1.0,1.0,1.0,,,,,,
12530778,home,Antalyaspor,Moussa Djenepo,moussa-djenepo,M. Djenepo,F,12,177,2119,M,869910,EUR,897868800,M,12,12,False,22.0,15.0,1.0,1.0,0.0,1.0,1.0,14.0,22.0,3.0,,,67.0,36.0,7.3,12.0,0.0305293,0,,1.0,,,1.0,3.0,8.0,,3.0,2.0,1.0,3.0,3.0,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,
12530778,home,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,F,10,10,False,29.0,23.0,2.0,1.0,0.0,7.0,7.0,16.0,22.0,6.0,,,79.0,51.0,7.3,13.0,0.0367219,1,,,,1.0,,6.0,6.0,,3.0,2.0,,4.0,2.0,1.0,,,1.0,3.0,,3.0,1.0,,0.0829,,,1.0,0.1319,,,,1.0,,,,,
12530778,home,Antalyaspor,Braian Samudio,braian-samudio,B. Samudio,F,18,180,162,M,892933,EUR,819676800,F,81,81,False,22.0,14.0,2.0,1.0,0.0,3.0,4.0,11.0,18.0,4.0,,,67.0,33.0,6.7,15.0,0.0412359,1,,,,3.0,7.0,10.0,7.0,,2.0,,,,,1.0,,,,2.0,,3.0,2.0,,0.0333,,,,,1.0,,,,,,,,
12530778,home,Antalyaspor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,2.0,,,23.0,11.0,6.5,2.0,0.00107386,0,,,,1.0,,5.0,1.0,,1.0,,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,
12530778,home,Antalyaspor,Andros Townsend,andros-townsend,A. Townsend,F,30,181,595,M,47992,EUR,679622400,F,25,25,True,16.0,12.0,,,0.0,4.0,5.0,8.0,11.0,3.0,,,23.0,22.0,6.5,6.0,0.0606781,0,,,,1.0,,3.0,1.0,,3.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
12530778,home,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184,208,M,186949,EUR,814233600,M,8,8,True,8.0,5.0,1.0,,0.0,2.0,3.0,3.0,6.0,,,,11.0,13.0,6.6,5.0,0.00155152,0,,1.0,,1.0,,2.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
12530778,home,Antalyaspor,Thalisson Kelven,thalisson-kelven,T. Kelven,D,2,184,112,M,863277,EUR,894499200,D,2,2,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,11.0,2.0,6.6,,0.00010353,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12530778,home,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189,39,M,827515,EUR,951004800,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530778,home,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530778,home,Antalyaspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176,46,M,883275,EUR,912470400,D,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530778,home,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193,60,M,1123371,EUR,1019779200,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530778,home,Antalyaspor,Emrecan Uzunhan,emrecan-uzunhan,E. Uzunhan,D,24,189,228,M,997684,EUR,983145600,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
