match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_interceptionWon,stat_wonTackle,stat_outfielderBlock,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_shotOffTarget,stat_bigChanceMissed
10438199,home,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,True,30.0,16.0,20.0,6.0,14.0,17.0,2.0,13.0,1.0,1.0,4.0,7.0,4.0,4.0,1.0,1.0,1.0,90.0,43.0,7.8,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438199,home,Vitória SC,Mamadou Tounkara,mamadou-tounkara,M. Tounkara,D,29,192,198,M,208636,EUR,1008288000,D,83,83,False,,62.0,50.0,8.0,5.0,33.0,38.0,17.0,24.0,4.0,5.0,4.0,5.0,,,,,,90.0,73.0,7.2,12.0,0,3.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10438199,home,Vitória SC,Ibrahima Bamba,ibrahima-bamba,I. Bamba,D,22,184,312,M,1131044,EUR,1019433600,D,22,22,False,,62.0,53.0,6.0,2.0,43.0,46.0,10.0,16.0,,2.0,5.0,6.0,,,,,,90.0,73.0,7.1,9.0,0,2.0,3.0,1.0,,2.0,Ibrahima Bamba,,2.0,1.0,,,,,,,,,,,,,,,,,
10438199,home,Vitória SC,André Amaro,andre-amaro,A. Amaro,D,13,185,207,M,1095752,EUR,1029196800,D,13,13,False,,49.0,44.0,4.0,3.0,32.0,34.0,12.0,15.0,,,2.0,4.0,,,,,,90.0,59.0,7.1,5.0,0,1.0,2.0,1.0,,,André Amaro,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10438199,home,Vitória SC,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,28,28,False,,28.0,19.0,4.0,2.0,11.0,11.0,8.0,19.0,4.0,7.0,1.0,4.0,,,,,,72.0,52.0,6.8,16.0,0,,6.0,3.0,3.0,,Zé Carlos,,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
10438199,home,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,,54.0,49.0,8.0,7.0,20.0,22.0,30.0,39.0,1.0,3.0,1.0,4.0,,,,,,90.0,72.0,8.0,11.0,0,3.0,8.0,3.0,1.0,,,,3.0,2.0,,7.0,2.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,
10438199,home,Vitória SC,André André,andre-andre,A. André,M,11,174,123,M,59777,EUR,620092800,M,21,21,False,,45.0,41.0,2.0,,16.0,18.0,25.0,27.0,2.0,7.0,,5.0,,,,,,79.0,53.0,6.3,7.0,1,,2.0,2.0,,1.0,,,,1.0,,,4.0,,3.0,,,,,,,1.0,,,,,
10438199,home,Vitória SC,Ryoya Ogawa,ryoya-ogawa,R. Ogawa,M,7,182,155,M,790973,EUR,848793600,M,25,25,False,,20.0,17.0,1.0,1.0,10.0,10.0,7.0,10.0,,,,3.0,,,,,,45.0,29.0,6.7,4.0,0,,2.0,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,
10438199,home,Vitória SC,Rúben Lameiras,ruben-lameiras,R. Lameiras,M,22,175,78,M,793154,EUR,788054400,F,7,7,False,,13.0,8.0,2.0,,1.0,3.0,7.0,10.0,,5.0,,3.0,,,,,,72.0,19.0,6.5,8.0,0,,3.0,,3.0,2.0,,,,,,,2.0,,,2.0,,,1.0,,,,,,,,
10438199,home,Vitória SC,Anderson Silva,anderson-silva,A. Silva,F,33,186,530,M,892272,EUR,880070400,F,33,33,False,,8.0,3.0,1.0,,2.0,3.0,1.0,5.0,,5.0,2.0,2.0,,,,,,84.0,29.0,7.2,12.0,4,,5.0,2.0,2.0,,,,,1.0,,,,3.0,1.0,,,,3.0,1.0,,2.0,2.0,1.0,2.0,,
10438199,home,Vitória SC,Nelson Luz,nelson-luz,N. Luz,M,10,177,198,M,841743,EUR,886550400,F,20,20,False,,25.0,19.0,1.0,1.0,7.0,9.0,12.0,17.0,1.0,8.0,3.0,7.0,,,,,,90.0,55.0,6.8,15.0,1,3.0,10.0,2.0,2.0,1.0,,,2.0,1.0,,1.0,,3.0,2.0,,,,6.0,3.0,,,,,,1.0,
10438199,home,Vitória SC,Michael Johnston,michael-johnston,M. Johnston,M,11,171,843,M,847125,EUR,924480000,F,90,90,True,,7.0,3.0,,,2.0,2.0,2.0,6.0,1.0,4.0,,1.0,,,,,,45.0,17.0,6.6,8.0,1,,1.0,,1.0,1.0,,,,,,1.0,,1.0,2.0,1.0,,1.0,1.0,,,,,,,1.0,
10438199,home,Vitória SC,Afonso Freitas,afonso-freitas,A. Freitas,D,25,180,35,M,928812,EUR,955065600,D,72,72,True,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,2.0,,,,,,18.0,11.0,6.7,2.0,0,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10438199,home,Vitória SC,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,11,11,True,,3.0,2.0,,,1.0,1.0,2.0,4.0,1.0,5.0,,1.0,,,,,,18.0,19.0,7.0,8.0,0,,7.0,2.0,2.0,2.0,,,,2.0,,2.0,,1.0,4.0,1.0,,1.0,4.0,3.0,,,,,,,
10438199,home,Vitória SC,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,80,80,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,3.0,,1.0,,,,,,11.0,5.0,6.4,1.0,0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
