match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_wonTackle,stat_keyPass,stat_totalCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_errorLeadToAShot,stat_bigChanceCreated,player_sofascoreId,stat_totalOffside
12421179,home,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187.0,289,M,996979,EUR,1015632000,G,1,1,False,45.0,31.0,26.0,13.0,0.0,23.0,27.0,8.0,18.0,2.0,11.0,3.0,2.0,5.0,1.0,90.0,62.0,8.4,14.0,0.00180193,0,1.4331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421179,home,Oud-Heverlee Leuven,Hasan Kuruçay,,,kurucay-hassan,H. Kuruçay,D,4,187.0,204,M,852096,EUR,872985600,D,58,58,False,53.0,47.0,7.0,3.0,0.0,35.0,37.0,12.0,16.0,4.0,4.0,,,,,90.0,62.0,7.1,6.0,0.005431,0,,2.0,2.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12421179,home,Oud-Heverlee Leuven,Federico Ricca,Federico,Ricca,federico-ricca,F. Ricca,D,16,175.0,168,M,590036,EUR,786240000,D,14,14,False,33.0,27.0,7.0,2.0,0.0,20.0,21.0,7.0,12.0,3.0,,,,,,71.0,39.0,6.7,6.0,0.00355438,0,,3.0,2.0,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12421179,home,Oud-Heverlee Leuven,Takahiro Akimoto,,,takahiro-akimoto,T. Akimoto,D,30,170.0,293,M,1028340,EUR,886204800,D,30,30,False,38.0,29.0,6.0,3.0,0.0,22.0,26.0,7.0,12.0,4.0,7.0,,,,,90.0,55.0,7.8,10.0,0.00823074,0,,,6.0,,,3.0,4.0,,,2.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,
12421179,home,Oud-Heverlee Leuven,Thibault Vlietinck,,,thibault-vlietinck,T. Vlietinck,D,77,178.0,57,M,823046,EUR,871948800,M,77,77,False,31.0,23.0,1.0,,0.0,5.0,7.0,18.0,25.0,1.0,4.0,,,,,90.0,51.0,7.1,11.0,0.0929193,1,,4.0,3.0,,,,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0364,0.1258,,,,,,,,,,
12421179,home,Oud-Heverlee Leuven,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171.0,119,M,192268,EUR,766454400,M,4,4,False,33.0,23.0,4.0,1.0,0.0,10.0,13.0,13.0,20.0,3.0,3.0,,,,,90.0,48.0,6.8,12.0,0.0295394,2,,7.0,5.0,1.0,,3.0,3.0,4.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,0.0451,,1.0,1.0,,,,,,,,
12421179,home,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178.0,212,M,190413,EUR,837648000,M,8,8,False,23.0,15.0,2.0,,0.0,6.0,7.0,10.0,20.0,3.0,1.0,,,,,90.0,45.0,6.9,15.0,0.0278807,3,,3.0,2.0,2.0,1.0,1.0,,1.0,,,,1.0,,2.0,4.0,,,2.0,0.3287,,2.0,1.0,True,1.0,1.0,,,,,
12421179,home,Oud-Heverlee Leuven,Hamza Mendyl,,,hamza-mendyl,H. Mendyl,D,37,179.0,703,M,846447,EUR,877392000,M,20,20,False,9.0,8.0,,,0.0,2.0,2.0,6.0,9.0,2.0,2.0,,,,,63.0,30.0,7.0,8.0,0.00482842,1,,4.0,6.0,2.0,1.0,,2.0,,2.0,1.0,,2.0,1.0,1.0,2.0,,,2.0,0.0157,,1.0,,,,1.0,,,,,
12421179,home,Oud-Heverlee Leuven,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,F,75,181.0,893,M,1019892,EUR,1029369600,F,23,23,False,20.0,18.0,1.0,1.0,0.0,8.0,9.0,11.0,16.0,1.0,4.0,,,,,90.0,46.0,7.3,16.0,0.501085,2,,8.0,7.0,6.0,2.0,,3.0,2.0,1.0,,,2.0,2.0,3.0,5.0,,1.0,4.0,0.0923,0.0218,1.0,,,1.0,1.0,,,,,
12421179,home,Oud-Heverlee Leuven,Youssef Maziz,,,youssef-maziz,Y. Maziz,M,10,175.0,445,M,862821,EUR,898646400,F,10,10,False,24.0,23.0,3.0,3.0,0.0,9.0,10.0,14.0,15.0,1.0,4.0,,,,,71.0,33.0,7.0,4.0,0.0157176,0,,4.0,2.0,,,2.0,,2.0,2.0,,,2.0,,1.0,1.0,,,2.0,,,,,,,,,,,,
12421179,home,Oud-Heverlee Leuven,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195.0,417,M,1143547,EUR,996969600,F,19,19,False,9.0,5.0,,,0.0,1.0,1.0,4.0,8.0,4.0,4.0,,,,,90.0,33.0,6.5,12.0,0.0753647,4,,13.0,4.0,5.0,1.0,,,5.0,2.0,,,3.0,,1.0,,,,2.0,0.1884,,1.0,3.0,,,2.0,,,,,
12421179,home,Oud-Heverlee Leuven,William Balikwisha,,,william-balikwisha,W. Balikwisha,M,21,174.0,684,M,943881,EUR,926467200,M,21,21,True,8.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,5.0,,2.0,,,,,27.0,20.0,7.0,5.0,0.00981434,2,,1.0,5.0,3.0,3.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,0.2773,,1.0,1.0,,,,1.0,,,,
12421179,home,Oud-Heverlee Leuven,Takuma Ominami,,,takuma-ominami,T. Ominami,D,5,184.0,257,M,832976,EUR,881971200,D,5,5,True,11.0,8.0,2.0,1.0,0.0,5.0,7.0,3.0,4.0,3.0,1.0,,,,,19.0,15.0,6.8,3.0,0.00043088,1,,,4.0,,,,,,,4.0,,,,,,,,,0.0471,,,1.0,,,,,,,,
12421179,home,Oud-Heverlee Leuven,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174.0,435,M,978327,EUR,972604800,F,11,11,True,5.0,2.0,,,0.0,1.0,1.0,1.0,4.0,,3.0,,,,,19.0,14.0,6.4,8.0,0.0080772,1,,2.0,3.0,3.0,1.0,,2.0,,,,,,,,,,,2.0,0.025,,,1.0,,,,,,,,
12421179,home,Oud-Heverlee Leuven,Owen Jochmans,Owen Jochmans,,owen-jochmans,O. Jochmans,G,61,185.0,30,M,1085907,EUR,1043625600,G,61,61,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421179,home,Oud-Heverlee Leuven,Maxence Prévot,,,maxence-prevot,M. Prévot,G,16,184.0,55,M,785520,EUR,860544000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421179,home,Oud-Heverlee Leuven,Christ Souanga,Christ,Souanga,christ-souanga,C. Souanga,D,63,186.0,39,M,1835475,EUR,1161561600,D,63,63,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
