match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,captain,stat_challengeLost,stat_dispossessed,stat_interceptionWon,player_firstName,player_lastName,stat_wasFouled,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_hitWoodwork
10385589,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,35.0,15.0,24.0,4.0,14.0,16.0,1.0,19.0,1.0,9.0,1.0,1.0,2.0,2.0,3.0,90.0,46.0,7.1,21.0,0.00040591,0,1.1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385589,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,D,22,22,False,54.0,40.0,6.0,,23.0,33.0,17.0,22.0,,8.0,,,,,,90.0,72.0,6.8,16.0,0.00810161,1,,nelsonsemedo50,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0429,,,,,,,,,,,,,,,,,,,,,,,
10385589,home,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188,419,M,50027,EUR,641952000,D,15,15,False,60.0,51.0,11.0,4.0,40.0,42.0,11.0,18.0,3.0,6.0,,,,,,90.0,68.0,7.5,9.0,0.00394774,0,,,,,,4.0,1.0,1.0,,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10385589,home,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,894474,EUR,864345600,D,23,23,False,54.0,47.0,11.0,6.0,34.0,37.0,13.0,17.0,3.0,11.0,,,,,,90.0,68.0,7.0,10.0,0.00550705,0,,,,,4.0,3.0,1.0,,,2.0,,,1.0,2.0,1.0,True,1.0,2.0,,,,,,,,,,,,,,,,,
10385589,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,41.0,31.0,5.0,2.0,18.0,20.0,13.0,21.0,4.0,6.0,,1.0,,,,90.0,58.0,7.1,11.0,0.0913737,0,,,,3.0,3.0,2.0,,,,1.0,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,
10385589,home,Wolverhampton,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,945122,EUR,904176000,M,27,27,False,39.0,32.0,6.0,4.0,19.0,20.0,13.0,21.0,,7.0,,1.0,,,,90.0,66.0,7.0,15.0,0.00454913,0,,matheusnunes,2.0,2.0,10.0,11.0,7.0,4.0,,5.0,,,,,4.0,,3.0,2.0,,,,2.0,,,,,,,,,,,,,
10385589,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,35,35,False,33.0,29.0,3.0,1.0,17.0,17.0,13.0,18.0,4.0,7.0,,1.0,,,,73.0,51.0,7.2,6.0,0.0064182,0,,joaogomes.01,2.0,,2.0,8.0,,,,4.0,2.0,,,,2.0,,,,,,,4.0,1.0,,,,,,,,,,,,
10385589,home,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,307284,EUR,746841600,M,5,5,False,40.0,37.0,6.0,5.0,22.0,22.0,15.0,18.0,1.0,2.0,,1.0,,,,89.0,50.0,7.4,4.0,0.00854303,2,,,,1.0,2.0,6.0,1.0,1.0,,3.0,1.0,0.0554,2.0,,2.0,,,,,,,,,2.0,0.8566,,,,,,,,,,
10385589,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,M,21,21,False,28.0,22.0,5.0,2.0,8.0,10.0,14.0,24.0,1.0,1.0,,1.0,,,,64.0,44.0,6.7,15.0,0.0484421,1,,,6.0,1.0,4.0,3.0,1.0,,1.0,2.0,1.0,0.0597,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,
10385589,home,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,F,12,12,False,22.0,18.0,1.0,,9.0,10.0,9.0,12.0,,2.0,,,,,,89.0,33.0,6.6,8.0,0.0100042,2,,Cunha,,3.0,12.0,2.0,2.0,1.0,,,4.0,0.144,1.0,,,,1.0,3.0,1.0,,,,,2.0,0.185,1.0,,,,,,,,,
10385589,home,Wolverhampton,Diego Costa,diego-costa,Diego Costa,F,,187,4469,,21212,EUR,592185600,F,29,29,False,13.0,9.0,,,4.0,5.0,5.0,9.0,3.0,3.0,,2.0,,,,73.0,29.0,7.4,13.0,0.103983,3,,diego.costa,1.0,7.0,13.0,2.0,1.0,,,,,0.1788,2.0,,,,,5.0,,,,,,3.0,0.8548,2.0,1.0,,,,,,,,
10385589,home,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,786186,EUR,822614400,F,11,11,True,7.0,7.0,,,5.0,5.0,2.0,2.0,,1.0,,,,,,26.0,12.0,6.9,2.0,0.00073697,1,,Hwangso,,1.0,4.0,1.0,,,,,,0.2649,,,,,1.0,2.0,,,,1.0,,1.0,0.5753,,1.0,,,,,,,,
10385589,home,Wolverhampton,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,28,28,True,19.0,16.0,,,11.0,12.0,6.0,9.0,,1.0,,,,,,17.0,21.0,6.7,4.0,0.0369516,0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
10385589,home,Wolverhampton,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,37,37,True,6.0,5.0,,,3.0,3.0,2.0,5.0,,1.0,,,,,,17.0,12.0,6.8,3.0,0.00372897,1,,adamatrd,2.0,1.0,3.0,3.0,1.0,1.0,,,2.0,0.0154,2.0,,,,,,1.0,,,,,1.0,0.0605,,,,,,,,,,
10385589,home,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,1013928,EUR,1032307200,D,64,64,True,2.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,1.0,2.0,,1.0,8.786e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385589,home,Wolverhampton,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,879349,EUR,952560000,F,7,7,True,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,0,,pedroneto_30,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10385589,home,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188,242,M,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385589,home,Wolverhampton,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
