match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_wasFouled,stat_aerialLost,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,stat_totalCross,stat_dispossessed,stat_totalContest,stat_goals,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_outfielderBlock
12476430,home,Preston North End,Emil Riis Jacobsen,emil-riis-jacobsen,E. R. Jacobsen,F,18,190,400,M,920597,EUR,898646400,F,9,9,False,17.0,11.0,1.0,,0.0,4.0,5.0,7.0,12.0,,5.0,,,,,69.0,30.0,6.7,10.0,3,,6.0,2.0,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,2.0,2.0,,,1.0,,,,,
12476430,home,Preston North End,Sam Greenwood,sam-greenwood,S. Greenwood,F,90,180,627,M,980640,EUR,1012003200,M,20,20,True,15.0,10.0,3.0,1.0,0.0,5.0,6.0,7.0,11.0,,3.0,,,,,33.0,22.0,7.0,6.0,1,1.0,5.0,1.0,1.0,,,,3.0,2.0,,,,,,,1.0,1.0,,,2.0,1.0,,,2.0,,1.0,1.0,,,
12476430,home,Preston North End,Duane Holmes,duane-holmes,D. Holmes,M,14,173,85,M,309290,EUR,784080000,M,25,25,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,3.0,,,,,21.0,7.0,6.4,1.0,0,,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
12476430,home,Preston North End,Stefán Teitur Þórðarson,stefan-teitur-thordarson,S. T. Þórðarson,M,23,187,144,M,858282,EUR,908496000,M,22,22,True,17.0,16.0,,,0.0,12.0,13.0,4.0,4.0,1.0,1.0,,,,,21.0,21.0,6.8,2.0,0,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,
12476430,home,Preston North End,Milutin Osmajić,milutin-osmajic,M. Osmajić,F,28,186,449,M,928047,EUR,932860800,F,28,28,True,2.0,,,,0.0,,,,2.0,1.0,,,,,,21.0,5.0,6.7,2.0,1,,2.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,
12476430,home,Preston North End,Kaine Kesler-Hayden,kaine-hayden,K. Kesler-Hayden,M,20,175,289,M,1099074,EUR,1035331200,D,29,29,True,7.0,6.0,,,0.0,5.0,6.0,1.0,1.0,1.0,2.0,,,,,16.0,14.0,6.4,4.0,0,,2.0,2.0,,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,
12476430,home,Preston North End,David Cornell,david-cornell,D. Cornell,G,13,180,39,M,73412,EUR,670118400,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476430,home,Preston North End,Jack Whatmough,jack-whatmough,J. Whatmough,D,6,184,45,M,255073,EUR,835574400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476430,home,Preston North End,Patrick Bauer,patrick-bauer,P. Bauer,D,15,192,31,M,139520,EUR,720230400,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476430,home,Preston North End,Kian Best,best-kian,K. Best,M,3,181,291,M,1518700,EUR,1125100800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Kian Best,,,,,,,,,,,,,,,,,,,,
12476430,away,Sunderland,Simon Moore,simon-moore,S. Moore,G,21,191,162,M,95461,EUR,643075200,G,21,21,False,24.0,22.0,6.0,4.0,0.0,21.0,23.0,1.0,1.0,1.0,10.0,4.0,6.0,,,90.0,40.0,7.7,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
12476430,away,Sunderland,Zak Johnson,zac-johnson,Z. Johnson,D,29,188,74,M,1147186,EUR,1116979200,D,41,41,False,51.0,44.0,4.0,3.0,0.0,24.0,27.0,20.0,25.0,2.0,6.0,,,,,90.0,72.0,6.5,12.0,1,4.0,9.0,5.0,1.0,1.0,1.0,,,,,,,,1.0,,5.0,,,,1.0,3.0,1.0,,,,,,,,
12476430,away,Sunderland,Nectarios Triantis,nectarios-triantis,N. Triantis,M,25,191,436,M,1144146,EUR,1052611200,D,25,25,False,67.0,55.0,11.0,2.0,0.0,40.0,43.0,15.0,25.0,1.0,3.0,,,,,90.0,81.0,6.7,14.0,0,1.0,2.0,7.0,1.0,4.0,2.0,1.0,1.0,,Nectarios Triantis,,,,,,1.0,,,,1.0,,2.0,,,2.0,,,,,
12476430,away,Sunderland,Leo Fuhr Hjelde,leo-fuhr-hjelde,L. F. Hjelde,D,5,188,308,M,1097848,EUR,1061856000,D,33,33,False,74.0,59.0,12.0,4.0,0.0,46.0,54.0,13.0,20.0,2.0,5.0,,,,,90.0,85.0,6.4,16.0,0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,Leo Fuhr Hjelde,,1.0,,,,2.0,,True,,,,,,,,,,,,1.0
12476430,away,Sunderland,Joseph Anderson,anderson-joseph,J. Anderson,D,22,188,117,M,993434,EUR,981417600,D,45,45,False,59.0,45.0,9.0,3.0,0.0,26.0,29.0,19.0,31.0,3.0,5.0,,,,,90.0,88.0,6.5,19.0,1,2.0,6.0,3.0,2.0,,,1.0,1.0,1.0,,,2.0,,1.0,,1.0,,,,1.0,1.0,2.0,,,1.0,,,,,1.0
12476430,away,Sunderland,Abdoullah Ba,abdoullah-ba,A. Ba,M,46,180,423,M,1000139,EUR,1059609600,M,17,17,False,18.0,17.0,,,0.0,6.0,6.0,11.0,14.0,1.0,5.0,,,,,81.0,41.0,6.0,14.0,2,1.0,7.0,3.0,,,,4.0,1.0,,,,,1.0,1.0,2.0,,1.0,,,2.0,3.0,3.0,,,,,,,,
12476430,away,Sunderland,Chris Rigg,chris-rigg,C. Rigg,M,11,177,2170,M,1394089,EUR,1182124800,M,11,11,False,32.0,29.0,2.0,1.0,0.0,12.0,12.0,17.0,21.0,,6.0,,,,,70.0,45.0,7.0,6.0,0,1.0,5.0,9.0,,4.0,2.0,,2.0,1.0,,,,,,2.0,1.0,,,,1.0,2.0,2.0,,,2.0,,,,,
12476430,away,Sunderland,Pierre Ekwah,pierre-ekwah,P. Ekwah,M,17,187,492,M,996908,EUR,1011052800,M,39,39,False,64.0,60.0,7.0,5.0,0.0,30.0,30.0,30.0,34.0,3.0,5.0,,,,,90.0,75.0,7.4,5.0,0,3.0,1.0,7.0,2.0,1.0,1.0,,,2.0,,,,,,3.0,,,,,,1.0,,,,,,,,,
12476430,away,Sunderland,Adil Aouchiche,aouchiche-adil,A. Aouchiche,M,24,181,1387,M,962877,EUR,1026691200,M,22,22,False,32.0,23.0,6.0,2.0,0.0,6.0,7.0,18.0,31.0,1.0,,,,,,81.0,55.0,7.2,20.0,3,,7.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,,,,,,,2.0,3.0,,,6.0,2.0,3.0,,1.0,1.0,1.0,,,,
12476430,away,Sunderland,Romaine Mundle,mundle-romaine,R. Mundle,F,14,177,649,M,1094440,EUR,1051142400,M,14,14,False,26.0,24.0,,,0.0,8.0,9.0,17.0,18.0,,6.0,,,,,90.0,54.0,7.2,14.0,2,,7.0,10.0,,1.0,1.0,5.0,,3.0,,,,,1.0,4.0,1.0,1.0,,,1.0,4.0,7.0,,1.0,5.0,,,,,
12476430,away,Sunderland,Nazariy Rusyn,nazariy-rusyn,N. Rusyn,F,31,177,758,M,851088,EUR,911952000,F,15,15,False,16.0,12.0,,,0.0,6.0,7.0,6.0,9.0,,4.0,,,,,81.0,31.0,6.9,9.0,1,1.0,4.0,4.0,1.0,,,2.0,1.0,1.0,Nazariy,Rusyn,,,,2.0,,1.0,,,,3.0,1.0,,,1.0,,,,,
12476430,away,Sunderland,Harrison Jones,harrison-jones,H. Jones,M,50,185,190,M,1186076,EUR,1103932800,M,50,50,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,2.0,,,,,20.0,16.0,6.6,2.0,0,,3.0,4.0,,1.0,,1.0,1.0,,,,,,,3.0,1.0,,,,,1.0,,,,,,,,,
12476430,away,Sunderland,Tom Watson,watson-tom,T. Watson,M,22,190,857,M,1167066,EUR,1144454400,F,40,40,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,9.0,6.0,6.7,1.0,0,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,
12476430,away,Sunderland,Jewison Bennette,jewison-bennette,J. Bennette,F,27,175,562,M,1131933,EUR,1087257600,F,19,19,True,2.0,2.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,9.0,5.0,6.7,,1,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,
12476430,away,Sunderland,Luís Semedo,luis-semedo,L. Semedo,F,9,192,489,M,1115751,EUR,1060560000,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,9.0,3.0,6.8,,1,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
12476430,away,Sunderland,Blondy Nna Noukeu,blondy-nna-noukeu,B. N. Noukeu,G,99,196,291,M,1007038,EUR,991267200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476430,away,Sunderland,Trai Hume,hume-trai,T. Hume,D,32,180,1059,M,989034,EUR,1016409600,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476430,away,Sunderland,Luke O'Nien,luke-onien,L. O'Nien,D,13,174,563,M,365812,EUR,785376000,M,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476430,away,Sunderland,Ben Crompton,crompton-ben,B. Crompton,D,2,188,14,M,1410367,EUR,1071619200,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476430,away,Sunderland,Dan Neil,dan-neil,D. Neil,M,6,178,468,M,964106,EUR,1007078400,M,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
