match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_keyPass,stat_fouls,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_totalOffside,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_goals
12513683,home,CF Estrela Amadora,João Costa,,,joao-costa,J. Costa,G,24,185,455,M,788365,EUR,823219200,G,24,24,False,29.0,13.0,24.0,8.0,0.0,5.0,7.0,8.0,22.0,1.0,1.0,2.0,5.0,1.0,1.0,90.0,32.0,6.6,16.0,0.00223024,0,0.3469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513683,home,CF Estrela Amadora,Guilherme Montóia,,,guilherme-montoia,G. Montóia,M,23,185,110,M,1006996,EUR,1063497600,D,21,21,False,22.0,15.0,4.0,1.0,0.0,8.0,11.0,7.0,12.0,1.0,5.0,2.0,4.0,,,88.0,36.0,6.5,10.0,0.0105386,0,,1.0,5.0,6.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12513683,home,CF Estrela Amadora,Renato Pantalon,,,renato-pantalon,R. Pantalon,D,84,196,88,M,826561,EUR,877910400,D,27,27,False,36.0,24.0,8.0,3.0,0.0,19.0,24.0,5.0,12.0,7.0,8.0,14.0,2.0,,,90.0,58.0,7.1,16.0,0.0359811,0,,,3.0,3.0,,1.0,,4.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12513683,home,CF Estrela Amadora,Issiar Drame,,,issiar-drame,I. Drame,D,5,196,173,M,857766,EUR,919123200,D,5,5,False,25.0,22.0,3.0,1.0,0.0,15.0,17.0,7.0,8.0,3.0,4.0,9.0,4.0,,,90.0,44.0,6.7,6.0,0.00641384,0,,,2.0,4.0,1.0,1.0,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12513683,home,CF Estrela Amadora,Nilton Varela,,,nilton-varela,N. Varela,M,75,182,76,M,998414,EUR,990748800,D,25,25,False,24.0,8.0,11.0,1.0,0.0,4.0,6.0,4.0,19.0,4.0,6.0,10.0,1.0,,,88.0,46.0,7.0,19.0,0.0499815,0,,1.0,2.0,3.0,,1.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12513683,home,CF Estrela Amadora,Paulo Moreira,Paulo,Moreira,paulo-daniel-valente-moreira,P. Moreira,M,19,176,52,M,1090646,EUR,950745600,M,19,19,False,16.0,13.0,,,0.0,5.0,7.0,8.0,9.0,,5.0,,,,,71.0,27.0,7.0,4.0,0.0162278,1,,,2.0,3.0,,2.0,1.0,,3.0,1.0,1.0,,1.0,,,1.0,0.0938,,,,,,,,,,,,
12513683,home,CF Estrela Amadora,Amine Oudrhiri,,,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,12,12,False,25.0,21.0,1.0,,0.0,16.0,18.0,5.0,7.0,2.0,5.0,6.0,5.0,,,71.0,41.0,6.8,6.0,0.00163125,1,,,2.0,3.0,,1.0,,2.0,2.0,1.0,,1.0,,,1.0,,0.0208,1.0,,,,,,,,,,,
12513683,home,CF Estrela Amadora,Chico Banza,,,banza-chico,C. Banza,F,32,177,6912,M,929957,EUR,913852800,M,17,17,False,13.0,6.0,3.0,,0.0,1.0,2.0,8.0,16.0,2.0,5.0,5.0,5.0,,,90.0,44.0,6.1,21.0,0.247018,1,,5.0,7.0,16.0,1.0,,,5.0,1.0,,2.0,4.0,5.0,2.0,,1.0,0.2811,,3.0,1.0,1.0,,,,,,,,
12513683,home,CF Estrela Amadora,Leonel Bucca,,,leonel-bucca,L. Bucca,M,8,189,78,M,989867,EUR,921801600,M,26,26,False,31.0,12.0,3.0,1.0,0.0,4.0,8.0,9.0,26.0,7.0,11.0,2.0,4.0,,,90.0,56.0,6.9,30.0,0.111552,0,,3.0,6.0,10.0,1.0,3.0,3.0,5.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,
12513683,home,CF Estrela Amadora,Jovane Cabral,,,jovane-cabral,J. Cabral,F,11,176,1128,M,845802,EUR,897782400,M,97,97,False,29.0,18.0,8.0,3.0,0.0,2.0,4.0,16.0,25.0,1.0,6.0,,5.0,,,90.0,46.0,7.4,16.0,0.164905,2,,,1.0,3.0,,2.0,2.0,3.0,1.0,,1.0,,3.0,2.0,1.0,1.0,0.0431,,,1.0,,1.0,1.0,0.0139,,,,,
