match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_penaltyWon,captain,stat_wonContest,stat_accurateCross,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,player_sofascoreId,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_goals,stat_penaltyFaced,stat_penaltyConceded,stat_blockedScoringAttempt
11407473,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,39.0,18.0,27.0,6.0,12.0,12.0,6.0,27.0,7.0,1.0,2.0,4.0,90.0,46.0,7.6,21.0,0.00271409,0,0.3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407473,home,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,D,61,61,False,58.0,55.0,2.0,1.0,39.0,42.0,16.0,17.0,11.0,,,,90.0,74.0,7.3,8.0,0.00717545,1,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0249,1.0,,,,,,,,,,,,,,,,,,,,,,
11407473,home,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,37.0,29.0,3.0,,25.0,28.0,4.0,10.0,8.0,,,,90.0,52.0,7.6,10.0,0.0011886,0,,1.0,7.0,6.0,,,,3.0,3.0,2.0,1.0,1.0,,,3.0,2.0,2.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,
11407473,home,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,D,13,13,False,38.0,34.0,2.0,,24.0,25.0,10.0,13.0,3.0,,,,90.0,49.0,7.1,5.0,0.00350836,0,,,2.0,4.0,,,,5.0,1.0,3.0,1.0,,,1.0,,1.0,,,2.0,,True,,,,,,,,,,,,,,,
11407473,home,Torino,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,19,19,False,47.0,41.0,3.0,2.0,21.0,23.0,20.0,30.0,6.0,,,,89.0,74.0,6.9,18.0,0.0146546,1,,6.0,4.0,6.0,1.0,5.0,1.0,1.0,,,,,0.0383,,1.0,2.0,,1.0,,,,3.0,,,,,,,,,,,,,,
11407473,home,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2109,M,189135,EUR,791683200,M,77,77,False,40.0,37.0,2.0,2.0,18.0,18.0,21.0,25.0,5.0,,,,84.0,55.0,7.3,5.0,0.0429175,0,,3.0,4.0,7.0,1.0,2.0,,1.0,,3.0,2.0,,,1.0,1.0,,1.0,3.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,
11407473,home,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,False,57.0,48.0,3.0,1.0,17.0,19.0,31.0,42.0,7.0,,,,90.0,76.0,7.3,16.0,0.0451545,2,,4.0,3.0,4.0,,4.0,1.0,1.0,1.0,1.0,,1.0,0.0697,,1.0,,1.0,,1.0,,,3.0,,,1.0,0.0532,,,,,,,,,,
11407473,home,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,M,27,27,False,50.0,39.0,4.0,2.0,17.0,18.0,22.0,33.0,4.0,,,,90.0,66.0,7.2,16.0,0.0345952,1,,1.0,2.0,4.0,1.0,1.0,1.0,,1.0,2.0,2.0,,0.0166,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
11407473,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,F,16,16,False,42.0,35.0,3.0,2.0,14.0,16.0,22.0,27.0,11.0,,,,90.0,55.0,8.0,10.0,0.460226,1,,1.0,6.0,3.0,1.0,1.0,,1.0,,1.0,1.0,,0.0266,2.0,2.0,1.0,,1.0,,,,,1.0,1.0,1.0,0.1037,,,niksivlasic_,2.0,2.0,1.0,,,,
11407473,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,False,28.0,22.0,1.0,1.0,9.0,10.0,13.0,18.0,,,,,85.0,41.0,7.4,10.0,0.0241449,1,,,3.0,5.0,,2.0,,1.0,1.0,1.0,1.0,2.0,0.7884,1.0,,1.0,,2.0,1.0,,,1.0,,,1.0,0.9949,,,,,1.0,,1.0,,,
11407473,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,False,29.0,18.0,2.0,1.0,8.0,10.0,10.0,19.0,4.0,,,,90.0,52.0,8.3,24.0,0.017597,2,,,13.0,7.0,,2.0,,1.0,,,,6.0,0.7214,1.0,7.0,3.0,,3.0,1.0,,,1.0,,,2.0,0.8678,,,duvanzapata91,,5.0,,2.0,,,
11407473,home,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,True,10.0,10.0,,,7.0,7.0,3.0,3.0,,,,,12.0,12.0,6.6,,0.00108547,0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407473,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,7,7,True,6.0,4.0,,,1.0,1.0,3.0,5.0,1.0,,,,11.0,8.0,6.4,4.0,0.00218092,0,,,2.0,,,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
