match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_accurateLongBalls,stat_accurateCross,stat_bigChanceCreated,stat_interceptionWon,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_totalOffside
10385728,home,Nottingham Forest,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,23.0,8.0,15.0,8.0,8.0,15.0,6.0,6.0,7.0,90.0,35.0,8.7,15.0,0.0,0.0,1.579e-05,0,1.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385728,home,Nottingham Forest,Serge Aurier,,,serge-aurier,S. Aurier,D,,176,2934,M,Serge_aurier,105697,EUR,725155200,D,24,24,False,19.0,10.0,,7.0,10.0,11.0,3.0,,,90.0,43.0,7.6,13.0,0.0,0.0,0.00344186,0,,3.0,2.0,1.0,1.0,2.0,10.0,1.0,5.0,7.0,6.0,2.0,,,,,,,,,,,,,,,,,,,
10385728,home,Nottingham Forest,Steve Cook,,,steve-cook,S. Cook,D,5,185,134,M,,42707,EUR,672019200,D,3,3,False,11.0,8.0,4.0,7.0,7.0,5.0,1.0,,,90.0,20.0,7.3,3.0,0.0,0.0,0.167417,0,,2.0,1.0,1.0,2.0,1.0,2.0,,7.0,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10385728,home,Nottingham Forest,Scott McKenna,,,scott-mckenna,S. McKenna,D,26,188,973,M,,358108,EUR,847756800,D,26,26,False,29.0,26.0,5.0,22.0,22.0,8.0,6.0,,,90.0,47.0,7.3,5.0,0.0,0.0,0.00203879,0,,4.0,1.0,1.0,1.0,2.0,1.0,,10.0,,,,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10385728,home,Nottingham Forest,Neco Williams,,,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,D,7,7,False,25.0,15.0,8.0,13.0,19.0,7.0,4.0,,,73.0,45.0,6.2,19.0,0.0329,0.0,0.00123463,1,,2.0,1.0,,,7.0,3.0,,1.0,1.0,,,2.0,,,1.0,,2.0,,4.0,2.0,1.0,3.0,3.0,,,,,,,
10385728,home,Nottingham Forest,Ryan Yates,,,ryan-yates,R. Yates,M,22,190,881,M,,846252,EUR,880070400,M,22,22,False,21.0,14.0,3.0,8.0,10.0,11.0,7.0,,,90.0,36.0,6.7,8.0,0.2894,1.1802,0.00425132,2,,6.0,,,1.0,6.0,6.0,1.0,7.0,3.0,2.0,1.0,2.0,,,,,1.0,,1.0,1.0,,,5.0,True,1.0,2.0,,,,
10385728,home,Nottingham Forest,Remo Freuler,,,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,23,23,False,22.0,17.0,2.0,10.0,12.0,10.0,7.0,,,90.0,35.0,7.1,6.0,0.0,0.0,0.00769531,0,,7.0,,1.0,1.0,2.0,6.0,,2.0,3.0,2.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,
10385728,home,Nottingham Forest,Cheikhou Kouyaté,,,cheikhou-kouyate,C. Kouyaté,M,8,189,2529,M,,45944,EUR,630201600,M,21,21,False,25.0,18.0,,9.0,11.0,14.0,11.0,,,80.0,45.0,7.5,11.0,0.061,0.034,0.0933258,1,,9.0,,1.0,1.0,5.0,6.0,,2.0,3.0,3.0,,,,1.0,,3.0,,,3.0,2.0,,2.0,3.0,,,1.0,,,,
10385728,home,Nottingham Forest,Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,F,10,10,False,22.0,14.0,2.0,4.0,7.0,18.0,9.0,,,90.0,46.0,6.7,21.0,0.3568,0.0,0.0857489,1,,10.0,3.0,4.0,2.0,7.0,5.0,2.0,,,,1.0,1.0,,1.0,3.0,1.0,,,3.0,2.0,1.0,6.0,,,1.0,,,,,
10385728,home,Nottingham Forest,Taiwo Awoniyi,,,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,,359664,EUR,871344000,F,9,9,False,8.0,7.0,,2.0,2.0,6.0,3.0,,,64.0,23.0,7.5,5.0,0.7837,0.7192,0.102907,3,,5.0,,1.0,1.0,5.0,3.0,1.0,,1.0,1.0,1.0,,,1.0,,3.0,1.0,,1.0,,,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0
