match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_accurateCross,stat_shotOffTarget,captain,stat_goalAssist,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10385662,home,Wolverhampton,Diego Costa,diego-costa,Diego Costa,F,,187,4469,,21212,EUR,592185600,F,29,29,False,12.0,8.0,1.0,,3.0,5.0,5.0,7.0,2.0,,,,,,,83.0,16.0,6.2,6.0,0.0684448,1,,diego.costa,,5.0,2.0,8.0,1.0,,,,,2.0,,,1.0,,,,1.0,0.3569,0.5988,,,,,,,2.0,,,1.0,,,
10385662,home,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,786186,EUR,822614400,F,11,11,True,2.0,2.0,,,,,2.0,2.0,2.0,1.0,,2.0,,,,22.0,5.0,6.6,,0.00043703,0,,Hwangso,,2.0,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
10385662,home,Wolverhampton,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,4,4,True,,,,,,,,,,,,,,,,11.0,,6.5,,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385662,home,Wolverhampton,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,37,37,True,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,10.0,5.0,6.4,3.0,4.17e-06,0,,adamatrd,1.0,,,2.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
10385662,home,Wolverhampton,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,28,28,True,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10385662,home,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188,242,M,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385662,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385662,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,r_aitnouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385662,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,joaogomes.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385662,home,Wolverhampton,Daniel Podence,daniel-podence,D. Podence,F,56,165,3017,M,308764,EUR,814233600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385662,away,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,158263,EUR,715392000,G,1,1,False,29.0,27.0,2.0,2.0,26.0,27.0,1.0,2.0,,,8.0,,1.0,1.0,,90.0,34.0,6.7,2.0,0.00355843,0,-0.1645,EmiMartínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0
10385662,away,Aston Villa,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,10589,EUR,489715200,D,18,18,False,41.0,36.0,2.0,1.0,18.0,20.0,18.0,22.0,2.0,,5.0,1.0,,,,65.0,51.0,6.6,6.0,0.0290615,2,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,0.06,,,,,1.0,,,1.0,1.0,,,,,
10385662,away,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,827679,EUR,877564800,D,4,4,False,63.0,56.0,2.0,1.0,33.0,37.0,23.0,26.0,8.0,1.0,6.0,1.0,,,,90.0,77.0,6.7,9.0,0.0120263,0,,,,1.0,4.0,6.0,3.0,1.0,2.0,,1.0,,2.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,
10385662,away,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195,1992,M,303638,EUR,731980800,D,5,5,False,67.0,63.0,4.0,3.0,37.0,40.0,26.0,28.0,5.0,3.0,1.0,,,,,90.0,77.0,6.8,6.0,0.0222003,1,,,1.0,,4.0,1.0,,,3.0,,,,2.0,1.0,,,,,,0.4264,,,,,1.0,,,,,,1.0,,,
10385662,away,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,294593,EUR,739497600,D,15,15,False,30.0,23.0,1.0,,13.0,16.0,11.0,19.0,5.0,2.0,3.0,1.0,,,,85.0,60.0,6.4,17.0,0.0615924,0,,,5.0,3.0,1.0,7.0,3.0,,,5.0,,,2.0,1.0,,,2.0,1.0,,,,,,1.0,,,,1.0,,,,,,
10385662,away,Aston Villa,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34194,M,218160,EUR,810345600,M,9,9,False,14.0,12.0,1.0,,2.0,2.0,11.0,14.0,2.0,,2.0,2.0,,,,45.0,30.0,6.4,9.0,0.0308507,2,,bertrandtraore10,2.0,,,4.0,2.0,,1.0,3.0,,1.0,1.0,,1.0,,,,1.0,0.0801,0.1314,,,1.0,,,,,1.0,,,,,
10385662,away,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,250223,EUR,782438400,M,7,7,False,49.0,42.0,4.0,3.0,15.0,16.0,27.0,34.0,5.0,1.0,8.0,1.0,,,,90.0,58.0,6.5,9.0,0.0398653,0,,,1.0,,1.0,7.0,4.0,,,,2.0,1.0,,,,,3.0,1.0,,,,,,,,True,,,,,,,,
10385662,away,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,867887,EUR,894672000,M,6,6,False,51.0,45.0,6.0,4.0,21.0,23.0,24.0,33.0,4.0,,7.0,4.0,,,,86.0,64.0,6.8,14.0,0.172747,1,,Douglas_Luiz,5.0,1.0,,6.0,1.0,,,1.0,2.0,2.0,,,,,,,,0.0181,,,,,,,,1.0,1.0,1.0,,,,
10385662,away,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,975937,EUR,991008000,M,41,41,False,19.0,16.0,,,4.0,4.0,13.0,17.0,4.0,,4.0,3.0,,,,90.0,30.0,7.1,7.0,0.12341,1,,,2.0,,,2.0,,,1.0,2.0,1.0,,1.0,,,,1.0,1.0,,0.032,,,,1.0,,,,2.0,1.0,1.0,,,,
10385662,away,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,783126,EUR,851472000,F,10,10,False,26.0,18.0,2.0,1.0,6.0,6.0,12.0,20.0,9.0,,1.0,3.0,,,,81.0,46.0,7.5,12.0,0.0164006,5,,EM10Buendia,,1.0,2.0,3.0,1.0,1.0,,2.0,,1.0,4.0,4.0,1.0,,,,,0.3753,0.2443,,,,2.0,,,2.0,2.0,,,,,
10385662,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,555386,EUR,820281600,F,11,11,False,12.0,9.0,,,1.0,2.0,8.0,10.0,4.0,3.0,1.0,1.0,,,,90.0,25.0,6.5,6.0,0.0182749,3,,OllieWatkins,,3.0,3.0,5.0,,,,2.0,1.0,,1.0,,1.0,,,,1.0,0.4436,0.0794,,,,2.0,,,1.0,,,1.0,,,
10385662,away,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,808590,EUR,871084800,M,31,31,True,11.0,8.0,,,5.0,6.0,4.0,9.0,3.0,1.0,1.0,2.0,,,,45.0,23.0,6.6,9.0,0.042066,1,,leonbailey,4.0,,1.0,3.0,,,,1.0,1.0,,2.0,,,,,,,0.0418,,,,1.0,,,,2.0,1.0,,,,,
10385662,away,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,604232,EUR,732153600,D,3,3,True,14.0,11.0,2.0,1.0,7.0,7.0,4.0,7.0,3.0,,,,,,,25.0,16.0,6.7,3.0,0.0861692,0,,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,
10385662,away,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,974577,EUR,1071273600,F,22,22,True,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,9.0,4.0,6.7,1.0,0.00440234,0,,jaderduran9,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,
10385662,away,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,96538,EUR,743126400,D,27,27,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,9.0,9.0,6.8,2.0,0.00138021,0,,LDigne,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10385662,away,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184,3386,M,826204,EUR,943315200,M,44,44,True,2.0,2.0,,,2.0,2.0,,,,,1.0,,,,,9.0,2.0,6.5,,2.891e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385662,away,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385662,away,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385662,away,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,190405,EUR,797904000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385662,away,Aston Villa,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,10,172,68776,M,119159,EUR,708307200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,Coutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
