match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_accurateCross,stat_blockedScoringAttempt,stat_fouls,captain,stat_ownGoals,stat_dispossessed,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalOffside,stat_goalAssist,stat_goals
10385633,home,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,17,17,False,36.0,31.0,,,3.0,3.0,29.0,36.0,,5.0,,,,79.0,52.0,7.2,10.0,0.0642,0.0,0.332431,2,,,,3.0,,3.0,,3.0,3.0,,,1.0,2.0,2.0,1.0,,,1.0,1.0,1.0,,,2.0,,1.0,,,,,,
10385633,home,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,15,15,True,30.0,26.0,2.0,1.0,4.0,4.0,23.0,29.0,,4.0,,4.0,,45.0,42.0,6.8,10.0,0.0,0.0,0.0724638,0,,,,3.0,,2.0,,4.0,3.0,,,3.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,
10385633,home,Chelsea,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49773,M,Auba,51498,EUR,614131200,F,9,9,True,12.0,12.0,,,3.0,3.0,9.0,9.0,1.0,1.0,,,,45.0,17.0,6.7,,0.5485,0.0929,0.0105453,4,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,1.0,,,,,
10385633,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,F,31,31,True,7.0,6.0,,,,,6.0,8.0,,1.0,,1.0,,11.0,15.0,6.5,5.0,0.1585,0.0,0.00360435,1,,,,1.0,,3.0,1.0,3.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10385633,home,Chelsea,João Félix,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,F,11,11,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,1.0,,,,11.0,6.0,6.6,,0.0,0.0,0.0183305,0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10385633,home,Chelsea,Edouard Mendy,edouard-mendy,E. Mendy,G,16,195,19994,M,edou_mendy,845074,EUR,699408000,G,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385633,home,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385633,home,Chelsea,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,M,10,10,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385633,home,Chelsea,Hakim Ziyech,hakim-ziyech,H. Ziyech,M,30,181,60999,M,HZiyech,249437,EUR,732499200,M,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385633,home,Chelsea,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385633,away,Brentford,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,1,1,False,35.0,18.0,33.0,16.0,7.0,7.0,11.0,28.0,,,,8.0,,90.0,39.0,7.6,17.0,0.0,0.0,0.0054048,0,0.4176,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,
10385633,away,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,,826057,EUR,930182400,D,30,30,False,21.0,11.0,1.0,,7.0,8.0,4.0,13.0,,1.0,1.0,3.0,,90.0,29.0,6.6,10.0,0.0,0.0,0.00513362,0,,Mads,Roerslev,,,3.0,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,
10385633,away,Brentford,Zanka,zanka,Zanka,D,,189,466,M,,26404,EUR,640828800,D,13,13,False,34.0,24.0,5.0,,12.0,15.0,12.0,20.0,1.0,1.0,3.0,5.0,,90.0,51.0,6.9,12.0,0.344,0.0,0.00505804,1,,,,1.0,1.0,3.0,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
10385633,away,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,,855864,EUR,738633600,D,5,5,False,21.0,18.0,3.0,1.0,14.0,14.0,4.0,7.0,,1.0,10.0,2.0,,90.0,34.0,7.2,3.0,0.2397,0.0,0.00176384,1,,,,,2.0,2.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,
10385633,away,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,,137774,EUR,622339200,D,16,16,False,27.0,18.0,6.0,2.0,10.0,13.0,8.0,14.0,2.0,5.0,3.0,5.0,,90.0,47.0,7.1,15.0,0.3759,0.0,0.0156495,1,,,,,5.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,
10385633,away,Brentford,Rico Henry,rico-henry,R. Henry,D,3,175,712,M,,599128,EUR,868320000,D,3,3,False,19.0,15.0,2.0,2.0,9.0,11.0,6.0,9.0,,4.0,1.0,7.0,,89.0,35.0,6.6,10.0,0.0,0.0,0.0142103,0,,,,1.0,,5.0,1.0,1.0,,3.0,,1.0,1.0,1.0,,,,,,2.0,,,1.0,,,,,,,,
10385633,away,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,,799251,EUR,820454400,M,8,8,False,8.0,5.0,2.0,,4.0,4.0,3.0,7.0,,,,1.0,,62.0,24.0,6.4,11.0,0.0,0.0,0.456855,0,,,,3.0,,7.0,4.0,,,,,1.0,,2.0,,,2.0,2.0,,2.0,,,1.0,,,,,,,,
10385633,away,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4631,M,,885864,EUR,883612800,M,15,15,False,12.0,8.0,1.0,,3.0,3.0,5.0,9.0,,3.0,2.0,2.0,,62.0,21.0,6.4,7.0,0.0,0.0,0.00150296,0,,,,,1.0,4.0,2.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,,
10385633,away,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,,814873,EUR,894758400,M,27,27,False,33.0,24.0,6.0,5.0,13.0,15.0,12.0,19.0,2.0,4.0,2.0,7.0,,90.0,45.0,7.2,10.0,0.0,0.0,0.0908388,0,,,,1.0,1.0,6.0,3.0,1.0,,2.0,1.0,,,2.0,,,4.0,1.0,,1.0,,,,1.0,,,,,,,
10385633,away,Brentford,Ivan Toney,ivan-toney,I. Toney,F,17,185,12673,M,ivantoney,290927,EUR,826934400,F,17,17,False,18.0,9.0,2.0,1.0,3.0,3.0,6.0,15.0,6.0,7.0,,2.0,,83.0,37.0,6.4,19.0,0.0267,0.0,0.0022313,1,,,,,4.0,10.0,,,,,,3.0,1.0,,,,1.0,,1.0,1.0,True,,5.0,,,,,,1.0,,
10385633,away,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,F,11,11,False,10.0,6.0,,,4.0,5.0,2.0,5.0,1.0,2.0,,5.0,,62.0,17.0,6.5,8.0,0.0,0.0,0.00207021,0,,,,,1.0,5.0,1.0,1.0,1.0,,,2.0,,,,,,,,2.0,,,1.0,,,,,,1.0,,
10385633,away,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180,115,M,,892111,EUR,891993600,M,26,26,True,9.0,6.0,1.0,,4.0,5.0,2.0,4.0,2.0,4.0,1.0,4.0,,28.0,16.0,7.1,4.0,0.0609,0.0,0.00041524,1,,,,,,3.0,,1.0,,2.0,1.0,,,2.0,1.0,,1.0,,,2.0,,,,,,,,,,1.0,
10385633,away,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,bryan_m19,927083,EUR,933984000,M,19,19,True,3.0,2.0,,,1.0,2.0,1.0,2.0,,1.0,,2.0,,28.0,10.0,7.2,4.0,0.0984,0.1325,0.00083655,2,,,,1.0,2.0,3.0,,1.0,1.0,,,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0
10385633,away,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,,907072,EUR,962582400,M,24,24,True,11.0,9.0,,,5.0,6.0,4.0,5.0,,2.0,,4.0,,28.0,16.0,6.6,3.0,0.0,0.0,0.00077449,0,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10385633,away,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,,1006387,EUR,1006819200,M,9,9,True,2.0,,,,,,,2.0,1.0,1.0,,1.0,,12.0,5.0,6.3,4.0,0.0,0.0,0.0,0,,,,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
10385633,away,Brentford,Aaron Hickey,hickey-aaron,A. Hickey,D,2,185,842,M,,966869,EUR,1023667200,D,2,2,True,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385633,away,Brentford,Matthew Cox,matthew-cox,M. Cox,G,1,183,149,M,,1065525,EUR,1051833600,G,34,34,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Matthew Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385633,away,Brentford,Fin Stevens,finley-stevens,F. Stevens,D,14,177,119,M,,1064630,EUR,1049932800,D,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Finley Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385633,away,Brentford,Joshua Dasilva,joshua-dasilva,J. D. Silva,M,10,184,464,M,,856260,EUR,909100800,M,10,10,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385633,away,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,,548050,EUR,747273600,F,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
