match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_totalContest,stat_ownGoals,stat_wasFouled,stat_totalOffside,captain,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_unsuccessfulTouch,stat_dispossessed,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_errorLeadToAShot
10385503,home,Aston Villa,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,9,9,False,19.0,14.0,2.0,,1.0,2.0,13.0,17.0,1.0,2.0,,,,78.0,32.0,7.3,9.0,0.1768,0.4547,0.147185,2,,,,1.0,6.0,2.0,,,,,3.0,,,1.0,,,1.0,,2.0,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,
10385503,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,True,25.0,21.0,2.0,2.0,3.0,4.0,18.0,22.0,,2.0,,,,30.0,31.0,7.8,7.0,1.1392,0.9956,0.0893998,2,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,2.0,1.0,,,,
10385503,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,F,31,31,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,12.0,4.0,6.7,1.0,0.0,0.0,0.0477871,0,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,
10385503,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,1.0,2.0,,,0.0,0.0,0.0,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385503,home,Aston Villa,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,True,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,2.14e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385503,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,True,1.0,,,,,1.0,,,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385503,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385503,home,Aston Villa,Ludwig Augustinsson,ludwig-augustinsson,L. Augustinsson,D,6,181,397,M,,138546,EUR,766886400,D,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385503,home,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385503,home,Aston Villa,Cameron Archer,cameron-archer,C. Archer,F,19,181,984,M,,993451,EUR,1007856000,F,35,35,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385503,away,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,28.0,17.0,15.0,4.0,14.0,16.0,3.0,12.0,1.0,8.0,,1.0,1.0,90.0,35.0,6.4,11.0,0.0,0.0,0.00618546,0,-0.2525,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,1.0,1.0,,
10385503,away,Everton,Mason Holgate,mason-holgate,M. Holgate,D,3,187,413,M,,781544,EUR,845942400,D,4,4,False,37.0,28.0,10.0,6.0,19.0,22.0,9.0,15.0,3.0,2.0,,,,90.0,53.0,7.1,10.0,0.0904,0.0,0.00776557,2,,,1.0,1.0,1.0,7.0,1.0,2.0,4.0,1.0,,,,,,,2.0,,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,
10385503,away,Everton,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,,98449,EUR,730598400,D,30,30,False,53.0,45.0,11.0,7.0,35.0,38.0,10.0,15.0,4.0,3.0,,,,81.0,61.0,6.8,9.0,0.0,0.0,0.00509421,0,,,,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10385503,away,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,2,2,False,49.0,41.0,8.0,5.0,31.0,35.0,10.0,14.0,3.0,4.0,,,,90.0,61.0,6.8,10.0,0.0973,0.0,0.0540362,1,,,1.0,2.0,2.0,5.0,,1.0,2.0,2.0,,,,1.0,,,1.0,,,,1.0,,,,,2.0,1.0,,,,,,,,
10385503,away,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,M,3,3,False,16.0,7.0,2.0,1.0,6.0,8.0,1.0,9.0,4.0,5.0,,,,90.0,45.0,7.0,15.0,0.113,0.0,0.00097573,2,,1.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,,Nathan,Patterson,,,,2.0,,2.0,,2.0,,,1.0,,,1.0,,,,,,,,
10385503,away,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,,96535,EUR,725846400,M,16,16,False,11.0,8.0,1.0,,5.0,7.0,3.0,4.0,,4.0,,,,34.0,13.0,6.1,4.0,0.0,0.0,0.00176735,0,,,2.0,1.0,5.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,
10385503,away,Everton,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,alexanderiwobi,352770,EUR,831081600,M,17,17,False,48.0,39.0,6.0,4.0,19.0,22.0,21.0,27.0,1.0,6.0,,,,90.0,58.0,7.1,12.0,0.0,0.0,0.199536,0,,1.0,1.0,,3.0,4.0,,,4.0,2.0,1.0,,,1.0,,,,1.0,,,,,,,,2.0,3.0,,,,,,,,
10385503,away,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,M,19,19,False,43.0,29.0,5.0,1.0,9.0,15.0,21.0,31.0,,6.0,,,,90.0,60.0,7.1,21.0,0.0,0.0,0.0398412,0,,3.0,1.0,,2.0,,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,2.0,1.0,,,,,,,1.0,
10385503,away,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,F,7,7,False,17.0,13.0,,,5.0,6.0,10.0,14.0,,2.0,,,,64.0,32.0,6.7,8.0,0.0893,0.0,0.104375,2,,3.0,,,4.0,2.0,,1.0,1.0,1.0,,Dwight,McNeil,1.0,,1.0,1.0,2.0,4.0,,,1.0,,1.0,,1.0,,,,,,,,,
10385503,away,Everton,Anthony Gordon,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,10,10,False,15.0,10.0,1.0,,4.0,6.0,6.0,11.0,,3.0,,,,90.0,34.0,6.8,12.0,0.2266,0.0609,0.00356922,3,,2.0,2.0,,6.0,3.0,,,1.0,1.0,3.0,,,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,,3.0,,,2.0,,,,,
10385503,away,Everton,Demarai Gray,demarai-gray,D. Gray,M,10,184,1780,M,,355152,EUR,835920000,F,11,11,False,19.0,19.0,,,11.0,11.0,8.0,11.0,,3.0,,,,81.0,39.0,6.5,13.0,0.2042,0.03,0.020782,2,,3.0,2.0,2.0,10.0,5.0,,,,,1.0,,,1.0,,,1.0,,4.0,,2.0,1.0,,1.0,,1.0,4.0,3.0,,1.0,,,,,
10385503,away,Everton,Tom Davies,tom-davies,T. Davies,M,22,179,349,M,,795058,EUR,899164800,M,26,26,True,27.0,24.0,7.0,6.0,11.0,12.0,13.0,15.0,1.0,4.0,,,,56.0,36.0,6.6,7.0,0.1625,0.0,0.00733188,1,,,,1.0,2.0,4.0,,,2.0,2.0,1.0,,,,,1.0,,,,,1.0,,,,,,3.0,1.0,,,,,,,1.0
10385503,away,Everton,Salomón Rondón,salomon-rondon,S. Rondón,F,23,189,12917,M,salorondon23,35532,EUR,621907200,F,33,33,True,7.0,5.0,,,1.0,2.0,4.0,5.0,,1.0,,,,26.0,8.0,6.4,2.0,0.5445,0.8655,0.109408,1,,,3.0,2.0,3.0,2.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,
10385503,away,Everton,Amadou Onana,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,8,8,True,6.0,4.0,,,3.0,3.0,1.0,3.0,,1.0,,,,9.0,10.0,6.7,3.0,0.0928,0.0,0.023017,1,,,,,2.0,2.0,,,,,1.0,,,,,,1.0,,3.0,,,,,2.0,,,,,,,,,,,
10385503,away,Everton,Dele Alli,dele-alli,D. Alli,M,,188,9913,M,dele,198028,EUR,829180800,M,20,20,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,9.0,4.0,6.4,2.0,0.0,0.0,0.00055141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
10385503,away,Everton,Asmir Begović,asmir-begovic,A. Begović,G,31,198,823,M,,13918,EUR,551145600,G,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385503,away,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,D,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385503,away,Everton,Rúben Vinagre,ruben-vinagre,R. Vinagre,D,19,174,703,M,,846441,EUR,923616000,D,29,29,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385503,away,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385503,away,Everton,Stanley Mills,stanley-mills,S. Mills,M,17,180,59,M,,1119657,EUR,1067040000,M,56,56,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Stanley,Mills,,,,,,,,,,,,,,,,,,,,,,
