match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,player_firstName,player_lastName,stat_shotOffTarget,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_outfielderBlock,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_totalCross,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_wasFouled,stat_expectedGoalsOnTarget,stat_accurateCross,stat_wonContest,stat_keyPass,stat_goals,captain,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_penaltyWon,player_sofascoreId
14032414,home,Oud-Heverlee Leuven,Maxence Prévot,maxence-prevot,M. Prévot,G,16,184.0,55,M,785520,EUR,860544000,G,16,16,False,27.0,14.0,21.0,8.0,0.0,9.0,12.0,5.0,15.0,9.0,3.0,1.0,1.0,1.0,1.0,90.0,35.0,6.6,14.0,0.00155027,18.227830282471,3.0,7.7710217314479,0.0,-0.0008,0,-0.8088,0.09,0.0,-0.06,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032414,home,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190.0,193,M,949101,EUR,971136000,D,28,28,False,18.0,12.0,7.0,3.0,0.0,8.0,9.0,4.0,9.0,4.0,,,,,,90.0,35.0,6.4,6.0,0.001885,27.1171178668,4.0,10.437259293625,0.0,,0,,0.01,0.02,-0.26,,1.0,2.0,1.0,3.0,9.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032414,home,Oud-Heverlee Leuven,Roggerio Nyakossi,roggerio-nyakossi,R. Nyakossi,D,34,194.0,192,M,1129502,EUR,1073952000,D,34,34,False,22.0,17.0,3.0,1.0,0.0,13.0,14.0,4.0,8.0,2.0,,,,,,90.0,37.0,5.8,6.0,0.00095085,48.51111959015,6.0,28.392513553962,0.0,,1,,-0.04,0.05,-0.65,,1.0,1.0,3.0,5.0,6.0,,4.0,,,1.0,4.0,1.0,1.0,2.0,0.0296,-0.15,,,,,,,,,,,,,,,,,,,,,,,,
14032414,home,Oud-Heverlee Leuven,Takahiro Akimoto,takahiro-akimoto,T. Akimoto,D,30,170.0,293,M,1028340,EUR,886204800,D,30,30,False,20.0,12.0,7.0,1.0,0.0,8.0,9.0,4.0,11.0,6.0,,,,,,90.0,47.0,6.5,11.0,0.00426142,101.4097135502,7.0,43.838723480718,1.0,,1,,0.05,0.26,0.14,,3.0,2.0,4.0,5.0,11.0,4.0,3.0,,,1.0,1.0,3.0,,,0.0135,0.0,1.0,3.0,50.696116213866,55.573052606457,,,,,,,,,,,,,,,,,,,,
14032414,home,Oud-Heverlee Leuven,Óscar Gil,oscar-gil,Ó. Gil,D,27,175.0,90,M,959820,EUR,893548800,M,27,27,False,27.0,22.0,,,0.0,1.0,2.0,21.0,25.0,1.0,,,,,,90.0,60.0,6.7,16.0,0.0253371,61.982599569512,9.0,13.272544900556,0.0,,3,,-0.3,-0.72,0.22,,3.0,1.0,11.0,5.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,5.0,0.2077,0.14,,2.0,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5185,,,,,,,,,,,,
14032414,home,Oud-Heverlee Leuven,Siebe Schrijvers,siebe-schrijvers,S. Schrijvers,M,8,178.0,211,M,190413,EUR,837648000,M,8,8,False,32.0,26.0,3.0,3.0,0.0,9.0,11.0,17.0,21.0,5.0,,,,,,80.0,59.0,6.8,18.0,0.240176,153.7638503229,11.0,11.702228515299,1.0,,1,,0.39,0.1,-0.11,,,,4.0,2.0,,1.0,1.0,,,1.0,,1.0,,1.0,0.0261,-0.07,1.0,1.0,11.128445421659,33.865884249492,12.0,1.0,2.0,,,,,,5.0,1.0,4.0,,,,,,,,,
14032414,home,Oud-Heverlee Leuven,Łukasz Łakomy,lukasz-lakomy,Ł. Łakomy,M,24,181.0,794,M,1001201,EUR,979776000,M,24,24,False,50.0,36.0,13.0,7.0,0.0,8.0,12.0,28.0,38.0,5.0,,,,,,90.0,71.0,7.9,21.0,0.0705468,39.369514358498,5.0,27.734199778698,1.0,,3,,0.42,0.16,-0.1,,1.0,1.0,4.0,4.0,2.0,3.0,3.0,,,,2.0,2.0,,,0.0862,0.51,,1.0,22.53558617526,22.716535849464,2.0,1.0,2.0,2.0,1.0,,,0.4357,,,1.0,1.0,,,,,,,,
14032414,home,Oud-Heverlee Leuven,Henok Teklab,henok-teklab,H. Teklab,M,14,174.0,149,M,940558,EUR,911174400,M,14,14,False,15.0,10.0,7.0,4.0,0.0,6.0,7.0,4.0,8.0,3.0,,,,,,86.0,36.0,6.7,10.0,0.0705213,25.558917530317,5.0,2.9876693174591,0.0,,0,,0.15,-0.39,-0.19,,,,5.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,3.0,,,,2.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,
14032414,home,Oud-Heverlee Leuven,Mathieu Maertens,mathieu-maertens,M. Maertens,F,33,182.0,86,M,360652,EUR,796262400,F,33,33,False,26.0,18.0,1.0,1.0,1.0,3.0,5.0,15.0,21.0,6.0,,,,,,86.0,50.0,6.5,18.0,0.0147083,70.724335334554,10.0,45.85852030212,0.0,,1,,0.05,0.27,-0.08,,3.0,2.0,12.0,7.0,1.0,2.0,2.0,,,1.0,1.0,3.0,,1.0,0.0526,-0.13,3.0,,,,2.0,4.0,3.0,,,,1.0,,,2.0,1.0,,True,1.0,1.0,,,,,
14032414,home,Oud-Heverlee Leuven,Thibaud Verlinden,thibaud-verlinden,T. Verlinden,M,7,173.0,110,M,826172,EUR,931478400,F,7,7,False,7.0,6.0,,,1.0,1.0,1.0,5.0,6.0,2.0,,,,,,68.0,26.0,7.1,11.0,0.119878,80.932039127118,8.0,38.59330820044,2.0,,1,,0.2,0.28,0.21,,,,3.0,4.0,,,1.0,,,,,1.0,,,0.104,-0.26,1.0,,16.085405920198,36.615030469704,8.0,,3.0,1.0,,,2.0,0.5475,2.0,1.0,2.0,,,,,1.0,,,,
