match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14053717,home,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185.0,166,M,367118,EUR,845596800,G,1,1,False,51.0,31.0,35.0,15.0,0.0,22.0,26.0,9.0,25.0,1.0,1.0,8.0,2.0,3.0,90.0,57.0,7.2,20.0,0.00616397,98.852672695246,15.0,34.755,6.93,0.7114,0,0.4238,0.06,0.01,-0.15,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053717,home,Excelsior,Ilias Bronkhorst,Ilias,Bronkhorst,ilias-bronkhorst,I. Bronkhorst,D,2,185.0,69,M,899644,EUR,863222400,D,2,2,False,40.0,26.0,9.0,5.0,0.0,18.0,22.0,8.0,18.0,2.0,,10.0,,,90.0,66.0,6.8,21.0,0.00547291,36.02686005994,6.0,9.135,9.24,,1,,-0.17,0.01,-0.11,,5.0,3.0,9.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,0.096,1.0,-0.15,,,,,,,,,,,,,,,,,,
14053717,home,Excelsior,Casper Widell,,,widell-casper,C. Widell,D,4,192.0,137,M,1031721,EUR,1052092800,D,4,4,False,59.0,49.0,10.0,5.0,0.0,39.0,41.0,10.0,18.0,,,3.0,,,90.0,73.0,7.3,10.0,0.00915901,112.21672094391,16.0,25.935,15.225,,0,,0.12,0.06,0.19,,,3.0,6.0,,,,,7.0,3.0,2.0,,,,,,,True,1.0,,,,,,,,,,,,,,,,
14053717,home,Excelsior,Rick Meissen,Rick Meijssen,,rick-meissen,R. Meissen,D,3,193.0,44,M,1048906,EUR,1014508800,D,3,3,False,65.0,57.0,10.0,4.0,0.0,43.0,44.0,14.0,21.0,,,6.0,,,90.0,74.0,6.9,8.0,0.00558137,151.01627067278,21.0,12.18,17.64,,0,,0.09,0.07,-0.09,,,2.0,4.0,,,,,3.0,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,
14053717,home,Excelsior,Arthur Zagre,Arthur,Zagre,zagre-arthur,A. Zagre,D,12,168.0,411,M,910053,EUR,1002153600,D,12,12,False,37.0,31.0,4.0,3.0,0.0,23.0,28.0,8.0,9.0,5.0,1.0,5.0,,,90.0,58.0,6.6,10.0,0.0170061,105.19702236393,11.0,-16.17,17.01,,0,,0.09,0.07,-0.17,,1.0,,5.0,2.0,2.0,,,1.0,3.0,2.0,3.0,,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
14053717,home,Excelsior,Irakli Yegoian,Irakli Yegoian,,yegoian-irakli,I. Yegoian,M,23,168.0,314,M,1384483,EUR,1079654400,M,23,23,False,49.0,38.0,8.0,3.0,0.0,15.0,17.0,23.0,32.0,3.0,2.0,4.0,,,90.0,71.0,8.1,12.0,0.0752638,248.89780332808,24.0,70.915,22.575,,2,,0.07,0.35,0.24,,1.0,2.0,6.0,1.0,1.0,,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.1905,2.0,0.5,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.4341,68.330794144501,3.0,,,,,
14053717,home,Excelsior,Lennard Hartjes,,,lennard-hartjes,L. Hartjes,M,20,170.0,134,M,1126595,EUR,1049673600,M,20,20,False,46.0,44.0,2.0,1.0,0.0,32.0,33.0,12.0,13.0,2.0,,5.0,,,72.0,55.0,6.7,4.0,0.00746228,178.0095924905,17.0,64.68,27.405,,0,,0.05,0.12,-0.05,,,1.0,3.0,,,,,,1.0,,,1.0,1.0,,,,,,2.0,,,1.0,,,,,,29.638707276128,1.0,,,,,
14053717,home,Excelsior,Derensili Sanches Fernandes,,,derensili-sanches-fernandes,D. S. Fernandes,M,30,176.0,146,M,1046142,EUR,991008000,M,30,30,False,40.0,37.0,3.0,3.0,1.0,16.0,16.0,21.0,24.0,4.0,1.0,9.0,,,87.0,57.0,7.9,10.0,0.601905,328.24934067649,26.0,173.71,36.645,,2,,0.52,0.74,-0.01,,4.0,,1.0,1.0,,2.0,,2.0,1.0,1.0,2.0,,,0.4841,3.0,0.15,,,2.0,2.0,1.0,1.0,1.0,1.0,,,0.3987,184.69070378666,8.0,1.0,,,,
14053717,home,Excelsior,Noah Naujoks,,,noah-naujoks,N. Naujoks,M,10,183.0,201,M,1048487,EUR,1020297600,M,10,10,False,24.0,14.0,2.0,1.0,0.0,8.0,10.0,6.0,14.0,6.0,2.0,3.0,,,90.0,31.0,7.0,10.0,0.0126679,47.074536019159,5.0,5.21,9.765,,5,,-0.14,-0.16,-0.13,,,4.0,5.0,,,,3.0,1.0,1.0,1.0,,,2.0,0.9828,,0.41,,,,,2.0,,3.0,1.0,1.0,,0.1433,,,1.0,,,,
14053717,home,Excelsior,Gyan de Regt,,,gyan-de-regt,G. d. Regt,M,11,176.0,358,M,1126966,EUR,1061164800,M,11,11,False,19.0,16.0,1.0,1.0,0.0,9.0,10.0,7.0,9.0,5.0,3.0,3.0,,,90.0,38.0,7.0,7.0,0.224085,87.494801882139,9.0,33.245,19.74,,2,,0.34,0.36,-0.13,,6.0,1.0,3.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3316,2.0,-0.37,,,,3.0,1.0,,2.0,1.0,,,0.1318,25.754818743455,2.0,,,,,
14053717,home,Excelsior,Jerolldino Bergraaf,Jerolldino,Bergraaf,jerolldino-armantrading,J. Bergraaf,F,33,190.0,97,M,1893852,EUR,1152057600,F,33,33,False,13.0,11.0,,,0.0,3.0,3.0,8.0,10.0,6.0,1.0,,,,64.0,23.0,6.4,6.0,0.0185759,34.708150305676,5.0,-3.57,5.355,,1,,0.01,-0.52,-0.05,,,3.0,5.0,1.0,1.0,,1.0,,,,3.0,1.0,1.0,0.0432,,-0.07,,,,,3.0,1.0,,,,,,,,,,,,
14053717,home,Excelsior,Szymon Włodarczyk,,,szymon-wlodarczyk,S. Włodarczyk,F,9,189.0,1140,M,1009285,EUR,1041724800,F,9,9,True,4.0,2.0,1.0,1.0,1.0,,1.0,2.0,3.0,4.0,,1.0,,,26.0,9.0,6.6,5.0,0.00193683,3.0809225890957,1.0,-2.73,-2.73,,0,,0.03,0.02,-0.01,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,2.0,2.0,,,,1.0,,,,,,,,
14053717,home,Excelsior,Lewis Schouten,,,lewis-schouten,L. Schouten,D,14,191.0,149,M,1145987,EUR,1075852800,D,14,14,True,5.0,3.0,1.0,,0.0,3.0,3.0,,2.0,1.0,1.0,,,,18.0,7.0,6.7,2.0,3.014e-05,,,,,,0,,0.03,,-0.01,,,2.0,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14053717,home,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183.0,39,M,150494,EUR,689385600,F,29,29,True,1.0,,1.0,,0.0,,,,1.0,4.0,,,,,3.0,3.0,,2.0,,11.094115602426,1.0,10.395,10.395,,0,,,,,,,1.0,2.0,,,,,,1.0,1.0,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,
14053717,home,Excelsior,Calvin Raatsie,,,calvin-raatsie,C. Raatsie,G,16,188.0,83,M,961616,EUR,1013212800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053717,home,Excelsior,Stan Henderikx,Stan Hendrikx,,henderikx-stan,S. Henderikx,D,5,187.0,51,M,1133679,EUR,1057622400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053717,home,Excelsior,Simon Janssen,Simon,Janssen,simon-janssen,S. Janssen,D,15,179.0,38,M,946950,EUR,969840000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053717,home,Excelsior,Yoon Do-young,Do-young Yun,,do-young-yun,D. Yun,M,20,172.0,655,M,1500752,EUR,1161993600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053717,home,Excelsior,Noa el Hamdaoui,Noa,el Hamdaoui,noa-el-hamdaoui,N. e. Hamdaoui,M,34,,15,M,2202901,EUR,1193270400,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053717,home,Excelsior,Adam Carlén,,,adam-carlen,A. Carlén,M,6,193.0,65,M,991039,EUR,962064000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053717,away,PEC Zwolle,Tom de Graaff,Tom,de Graaff,tom-de-graaff,T. d. Graaff,G,16,193.0,177,M,1145525,EUR,1102636800,G,16,16,False,31.0,22.0,12.0,3.0,0.0,21.0,23.0,1.0,8.0,,,10.0,2.0,2.0,90.0,43.0,6.1,9.0,0.0003413,24.947322141111,6.0,-10.71,0.105,0.4411,0,-0.8922,0.0,-0.05,-0.28,0.06,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
14053717,away,PEC Zwolle,Tristan Gooijer,Tristan,Gooijer,tristan-gooijer,T. Gooijer,D,6,185.0,452,M,1142572,EUR,1094083200,D,6,6,False,24.0,20.0,,,0.0,12.0,14.0,8.0,10.0,5.0,,4.0,,,35.0,35.0,6.4,6.0,0.0249402,86.770924920938,11.0,-39.9,6.09,,0,,-0.12,0.03,-0.04,,,,3.0,3.0,2.0,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,
14053717,away,PEC Zwolle,Simon Graves,,,simon-graves-jensen,S. G. Jensen,D,28,191.0,126,M,927155,EUR,922060800,D,28,28,False,83.0,69.0,13.0,6.0,0.0,42.0,50.0,27.0,33.0,4.0,,2.0,,,82.0,95.0,6.3,15.0,0.0133463,247.95591644813,37.0,-143.43,2.625,,0,,0.14,0.17,-0.33,,,2.0,2.0,,,,,5.0,,,,,1.0,,,,,1.0,,,2.0,1.0,,,,,,24.39024446372,1.0,,1.0,,,
14053717,away,PEC Zwolle,Anselmo Garcia McNulty,,,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187.0,281,M,1005693,EUR,1045612800,D,4,4,False,79.0,70.0,13.0,7.0,0.0,32.0,36.0,38.0,43.0,1.0,,6.0,,,90.0,85.0,6.6,9.0,0.0260373,215.76296665608,27.0,-81.31,11.865,,0,,0.06,0.1,-0.32,,,3.0,4.0,,,,,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,27.333681219331,1.0,,,,,
14053717,away,PEC Zwolle,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181.0,189,M,803021,EUR,903830400,D,2,2,False,46.0,42.0,3.0,1.0,1.0,25.0,26.0,17.0,20.0,6.0,1.0,4.0,,,90.0,63.0,6.5,8.0,0.332519,222.02591018191,17.0,-126.21,6.93,,1,,0.22,0.1,-0.37,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,0.1992,2.0,0.19,,,2.0,,3.0,1.0,1.0,1.0,,,0.9093,97.445573704905,2.0,,,,,
14053717,away,PEC Zwolle,Ryan Thomas,Ryan,Thomas,ryan-thomas,R. Thomas,M,30,174.0,138,M,333571,EUR,787881600,M,30,30,False,43.0,34.0,3.0,2.0,0.0,19.0,24.0,15.0,19.0,5.0,,3.0,,,90.0,66.0,8.0,19.0,0.278341,183.47365725372,18.0,-29.4,13.23,,1,,0.47,0.27,-0.24,,2.0,4.0,6.0,1.0,,1.0,,1.0,,,6.0,2.0,1.0,0.0981,1.0,0.51,True,,1.0,1.0,2.0,1.0,,1.0,1.0,,0.1785,46.309033727091,3.0,,1.0,,,
14053717,away,PEC Zwolle,Zico Buurmeester,Zico Buurmeester,,zico-buurmeester,Z. Buurmeester,M,8,182.0,150,M,1050828,EUR,1023408000,M,8,8,False,35.0,27.0,3.0,,0.0,9.0,10.0,18.0,25.0,5.0,1.0,2.0,,,90.0,42.0,6.1,10.0,0.0150757,101.04044346971,11.0,-38.43,10.92,,0,,-0.42,0.08,-0.13,,1.0,,3.0,1.0,,,,,2.0,1.0,,1.0,,,,,,,1.0,,3.0,,,,,,,11.429557471748,1.0,,,,,
14053717,away,PEC Zwolle,Shola Shoretire,,,shola-shoretire,S. Shoretire,F,7,170.0,2231,M,966655,EUR,1075680000,M,7,7,False,54.0,45.0,4.0,1.0,0.0,16.0,18.0,29.0,36.0,5.0,3.0,6.0,,,90.0,72.0,6.8,16.0,0.0934462,233.14189052007,25.0,-87.335,14.595,,0,,0.24,0.25,-0.21,,,,5.0,5.0,4.0,,,,,,2.0,1.0,,,1.0,,,,1.0,,,1.0,,,,,,42.169551255563,2.0,,,,,
14053717,away,PEC Zwolle,Thijs Oosting,,,thijs-oosting,T. Oosting,M,25,176.0,133,M,876233,EUR,957225600,M,25,25,False,18.0,13.0,3.0,,0.0,4.0,4.0,9.0,14.0,4.0,1.0,3.0,,,70.0,27.0,6.1,8.0,0.00644772,62.779974180921,7.0,-18.795,4.935,,1,,0.02,0.0,-0.07,,,,2.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5749,,-0.55,,,,,1.0,1.0,1.0,,,,,30.259490015531,1.0,,,,,
14053717,away,PEC Zwolle,Kaj de Rooij,Kaj,de Rooij,kaj-de-rooij,K. d. Rooij,F,22,184.0,124,M,927605,EUR,975110400,M,22,22,False,24.0,20.0,1.0,1.0,0.0,8.0,10.0,12.0,14.0,4.0,,3.0,,,45.0,41.0,6.9,11.0,0.186627,89.656794346726,11.0,-10.08,7.98,,0,,0.11,0.1,-0.06,,,,7.0,3.0,2.0,1.0,,,2.0,1.0,4.0,3.0,,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,
14053717,away,PEC Zwolle,Koen Kostons,Koen,Kostons,koen-kostons,K. Kostons,F,10,185.0,334,M,847073,EUR,937612800,F,10,10,False,18.0,14.0,1.0,1.0,0.0,1.0,1.0,13.0,17.0,4.0,,3.0,,,90.0,24.0,6.3,8.0,0.0705211,59.04598904051,5.0,-39.48,0.63000000000002,,0,,-0.28,0.25,-0.05,,2.0,,1.0,1.0,1.0,,,,,,2.0,,1.0,,,,,,1.0,,3.0,,,,,1.0,,39.1486811008,2.0,,,,,
