match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,stat_fouls,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_penaltyConceded,stat_totalOffside,stat_clearanceOffLine,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyWon
11897412,home,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,True,55.0,38.0,34.0,18.0,21.0,24.0,17.0,31.0,1.0,1.0,1.0,13.0,1.0,5.0,1.0,7.0,1.0,1.0,90.0,69.0,8.5,17.0,0.00500167,0,1.1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897412,home,Trabzonspor,Jens Stryger Larsen,jens-stryger-larsen,J. Stryger Larsen,D,17,180,369,M,44848,EUR,667094400,D,19,19,False,,39.0,32.0,3.0,1.0,23.0,26.0,9.0,14.0,,1.0,,4.0,,,,,,,75.0,55.0,6.8,11.0,0.00597071,0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11897412,home,Trabzonspor,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,2,2,False,,47.0,43.0,4.0,3.0,37.0,39.0,6.0,8.0,1.0,2.0,2.0,6.0,,,,,,,90.0,57.0,7.1,5.0,0.00093065,1,,,,,1.0,1.0,,2.0,2.0,1.0,2.0,1.0,1.0,0.3533,0.1335,,,,,,,,,,,,,,,,,,
11897412,home,Trabzonspor,Filip Benković,filip-benkovic,F. Benković,D,32,194,532,M,357588,EUR,868752000,D,32,32,False,,64.0,57.0,6.0,3.0,48.0,50.0,9.0,14.0,3.0,7.0,4.0,7.0,,,,,,,90.0,81.0,8.1,8.0,0.00493311,2,,,,,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.1194,0.6736,1.0,1.0,1.0,,,,,,,,,,,,,,,
11897412,home,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,,27.0,21.0,2.0,1.0,15.0,18.0,6.0,9.0,2.0,6.0,1.0,1.0,,,,,,,90.0,50.0,6.5,11.0,0.00475255,0,,,,,,,1.0,,6.0,,1.0,3.0,1.0,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,
11897412,home,Trabzonspor,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,5,5,False,,51.0,39.0,6.0,4.0,22.0,26.0,17.0,25.0,5.0,11.0,3.0,6.0,,,,,,,75.0,70.0,7.2,18.0,0.00929392,0,,,,,,3.0,1.0,1.0,5.0,,1.0,1.0,,,,,,,1.0,1.0,6.0,4.0,1.0,,,,,,,,,,
11897412,home,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,M,6,6,False,,38.0,33.0,2.0,1.0,21.0,21.0,12.0,18.0,1.0,6.0,,8.0,,,,,,,90.0,53.0,7.0,10.0,0.0162213,0,,,,1.0,1.0,3.0,3.0,,2.0,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,
11897412,home,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,,49.0,41.0,5.0,4.0,18.0,21.0,26.0,35.0,,1.0,,6.0,,,,,,,89.0,64.0,7.9,14.0,0.272818,3,,,,7.0,,,,,4.0,2.0,,1.0,,0.1813,0.1796,1.0,,1.0,1.0,2.0,,,4.0,1.0,3.0,1.0,,,,,,,
11897412,home,Trabzonspor,Anastasios Bakasetas,anastasios-bakasetas,A. Bakasetas,M,11,180,2113,M,114076,EUR,741225600,M,11,11,False,,52.0,39.0,8.0,3.0,18.0,19.0,21.0,35.0,1.0,6.0,1.0,3.0,,,,,,,90.0,73.0,7.7,21.0,0.116163,5,,,,2.0,,2.0,2.0,1.0,6.0,2.0,,2.0,1.0,0.3273,0.1227,3.0,,2.0,2.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,,,,,,
11897412,home,Trabzonspor,Taxiarchis Fountas,taxiarchis-fountas,T. Fountas,M,11,168,597,M,204562,EUR,810172800,M,14,14,False,,18.0,14.0,2.0,2.0,5.0,5.0,9.0,13.0,,4.0,,2.0,,,,,,,86.0,33.0,6.4,10.0,0.0279903,1,,Taxiarchis,Fountas,,,1.0,2.0,1.0,8.0,,,2.0,1.0,0.1372,,1.0,,5.0,,1.0,2.0,,,,,,,1.0,,,,,
11897412,home,Trabzonspor,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6791,M,295123,EUR,770083200,F,30,30,False,,35.0,24.0,3.0,2.0,15.0,16.0,9.0,19.0,5.0,9.0,2.0,1.0,,,,,,,89.0,56.0,7.4,21.0,0.00908398,2,,,,,,4.0,2.0,3.0,9.0,2.0,,1.0,1.0,0.1553,0.699,,1.0,,,4.0,3.0,1.0,,,,,,2.0,,,,,
11897412,home,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,8,8,True,,3.0,3.0,,,,,3.0,3.0,,1.0,2.0,,,,,,,,15.0,6.0,6.4,,0.00074495,0,,,,,,,1.0,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
11897412,home,Trabzonspor,Mehmet Aydın,mehmet-aydin,M. Aydın,M,8,180,343,M,980632,EUR,1013212800,M,50,50,True,,9.0,7.0,3.0,1.0,3.0,4.0,4.0,6.0,,2.0,,3.0,,,,,,,15.0,16.0,6.7,3.0,0.0745415,0,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,2.0,2.0,1.0,,,,,,,,,,
11897412,home,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,True,,,,,,,,,,,,,,,,,,,,10.0,3.0,6.0,2.0,,0,,,,,,1.0,,,3.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,
11897412,home,Trabzonspor,Kerem Şen,kerem-sen,K. Şen,M,16,175,57,M,1085376,EUR,1010966400,M,16,16,True,,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,2.0,,1.0,5.61e-06,0,,Kerem Sen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897412,home,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,True,,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,,1.0,3.0,,1.0,0.00053514,0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11897412,home,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897412,home,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,73,73,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Arif Bosluk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897412,home,Trabzonspor,Joaquín Fernández,joaquin-fernandez,J. Fernández,D,12,190,91,M,822923,EUR,833500800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897412,home,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897412,home,Trabzonspor,Göktan Gürpüz,goktan-gurpuz,G. Gürpüz,M,11,178,348,M,997007,EUR,1043193600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
