match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,captain,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
14025100,home,Leeds United,Lucas Perri,,,lucas-perri,L. Perri,G,1,196,3418,M,871290,EUR,881712000,G,1,1,False,38.0,11.0,35.0,8.0,0.0,4.0,9.0,7.0,29.0,1.0,8.0,1.0,1.0,2.0,90.0,48.0,6.5,29.0,0.00247487,0.0339,0,0.1351,0.04,-0.02,0.17,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025100,home,Leeds United,Jayden Bogle,,,bogle-jayden,J. Bogle,D,2,178,805,M,929132,EUR,964656000,D,2,2,False,38.0,28.0,2.0,,0.0,16.0,16.0,12.0,22.0,3.0,9.0,,,,90.0,62.0,6.9,15.0,0.0233533,,1,,0.09,0.39,0.21,,1.0,8.0,5.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,0.082,1.0,-0.25,,,,,,,,,,,,,,,,
14025100,home,Leeds United,Joe Rodon,,,rodon-joe,J. Rodon,D,6,193,1190,M,828640,EUR,877478400,D,6,6,False,49.0,44.0,1.0,,0.0,32.0,35.0,12.0,14.0,3.0,3.0,,,,90.0,63.0,7.1,6.0,0.00325264,,0,,0.01,0.04,0.34,,,2.0,4.0,,1.0,,,,2.0,1.0,,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
14025100,home,Leeds United,Pascal Struijk,,,pascal-struijk,P. Struijk,D,5,190,1365,M,836675,EUR,934329600,D,5,5,False,63.0,59.0,3.0,2.0,0.0,37.0,40.0,22.0,23.0,4.0,3.0,,,,90.0,68.0,7.0,4.0,0.00873498,,0,,0.18,0.02,0.19,,,3.0,2.0,,,,,,,,,1.0,1.0,,,,2.0,1.0,,True,,,,,,,,,,,,
14025100,home,Leeds United,Gabriel Gudmundsson,,,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,3,3,False,33.0,28.0,2.0,,0.0,18.0,19.0,10.0,14.0,2.0,2.0,,,,80.0,51.0,7.3,8.0,0.030352,,0,,0.08,0.05,0.47,,2.0,,3.0,,,,,,,2.0,2.0,1.0,,,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,
14025100,home,Leeds United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1652,M,866191,EUR,878169600,M,8,8,False,35.0,30.0,3.0,,0.0,18.0,21.0,12.0,14.0,,6.0,,,,90.0,52.0,7.0,8.0,0.0148071,,0,,-0.07,0.1,-0.04,,,4.0,8.0,1.0,1.0,1.0,,,2.0,5.0,4.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
14025100,home,Leeds United,Ilia Gruev,,,ilia-gruev,I. Gruev,M,44,185,2644,M,911679,EUR,957571200,M,44,44,False,55.0,52.0,5.0,4.0,0.0,31.0,32.0,21.0,23.0,1.0,2.0,,,,90.0,66.0,7.1,4.0,0.0122582,,0,,0.18,0.07,-0.06,,,4.0,4.0,3.0,,,,,2.0,3.0,3.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,
14025100,home,Leeds United,Anton Stach,,,anton-stach,A. Stach,M,18,192,1468,M,889861,EUR,911088000,M,18,18,False,27.0,20.0,3.0,1.0,0.0,4.0,7.0,16.0,20.0,1.0,2.0,,,,90.0,44.0,7.0,12.0,0.0231248,,3,,0.09,0.36,0.19,,4.0,3.0,5.0,,,,,2.0,1.0,2.0,1.0,1.0,3.0,0.1769,3.0,-0.54,,2.0,,,1.0,,,1.0,,,,,,,,
14025100,home,Leeds United,Daniel James,,,daniel-james,D. James,M,7,172,4111,M,828639,EUR,879120000,F,7,7,False,10.0,6.0,,,0.0,1.0,2.0,5.0,8.0,,2.0,,,,60.0,20.0,7.1,7.0,0.116732,,1,,0.25,0.26,0.14,,4.0,,3.0,,,,,1.0,,1.0,1.0,2.0,,0.2186,1.0,-0.28,,,,,1.0,,,,Daniel_James97,1.0,,,,,,
14025100,home,Leeds United,Lukas Nmecha,,,lukas-nmecha,L. Nmecha,F,14,185,2406,M,803185,EUR,913593600,F,14,14,False,18.0,13.0,,,0.0,2.0,2.0,11.0,16.0,3.0,4.0,,,,70.0,33.0,6.3,11.0,0.0153409,,1,,-0.31,0.35,0.25,,,6.0,3.0,,2.0,,,,1.0,,,2.0,1.0,0.0983,,-0.36,3.0,1.0,1.0,,,,4.0,1.0,,,,,,,,
14025100,home,Leeds United,Wilfried Gnonto,,,wilfried-gnonto,W. Gnonto,M,29,170,3597,M,998951,EUR,1067990400,F,29,29,False,24.0,20.0,,,0.0,9.0,9.0,11.0,15.0,,3.0,,,,60.0,33.0,6.5,8.0,0.046942,,2,,-0.02,0.32,0.13,,2.0,2.0,1.0,,,2.0,1.0,1.0,,,,,1.0,0.0418,1.0,-0.07,,,,,,,1.0,1.0,,,,,,,,
14025100,home,Leeds United,Jack Harrison,,,jack-harrison,J. Harrison,M,17,175,1145,M,829570,EUR,848448000,F,20,20,True,9.0,5.0,1.0,,0.0,2.0,2.0,3.0,7.0,,2.0,,,,30.0,26.0,7.0,10.0,0.0279086,,0,,0.16,0.01,0.13,,4.0,,5.0,,,2.0,2.0,,3.0,1.0,1.0,2.0,,,,,,,,,1.0,,3.0,,,,,,,,,
14025100,home,Leeds United,Brenden Aaronson,,,brenden-aaronson,B. Aaronson,M,11,178,2596,M,973431,EUR,972172800,M,11,11,True,8.0,6.0,1.0,,0.0,2.0,2.0,4.0,6.0,,,,,,30.0,13.0,6.9,3.0,0.0161107,,0,,0.09,0.02,0.16,,,,3.0,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,
14025100,home,Leeds United,Dominic Calvert-Lewin,,,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,372344,EUR,858470400,F,9,9,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,,2.0,,,,20.0,11.0,6.3,3.0,0.00085564,,2,,-0.08,0.22,0.15,,,4.0,1.0,,,,,1.0,,,,,,0.0701,,-0.26,4.0,1.0,,,,,2.0,,CalvertLewin14,,1.0,1.0,0.0926,,,
14025100,home,Leeds United,James Justin,,,james-justin,J. Justin,D,24,183,1165,M,827681,EUR,888192000,D,24,24,True,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,10.0,4.0,6.6,,1.538e-05,,0,,0.0,-0.01,0.14,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14025100,home,Leeds United,Karl Darlow,,,karl-darlow,K. Darlow,G,26,185,574,M,123689,EUR,655344000,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025100,home,Leeds United,Jaka Bijol,,,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025100,home,Leeds United,Sebastiaan Bornauw,,,sebastiaan-bornauw,S. Bornauw,D,23,190,833,M,826167,EUR,922060800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025100,home,Leeds United,Noah Okafor,,,noah-okafor,N. Okafor,F,19,185,5947,M,865523,EUR,959126400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,noah.arinze,,,,,,,
14025100,home,Leeds United,Joël Piroe,,,joel-piroe,J. Piroe,F,10,181,2101,M,850823,EUR,933552000,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025100,away,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198,4628,M,162653,EUR,703641600,G,1,1,False,19.0,14.0,7.0,2.0,0.0,13.0,14.0,1.0,5.0,1.0,11.0,2.0,1.0,1.0,90.0,35.0,7.0,6.0,0.00011555,0.0001,0,0.0926,0.02,0.0,0.33,0.0,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,npope29,,,,,1.0,1.0,
14025100,away,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8369,M,69256,EUR,653702400,D,2,2,False,47.0,36.0,8.0,4.0,0.0,20.0,22.0,16.0,25.0,,4.0,,,,61.0,68.0,6.7,19.0,0.0174894,,0,,-0.04,0.03,-0.03,,7.0,2.0,1.0,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,ktrippier2,,,,,,,
14025100,away,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3172,M,101882,EUR,693187200,D,5,5,False,87.0,71.0,18.0,8.0,0.0,48.0,53.0,23.0,34.0,2.0,3.0,,,,90.0,95.0,7.4,16.0,0.0140695,,1,,0.17,0.14,0.55,,,3.0,2.0,,,,,1.0,1.0,,,,2.0,0.0432,1.0,-0.12,1.0,2.0,2.0,,,,,,,,,,,,,
14025100,away,Newcastle United,Sven Botman,,,sven-botman,S. Botman,D,4,193,3377,M,910046,EUR,947635200,D,4,4,False,44.0,41.0,1.0,1.0,0.0,34.0,36.0,7.0,8.0,2.0,5.0,,,,68.0,55.0,7.3,3.0,0.00250562,,0,,0.07,0.11,0.4,,,2.0,4.0,,,,,,4.0,2.0,1.0,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,
14025100,away,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,99090,EUR,705369600,D,33,33,False,57.0,46.0,8.0,2.0,0.0,31.0,35.0,15.0,22.0,,4.0,,,,90.0,62.0,6.9,11.0,0.00674977,,0,,0.15,0.05,-0.01,,,3.0,4.0,1.0,,,,,1.0,,,2.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,
14025100,away,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181,4840,M,980634,EUR,1037059200,D,21,21,False,46.0,40.0,4.0,3.0,0.0,14.0,16.0,26.0,30.0,,7.0,,,,90.0,64.0,6.6,14.0,0.0284741,,0,,0.14,0.05,-0.1,,1.0,7.0,2.0,2.0,3.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,
14025100,away,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,866469,EUR,879638400,M,39,39,False,54.0,49.0,3.0,3.0,0.0,19.0,21.0,30.0,33.0,,6.0,,,,90.0,70.0,6.9,11.0,0.0519144,,0,,0.19,0.22,-0.03,,,9.0,6.0,1.0,2.0,,,,,3.0,1.0,3.0,3.0,,,,3.0,,,True,,,4.0,,BrunoGuimarães,,,,,,,
14025100,away,Newcastle United,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181,14225,M,892673,EUR,957744000,M,8,8,False,81.0,73.0,10.0,5.0,0.0,34.0,36.0,39.0,45.0,,6.0,,,,90.0,93.0,6.8,14.0,0.0486237,,0,,0.17,0.18,-0.1,,3.0,1.0,2.0,,,1.0,,,,,,2.0,,,3.0,,,,,,,,1.0,,sandrotonali,,,,,,,1.0
