match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_bigChanceMissed,stat_hitWoodwork,stat_challengeLost,stat_bigChanceCreated,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_totalOffside,player_sofascoreId,stat_penaltyConceded,stat_punches,stat_goals
12499277,home,Genoa,Vitinha,,,vitinha,Vitinha,F,9,183.0,2248,M,1093695,EUR,953078400,F,9,9,False,9.0,6.0,,,0.0,1.0,2.0,5.0,7.0,,,,,,,61.0,33.0,6.4,14.0,0.0487361,2,,,,1.0,12.0,7.0,,,1.0,,4.0,1.0,1.0,1.0,3.0,,0.0346,,,3.0,1.0,5.0,4.0,1.0,,1.0,,,1.0,,,,
12499277,home,Genoa,Ruslan Malinovskyi,,,ruslan-malinovskyi,R. Malinovskyi,M,17,181.0,4666,M,195850,EUR,736473600,M,17,17,True,22.0,18.0,,,0.0,9.0,9.0,9.0,13.0,,2.0,,,,,30.0,29.0,7.0,5.0,0.00476221,2,,,,,1.0,6.0,,,2.0,2.0,1.0,,2.0,2.0,1.0,,0.0397,,,1.0,,,1.0,1.0,,,,,,malinovskyi18,,,
12499277,home,Genoa,Morten Thorsby,,,morten-thorsby,M. Thorsby,M,2,189.0,697,M,280991,EUR,831254400,M,2,2,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,,29.0,10.0,6.0,3.0,0.00919617,0,,,,1.0,3.0,3.0,,,,,1.0,,2.0,,,1.0,,,,,,2.0,,,,,,,,,1.0,,
12499277,home,Genoa,Caleb Ekuban,,,caleb-ekuban,C. Ekuban,F,18,182.0,842,M,309156,EUR,764380800,F,18,18,True,7.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,6.0,1.0,1.0,,,,,29.0,12.0,6.6,3.0,0.00598941,0,,,,1.0,2.0,3.0,,,,,,,2.0,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,
12499277,home,Genoa,Jeff Ekhator,,,jeff-ekhator,J. Ekhator,F,21,188.0,605,M,1613917,EUR,1163203200,F,21,21,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,,12.0,7.0,6.7,1.0,0.0043536,0,,,,2.0,2.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12499277,home,Genoa,Federico Accornero,,,accornero-federico,F. Accornero,F,80,,145,M,1121370,EUR,1075939200,M,55,55,True,5.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,1.0,,,,,10.0,8.0,6.5,4.0,0.00148211,0,,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
12499277,home,Genoa,Nicola Leali,,,nicola-leali,N. Leali,G,1,193.0,635,M,98059,EUR,729907200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499277,home,Genoa,Daniele Sommariva,,,daniele-sommariva,D. Sommariva,G,39,186.0,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499277,home,Genoa,Alessandro Marcandalli,,,alessandro-marcandalli,A. Marcandalli,D,27,190.0,311,M,1068885,EUR,1035504000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499277,home,Genoa,Honest Ahanor,,,honest-ahanor,H. Ahanor,D,69,184.0,1976,M,1634980,EUR,1203724800,D,69,69,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499277,home,Genoa,Patrizio Masini,,,patrizio-masini,P. Masini,M,73,182.0,291,M,970998,EUR,980553600,M,73,73,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499277,home,Genoa,Lior Kasa,Lior Kasa,,lior-kasa,L. Kasa,M,15,185.0,247,M,1605340,EUR,1114905600,M,53,53,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499277,home,Genoa,Emil Bohinen,,,emil-bohinen,E. Bohinen,M,37,185.0,230,M,824584,EUR,921196800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499277,away,Hellas Verona,Lorenzo Montipò,,,lorenzo-montipo,L. Montipò,G,1,191.0,564,M,253391,EUR,820454400,G,1,1,False,34.0,15.0,27.0,8.0,0.0,8.0,10.0,7.0,24.0,1.0,10.0,2.0,,,1.0,90.0,41.0,7.0,19.0,0.00441191,0,0.0454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12499277,away,Hellas Verona,Paweł Dawidowicz,,,pawel-dawidowicz,P. Dawidowicz,D,27,188.0,1744,M,288321,EUR,800928000,D,27,27,False,42.0,30.0,8.0,2.0,0.0,23.0,24.0,7.0,18.0,4.0,5.0,,,,,90.0,57.0,7.4,13.0,0.00493689,0,,,,2.0,5.0,9.0,,1.0,5.0,5.0,1.0,,2.0,,,3.0,,,,,,,1.0,1.0,,,,,,,,,
12499277,away,Hellas Verona,Diego Coppola,,,diego-coppola,D. Coppola,D,42,192.0,1399,M,1050692,EUR,1072569600,D,42,42,False,32.0,25.0,3.0,,0.0,22.0,23.0,3.0,9.0,7.0,1.0,,,,,90.0,47.0,6.9,7.0,0.00239151,0,,,,6.0,10.0,7.0,,1.0,2.0,,,,5.0,,,3.0,,,,1.0,,,,,,,,,,,,,
12499277,away,Hellas Verona,Martin Frese,,,frese-martin,M. Frese,D,3,179.0,350,M,874812,EUR,883872000,D,3,3,False,38.0,29.0,6.0,1.0,0.0,13.0,14.0,16.0,29.0,2.0,2.0,,,,,90.0,66.0,7.2,19.0,0.0171661,0,,5.0,,3.0,4.0,6.0,,1.0,3.0,,2.0,3.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,
12499277,away,Hellas Verona,Jackson Tchatchoua,,,jackson-tchatchoua,J. Tchatchoua,M,38,180.0,2199,M,1096210,EUR,1000425600,M,38,38,False,21.0,14.0,4.0,2.0,0.0,7.0,12.0,8.0,11.0,,1.0,,,,,90.0,36.0,8.1,9.0,0.110285,1,,2.0,1.0,,,8.0,1.0,1.0,5.0,2.0,,1.0,3.0,,1.0,,0.0772,,,,1.0,,,,1.0,,0.1484,,,,,,1.0
12499277,away,Hellas Verona,Ondrej Duda,,,ondrej-duda,O. Duda,M,11,181.0,1121,M,246319,EUR,786585600,M,33,33,False,36.0,29.0,4.0,3.0,0.0,16.0,18.0,13.0,18.0,1.0,6.0,,,,,87.0,45.0,6.6,8.0,0.0102263,0,,,,2.0,6.0,2.0,1.0,1.0,1.0,,,,1.0,,,2.0,,,,1.0,,1.0,,,,,,,,,,,
12499277,away,Hellas Verona,Reda Belahyane,Reda Belahyane,,reda-belahyane,R. Belahyane,M,21,173.0,4290,M,1389689,EUR,1086048000,M,6,6,False,43.0,36.0,,,0.0,14.0,16.0,22.0,27.0,,6.0,,,,,90.0,54.0,6.6,12.0,0.0111097,2,,,,1.0,6.0,3.0,,,,,,,,2.0,1.0,2.0,0.11,,,,,2.0,4.0,3.0,,,,,,reda.belahyane,,,
12499277,away,Hellas Verona,Darko Lazović,,,darko-lazovic,D. Lazović,M,88,181.0,680,M,41157,EUR,653356800,M,8,8,False,16.0,11.0,1.0,,0.0,2.0,2.0,10.0,17.0,2.0,2.0,,,,,87.0,27.0,7.0,9.0,0.116381,3,,3.0,1.0,,1.0,,,,,,,1.0,,2.0,1.0,,0.2254,1.0,,,1.0,,1.0,,,1.0,,True,1.0,,,,
12499277,away,Hellas Verona,Tomáš Suslov,,,tomas-suslov,T. Suslov,F,31,175.0,1258,M,964154,EUR,1023408000,F,31,31,False,12.0,9.0,,,0.0,4.0,5.0,5.0,9.0,1.0,,,,,,61.0,20.0,6.6,7.0,0.0467518,0,,2.0,,,3.0,2.0,,,1.0,,,1.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,
12499277,away,Hellas Verona,Abdou Harroui,,,abdou-harroui,A. Harroui,M,21,181.0,1064,M,915812,EUR,884649600,F,18,18,False,17.0,14.0,,,0.0,3.0,4.0,11.0,15.0,1.0,1.0,,,,,61.0,30.0,6.5,11.0,0.0116306,2,,2.0,,3.0,9.0,3.0,,,1.0,1.0,,,1.0,,1.0,1.0,0.0834,,,,,3.0,3.0,1.0,1.0,1.0,0.1611,,,,,,
12499277,away,Hellas Verona,Casper Tengstedt,,,tengstedt-casper,C. Tengstedt,F,17,184.0,1578,M,957937,EUR,959817600,F,11,11,False,13.0,10.0,,,0.0,1.0,2.0,9.0,11.0,3.0,2.0,,,,,73.0,26.0,6.8,7.0,0.0529359,2,,,,10.0,10.0,2.0,,,,,1.0,,1.0,1.0,4.0,,1.039,1.0,,,,,,,1.0,,0.9592,,,,,,1.0
12499277,away,Hellas Verona,Flavius Daniliuc,,,flavius-daniliuc,F. Daniliuc,D,24,186.0,441,M,901885,EUR,988329600,D,4,4,True,6.0,4.0,1.0,,0.0,1.0,3.0,3.0,3.0,2.0,1.0,,,,,29.0,15.0,6.9,3.0,0.00060379,0,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12499277,away,Hellas Verona,Grigoris Kastanos,,,grigoris-kastanos,G. Kastanos,M,28,179.0,526,M,791566,EUR,886118400,M,20,20,True,8.0,7.0,2.0,2.0,0.0,,,7.0,8.0,,1.0,,,,,29.0,16.0,6.6,5.0,0.00592633,0,,,,2.0,3.0,1.0,,,,,1.0,,,,3.0,,,,,,,1.0,,,,,,,,,,,
12499277,away,Hellas Verona,Daniel Mosquera,,,daniel-mosquera,D. Mosquera,F,25,180.0,1031,M,1018179,EUR,940377600,F,35,35,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,17.0,9.0,6.6,3.0,0.0295322,0,,,,1.0,5.0,2.0,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,1.0,1.0,,,,,,,,,
12499277,away,Hellas Verona,Giangiacomo Magnani,,,giangiacomo-magnani,G. Magnani,D,96,190.0,252,M,812829,EUR,812764800,D,23,23,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,1.0,,,,,,9.0,6.0,6.7,,0.00022887,0,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
12499277,away,Hellas Verona,Domagoj Bradarić,,,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,897594,EUR,944784000,D,12,12,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,,2.0,,,,,9.0,5.0,6.5,2.0,5.593e-05,0,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12499277,away,Hellas Verona,Alessandro Berardi,,,alessandro-berardi,A. Berardi,G,,185.0,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499277,away,Hellas Verona,Simone Perilli,,,simone-perilli,S. Perilli,G,34,195.0,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499277,away,Hellas Verona,Davide Faraoni,,,davide-faraoni,D. Faraoni,D,19,180.0,300,M,32040,EUR,688348800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499277,away,Hellas Verona,Daniele Ghilardi,,,daniele-ghilardi,D. Ghilardi,D,87,189.0,1128,M,1384847,EUR,1041811200,D,87,87,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499277,away,Hellas Verona,Yllan Okou,Yllan Okou,,yllan-okou,Y. Okou,D,99,189.0,111,M,1167514,EUR,1040601600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499277,away,Hellas Verona,Alphadjo Cissè,,,alphadjo-cisse,A. Cissè,M,80,181.0,1026,M,1169409,EUR,1161475200,F,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499277,away,Hellas Verona,Dani Silva,,,daniel-silva,D. Silva,M,80,180.0,228,M,974863,EUR,955411200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499277,away,Hellas Verona,Dailon Rocha Livramento,,,dailon-rocha-livramento,D. R. Livramento,F,10,185.0,1923,M,1155358,EUR,988934400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499277,away,Hellas Verona,Amin Sarr,,,sarr-amin,A. Sarr,F,9,190.0,942,M,1022204,EUR,984268800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499277,away,Hellas Verona,Faride Alidou,,,alidou-faride,F. Alidou,F,10,186.0,309,M,994197,EUR,995414400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
