match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_unsuccessfulTouch,stat_wasFouled,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,player_firstName,player_lastName,player_sofascoreId,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_crossNotClaimed,stat_goodHighClaim,stat_penaltyFaced,stat_blockedScoringAttempt,stat_penaltyConceded,stat_errorLeadToAGoal
12528216,away,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,,187.0,62,M,94540,EUR,647568000,G,35,35,False,,28.0,15.0,23.0,10.0,0.0,10.0,12.0,5.0,16.0,15.0,5.0,6.0,90.0,43.0,7.8,0.00230166,0,0.5691,,,1.0,,,,,,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,
12528216,away,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,7,175.0,36,M,893014,EUR,776390400,D,7,7,False,,26.0,22.0,3.0,2.0,0.0,12.0,14.0,10.0,14.0,3.0,,,90.0,53.0,6.7,0.00873397,2,,2.0,,4.0,3.0,1.0,1.0,3.0,2.0,3.0,,1.0,1.0,1.0,10.0,1.0,,,2.0,,,,,0.0612,,,,1.0,,0.115,,,,,,,1.0,,
12528216,away,Sivasspor,Noah Sonko Sundberg,noah-sonko-sundberg,N. S. Sundberg,D,20,186.0,238,M,279541,EUR,834019200,D,27,27,False,,19.0,17.0,1.0,,0.0,12.0,13.0,5.0,6.0,4.0,,,90.0,29.0,6.5,0.00157347,0,,,,2.0,3.0,,,,,5.0,,2.0,1.0,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12528216,away,Sivasspor,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194.0,313,M,151900,EUR,765072000,D,26,26,False,,11.0,10.0,1.0,1.0,0.0,8.0,9.0,2.0,2.0,,,,89.0,16.0,6.2,0.0022899,0,,,,1.0,,,,,,3.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
12528216,away,Sivasspor,Samba Camara,samba-camara,S. Camara,D,14,190.0,68,M,837301,EUR,721699200,D,14,14,False,,31.0,21.0,8.0,,0.0,13.0,15.0,8.0,16.0,4.0,,,90.0,39.0,5.7,0.00186085,0,,,,1.0,3.0,,1.0,,,1.0,1.0,2.0,1.0,,13.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0
12528216,away,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,58,180.0,65,M,142850,EUR,704937600,D,3,3,False,True,27.0,19.0,1.0,1.0,0.0,11.0,16.0,10.0,14.0,5.0,,,90.0,43.0,6.4,0.0793761,0,,3.0,2.0,3.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12528216,away,Sivasspor,Alex Pritchard,alex-pritchard,A. Pritchard,M,,171.0,97,M,180009,EUR,736387200,M,10,10,False,,23.0,18.0,2.0,1.0,0.0,3.0,3.0,15.0,26.0,1.0,,,89.0,41.0,6.8,0.0238215,1,,6.0,,8.0,7.0,1.0,1.0,3.0,3.0,1.0,,1.0,,,13.0,,6.0,,1.0,3.0,,1.0,,0.0124,,,,,,,,,,,,,,,
12528216,away,Sivasspor,Jan Biegański,jan-bieganski,J. Biegański,D,6,183.0,204,M,935966,EUR,1038960000,M,15,15,False,,27.0,23.0,1.0,,0.0,7.0,9.0,16.0,19.0,1.0,,,78.0,33.0,6.5,0.013222,0,,1.0,,4.0,,2.0,,,,1.0,,,,2.0,6.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12528216,away,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,8,177.0,130,M,317297,EUR,789868800,M,8,8,False,,38.0,31.0,5.0,2.0,0.0,16.0,17.0,15.0,22.0,8.0,,,90.0,58.0,7.0,0.0253545,0,,1.0,,3.0,10.0,1.0,,3.0,3.0,,,1.0,1.0,,12.0,,2.0,,4.0,6.0,,,,,,,,,,,,,,,,,,,
12528216,away,Sivasspor,Azizbek Turgunboev,azizbek-turgunboev,A. Turgunboev,M,10,173.0,1143,M,971572,EUR,780969600,M,90,90,False,,15.0,9.0,2.0,,0.0,1.0,2.0,8.0,16.0,2.0,,,67.0,30.0,6.1,0.00831193,1,,3.0,,9.0,4.0,2.0,3.0,3.0,1.0,1.0,,2.0,2.0,,15.0,,2.0,1.0,1.0,,,,,0.0135,,,,,,,,,,,,,1.0,,
12528216,away,Sivasspor,Rey Manaj,rey-manaj,R. Manaj,F,9,182.0,2059,M,587882,EUR,856742400,F,9,9,False,,14.0,12.0,,,0.0,7.0,7.0,5.0,7.0,,,,90.0,31.0,6.8,0.0178899,3,,,,7.0,7.0,,3.0,2.0,1.0,1.0,,,,2.0,10.0,1.0,1.0,4.0,4.0,2.0,,2.0,,0.0724,,,,,,,,,,,,,1.0,,
12528216,away,Sivasspor,Keita Baldé,keita-balde,K. Baldé,F,17,178.0,2085,M,317699,EUR,794620800,F,77,77,True,,6.0,4.0,,,0.0,1.0,2.0,3.0,5.0,1.0,,,23.0,13.0,6.6,0.002731,0,,1.0,,1.0,4.0,1.0,,1.0,1.0,,,,,,4.0,,,,1.0,3.0,,,,,,,,,,,,1.0,,,,,,,
12528216,away,Sivasspor,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178.0,6621,M,892624,EUR,839808000,M,12,12,True,,7.0,6.0,,,0.0,1.0,2.0,5.0,5.0,1.0,,,12.0,10.0,6.6,0.00285686,0,,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,,Samuel,Moutoussamy,,,,,,,,,,,,,
12528216,away,Sivasspor,Emrah Başsan,emrah-bassan,E. Başsan,M,14,177.0,60,M,174141,EUR,703468800,M,17,17,True,,,,,,0.0,,,,,,,,8.0,,6.2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528216,away,Sivasspor,Bekir Turaç Böke,turac-boke,B. T. Böke,F,14,190.0,68,M,997681,EUR,929923200,F,46,46,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,8.0,1.0,6.5,0.00027281,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528216,away,Sivasspor,Đorđe Nikolić,dorde-nikolic,Đ. Nikolić,G,,195.0,79,M,797144,EUR,860889600,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528216,away,Sivasspor,Emirhan Başyiğit,emirhan-basyigit,E. Başyiğit,D,5,190.0,94,M,1149004,EUR,1114387200,D,53,53,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Emirhan Basyigit,,,,,,,,,,,,,,
12528216,away,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,,182.0,28,M,138312,EUR,568339200,D,58,58,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528216,away,Sivasspor,Özkan Yigiter,ozkan-yigiter,Ö. Yigiter,M,6,190.0,13,M,1131626,EUR,947203200,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528216,away,Sivasspor,Emre Gökay,emre-gokay,E. Gökay,F,19,181.0,137,M,1393928,EUR,1140220800,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Emre Gökay,,,,,,,,,,,,,,
12528216,away,Sivasspor,Muhammed Sinan Kaya,muhammed-sinan-kaya,M. S. Kaya,F,66,,29,M,1655216,EUR,1153785600,M,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
