match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_sofascoreId,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_fouls,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_goals,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
10433778,home,Fenerbahçe,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,147745,EUR,749520000,F,23,23,False,21.0,16.0,1.0,1.0,8.0,9.0,12.0,5.0,,2.0,,,68.0,37.0,6.7,15.0,1,mbatshuayi,,8.0,,4.0,1.0,4.0,3.0,,,,,7.0,1.0,,1.0,,,,,2.0,,,1.0,,,,,,,,,
10433778,home,Fenerbahçe,Joshua King,joshua-king,J. King,F,7,180,2230,M,100621,EUR,695433600,F,15,15,True,7.0,5.0,,,1.0,1.0,6.0,2.0,,1.0,,,22.0,12.0,6.2,4.0,1,,,4.0,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,
10433778,home,Fenerbahçe,João Pedro Galvão,joao-pedro-galvao,João Pedro Galvão,F,9,184,2071,M,123208,EUR,700099200,F,20,20,True,2.0,2.0,,,2.0,2.0,,1.0,,2.0,,,22.0,5.0,6.6,,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,
10433778,home,Fenerbahçe,Diego Rossi,diego-rossi,D. Rossi,F,10,170,1997,M,831809,EUR,894153600,F,9,9,True,3.0,2.0,,,1.0,1.0,2.0,,,,,,10.0,4.0,6.6,1.0,0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
10433778,home,Fenerbahçe,Emre Mor,emre-mor,E. Mor,M,99,169,2594,M,826258,EUR,869702400,M,99,99,True,4.0,2.0,,,,,5.0,2.0,,,,,9.0,6.0,6.7,2.0,0,,,3.0,1.0,1.0,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,
10433778,home,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,952600,EUR,917308800,M,80,80,True,2.0,2.0,,,1.0,1.0,1.0,,,,,,1.0,2.0,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433778,home,Fenerbahçe,Osman Ertuğrul Çetin,osman-ertugrul-cetin,O. E. Çetin,G,34,188,500,M,1023481,EUR,1050883200,G,54,54,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433778,home,Fenerbahçe,Serdar Aziz,serdar-aziz,S. Aziz,D,,183,609,M,43528,EUR,656640000,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433778,home,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,24,189,3123,M,1048324,EUR,988243200,D,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Jayden Oosterwolde,,,,,,,,,,,
10433778,home,Fenerbahçe,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433778,home,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,8,174,1764,M,856849,EUR,777254400,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433778,away,Antalyaspor,Helton Leite,helton-leite,H. Leite,G,23,196,372,M,329081,EUR,657504000,G,90,90,False,28.0,21.0,11.0,5.0,18.0,21.0,7.0,,,8.0,6.0,,90.0,43.0,7.7,8.0,0,,,3.0,,2.0,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,5.0
10433778,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,False,31.0,21.0,5.0,1.0,12.0,19.0,14.0,7.0,4.0,2.0,,,90.0,54.0,5.7,16.0,0,,,9.0,2.0,3.0,1.0,,,,1.0,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
10433778,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,27.0,20.0,7.0,2.0,16.0,20.0,7.0,2.0,,4.0,,,90.0,36.0,6.6,8.0,0,,,4.0,,5.0,,,,,4.0,2.0,,,1.0,,,2.0,,1.0,,2.0,,,,,,,,,,True,,
10433778,away,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,D,6,6,False,16.0,13.0,3.0,2.0,12.0,14.0,2.0,4.0,,5.0,,,54.0,26.0,6.4,8.0,0,,,1.0,,2.0,1.0,2.0,,,2.0,1.0,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,
10433778,away,Antalyaspor,Emrecan Uzunhan,emrecan-uzunhan,E. Uzunhan,D,24,189,228,M,997684,EUR,983145600,D,5,5,False,39.0,33.0,3.0,2.0,26.0,28.0,11.0,2.0,2.0,6.0,,,90.0,49.0,6.5,6.0,0,,,7.0,,8.0,,1.0,1.0,,3.0,3.0,3.0,,1.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,
10433778,away,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,31.0,24.0,3.0,1.0,17.0,21.0,11.0,8.0,3.0,6.0,,,90.0,55.0,5.9,11.0,0,,,7.0,1.0,3.0,,2.0,,,,2.0,1.0,1.0,1.0,,3.0,,,1.0,,,,,,,,,,,,,,
10433778,away,Antalyaspor,Doğukan Sinik,dogukan-sinik,D. Sinik,M,70,180,124,M,796114,EUR,916876800,M,70,70,False,9.0,4.0,1.0,,2.0,3.0,7.0,3.0,,1.0,,,54.0,18.0,6.5,8.0,0,,,2.0,1.0,4.0,1.0,1.0,1.0,,,,,1.0,2.0,,,1.0,,1.0,,2.0,,,,,,,1.0,,,,,
10433778,away,Antalyaspor,Fernando,fernando,Fernando,M,,175,141,M,123354,EUR,699580800,M,8,8,False,48.0,40.0,6.0,5.0,29.0,33.0,18.0,8.0,6.0,5.0,,,90.0,62.0,6.6,13.0,1,,,12.0,3.0,4.0,,,,,,3.0,2.0,1.0,,1.0,,1.0,1.0,,,2.0,,,1.0,,1.0,,,,,,,
10433778,away,Antalyaspor,Fredy,fredy,Fredy,M,16,169,1026,M,845281,EUR,638496000,M,16,16,False,31.0,25.0,2.0,1.0,17.0,18.0,13.0,6.0,1.0,7.0,,,84.0,46.0,6.6,10.0,1,,,8.0,,4.0,1.0,4.0,3.0,,1.0,,,2.0,1.0,,1.0,,,1.0,,2.0,,,,,,1.0,,,,,,
10433778,away,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,M,20,20,False,16.0,11.0,1.0,1.0,2.0,3.0,13.0,8.0,6.0,3.0,,,66.0,27.0,6.4,8.0,1,,,9.0,,3.0,,1.0,1.0,,,1.0,1.0,3.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,
10433778,away,Antalyaspor,Haji Wright,haji-wright,H. Wright,F,11,193,2072,M,818391,EUR,890956800,F,9,9,False,12.0,6.0,,,4.0,7.0,8.0,12.0,2.0,3.0,,,90.0,35.0,6.6,17.0,3,,,2.0,3.0,8.0,2.0,4.0,1.0,,,,,3.0,3.0,1.0,5.0,4.0,1.0,,,,,,1.0,1.0,,1.0,2.0,,,,,
10433778,away,Antalyaspor,Houssameddine Ghacha,houssameddine-ghacha,H. Ghacha,M,27,170,467,M,941633,EUR,814579200,F,27,27,True,11.0,10.0,1.0,1.0,6.0,6.0,6.0,3.0,2.0,1.0,,,36.0,22.0,6.7,4.0,2,,,4.0,1.0,2.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,2.0,,1.0,,,,
10433778,away,Antalyaspor,Shoya Nakajima,shoya-nakajima,S. Nakajima,F,10,167,664,M,155825,EUR,777600000,M,22,22,True,10.0,9.0,2.0,1.0,3.0,3.0,8.0,,,3.0,,,36.0,15.0,6.5,5.0,0,,,6.0,1.0,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
10433778,away,Antalyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,M,18,18,True,14.0,13.0,,,4.0,4.0,11.0,1.0,1.0,2.0,,,24.0,17.0,6.3,3.0,0,,,9.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,
10433778,away,Antalyaspor,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1621,M,1382235,EUR,1026432000,F,17,17,True,,,,,,,,,,,,,12.0,,6.4,,0,,,,,,,,,,,,,,,,,,,,,,Bertug Yildirim,,,,,,2.0,,,,,
10433778,away,Antalyaspor,Ataberk Dadakdeniz,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433778,away,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193,60,M,1123371,EUR,1019779200,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433778,away,Antalyaspor,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186,55,M,929956,EUR,947116800,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433778,away,Antalyaspor,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,803021,EUR,903830400,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Sherel,Floranus,,,,,,,,,,
10433778,away,Antalyaspor,Fedor Kudryashov,fedor-kudryashov,F. Kudryashov,D,30,181,42,M,24639,EUR,544579200,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Fedor,Kudryashov,,,,,,,,,,
10433778,away,Antalyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
