match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_wasFouled,player_sofascoreId,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_dispossessed,stat_hitWoodwork,stat_penaltyWon,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10406916,home,SV Zulte Waregem,Sammy Bossut,,,sammy-bossut,S. Bossut,G,38,187,36,M,18827,EUR,492566400,G,1,1,False,True,34.0,19.0,31.0,16.0,5.0,9.0,14.0,25.0,1.0,6.0,3.0,4.0,90.0,39.0,7.6,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406916,home,SV Zulte Waregem,Bent Sormo,,,bent-sormo,B. Sormo,D,5,187,14,M,383810,EUR,843350400,D,22,22,False,,23.0,17.0,6.0,2.0,9.0,13.0,8.0,11.0,1.0,3.0,,,90.0,34.0,6.9,9.0,0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10406916,home,SV Zulte Waregem,Timothy Derijck,,,timothy-derijck,T. Derijck,D,,185,23,M,10084,EUR,548899200,D,4,4,False,,23.0,18.0,9.0,5.0,12.0,13.0,6.0,10.0,7.0,5.0,,,90.0,36.0,7.1,5.0,1,,5.0,5.0,1.0,1.0,1.0,,,3.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
10406916,home,SV Zulte Waregem,Novatus Miroshi,,,novatus-miroshi,N. Miroshi,M,20,185,3868,M,1103597,EUR,1030924800,D,26,26,False,,28.0,19.0,7.0,1.0,7.0,8.0,14.0,22.0,3.0,2.0,,,90.0,47.0,7.1,15.0,1,2.0,4.0,5.0,,,1.0,1.0,,3.0,1.0,3.0,,1.0,novatus_40,2.0,1.0,2.0,,,,,,,,,,,,,
10406916,home,SV Zulte Waregem,Alessandro Ciranni,,,alessandro-ciranni,A. Ciranni,D,2,172,38,M,845968,EUR,835920000,M,14,14,False,,29.0,18.0,1.0,,5.0,6.0,14.0,29.0,,3.0,,,90.0,71.0,7.2,21.0,3,6.0,3.0,5.0,,2.0,3.0,1.0,2.0,1.0,1.0,,,,,1.0,2.0,,3.0,2.0,1.0,,,,,,,,,,
10406916,home,SV Zulte Waregem,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,M,6,6,False,,40.0,34.0,6.0,4.0,10.0,12.0,24.0,31.0,,8.0,,,89.0,53.0,6.6,15.0,1,3.0,5.0,,,2.0,,,1.0,,1.0,,,,,,1.0,1.0,3.0,,,1.0,1.0,,,,,,,,
10406916,home,SV Zulte Waregem,Ruud Vormer,,,ruud-vormer,R. Vormer,M,25,178,203,M,18995,EUR,579312000,M,25,25,False,,28.0,24.0,3.0,3.0,3.0,5.0,22.0,27.0,,9.0,,,74.0,37.0,7.3,9.0,0,4.0,4.0,4.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,,1.0,,2.0,1.0,,,,,1.0,,,,,,,
10406916,home,SV Zulte Waregem,Nicolas Rommens,,,nicolas-rommens,N. Rommens,M,8,183,22,M,328159,EUR,787622400,M,20,20,False,,31.0,23.0,1.0,,11.0,13.0,12.0,18.0,3.0,4.0,,,90.0,44.0,7.5,9.0,2,,2.0,6.0,,1.0,3.0,2.0,,1.0,,1.0,1.0,2.0,,,,,,,1.0,1.0,,,1.0,,,,,,
10406916,home,SV Zulte Waregem,Alieu Fadera,,,fadera-alieu,A. Fadera,M,20,181,1184,M,1031548,EUR,1004745600,M,7,7,False,,23.0,16.0,4.0,2.0,4.0,6.0,12.0,18.0,1.0,5.0,,,88.0,51.0,7.1,16.0,1,1.0,8.0,12.0,,,3.0,3.0,3.0,2.0,2.0,1.0,,5.0,,,1.0,1.0,6.0,3.0,,1.0,,,,,,,,,
10406916,home,SV Zulte Waregem,Zinho Gano,,,zinho-gano,Z. Gano,F,9,198,217,M,156645,EUR,750470400,F,93,93,False,,19.0,15.0,,,9.0,9.0,6.0,10.0,1.0,1.0,,,88.0,37.0,6.9,8.0,5,,9.0,6.0,1.0,,,,2.0,1.0,5.0,3.0,1.0,1.0,,,3.0,,2.0,2.0,1.0,2.0,,,1.0,1.0,2.0,,,,
10406916,home,SV Zulte Waregem,Christian Brüls,,,christian-bruls,C. Brüls,M,22,179,64,M,43432,EUR,591580800,F,12,12,False,,38.0,31.0,3.0,2.0,6.0,6.0,25.0,35.0,1.0,10.0,,,90.0,64.0,6.8,21.0,2,3.0,11.0,3.0,,,,,4.0,5.0,,,1.0,2.0,,,,1.0,1.0,1.0,1.0,6.0,,,,,1.0,1.0,,,
10406916,home,SV Zulte Waregem,Borja López,,,borja-lopez,B. López,D,4,192,53,M,284865,EUR,760147200,D,3,3,True,,5.0,3.0,1.0,,2.0,3.0,1.0,2.0,,2.0,,,16.0,8.0,6.5,2.0,1,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10406916,home,SV Zulte Waregem,Dani Ramirez,,,dani-ramirez,D. Ramirez,M,10,175,112,M,899034,EUR,708825600,M,23,23,True,,7.0,3.0,,,1.0,3.0,2.0,4.0,,1.0,,,8.0,8.0,6.2,5.0,0,,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
10406916,home,SV Zulte Waregem,Nnamdi Chinonso Offor,,,nnamdi-chinonso-offor,N. C. Offor,F,90,192,178,M,989299,EUR,959385600,F,27,27,True,,2.0,1.0,,,,,1.0,2.0,1.0,,,,8.0,4.0,6.6,1.0,0,,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10406916,home,SV Zulte Waregem,Alioune Ndour,,,ndour-alioune,A. Ndour,F,7,183,317,M,883990,EUR,877392000,F,11,11,True,,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,2.0,,,0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
10406916,home,SV Zulte Waregem,Louis Bostyn,,,louis-bostyn,L. Bostyn,G,1,195,46,M,145093,EUR,749692800,G,69,69,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406916,home,SV Zulte Waregem,Cheick Thiam,,,cheick-thiam,C. Thiam,D,,192,70,,1457538,EUR,1064620800,D,46,46,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406916,home,SV Zulte Waregem,Mamadou Sangare,Mamadou Sangare,,mamadou-sangare,M. Sangare,M,8,181,4848,M,1064697,EUR,1025049600,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406916,away,KV Mechelen,Yannick Thoelen,,,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,False,,39.0,31.0,12.0,5.0,30.0,33.0,1.0,6.0,2.0,3.0,1.0,2.0,90.0,46.0,6.5,9.0,0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,2.0,
10406916,away,KV Mechelen,Sandy Walsh,,,sandy-walsh,S. Walsh,D,14,185,7746,M,163199,EUR,795139200,D,5,5,False,,35.0,29.0,4.0,3.0,17.0,18.0,12.0,19.0,2.0,2.0,,,90.0,53.0,6.1,14.0,2,2.0,9.0,4.0,4.0,,3.0,3.0,2.0,3.0,1.0,1.0,2.0,,sandywalsh,,,,,,,1.0,,,,,,,,,
10406916,away,KV Mechelen,David Bates,,,david-bates,D. Bates,D,4,193,95,M,839675,EUR,844473600,D,27,27,False,,59.0,51.0,5.0,2.0,46.0,49.0,5.0,10.0,2.0,5.0,,,90.0,74.0,6.7,12.0,0,,2.0,5.0,,2.0,3.0,,3.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
10406916,away,KV Mechelen,Dimitri Lavalėe,,,dimitri-lavalee,D. Lavalėe,D,24,187,148,M,857458,EUR,853113600,D,14,14,False,,83.0,69.0,14.0,6.0,52.0,59.0,17.0,25.0,3.0,8.0,,,90.0,95.0,6.3,18.0,1,1.0,5.0,3.0,1.0,,1.0,1.0,2.0,3.0,1.0,2.0,,,,,1.0,,,,,,,,,,,2.0,,,1.0
10406916,away,KV Mechelen,Alec Van Hoorenbeeck,,,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,18,18,False,,60.0,48.0,11.0,4.0,28.0,31.0,20.0,29.0,3.0,3.0,,,82.0,84.0,6.4,18.0,0,,2.0,2.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
10406916,away,KV Mechelen,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171,119,M,192268,EUR,766454400,M,66,66,False,,50.0,44.0,10.0,6.0,28.0,29.0,16.0,21.0,1.0,7.0,,,90.0,66.0,7.4,8.0,2,,5.0,8.0,,2.0,5.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,
10406916,away,KV Mechelen,Alessio Da Cruz,,,alessio-da-cruz,A. D. Cruz,F,77,184,273,M,780206,EUR,853545600,M,22,22,False,,16.0,14.0,,,5.0,5.0,9.0,11.0,,4.0,,,74.0,26.0,6.7,3.0,0,,3.0,8.0,,,1.0,,,1.0,2.0,2.0,,5.0,,,,,,,,,,,,,,,,,
10406916,away,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,True,53.0,44.0,11.0,7.0,20.0,24.0,24.0,30.0,,7.0,,,90.0,68.0,6.9,14.0,1,1.0,3.0,6.0,,2.0,2.0,1.0,2.0,,1.0,1.0,,3.0,,,1.0,,,,,2.0,1.0,,,,,,,,
