match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_accurateCross,stat_wonContest,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_punches,stat_clearanceOffLine,stat_lastManTackle,stat_hitWoodwork,stat_totalOffside
11450124,home,Çaykur Rizespor,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,23,23,False,True,33.0,28.0,8.0,3.0,0.0,28.0,29.0,4.0,1.0,3.0,1.0,1.0,4.0,5.0,90.0,42.0,8.3,6.0,0.0001192,0,1.5273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450124,home,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,,58.0,46.0,12.0,5.0,0.0,19.0,26.0,38.0,5.0,6.0,1.0,,,,90.0,94.0,7.2,22.0,0.0368808,1,,Taha Sahin,,27.0,6.0,2.0,2.0,6.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,3.0,0.0138,,,,,,,,,,,,,,,,
11450124,home,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,,59.0,47.0,13.0,6.0,0.0,35.0,39.0,20.0,4.0,3.0,,,,,90.0,64.0,7.0,13.0,0.0135498,1,,,,12.0,,1.0,4.0,1.0,,1.0,2.0,,,,1.0,,0.062,,,,,,,,,,,,,,,,
11450124,home,Çaykur Rizespor,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,False,,54.0,48.0,8.0,8.0,0.0,31.0,35.0,19.0,11.0,3.0,1.0,,,,89.0,72.0,7.6,10.0,0.00676772,0,,,,17.0,,1.0,8.0,5.0,1.0,,6.0,3.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
11450124,home,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,,32.0,24.0,5.0,1.0,0.0,11.0,12.0,30.0,1.0,3.0,,,,,90.0,55.0,6.9,20.0,0.0439243,0,,,,14.0,10.0,1.0,,5.0,1.0,,,2.0,,,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,
11450124,home,Çaykur Rizespor,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,36465,EUR,699148800,M,6,6,False,,63.0,53.0,16.0,11.0,0.0,23.0,26.0,49.0,1.0,5.0,,,,,90.0,84.0,7.4,24.0,0.120945,2,,Jonjo,Shelvey,31.0,12.0,,,2.0,1.0,,1.0,,,,1.0,,0.0503,,2.0,,1.0,1.0,2.0,1.0,1.0,0.3625,,,,,,,
11450124,home,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,,33.0,28.0,5.0,4.0,0.0,14.0,16.0,17.0,3.0,6.0,1.0,,,,82.0,48.0,6.6,10.0,0.0349379,1,,,,14.0,,3.0,,8.0,,,,1.0,2.0,1.0,2.0,1.0,0.0532,2.0,2.0,,,,2.0,1.0,,,,,,,,,
11450124,home,Çaykur Rizespor,Benhur Keser,benhur-keser,B. Keser,M,77,185,37,M,899402,EUR,846547200,M,7,7,False,,25.0,18.0,1.0,,0.0,5.0,6.0,23.0,2.0,5.0,1.0,,,,90.0,45.0,6.9,16.0,0.168866,1,,,,13.0,4.0,3.0,,6.0,1.0,,1.0,2.0,,,3.0,,0.0947,2.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,
11450124,home,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,,32.0,26.0,2.0,2.0,0.0,9.0,12.0,21.0,3.0,5.0,3.0,,,,89.0,46.0,7.4,11.0,0.180384,3,,,,18.0,1.0,6.0,1.0,10.0,2.0,1.0,,1.0,,,2.0,1.0,0.2669,,1.0,,1.0,,5.0,1.0,1.0,0.0575,1.0,,,,,,
11450124,home,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,False,,28.0,20.0,3.0,1.0,0.0,3.0,5.0,26.0,8.0,3.0,3.0,,,,85.0,48.0,7.3,13.0,0.0362002,4,,,,17.0,3.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.27,,3.0,,,3.0,1.0,1.0,2.0,0.2925,,1.0,,,,,
