match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalClearance,stat_interceptionWon,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAShot,captain,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,player_sofascoreId,stat_bigChanceMissed
11373431,home,Huddersfield Town,Chris Maxwell,,,chris-maxwell,C. Maxwell,G,186.0,23,M,47866,EUR,649296000,G,12,12,False,39.0,8.0,37.0,6.0,5.0,6.0,3.0,33.0,10.0,3.0,3.0,1.0,1.0,90.0,42.0,5.8,31.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373431,home,Huddersfield Town,Brodie Spencer,Brodie Spencer,,brodie-spencer,B. Spencer,D,182.0,103,M,1138933,EUR,1083801600,D,17,17,False,19.0,11.0,4.0,1.0,3.0,6.0,9.0,15.0,4.0,,,,,90.0,51.0,6.8,17.0,0,15,2.0,1.0,4.0,2.0,7.0,10.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,
11373431,home,Huddersfield Town,Loick Ayina,,,ayina-loick,L. Ayina,D,185.0,42,M,1020724,EUR,1050796800,D,37,37,False,19.0,17.0,5.0,4.0,12.0,12.0,5.0,7.0,3.0,,,,,90.0,34.0,6.7,3.0,0,2,,,,,4.0,3.0,2.0,,1.0,,2.0,3.0,1.0,,,1.0,1.0,3.0,2.0,,,,,,,,,,,,
11373431,home,Huddersfield Town,Yuta Nakayama,,,yuta-nakayama,Y. Nakayama,M,183.0,451,M,556948,EUR,856051200,D,33,33,False,22.0,13.0,6.0,1.0,10.0,13.0,3.0,9.0,5.0,,,,,86.0,41.0,7.0,10.0,2,19,,,,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,6.0,2.0,2.0,,,,,,,,,,,
11373431,home,Huddersfield Town,Ben Jackson,,,ben-jackson,B. Jackson,D,182.0,36,M,1009739,EUR,982800000,M,30,30,False,25.0,12.0,10.0,2.0,4.0,8.0,9.0,21.0,8.0,,,,,90.0,48.0,6.5,21.0,2,7,4.0,1.0,,,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,,1.0,,,2.0,,,,,,,,,,
11373431,home,Huddersfield Town,Josh Austerfield,,,austerfield-josh,J. Austerfield,M,179.0,28,M,1009729,EUR,1004659200,M,36,36,False,20.0,15.0,3.0,1.0,5.0,8.0,10.0,12.0,4.0,,,,,90.0,31.0,7.4,5.0,0,17,,,,3.0,,6.0,,,,,,2.0,1.0,,1.0,,2.0,3.0,1.0,,,1.0,1.0,1.0,,,,,,,
11373431,home,Huddersfield Town,Jonathan Hogg,,,jonathan-hogg,J. Hogg,M,170.0,38,M,101393,EUR,597369600,M,6,6,False,11.0,7.0,,,7.0,7.0,,4.0,2.0,,,,,45.0,19.0,6.8,4.0,0,,,,,2.0,,3.0,,,,,1.0,,,,1.0,,,4.0,1.0,,,,,,True,,,,,,
11373431,home,Huddersfield Town,Jaheim Headley,Jaheim,Headley,jaheim-headley,J. Headley,M,175.0,44,M,1020732,EUR,1001289600,M,15,15,False,3.0,2.0,1.0,1.0,2.0,2.0,,1.0,,,,,,13.0,4.0,3.0,1.0,0,3,,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11373431,home,Huddersfield Town,Brahima Diarra,,,diarra-brahima,B. Diarra,M,174.0,500,M,1092667,EUR,1057363200,F,11,11,False,5.0,4.0,,,1.0,1.0,4.0,7.0,2.0,,,,,62.0,24.0,7.1,7.0,1,94,3.0,1.0,2.0,,4.0,6.0,,,4.0,2.0,,2.0,2.0,2.0,2.0,,,2.0,,1.0,,,,,,,,,,,
11373431,home,Huddersfield Town,Jordan Rhodes,,,jordan-rhodes,J. Rhodes,F,185.0,72,M,32020,EUR,634176000,F,19,19,False,15.0,8.0,1.0,,7.0,10.0,1.0,5.0,2.0,,,,,62.0,25.0,6.9,8.0,0,,,,5.0,2.0,5.0,6.0,,,1.0,1.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,
11373431,home,Huddersfield Town,Kian Harratt,,,kian-harratt,K. Harratt,F,179.0,38,M,1004096,EUR,1024617600,F,22,22,False,15.0,13.0,,,6.0,6.0,7.0,9.0,2.0,,,,,89.0,29.0,7.3,5.0,3,29,,,11.0,,12.0,1.0,,,1.0,1.0,,,,3.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,
11373431,home,Huddersfield Town,Scott High,,,scott-high,S. High,M,177.0,21,M,1009712,EUR,982195200,M,28,28,True,13.0,8.0,4.0,1.0,1.0,2.0,7.0,11.0,2.0,,,,,45.0,18.0,6.5,6.0,0,15,,,,1.0,1.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
11373431,home,Huddersfield Town,Rarmani Edmonds-Green,,,rarmani-edmonds-green,R. Edmonds-Green,D,181.0,98,M,943073,EUR,916272000,D,2,2,True,6.0,5.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,,,,,28.0,8.0,6.4,1.0,0,18,,,1.0,,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
11373431,home,Huddersfield Town,Patrick Jones,,,patrick-jones,P. Jones,F,180.0,36,M,1020734,EUR,1055116800,F,26,26,True,5.0,2.0,,,,1.0,3.0,5.0,1.0,,,,,28.0,15.0,6.7,9.0,0,18,1.0,1.0,2.0,,5.0,1.0,,1.0,2.0,,,1.0,1.0,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,
11373431,home,Huddersfield Town,Connor Mahoney,,,connor-mahoney,C. Mahoney,F,175.0,28,M,838912,EUR,855705600,M,29,29,True,2.0,1.0,1.0,,,,1.0,2.0,1.0,,,,,11.0,2.0,6.5,1.0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373431,home,Huddersfield Town,Kyle Hudlin,,,kyle-hudlin,K. Hudlin,F,206.0,455,M,1086805,EUR,961027200,F,27,27,True,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,,,,,7.0,7.0,7.5,2.0,1,37,,,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,
11373431,home,Huddersfield Town,Lee Nicholls,,,lee-nicholls,L. Nicholls,G,191.0,52,M,121773,EUR,718243200,G,1,1,True,,,,,,,,,,,,,,,,,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373431,home,Huddersfield Town,Josh Ruffels,,,josh-ruffels,J. Ruffels,D,178.0,9,M,146477,EUR,751334400,D,3,3,True,,,,,,,,,,,,,,,,,,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373431,home,Huddersfield Town,Sorba Thomas,,,sorba-thomas,S. Thomas,M,185.0,581,M,911039,EUR,917222400,M,14,14,True,,,,,,,,,,,,,,,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373431,home,Huddersfield Town,Josh Koroma,,,josh-koroma,J. Koroma,F,178.0,132,M,836959,EUR,910483200,F,10,10,True,,,,,,,,,,,,,,,,,,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373431,away,Middlesbrough,Tom Glover,,,tom-glover,T. Glover,G,196.0,123,M,801462,EUR,882921600,G,23,23,False,23.0,21.0,2.0,,19.0,19.0,2.0,4.0,8.0,1.0,3.0,1.0,1.0,90.0,33.0,6.7,2.0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373431,away,Middlesbrough,Paddy McNair,,,paddy-mcnair,P. McNair,D,187.0,231,M,592876,EUR,798940800,D,17,17,False,107.0,98.0,7.0,5.0,26.0,28.0,75.0,84.0,3.0,,,,,90.0,123.0,7.1,13.0,1,37,5.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,
11373431,away,Middlesbrough,Rav van den Berg,,,rav-van-den-berg,R. v. d. Berg,D,190.0,1076,M,1014493,EUR,1089158400,D,3,3,False,85.0,76.0,3.0,2.0,34.0,40.0,42.0,45.0,10.0,,,,,90.0,91.0,6.4,10.0,0,33,,,1.0,6.0,1.0,6.0,,,,,1.0,,,1.0,,,,1.0,2.0,,,,,,,,,,1.0,,
11373431,away,Middlesbrough,Darragh Lenihan,,,darragh-lenihan,D. Lenihan,D,178.0,113,M,136375,EUR,763776000,D,26,26,False,87.0,73.0,7.0,4.0,42.0,51.0,31.0,36.0,9.0,,,,,90.0,96.0,6.7,15.0,1,26,,,4.0,7.0,5.0,9.0,1.0,,,,,1.0,1.0,,1.0,1.0,,3.0,1.0,,1.0,,,,True,,,,,,
11373431,away,Middlesbrough,Hayden Coulson,,,hayden-coulson,H. Coulson,D,172.0,16,M,803182,EUR,898041600,D,22,22,False,47.0,37.0,1.0,,14.0,18.0,23.0,30.0,3.0,,,,,90.0,71.0,6.5,16.0,0,15,1.0,,,5.0,7.0,6.0,3.0,,,,,1.0,1.0,3.0,,4.0,,3.0,1.0,,,,,,,,,,,,
11373431,away,Middlesbrough,Martín Payero,,,martin-payero,M. Payero,M,182.0,796,M,895592,EUR,905472000,M,20,20,False,37.0,31.0,,,3.0,3.0,28.0,34.0,2.0,,,,,74.0,46.0,6.7,10.0,3,32,,,1.0,,4.0,1.0,,,2.0,1.0,,,,3.0,,2.0,,,,,2.0,,,,,1.0,,,,,
11373431,away,Middlesbrough,Daniel Barlaser,,,daniel-barlaser,D. Barlaser,M,184.0,128,M,817564,EUR,853545600,M,4,4,False,99.0,91.0,7.0,7.0,33.0,34.0,58.0,68.0,5.0,,,,,90.0,111.0,8.4,13.0,1,22,3.0,,1.0,2.0,5.0,4.0,1.0,2.0,1.0,1.0,,1.0,,,,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,,
11373431,away,Middlesbrough,Hayden Hackney,,,hayden-hackney,H. Hackney,M,178.0,1282,M,1008471,EUR,1025049600,M,7,7,False,44.0,37.0,3.0,2.0,9.0,11.0,28.0,33.0,3.0,,,,,67.0,49.0,6.7,10.0,0,7,,,3.0,,6.0,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11373431,away,Middlesbrough,Isaiah Jones,,,isaiah-jones,I. Jones,M,181.0,158,M,1007056,EUR,930355200,F,11,11,False,55.0,46.0,2.0,2.0,6.0,7.0,41.0,52.0,4.0,,,,,90.0,71.0,8.1,17.0,1,25,4.0,1.0,1.0,1.0,3.0,4.0,,,2.0,,,1.0,1.0,3.0,2.0,,3.0,,,1.0,,,1.0,,,,1.0,1.0,,,
11373431,away,Middlesbrough,Morgan Rogers,,,morgan-rogers,M. Rogers,M,187.0,13680,M,948261,EUR,1027641600,F,10,10,False,28.0,19.0,,,2.0,4.0,17.0,25.0,4.0,,,,,86.0,50.0,6.7,19.0,4,27,1.0,,1.0,3.0,6.0,6.0,1.0,1.0,5.0,2.0,,1.0,,5.0,1.0,1.0,2.0,,,2.0,,,,,,2.0,,1.0,,mrogers,1.0
11373431,away,Middlesbrough,Samuel Silvera,,,samuel-silvera,S. Silvera,M,179.0,210,M,991166,EUR,972432000,F,18,18,False,40.0,32.0,1.0,1.0,5.0,6.0,29.0,40.0,6.0,,,,,86.0,63.0,7.3,20.0,2,22,6.0,2.0,,,6.0,2.0,1.0,,5.0,,,1.0,1.0,3.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,
11373431,away,Middlesbrough,Jonathan Howson,,,jonathan-howson,J. Howson,D,180.0,62,M,16589,EUR,580176000,M,16,16,True,30.0,28.0,,,10.0,10.0,18.0,20.0,3.0,,,,,23.0,33.0,7.4,3.0,1,6,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,
11373431,away,Middlesbrough,Riley McGree,,,riley-mcgree,R. McGree,M,178.0,305,M,835998,EUR,909964800,M,8,8,True,16.0,14.0,,,1.0,1.0,13.0,15.0,,,,,,16.0,23.0,7.3,6.0,1,8,,,,,3.0,1.0,,1.0,1.0,1.0,,,,2.0,,2.0,,,,1.0,,,,,,,1.0,1.0,,,
11373431,away,Middlesbrough,Matt Crooks,,,matt-crooks,M. Crooks,M,193.0,129,M,140479,EUR,759024000,M,25,25,True,10.0,9.0,,,4.0,4.0,5.0,6.0,1.0,,,,,11.0,11.0,6.5,1.0,0,25,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,
11373431,away,Middlesbrough,Finlay Cartwright,,,finlay-cartwright,F. Cartwright,M,,20,M,1597280,EUR,1172620800,M,50,50,True,12.0,10.0,,,1.0,1.0,9.0,11.0,,,,,,11.0,16.0,6.5,4.0,0,10,,,,,2.0,2.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
