match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_clearanceOffLine,stat_bigChanceMissed
11453064,home,Al Raed,André Moreira,André,Moreira,andre-moreira,A. Moreira,G,195.0,72,M,576272,EUR,817862400,G,1,1,False,32.0,22.0,18.0,8.0,0.0,16.0,18.0,6.0,14.0,1.0,1.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,90.0,41.0,6.9,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453064,home,Al Raed,Mohammed Al-Dosari,,,mohammed-al-dosari,M. Al-Dosari,D,,12,M,970908,EUR,931651200,D,32,32,False,19.0,17.0,2.0,1.0,1.0,7.0,8.0,10.0,11.0,7.0,2.0,5.0,,1.0,,,,,90.0,44.0,7.3,6.0,0,32,1.0,9.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,
11453064,home,Al Raed,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,186.0,312,M,842744,EUR,888364800,D,21,21,False,16.0,10.0,5.0,,0.0,9.0,11.0,1.0,5.0,1.0,5.0,2.0,,,,,,,90.0,27.0,6.4,6.0,0,21,1.0,3.0,1.0,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11453064,home,Al Raed,Mamadou Loum,,,mamadou-loum,M. Loum,M,193.0,526,M,796059,EUR,851904000,D,5,5,False,24.0,13.0,11.0,3.0,0.0,10.0,13.0,3.0,11.0,3.0,11.0,4.0,,,,,,,90.0,37.0,6.8,11.0,0,21,2.0,2.0,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,
11453064,home,Al Raed,Hamad Al-Jayzani,,,hamad-al-jayzani,H. Al-Jayzani,D,176.0,11,M,802975,EUR,731203200,D,28,28,False,31.0,23.0,2.0,,1.0,13.0,15.0,11.0,19.0,1.0,3.0,6.0,,,,,,,90.0,49.0,7.1,12.0,1,28,1.0,2.0,1.0,,,,,,1.0,1.0,,2.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,
11453064,home,Al Raed,Yahya Sunbul,,,sunbul-yahya,Y. Sunbul,M,166.0,9,M,958020,EUR,884131200,D,45,45,False,20.0,15.0,2.0,1.0,0.0,8.0,10.0,7.0,11.0,4.0,3.0,4.0,,,,,,,81.0,42.0,6.4,14.0,1,45,3.0,7.0,,2.0,1.0,,,,2.0,,1.0,,2.0,,1.0,,1.0,3.0,,,,,,,,,,,,
11453064,home,Al Raed,Mohamed Fouzair,,,mohamed-fouzair,M. Fouzair,M,168.0,271,M,893191,EUR,693532800,M,10,10,False,23.0,15.0,2.0,1.0,0.0,6.0,11.0,12.0,18.0,7.0,1.0,6.0,,3.0,,,,,89.0,54.0,6.9,19.0,4,,,11.0,4.0,4.0,2.0,,,,3.0,3.0,1.0,,1.0,,6.0,3.0,1.0,1.0,True,1.0,2.0,,,,,,,,,
11453064,home,Al Raed,Mathias Normann,,,mathias-normann,M. Normann,M,179.0,189,M,565686,EUR,833241600,M,8,8,False,32.0,26.0,8.0,4.0,0.0,16.0,17.0,11.0,21.0,2.0,2.0,8.0,,,,,,,90.0,49.0,7.0,12.0,1,12,,2.0,,,2.0,1.0,,3.0,1.0,,1.0,1.0,,,6.0,1.0,1.0,,,,,,,,,,,,,
11453064,home,Al Raed,Mansour Al Bishi,,,mansour-al-bishi,M. A. Bishi,M,168.0,20,M,982351,EUR,956534400,M,14,14,False,20.0,19.0,5.0,4.0,0.0,16.0,16.0,3.0,5.0,7.0,1.0,5.0,,1.0,,,,,90.0,33.0,6.8,2.0,0,14,,1.0,1.0,,3.0,3.0,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
11453064,home,Al Raed,Júlio Tavares,,,julio-tavares,J. Tavares,F,187.0,109,M,218652,EUR,595900800,F,17,17,False,28.0,20.0,,,0.0,9.0,11.0,11.0,17.0,4.0,2.0,3.0,,,,,,,90.0,40.0,7.8,13.0,2,11,6.0,8.0,,2.0,1.0,1.0,,,1.0,1.0,,4.0,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,
