match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_shotValueNormalized,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialWon,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_goals
15398993,home,Levante UD,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184.0,1520,M,134029,EUR,702691200,G,13,13,False,30.0,24.0,14.0,8.0,0.0,20.0,23.0,4.0,7.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,4.0,90.0,43.0,7.5,7.0,0.1622,0.0106559,48.32895716273,7.0,21.419567643621,0.0,0.4682,2,0.5571,-0.15,0.03,0.0,-0.02,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15398993,home,Levante UD,Jeremy Toljan,jeremy-toljan,J. Toljan,D,22,182.0,344,M,149606,EUR,776304000,D,22,22,False,67.0,57.0,6.0,3.0,0.0,42.0,43.0,15.0,24.0,,3.0,,,,4.0,,,90.0,84.0,6.7,13.0,,0.115107,236.55625881135,28.0,116.51917912279,1.0,,0,,,0.29,0.11,-0.21,,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,28.158155178768,34.577556319092,1.0,,,,,,,,,,,,,,,,,,,,,,,
15398993,home,Levante UD,Adrián de la Fuente,adrian-de-la-fuente,Adri,D,4,178.0,442,M,997244,EUR,919987200,D,4,4,False,95.0,84.0,12.0,5.0,0.0,60.0,64.0,24.0,31.0,1.0,2.0,1.0,,6.0,2.0,,,90.0,117.0,8.6,17.0,0.0749,0.0118112,203.56236007375,30.0,78.663504818388,1.0,,1,,0.0,0.33,0.06,0.93,,3.0,,5.0,,,1.0,1.0,1.0,17.072918438968,21.630122537794,,,,True,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,
15398993,home,Levante UD,Matias Moreno,matias-moreno,M. Moreno,D,2,195.0,1108,M,1496360,EUR,1064361600,D,2,2,False,43.0,38.0,4.0,3.0,0.0,31.0,32.0,7.0,11.0,1.0,4.0,,,4.0,1.0,,,65.0,62.0,7.1,6.0,,0.00339545,162.61203495734,15.0,107.44289791955,2.0,,0,,,0.05,0.12,-0.03,,,,8.0,1.0,,2.0,2.0,1.0,20.934525179328,45.25532123841,,Matias Moreno,,,2.0,,1.0,,,4.0,1.0,,,,,,,,,,,,,
15398993,home,Levante UD,Diego Pampín,diego-pampin,D. Pampín,D,6,173.0,136,M,855837,EUR,953078400,D,6,6,False,57.0,48.0,5.0,2.0,0.0,28.0,32.0,20.0,25.0,2.0,8.0,1.0,1.0,1.0,5.0,,,90.0,82.0,6.6,14.0,0.189,0.0598333,127.9360180623,18.0,42.891858836777,1.0,,2,,0.01,0.38,0.04,-0.23,,3.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,15.411265069643,16.041358545959,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
15398993,home,Levante UD,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176.0,269,M,1010383,EUR,966384000,M,8,8,False,30.0,18.0,4.0,2.0,0.0,6.0,8.0,12.0,22.0,2.0,9.0,1.0,1.0,1.0,2.0,,,90.0,52.0,7.0,24.0,0.1127,0.216586,85.925549745754,13.0,36.289577222076,0.0,,3,,-0.51,0.42,0.29,-0.11,,7.0,,9.0,2.0,5.0,3.0,2.0,1.0,,,3.0,,,,3.0,,,,1.0,2.0,,1.0,1.0,0.0513,,,,,,,,,,
15398993,home,Levante UD,Ugo Raghouber,raghouber-ugo,U. Raghouber,M,14,180.0,368,M,1170694,EUR,1058054400,M,14,14,False,32.0,30.0,,,0.0,22.0,22.0,8.0,10.0,,,,,3.0,3.0,,,65.0,42.0,7.0,4.0,,0.00831566,76.945097968503,10.0,18.253724732759,0.0,,0,,,0.13,0.07,0.14,,,,5.0,,3.0,,,,,,,,,,1.0,,,,2.0,1.0,,3.0,,,,,,,,,,,,
15398993,home,Levante UD,Iker Losada,iker-losada,I. Losada,M,18,175.0,437,M,992331,EUR,996624000,M,18,18,False,16.0,13.0,2.0,1.0,0.0,8.0,9.0,5.0,7.0,1.0,4.0,,,,2.0,,,74.0,23.0,6.4,7.0,,0.00318375,63.536866734608,9.0,3.3204758838488,0.0,,0,,,-0.03,0.01,-0.11,,,,3.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,
15398993,home,Levante UD,Víctor García,victor-garcia,V. García,M,17,177.0,113,M,952222,EUR,852076800,F,17,17,False,28.0,24.0,1.0,,0.0,12.0,13.0,12.0,15.0,1.0,6.0,,1.0,1.0,2.0,,,65.0,46.0,6.6,16.0,0.0514,0.0809627,119.23570575344,14.0,26.340256163408,2.0,,1,,-0.06,0.02,0.15,0.0,,7.0,,4.0,,7.0,1.0,,1.0,30.570416983284,50.373899060515,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,
15398993,home,Levante UD,Carlos Espí,espi-carlos,C. Espí,F,19,194.0,353,M,1649918,EUR,1122163200,F,19,19,False,13.0,10.0,,,0.0,4.0,4.0,6.0,9.0,5.0,11.0,1.0,,3.0,3.0,,,90.0,32.0,6.7,8.0,0.17,0.0412903,50.81922835128,5.0,-13.058802739345,0.0,,3,,-0.51,0.15,-0.51,0.17,,,,11.0,,4.0,2.0,,3.0,,,,,,,5.0,,,,2.0,3.0,,1.0,2.0,0.0455,2.0,,,,,,,,,
