match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_expectedGoals,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonTackle,stat_bigChanceMissed,captain,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_lastManTackle,stat_hitWoodwork
11369892,home,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175.0,3732,M,949962,EUR,917827200,F,9,9,False,29.0,21.0,,,4.0,8.0,17.0,25.0,4.0,,,90.0,52.0,6.8,19.0,0.0892894,6,,,,4.0,2.0,8.0,5.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,,,4.0,,1.0,,0.9442,,2.0,3.0,0.6995,,2.0,,2.0,,1.0,,,
11369892,home,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188.0,885,M,1104897,EUR,1106265600,D,58,58,True,31.0,26.0,12.0,10.0,15.0,17.0,11.0,14.0,10.0,,,45.0,37.0,6.9,6.0,0.00710665,0,,Jorne,Spileers,,2.0,2.0,3.0,,1.0,,1.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,,
11369892,home,Club Brugge KV,Igor Thiago,igor-thiago,I. Thiago,F,9,191.0,31387,M,1016907,EUR,993513600,F,99,99,True,14.0,9.0,,,,1.0,9.0,14.0,,,,45.0,26.0,6.6,12.0,0.0492759,0,,,,1.0,4.0,13.0,6.0,2.0,,2.0,1.0,2.0,,2.0,,,8.0,,,,,,1.0,,,,,,,,,,,
11369892,home,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183.0,4477,M,997152,EUR,977443200,D,55,55,True,14.0,10.0,2.0,1.0,2.0,3.0,9.0,14.0,2.0,,,26.0,23.0,6.9,9.0,0.178331,0,,,,3.0,2.0,1.0,3.0,2.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,
11369892,home,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182.0,403,M,247471,EUR,767577600,M,27,27,True,16.0,12.0,5.0,4.0,7.0,7.0,6.0,10.0,2.0,,,26.0,20.0,7.0,4.0,0.0355403,0,,,,1.0,1.0,,3.0,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,
11369892,home,Club Brugge KV,Michał Skóraś,michal-skoras,M. Skóraś,F,8,172.0,3088,M,942479,EUR,950572800,F,8,8,True,5.0,3.0,,,,1.0,3.0,4.0,,,,2.0,6.0,,2.0,0.00352764,0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11369892,home,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185.0,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369892,home,Club Brugge KV,Éder Balanta,eder-balanta,É. Balanta,M,,181.0,410,M,322529,EUR,730857600,M,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369892,away,Cercle Brugge,Warleson,warleson,Warleson,G,1,191.0,144,M,861071,EUR,841449600,G,1,1,False,19.0,4.0,19.0,4.0,1.0,3.0,3.0,16.0,5.0,6.0,7.0,90.0,30.0,8.7,16.0,0.00069026,0,1.751,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
11369892,away,Cercle Brugge,Hugo Siquet,hugo-siquet,H. Siquet,D,41,180.0,607,M,983041,EUR,1026172800,D,41,41,False,21.0,12.0,2.0,,4.0,6.0,10.0,20.0,7.0,,,89.0,62.0,7.8,17.0,0.0751212,1,,,,5.0,2.0,5.0,5.0,,3.0,,1.0,1.0,2.0,,5.0,1.0,3.0,1.0,,2.0,0.0191,2.0,,1.0,0.093,1.0,,,,,,,,
11369892,away,Cercle Brugge,Edgaras Utkus,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,False,17.0,10.0,3.0,1.0,6.0,7.0,4.0,10.0,2.0,,,70.0,38.0,7.5,9.0,0.00116398,2,,,,,7.0,6.0,12.0,,3.0,1.0,1.0,1.0,,,7.0,,4.0,1.0,2.0,4.0,0.1406,,,,,3.0,,,,,,,1.0,
11369892,away,Cercle Brugge,Jesper Daland,jesper-daland,J. Daland,D,2,188.0,224,M,958915,EUR,947116800,D,4,4,False,29.0,18.0,9.0,5.0,15.0,17.0,3.0,12.0,8.0,,,90.0,52.0,7.8,11.0,0.0249446,1,,,,,7.0,4.0,12.0,,,,,,,,12.0,,3.0,1.0,1.0,5.0,0.0291,,,,,3.0,,,,,,,,
11369892,away,Cercle Brugge,Flávio Nazinho,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,D,20,20,False,29.0,12.0,6.0,,6.0,10.0,9.0,23.0,9.0,,,79.0,66.0,7.1,31.0,0.179332,0,,,,4.0,,9.0,6.0,3.0,2.0,1.0,,2.0,2.0,,3.0,,2.0,2.0,,6.0,,3.0,,,,3.0,,,,1.0,,,,
11369892,away,Cercle Brugge,Nils De Wilde,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,M,27,27,False,24.0,15.0,3.0,3.0,3.0,5.0,12.0,19.0,9.0,,,90.0,32.0,7.0,10.0,0.02378,0,,,,,1.0,6.0,5.0,2.0,,,,2.0,2.0,1.0,2.0,,2.0,1.0,,2.0,,,2.0,,,1.0,,,,,,,,
11369892,away,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,36.0,22.0,6.0,4.0,2.0,5.0,20.0,31.0,12.0,,,90.0,56.0,7.4,16.0,0.154876,3,,,,,1.0,6.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,,3.0,,1.0,2.0,2.0,1.0,0.1928,,1.0,,,,,,1.0,1.0,,,,
11369892,away,Cercle Brugge,Thibo Somers,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,M,34,34,False,19.0,9.0,,,1.0,3.0,8.0,16.0,2.0,,,90.0,35.0,6.8,11.0,0.00875817,3,,,,,4.0,9.0,8.0,,1.0,1.0,1.0,1.0,,,1.0,,6.0,2.0,3.0,3.0,0.3017,,,,,2.0,1.0,True,,,,,,
11369892,away,Cercle Brugge,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181.0,808,M,1130942,EUR,1060214400,M,6,6,False,37.0,20.0,4.0,3.0,4.0,10.0,16.0,28.0,13.0,,,90.0,57.0,7.3,23.0,0.336704,1,,,,1.0,2.0,7.0,5.0,3.0,1.0,1.0,1.0,,3.0,2.0,1.0,,3.0,,1.0,1.0,0.0289,,1.0,,,1.0,,,,1.0,1.0,,,
11369892,away,Cercle Brugge,Yann Gboho,yann-gboho,Y. Gboho,F,10,173.0,972,M,911851,EUR,979430400,M,10,10,False,15.0,6.0,3.0,,1.0,2.0,5.0,13.0,8.0,,,79.0,41.0,6.4,23.0,0.139234,1,,,,,,8.0,6.0,8.0,,8.0,2.0,,2.0,,,,2.0,1.0,,1.0,0.4322,,3.0,1.0,0.6134,,1.0,,,,,,,
11369892,away,Cercle Brugge,Kévin Denkey,kevin-denkey,K. Denkey,F,9,181.0,3511,M,862470,EUR,975542400,F,9,9,False,12.0,9.0,1.0,,1.0,2.0,8.0,10.0,4.0,,,90.0,33.0,6.6,11.0,0.0477477,5,,,,,,12.0,3.0,2.0,,5.0,2.0,2.0,2.0,1.0,,,7.0,,3.0,1.0,0.3091,,,1.0,0.0312,,1.0,,1.0,,2.0,,,1.0
11369892,away,Cercle Brugge,Boris Popović,boris-popovic,B. Popović,D,5,189.0,111,M,902050,EUR,951523200,D,5,5,True,5.0,3.0,,,3.0,3.0,,2.0,,,,20.0,15.0,7.2,2.0,1.655e-05,1,,,,,3.0,3.0,4.0,,1.0,,,,,,4.0,1.0,3.0,,1.0,1.0,0.1048,,,,,1.0,,,,,,,,
11369892,away,Cercle Brugge,Senna Miangue,senna-miangue,S. Miangue,D,18,195.0,115,M,827573,EUR,855100800,D,18,18,True,6.0,6.0,,,4.0,4.0,2.0,3.0,1.0,,,11.0,8.0,6.7,1.0,0.00152074,0,,Senna,Miangue,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11369892,away,Cercle Brugge,Alan Minda,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,M,11,11,True,5.0,4.0,,,2.0,2.0,2.0,4.0,4.0,,,11.0,10.0,6.8,3.0,0.00143762,2,,,,1.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,1.0,,0.2198,,1.0,,,,,,1.0,,,,,
11369892,away,Cercle Brugge,Kazeem Olaigbe,kazeem-olaigbe,K. Olaigbe,F,70,178.0,763,M,1004346,EUR,1041465600,F,19,19,True,,,,,,,,,,,,1.0,2.0,,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11369892,away,Cercle Brugge,Maxime Delanghe,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369892,away,Cercle Brugge,Jordan Semedo Varela,jordan-varela,J. Semedo Varela,D,20,175.0,96,M,1158020,EUR,1042588800,D,77,77,True,,,,,,,,,,,,,,,,,0,,Jordan,Semedo Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369892,away,Cercle Brugge,Romaric Etonde,etonde-romaric,R. Etonde,F,17,,50,M,1415437,EUR,1114819200,F,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
