match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalTackle,stat_aerialLost,stat_challengeLost,stat_lastManTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_shotOffTarget,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated
12764501,home,SK Sturm Graz,Daniil Khudyakov,Daniil,Khudyakov,daniil-khudyakov,D. Khudyakov,G,53,194.0,483,M,1101753,EUR,1073606400,G,53,53,False,33.0,14.0,25.0,6.0,0.0,10.0,19.0,4.0,14.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,90.0,39.0,6.8,19.0,0.00039818,0,0.1336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764501,home,SK Sturm Graz,Jusuf Gazibegović,,,jusuf-gazibegovic,J. Gazibegović,D,22,174.0,1223,M,907530,EUR,952732800,D,22,22,False,24.0,16.0,5.0,2.0,0.0,12.0,15.0,5.0,13.0,,,5.0,,,,,90.0,46.0,7.0,15.0,0.298973,0,,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12764501,home,SK Sturm Graz,Emanuel Aiwu,,,emanuel-aiwu,E. Aiwu,D,47,187.0,219,M,924690,EUR,977702400,D,47,47,False,23.0,16.0,7.0,2.0,0.0,15.0,18.0,1.0,5.0,1.0,3.0,5.0,1.0,,,,90.0,31.0,7.0,7.0,0.00021325,0,,,,1.0,,,4.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
12764501,home,SK Sturm Graz,Niklas Geyrhofer,,,niklas-geyrhofer,N. Geyrhofer,D,35,188.0,64,M,1017135,EUR,950227200,D,35,35,False,37.0,37.0,1.0,1.0,0.0,36.0,36.0,1.0,1.0,,3.0,3.0,,,,,90.0,50.0,7.1,,0.00031288,0,,,,2.0,,,7.0,,1.0,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12764501,home,SK Sturm Graz,Dimitri Lavalėe,,,dimitri-lavalee,D. Lavalėe,D,24,187.0,148,M,857458,EUR,853113600,D,24,24,False,31.0,23.0,10.0,2.0,0.0,16.0,18.0,7.0,14.0,,3.0,4.0,1.0,,,,90.0,48.0,7.0,10.0,0.00376263,1,,1.0,,5.0,,,6.0,,1.0,,1.0,1.0,2.0,,4.0,,1.0,1.0,0.0173,0.0353,,,,,,,,,,
12764501,home,SK Sturm Graz,Tochi Chukwuani,,,tochi-chukwuani,T. P. Chukwuani,M,42,187.0,598,M,994007,EUR,1048464000,M,21,21,False,37.0,34.0,1.0,,0.0,21.0,22.0,13.0,15.0,2.0,6.0,4.0,,,,,90.0,52.0,7.5,4.0,0.141874,0,,,,4.0,1.0,,4.0,1.0,1.0,,1.0,1.0,4.0,1.0,1.0,,3.0,,,,,,,,,,,,,
12764501,home,SK Sturm Graz,Otar Kiteishvili,,,otar-kiteishvili,O. Kiteishvili,M,10,170.0,2313,M,797994,EUR,827798400,M,10,10,False,39.0,35.0,2.0,2.0,0.0,14.0,16.0,21.0,23.0,,5.0,10.0,2.0,,,,90.0,58.0,6.8,7.0,0.0432868,1,,,,13.0,2.0,1.0,2.0,,1.0,,3.0,1.0,3.0,4.0,3.0,,1.0,,0.0102,,True,1.0,,,,,,,,
12764501,home,SK Sturm Graz,Malick Yalcouyé,Malick Yalcouyé,,malick-yalcouye,M. Yalcouyé,M,8,171.0,1232,M,1568186,EUR,1132272000,M,8,8,False,24.0,23.0,1.0,1.0,0.0,14.0,15.0,10.0,10.0,,11.0,1.0,6.0,,,,65.0,41.0,7.1,4.0,0.0218136,0,,1.0,1.0,3.0,1.0,3.0,,,,,,1.0,4.0,,,,3.0,,,,,,1.0,,,,,,,
12764501,home,SK Sturm Graz,William Bøving,,,william-boving,W. Bøving,M,14,176.0,766,M,1021075,EUR,1046476800,M,15,15,False,14.0,13.0,1.0,1.0,0.0,5.0,5.0,9.0,11.0,,2.0,4.0,2.0,,,,89.0,34.0,7.1,9.0,0.0430326,2,,2.0,1.0,2.0,,,1.0,,,6.0,1.0,1.0,,,1.0,,,1.0,0.095,0.0533,,1.0,,,,,,,,
12764501,home,SK Sturm Graz,Mika Biereth,Mika Biereth,,mika-biereth,M. Biereth,F,14,187.0,5299,M,1083007,EUR,1044662400,F,18,18,False,10.0,8.0,,,0.0,1.0,2.0,7.0,8.0,2.0,3.0,3.0,2.0,,,,76.0,22.0,7.1,7.0,0.00608698,3,,,,5.0,1.0,3.0,1.0,,,1.0,,,,,1.0,,,2.0,0.4889,1.0591,,,,1.0,1.0,,,,,
