match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,captain,stat_totalOffside,stat_goalAssist
11352486,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,31.0,30.0,2.0,1.0,29.0,29.0,1.0,2.0,5.0,3.0,5.0,1.0,1.0,90.0,40.0,7.2,1.0,0.00021575,0,-0.3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352486,home,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,D,12,12,False,81.0,75.0,2.0,,26.0,29.0,49.0,54.0,3.0,,,,,85.0,114.0,7.6,13.0,0.0670749,1,,2.0,1.0,6.0,11.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,5.0,1.0,0.0485,0.1489,,,,,,,,,,,,,
11352486,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,114.0,105.0,2.0,1.0,39.0,44.0,66.0,70.0,11.0,,,,,90.0,127.0,7.1,9.0,0.0567543,0,,,3.0,3.0,6.0,1.0,,,,,,,3.0,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,
11352486,home,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,mickyvdven,998247,EUR,987638400,D,37,37,False,101.0,99.0,3.0,3.0,51.0,52.0,48.0,49.0,13.0,,,,,90.0,113.0,7.4,2.0,0.0619555,0,,,,3.0,4.0,1.0,,1.0,1.0,,1.0,,4.0,2.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,
11352486,home,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,False,46.0,41.0,1.0,1.0,16.0,17.0,25.0,35.0,6.0,,,,,90.0,77.0,7.4,15.0,0.273399,3,,6.0,2.0,5.0,7.0,,,3.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,1.0,0.5438,0.1228,,,2.0,1.0,2.0,3.0,,,,,,,
11352486,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,False,59.0,52.0,2.0,2.0,15.0,17.0,37.0,42.0,,,,,,71.0,66.0,7.0,9.0,0.0403184,1,,,3.0,2.0,4.0,2.0,,,,,,,,,,2.0,1.0,,0.0325,,,,,,1.0,1.0,,,,,,,
11352486,home,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,YB8,844842,EUR,841363200,M,8,8,False,70.0,66.0,2.0,1.0,22.0,24.0,44.0,46.0,4.0,,,,,71.0,87.0,7.6,7.0,0.055283,0,,,1.0,3.0,7.0,1.0,1.0,1.0,1.0,,,,3.0,5.0,3.0,2.0,,,,,,,1.0,,,1.0,,,,,,,
11352486,home,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,dejan_k10,928124,EUR,956620800,M,21,21,False,57.0,47.0,,,8.0,8.0,40.0,56.0,1.0,,,,,90.0,84.0,8.4,22.0,0.385969,4,,7.0,,4.0,8.0,1.0,2.0,4.0,4.0,2.0,,,,4.0,2.0,2.0,,1.0,0.4474,1.1157,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
11352486,home,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,Madders,356398,EUR,848707200,M,10,10,False,61.0,53.0,2.0,1.0,9.0,9.0,45.0,62.0,2.0,,,,,85.0,83.0,7.5,21.0,0.359007,1,,10.0,,2.0,5.0,,1.0,2.0,2.0,,,,,2.0,1.0,3.0,1.0,,0.0224,,,,1.0,,1.0,2.0,1.0,,,,,,
11352486,home,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,M,7,7,False,48.0,39.0,,,9.0,10.0,31.0,42.0,1.0,,,,,90.0,57.0,6.7,16.0,0.118776,0,,4.0,,3.0,1.0,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,True,,
11352486,home,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,False,18.0,8.0,,,4.0,4.0,4.0,15.0,2.0,,,,,71.0,31.0,6.9,14.0,0.0168835,3,,1.0,2.0,5.0,2.0,,,,,,2.0,,,,,3.0,,2.0,0.4015,,,,3.0,,2.0,,,,1.0,,,1.0,
11352486,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,True,20.0,15.0,,,3.0,6.0,12.0,14.0,4.0,,,,,19.0,23.0,6.9,6.0,0.0987969,0,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,
11352486,home,Tottenham Hotspur,Timo Werner,timo-werner,T. Werner,F,36,180,19084,M,timowerner,232306,EUR,826070400,F,16,16,True,12.0,10.0,,,,,11.0,15.0,1.0,,,,,19.0,19.0,7.0,4.0,0.0333611,2,,3.0,,,1.0,,,1.0,1.0,,,,,,,,,,0.1209,,,,,,,,1.0,,2.0,,,,
11352486,home,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,22,22,True,11.0,6.0,1.0,,,1.0,6.0,10.0,,,,,,19.0,19.0,6.6,7.0,0.00500282,0,,,,2.0,3.0,,,2.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,
11352486,home,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,5,5,True,13.0,13.0,,,1.0,1.0,12.0,13.0,2.0,,,,,11.0,15.0,6.6,2.0,0.0166252,0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11352486,home,Tottenham Hotspur,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177,15743,M,locelso_giovani,798835,EUR,829008000,M,18,18,True,6.0,5.0,,,,,6.0,7.0,,,,,,11.0,7.0,6.9,1.0,0.182296,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
11352486,home,Tottenham Hotspur,Brandon Austin,austin-brandon,B. Austin,G,40,188,1395,M,,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352486,home,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,radudragusin5,997103,EUR,1012694400,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352486,home,Tottenham Hotspur,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,bryan11gil,910026,EUR,981849600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352486,home,Tottenham Hotspur,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,,859901,EUR,969062400,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352486,away,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,,252669,EUR,727228800,G,1,1,False,25.0,6.0,21.0,2.0,4.0,4.0,2.0,21.0,10.0,1.0,4.0,1.0,1.0,90.0,35.0,6.9,19.0,0.00026604,0,0.3874,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,
11352486,away,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,,894474,EUR,864345600,D,23,23,False,27.0,21.0,6.0,2.0,16.0,18.0,5.0,9.0,4.0,,,,,90.0,41.0,6.7,6.0,0.007594,0,,,,1.0,1.0,,,,,,6.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
11352486,away,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188,419,M,,50027,EUR,641952000,D,15,15,False,28.0,24.0,9.0,5.0,17.0,18.0,7.0,10.0,1.0,,,,,90.0,49.0,7.5,5.0,0.0205509,0,,,5.0,2.0,7.0,1.0,,,,,10.0,3.0,1.0,,,,2.0,,,,,,1.0,,,1.0,,,,,,,
11352486,away,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,,973418,EUR,916444800,D,24,24,False,41.0,34.0,6.0,3.0,18.0,23.0,16.0,18.0,4.0,,,,,90.0,66.0,7.1,10.0,0.0159073,0,,,1.0,6.0,5.0,,1.0,2.0,2.0,,5.0,,4.0,2.0,1.0,,,3.0,,,,,2.0,,,,,,,,,,
11352486,away,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,nelsonsemedo50,252821,EUR,753408000,M,22,22,False,29.0,19.0,4.0,1.0,8.0,14.0,12.0,17.0,11.0,,,,,90.0,50.0,7.1,15.0,0.0405157,1,,2.0,,5.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0231,0.0393,,,,,,1.0,1.0,1.0,,,,,
11352486,away,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,,307284,EUR,746841600,M,5,5,False,17.0,14.0,1.0,1.0,8.0,9.0,6.0,8.0,5.0,,,,,90.0,36.0,7.2,7.0,0.00967699,1,,,1.0,5.0,3.0,2.0,1.0,1.0,,1.0,3.0,,4.0,2.0,2.0,2.0,,,0.041,0.114,,,1.0,,,,,,,,,,
11352486,away,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,joaogomes.01,1015267,EUR,981936000,M,8,8,False,23.0,14.0,2.0,,6.0,9.0,8.0,14.0,5.0,,,,,90.0,45.0,8.3,13.0,0.0469554,2,,,,11.0,7.0,3.0,2.0,1.0,1.0,2.0,4.0,,,6.0,3.0,2.0,,4.0,0.4655,1.2428,,,2.0,,,,,,,2.0,,,
11352486,away,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,r_aitnouri,931278,EUR,991785600,M,3,3,False,31.0,25.0,3.0,,9.0,12.0,16.0,20.0,2.0,,,,,90.0,54.0,6.4,17.0,0.0234995,1,,1.0,,9.0,3.0,,4.0,3.0,1.0,1.0,2.0,,,1.0,,3.0,1.0,1.0,0.0728,0.0758,,,2.0,,,1.0,,,,,,,
11352486,away,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,,138573,EUR,705542400,F,21,21,False,25.0,16.0,1.0,,9.0,15.0,9.0,12.0,7.0,,,,,73.0,35.0,7.0,10.0,0.142724,3,,2.0,1.0,5.0,2.0,3.0,1.0,,,2.0,,,,,,,1.0,1.0,0.3941,0.2193,,,,1.0,1.0,3.0,2.0,,,,,1.0,1.0
11352486,away,Wolverhampton,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,pedroneto_30,879349,EUR,952560000,F,7,7,False,30.0,24.0,1.0,1.0,11.0,13.0,15.0,23.0,4.0,,,,,89.0,49.0,7.0,17.0,0.128149,2,,6.0,,9.0,2.0,1.0,1.0,5.0,1.0,,,,1.0,,,2.0,1.0,1.0,0.1321,,,,2.0,,2.0,1.0,2.0,1.0,,,,,1.0
11352486,away,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,Hwangso,786186,EUR,822614400,F,11,11,False,19.0,15.0,2.0,1.0,7.0,9.0,8.0,10.0,2.0,,,,,88.0,29.0,6.6,6.0,0.0598805,1,,,,6.0,5.0,,1.0,2.0,1.0,,1.0,,,2.0,2.0,,2.0,2.0,0.4106,,,,2.0,1.0,1.0,1.0,,,,,,,
11352486,away,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,,845273,EUR,898905600,M,27,27,True,3.0,1.0,,,,,2.0,5.0,1.0,,,,,17.0,10.0,6.8,4.0,0.0743728,1,,2.0,,1.0,,,,1.0,,,2.0,,,,,,,,0.2228,,,,,,,2.0,1.0,,1.0,,,,
11352486,away,Wolverhampton,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183,1011,M,,982613,EUR,998265600,M,6,6,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,8.0,2.0,6.5,1.0,8.876e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352486,away,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,,143047,EUR,695520000,D,2,2,True,,,,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11352486,away,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188,242,M,,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352486,away,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,,846308,EUR,910569600,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352486,away,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,,1013928,EUR,1032307200,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352486,away,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,,932628,EUR,1003276800,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352486,away,Wolverhampton,Tawanda Chirewa,tawanda-chirewa,T. Chirewa,M,23,181,933,M,,1005725,EUR,1065830400,M,62,62,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352486,away,Wolverhampton,Nathan Fraser,nathan-fraser,N. Fraser,F,63,188,846,M,,1166679,EUR,1120176000,F,63,63,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
