match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,stat_totalClearance,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_unsuccessfulTouch,stat_totalOffside,stat_punches,stat_challengeLost
10670583,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1388,M,40244,EUR,644284800,G,1,1,False,True,43.0,36.0,9.0,3.0,36.0,40.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,3.0,90.0,51.0,7.0,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10670583,home,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2404,M,857740,EUR,953942400,D,5,5,False,,41.0,39.0,3.0,2.0,20.0,20.0,21.0,,1.0,,4.0,7.0,,,66.0,45.0,8.5,2.0,1,1.0,19.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10670583,home,TSG Hoffenheim,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,164,M,48660,EUR,685584000,D,22,22,False,,84.0,71.0,14.0,8.0,46.0,52.0,32.0,1.0,2.0,2.0,2.0,8.0,,,90.0,85.0,7.1,13.0,0,,25.0,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10670583,home,TSG Hoffenheim,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,False,,59.0,49.0,10.0,7.0,25.0,28.0,31.0,,3.0,4.0,9.0,3.0,,,90.0,73.0,7.2,12.0,1,,24.0,,,3.0,2.0,2.0,,,,2.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
10670583,home,TSG Hoffenheim,Robert Skov,robert-skov,R. Skov,M,24,183,756,M,327863,EUR,832550400,M,29,29,False,,30.0,25.0,1.0,1.0,7.0,7.0,29.0,,1.0,,2.0,,,,54.0,47.0,7.8,11.0,2,2.0,19.0,,,1.0,,,2.0,1.0,,,,,,,,1.0,,,6.0,1.0,1.0,,,,,
10670583,home,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,279,M,253993,EUR,789609600,M,6,6,False,,22.0,17.0,1.0,1.0,10.0,11.0,11.0,,,1.0,1.0,1.0,,,90.0,31.0,6.2,8.0,3,,7.0,2.0,,,,1.0,1.0,,,,,,1.0,,,1.0,,1.0,,,,2.0,2.0,1.0,,
10670583,home,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,795004,EUR,897436800,M,8,8,False,,34.0,34.0,1.0,1.0,11.0,11.0,24.0,1.0,,3.0,2.0,4.0,,,66.0,39.0,7.1,1.0,2,1.0,23.0,1.0,,2.0,,,4.0,,,2.0,,,,,,,,,1.0,,1.0,1.0,,,,
10670583,home,TSG Hoffenheim,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2741,M,825956,EUR,933465600,M,14,14,False,,26.0,22.0,1.0,1.0,4.0,4.0,24.0,,2.0,3.0,7.0,7.0,,,81.0,47.0,8.1,12.0,4,,19.0,1.0,,3.0,2.0,1.0,4.0,2.0,,1.0,,,2.0,1.0,1.0,3.0,,,2.0,1.0,,,3.0,,,
10670583,home,TSG Hoffenheim,Angeliño,angelino,Angeliño,M,3,171,3334,M,848355,EUR,852336000,M,11,11,False,,50.0,38.0,4.0,2.0,10.0,12.0,45.0,1.0,,2.0,5.0,9.0,,,90.0,82.0,8.2,20.0,3,,28.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,,,,1.0,1.0,2.0,,,7.0,,,,1.0,,,
10670583,home,TSG Hoffenheim,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3505,M,946695,EUR,1019260800,F,33,33,False,,9.0,6.0,,,1.0,1.0,9.0,,1.0,4.0,7.0,1.0,,,90.0,29.0,6.4,11.0,4,,5.0,1.0,,1.0,1.0,3.0,,,,1.0,,,1.0,4.0,2.0,,,1.0,1.0,,3.0,1.0,2.0,1.0,,
10670583,home,TSG Hoffenheim,Munas Dabbur,munas-dabbur,M. Dabbur,F,19,182,605,M,114379,EUR,705801600,F,10,10,False,,26.0,21.0,2.0,2.0,7.0,7.0,19.0,,,3.0,2.0,2.0,,,54.0,39.0,9.1,9.0,4,,14.0,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,2.0,,,
10670583,home,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,267,M,109296,EUR,704160000,D,3,3,True,,6.0,4.0,,,3.0,5.0,1.0,,,2.0,,1.0,,,36.0,14.0,6.8,3.0,1,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
10670583,home,TSG Hoffenheim,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,F,7,7,True,,6.0,5.0,,,2.0,2.0,5.0,1.0,,3.0,2.0,,,,36.0,17.0,6.4,6.0,1,,3.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,1.0,,2.0,1.0,,
10670583,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,334,M,187423,EUR,798249600,D,25,25,True,,8.0,6.0,1.0,,4.0,4.0,4.0,1.0,2.0,1.0,3.0,,,,24.0,10.0,6.5,2.0,0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
10670583,home,TSG Hoffenheim,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7435,M,901882,EUR,986342400,M,13,13,True,,7.0,6.0,,,3.0,3.0,4.0,,,,,1.0,,,24.0,11.0,6.7,2.0,0,,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
10670583,home,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,39,39,True,,2.0,1.0,,,,,2.0,,,1.0,,,,,9.0,2.0,6.4,1.0,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10670583,home,TSG Hoffenheim,Nahuel Noll,nahuel-noll,N. Noll,G,1,188,136,M,1048651,EUR,1047859200,G,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10670583,home,TSG Hoffenheim,Eduardo Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2177,M,989841,EUR,1015027200,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Eduardo,Quaresma,,,,,,,,,,,,,,
10670583,home,TSG Hoffenheim,Sebastian Rudy,sebastian-rudy,S. Rudy,M,16,180,207,,35680,EUR,636163200,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10670583,home,TSG Hoffenheim,Finn Ole Becker,becker-finn-ole,F. O. Becker,M,25,177,143,M,979821,EUR,960422400,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10670583,away,FC Schalke 04,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,158,M,134778,EUR,707443200,G,13,13,False,,35.0,26.0,22.0,13.0,17.0,19.0,16.0,,,,,6.0,4.0,6.0,90.0,47.0,6.3,9.0,0,,9.0,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,
10670583,away,FC Schalke 04,Alex Král,alex-kral,A. Král,M,33,185,619,M,825740,EUR,895536000,D,30,30,False,,33.0,23.0,6.0,2.0,12.0,15.0,20.0,,,2.0,2.0,6.0,,,90.0,47.0,5.9,13.0,1,,12.0,,,,,2.0,2.0,,1.0,,,,,1.0,,1.0,,,2.0,1.0,,,,,,1.0
10670583,away,FC Schalke 04,Maya Yoshida,maya-yoshida,M. Yoshida,D,4,189,839,M,24248,EUR,588384000,D,4,4,False,,30.0,22.0,8.0,3.0,19.0,22.0,8.0,1.0,1.0,2.0,3.0,2.0,,,90.0,44.0,6.1,10.0,1,,3.0,,,2.0,1.0,,,,8.0,1.0,,,,,,1.0,,,,,,,2.0,,,
