match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_clearanceOffLine,stat_interceptionWon,player_firstName,player_lastName,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_punches,stat_lastManTackle,stat_penaltyWon
12421181,home,KVC Westerlo,Matija Frigan,matija-frigan,M. Frigan,F,20,184,1391,M,1092081,EUR,1044921600,F,9,9,False,23.0,18.0,2.0,2.0,0.0,10.0,10.0,8.0,13.0,3.0,6.0,2.0,,,,,,,,90.0,33.0,7.6,9.0,0.0176314,4,,,,2.0,3.0,,1.0,2.0,,2.0,,,,,1.0,1.0,0.2875,3.0,,,,,,,,,2.0,0.2352,,,1.0,,,
12421181,home,KVC Westerlo,Jordan Bos,jordan-bos,J. Bos,D,15,180,747,M,1144138,EUR,1035849600,D,5,5,True,11.0,9.0,1.0,,0.0,3.0,3.0,6.0,10.0,,,,,,,,,,,29.0,19.0,7.1,5.0,0.00406988,3,,2.0,,,1.0,,,1.0,1.0,,,,,,1.0,,0.692,,,,,Jordan Bos,,1.0,,,2.0,0.0488,,,,,,
12421181,home,KVC Westerlo,Emir Ortakaya,emir-ortakaya,E. Ortakaya,D,65,185,408,M,1091815,EUR,1087862400,D,2,2,True,11.0,9.0,1.0,,0.0,9.0,9.0,,2.0,,,,,,,,,,,17.0,12.0,6.6,2.0,0.00013467,0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,Emir,Ortakaya,,,,,,,,,,,
12421181,home,KVC Westerlo,Adedire Mebude,adedire-mebude,A. Mebude,F,17,179,339,M,1144096,EUR,1085702400,F,47,47,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,1.0,,,,,,,,,17.0,6.0,6.7,1.0,0.0129692,0,,,,,2.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,Adedire Mebude,,,,,,,,,,,,
12421181,home,KVC Westerlo,Sinan Bolat,sinan-bolat,S. Bolat,G,26,187,164,M,5920,EUR,589248000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421181,home,KVC Westerlo,Roman Neustädter,roman-neustadter,R. Neustädter,D,33,190,122,M,38471,EUR,572140800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421181,home,KVC Westerlo,Rubin Seigers,rubin-seigers,R. Seigers,D,4,187,36,M,794983,EUR,884476800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421181,home,KVC Westerlo,Thomas Van den Keybus,thomas-van-den-keybus,T. V. d. Keybus,M,39,179,112,M,997164,EUR,988156800,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421181,home,KVC Westerlo,Muhammed Gümüşkaya,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,178,M,929649,EUR,978307200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421181,home,KVC Westerlo,Arthur Piedfort,arthur-piedfort,A. Piedfort,M,46,186,202,M,1149123,EUR,1107216000,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Arthur Piedfort,,,,,,,,,,,,
12421181,away,KAA Gent,Davy Roef,davy-roef,D. Roef,G,33,187,232,M,156663,EUR,760492800,G,33,33,False,30.0,22.0,14.0,6.0,0.0,21.0,28.0,1.0,2.0,,,11.0,,,4.0,,5.0,,,90.0,48.0,7.5,8.0,0.00308996,0,0.7482,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,
12421181,away,KAA Gent,Hugo Gambor,gambor-hugo,H. Gambor,D,23,186,141,M,1082541,EUR,1041206400,D,12,12,False,26.0,17.0,5.0,1.0,0.0,12.0,15.0,5.0,11.0,5.0,6.0,4.0,,1.0,,,,,,90.0,54.0,6.4,16.0,0.00581654,1,,,,1.0,7.0,,,2.0,2.0,1.0,4.0,,3.0,2.0,4.0,1.0,0.0214,,,,,,,,,,,,,,,,,
12421181,away,KAA Gent,Tsuyoshi Watanabe,tsuyoshi-watanabe,T. Watanabe,D,4,187,1372,M,942213,EUR,855100800,D,4,4,False,44.0,36.0,9.0,3.0,0.0,29.0,31.0,7.0,13.0,3.0,3.0,,,,,,,,,90.0,62.0,6.9,8.0,0.00174962,1,,,,3.0,3.0,,,,,,14.0,2.0,,,,,0.0365,,,,,,,1.0,,,,,,,,,,
12421181,away,KAA Gent,Stefan Mitrović,stefan-mitrovic,S. Mitrović,D,23,189,432,M,108736,EUR,643334400,D,13,13,False,39.0,31.0,6.0,3.0,0.0,23.0,24.0,8.0,15.0,,,3.0,,,,,,,,90.0,48.0,7.2,8.0,0.0398309,0,,,,5.0,6.0,,,,,,4.0,3.0,1.0,1.0,,,,,,1.0,1.0,,,,True,,,,,,,,,
12421181,away,KAA Gent,Archie Brown,brown-archie,A. Brown,D,3,190,3096,M,1009738,EUR,1022544000,D,3,3,False,23.0,16.0,3.0,2.0,0.0,11.0,15.0,5.0,9.0,,3.0,4.0,,,,,,,,90.0,49.0,6.5,14.0,0.297971,2,,1.0,,1.0,3.0,,,3.0,,,3.0,,1.0,,1.0,1.0,0.077,2.0,,,,,,2.0,,,,,1.0,,,,,
12421181,away,KAA Gent,Atsuki Ito,atsuki-ito,A. Ito,M,15,185,595,M,1034816,EUR,902793600,M,15,15,False,32.0,19.0,8.0,4.0,0.0,10.0,12.0,9.0,20.0,,3.0,2.0,,2.0,,,,,,90.0,46.0,6.7,15.0,0.0220835,1,,,,2.0,5.0,1.0,,,,1.0,5.0,,3.0,1.0,2.0,,0.0558,,,,,Atsuki Ito,,,,,,,,,,,1.0,
12421181,away,KAA Gent,Mathias Delorge,mathias-delorge-knieper,M. Delorge,M,17,189,582,M,1124749,EUR,1091232000,M,16,16,False,30.0,25.0,6.0,2.0,0.0,15.0,16.0,11.0,15.0,1.0,5.0,4.0,,1.0,,,,,,90.0,40.0,6.6,7.0,0.156675,1,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,,2.0,,3.0,2.0,,,0.0378,1.0,,,1.0,Mathias Delorge-Knieper,,1.0,,,,,,,,,,
12421181,away,KAA Gent,Momodou Sonko,momodou-sonko,M. Sonko,M,11,176,575,M,1135616,EUR,1107129600,M,11,11,False,33.0,25.0,6.0,4.0,0.0,5.0,6.0,20.0,28.0,,5.0,10.0,,1.0,,,,,,85.0,43.0,7.5,13.0,0.0664134,1,,1.0,,2.0,4.0,1.0,1.0,3.0,1.0,,1.0,,1.0,,1.0,,0.4313,2.0,,,1.0,Momodou Sonko,,,,,1.0,0.9868,,,1.0,,,
12421181,away,KAA Gent,Omri Gandelman,omri-gandelman,O. Gandelman,M,16,188,1075,M,1019125,EUR,958435200,M,6,6,False,23.0,19.0,1.0,1.0,0.0,10.0,12.0,9.0,12.0,4.0,7.0,5.0,,,,,,,,90.0,35.0,7.1,8.0,0.0477737,2,,1.0,,3.0,4.0,,1.0,2.0,,1.0,,,1.0,,,1.0,0.6554,2.0,,,,Omri Gandelman,,,,1.0,1.0,,,1.0,,,,1.0
12421181,away,KAA Gent,Andrew Hjulsager,andrew-hjulsager,A. Hjulsager,M,17,177,166,M,186807,EUR,790128000,M,17,17,False,28.0,20.0,3.0,1.0,1.0,,1.0,23.0,32.0,,7.0,1.0,,3.0,,,,,,71.0,47.0,7.6,14.0,0.643905,2,,5.0,3.0,1.0,6.0,1.0,3.0,1.0,1.0,,,,2.0,2.0,1.0,2.0,0.0607,4.0,,,,,,1.0,,,1.0,0.0671,1.0,,,,,
12421181,away,KAA Gent,Max Dean,max-dean,M. Dean,F,21,178,379,M,1065233,EUR,1077321600,F,21,21,False,21.0,13.0,5.0,2.0,0.0,6.0,9.0,7.0,12.0,1.0,3.0,1.0,,,,,,,,85.0,33.0,6.9,12.0,0.310962,5,,,,,3.0,1.0,,3.0,2.0,2.0,,,1.0,1.0,3.0,,1.3951,,,,,Max Dean,,,,1.0,3.0,1.1103,,1.0,1.0,,,
12421181,away,KAA Gent,Franck Surdez,franck-surdez,F. Surdez,F,19,184,273,M,1092662,EUR,1020556800,F,19,19,True,12.0,9.0,1.0,,0.0,4.0,7.0,5.0,5.0,,1.0,2.0,,,,,,,,19.0,17.0,6.5,5.0,0.00887241,0,,,,,2.0,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,
12421181,away,KAA Gent,Pieter Gerkens,pieter-gerkens,P. Gerkens,M,18,180,179,M,190401,EUR,808272000,M,8,8,True,4.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,,1.0,,,,,,,,,13.0,5.0,6.4,1.0,0.00285035,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421181,away,KAA Gent,Andri Guðjohnsen,andri-gudjohnsen,A. Guðjohnsen,F,11,188,952,M,982523,EUR,1012262400,F,9,9,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,13.0,6.0,6.5,2.0,0.0277883,0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421181,away,KAA Gent,Daniel Schmidt,daniel-schmidt,D. Schmidt,G,1,196,258,M,997499,EUR,697075200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421181,away,KAA Gent,Tiago Araújo,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421181,away,KAA Gent,Gilles De Meyer,gilles-de-meyer,G. D. Meyer,D,35,179,119,M,1425339,EUR,1158451200,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Gilles De Meyer,,,,,,,,,,,,
12421181,away,KAA Gent,Sven Kums,sven-kums,S. Kums,M,,176,162,M,45990,EUR,572832000,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421181,away,KAA Gent,Tibe De Vlieger,tibe-de-vlieger,T. D. Vlieger,M,27,182,175,M,1396529,EUR,1131148800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421181,away,KAA Gent,Hélio Varela,varela-helio,H. Varela,F,29,176,599,M,1094395,EUR,1020384000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
