match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,captain,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_hitWoodwork
10438054,home,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,28.0,24.0,10.0,6.0,24.0,26.0,2.0,1.0,12.0,1.0,1.0,2.0,4.0,90.0,46.0,7.8,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438054,home,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,False,49.0,39.0,3.0,1.0,26.0,28.0,26.0,5.0,6.0,,,,,90.0,80.0,6.9,18.0,0,Zé,Carlos,13.0,5.0,1.0,6.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,
10438054,home,Gil Vicente,Gabriel Pereira,gabriel-pereira,G. Pereira,D,5,188,592,M,992652,EUR,957657600,D,13,13,False,76.0,68.0,11.0,5.0,60.0,65.0,11.0,5.0,6.0,,,,,90.0,88.0,7.2,9.0,0,,,8.0,,3.0,3.0,6.0,1.0,,1.0,,,1.0,3.0,1.0,,1.0,,1.0,,,,,,,,,,
10438054,home,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,63.0,54.0,10.0,5.0,46.0,49.0,14.0,3.0,5.0,1.0,,,,90.0,69.0,6.9,11.0,0,,,8.0,,3.0,2.0,4.0,1.0,,,,,,1.0,,,,,,True,1.0,,,,,,,,
10438054,home,Gil Vicente,Henrique  Gomes,henrique-gomes,H. Gomes,D,55,185,29,M,803760,EUR,817689600,D,55,55,False,50.0,40.0,9.0,7.0,19.0,22.0,31.0,1.0,4.0,,,,,74.0,81.0,7.1,15.0,0,,,21.0,3.0,,4.0,8.0,2.0,,1.0,,,,5.0,3.0,3.0,1.0,,1.0,,,,,,,,,,
10438054,home,Gil Vicente,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,21,21,False,71.0,64.0,11.0,7.0,37.0,38.0,33.0,1.0,4.0,,,,,90.0,75.0,6.7,8.0,0,,,27.0,,,3.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,
10438054,home,Gil Vicente,Pedro Tiba,pedro-tiba,P. Tiba,M,,174,70,M,138700,EUR,588988800,M,25,25,False,24.0,21.0,4.0,3.0,13.0,14.0,11.0,1.0,3.0,2.0,,,,74.0,39.0,6.4,10.0,2,,,8.0,1.0,,5.0,2.0,,3.0,1.0,1.0,,,1.0,,,2.0,,1.0,,,1.0,1.0,,,,,,
10438054,home,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,M,77,77,False,25.0,22.0,1.0,1.0,7.0,7.0,21.0,,8.0,5.0,,,,83.0,46.0,7.0,14.0,1,,,16.0,3.0,,8.0,4.0,1.0,2.0,4.0,3.0,,2.0,1.0,,,2.0,2.0,,,2.0,,1.0,1.0,,,,,
10438054,home,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,False,28.0,23.0,3.0,2.0,9.0,9.0,19.0,,5.0,,,,,83.0,36.0,7.4,6.0,1,,,14.0,,,2.0,5.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,,2.0,,,,,,,1.0,,,,
10438054,home,Gil Vicente,Kevin Medina,kevin-medina,K. Medina,F,11,173,148,M,1092777,EUR,983145600,M,17,17,False,30.0,23.0,1.0,,8.0,10.0,20.0,,2.0,,,,,62.0,45.0,7.0,12.0,1,Kevin Medina,,15.0,,1.0,7.0,7.0,,1.0,5.0,2.0,,,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0,,,,,,,
