match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,captain,player_sofascoreId,stat_accurateCross,stat_keyPass,stat_aerialLost,stat_wasFouled,player_firstName,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,player_lastName,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437011,home,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,33902,EUR,659577600,F,18,18,False,20.0,17.0,1.0,1.0,0.0,7.0,8.0,10.0,12.0,2.0,2.0,,,,90.0,35.0,7.2,7.0,0.0218795,3,,,1.0,6.0,3.0,1.0,3.0,,,,1.0,2.0,,,,,2.0,2.0,1.0,,2.0,1.1071,,1.0,1.0,1.0,0.9794,,,,1.0,,,,,
12437011,home,Brighton & Hove Albion,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,842513,EUR,886809600,D,3,3,True,57.0,55.0,2.0,1.0,0.0,38.0,39.0,17.0,18.0,,7.0,,,,81.0,65.0,6.4,3.0,0.00594725,0,,,,3.0,1.0,1.0,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12437011,home,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,805465,EUR,885340800,D,30,30,True,24.0,18.0,3.0,1.0,0.0,10.0,13.0,9.0,12.0,,4.0,,,,45.0,34.0,6.8,8.0,0.114444,0,,1.0,,4.0,4.0,1.0,,,4.0,2.0,,,,,pervisestupinan,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,
12437011,home,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12907,M,973556,EUR,1074816000,M,10,10,True,2.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,2.0,,,,17.0,8.0,6.5,2.0,0.0213271,0,,1.0,,3.0,1.0,1.0,1.0,,,,,1.0,,,julioenciso.33,,,,,,,,1.0,1.0,,,,,,,,,,,,
12437011,home,Brighton & Hove Albion,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188,2191,M,959628,EUR,942710400,M,27,27,True,7.0,6.0,,,0.0,4.0,5.0,2.0,2.0,,4.0,,,,16.0,13.0,6.8,2.0,0.00041503,0,,,1.0,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
12437011,home,Brighton & Hove Albion,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178,2810,M,1198075,EUR,1085961600,M,8,8,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,,8.0,7.0,6.3,4.0,1.042e-05,0,,,,2.0,,,,,,,1.0,,,,,,,,,Brajan Gruda,,,2.0,,,,,,,,,,,,,
12437011,home,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437011,home,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,914691,EUR,970272000,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,TariqLamptey,,,,,,,,,,,,,,,,,,,,,
12437011,home,Brighton & Hove Albion,Yasin Ayari,yasin-ayari,Y. Ayari,M,26,172,2693,M,1036269,EUR,1065398400,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437011,home,Brighton & Hove Albion,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,999231,EUR,1098144000,F,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,EvanFerguson9,,,,,,,,,,,,,,,,,,,,,
12437011,away,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,553606,EUR,844646400,G,1,1,False,53.0,51.0,1.0,1.0,0.0,51.0,53.0,,,2.0,9.0,,,1.0,90.0,64.0,6.6,2.0,0.00020472,0,-0.7385,,,,,,,,,,,,,,guglielmovicario,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
12437011,away,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,913654,EUR,937180800,D,23,23,False,47.0,34.0,12.0,6.0,0.0,16.0,19.0,19.0,33.0,2.0,5.0,,,,90.0,73.0,6.8,19.0,0.159919,1,,5.0,,2.0,5.0,,1.0,1.0,4.0,3.0,1.0,,1.0,,pedroporro29,1.0,1.0,1.0,1.0,,,0.0257,,,,,,1.0,,1.0,,,,,,
12437011,away,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,829932,EUR,893635200,D,17,17,False,98.0,94.0,7.0,5.0,0.0,67.0,68.0,27.0,30.0,3.0,3.0,,,,90.0,110.0,7.0,4.0,0.0367865,2,,,3.0,3.0,5.0,1.0,,1.0,2.0,2.0,,,,True,cutiromero2,,1.0,2.0,,,2.0,0.1601,,,,,,,,,,,,,,
12437011,away,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,998247,EUR,987638400,D,37,37,False,95.0,91.0,4.0,3.0,0.0,76.0,77.0,15.0,18.0,1.0,5.0,,,,90.0,106.0,6.6,4.0,0.00592979,0,,,1.0,3.0,6.0,2.0,3.0,1.0,1.0,,,1.0,,,mickyvdven,,,,1.0,,,,,3.0,,,,,,,,,,,,
12437011,away,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,983572,EUR,1038441600,D,13,13,False,46.0,41.0,1.0,1.0,0.0,25.0,26.0,16.0,20.0,,4.0,1.0,,,90.0,74.0,6.7,10.0,0.0132934,1,,,,3.0,9.0,1.0,3.0,1.0,5.0,3.0,3.0,1.0,,,udogiethree,,1.0,,2.0,,,0.1091,,2.0,1.0,,0.4531,,,,,,,,,
12437011,away,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,928124,EUR,956620800,M,21,21,False,28.0,20.0,,,0.0,4.0,5.0,16.0,27.0,,4.0,,,,90.0,55.0,6.6,23.0,0.162721,1,,4.0,,9.0,5.0,1.0,6.0,,1.0,1.0,4.0,2.0,1.0,,dejan_k10,,1.0,,2.0,,,0.043,2.0,2.0,,,,,,1.0,,,,,,
12437011,away,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,791190,EUR,867196800,M,30,30,False,46.0,39.0,2.0,1.0,0.0,29.0,31.0,10.0,15.0,2.0,7.0,,,,79.0,59.0,6.6,8.0,0.00683965,0,,,1.0,4.0,4.0,,1.0,2.0,2.0,1.0,,2.0,,,rodrigo_bentancur,,,2.0,1.0,,,,,,,,,,,,,,,,,
12437011,away,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,356398,EUR,848707200,M,10,10,False,33.0,29.0,2.0,,0.0,14.0,15.0,15.0,21.0,,3.0,,,,85.0,49.0,7.4,11.0,0.0326293,3,,3.0,,3.0,4.0,1.0,2.0,,1.0,1.0,2.0,1.0,,,Madders,,,,2.0,,1.0,0.264,,1.0,1.0,1.0,0.1537,,,1.0,,,,,,
12437011,away,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,1085180,EUR,990576000,F,22,22,False,20.0,16.0,1.0,,0.0,3.0,4.0,13.0,16.0,1.0,3.0,,,,90.0,34.0,7.8,7.0,0.00571039,3,,,,2.0,4.0,,1.0,,3.0,1.0,1.0,,,,brenjohnson_,,2.0,1.0,,,2.0,0.6226,1.0,1.0,1.0,1.0,0.6714,1.0,,,,,,,,
12437011,away,Tottenham Hotspur,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,361420,EUR,874195200,F,19,19,False,16.0,14.0,1.0,1.0,1.0,8.0,9.0,6.0,8.0,,,,,,90.0,20.0,7.3,3.0,0.284235,0,,1.0,1.0,3.0,3.0,,1.0,,,,,2.0,,,Dom_Solanke,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,
12437011,away,Tottenham Hotspur,Timo Werner,timo-werner,T. Werner,F,36,180,19084,M,232306,EUR,826070400,F,16,16,False,25.0,18.0,1.0,1.0,1.0,2.0,2.0,16.0,26.0,1.0,,,,,79.0,41.0,7.5,13.0,0.0909081,2,,3.0,,3.0,4.0,,4.0,1.0,,,2.0,1.0,,,timowerner,,1.0,1.0,1.0,,2.0,0.1162,,3.0,,,,,,,,,,,,
12437011,away,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,844842,EUR,841363200,M,8,8,True,10.0,8.0,1.0,,0.0,3.0,4.0,5.0,6.0,,1.0,,,,11.0,13.0,6.5,3.0,0.00088172,0,,,,1.0,2.0,1.0,,,1.0,,1.0,,,,YB8,,,,1.0,,,,,,,,,,,,,,,,,
12437011,away,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,1002711,EUR,1031961600,M,29,29,True,7.0,4.0,,,0.0,3.0,4.0,1.0,4.0,,,,,,11.0,9.0,6.7,4.0,0.00032669,0,,1.0,2.0,,3.0,,,,,,,,,,pape,,,,1.0,,,,,,,,,,,,,,,,,
12437011,away,Tottenham Hotspur,Mikey Moore,mikey-moore,M. Moore,F,47,180,3959,M,1403192,EUR,1186790400,M,47,47,True,2.0,2.0,,,0.0,2.0,2.0,,2.0,,,,,,10.0,7.0,6.6,4.0,2.239e-05,0,,2.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12437011,away,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201,1229,M,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437011,away,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,945798,EUR,965779200,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437011,away,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,997103,EUR,1012694400,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,radudragusin5,,,,,,,,,,,,,,,,,,,,,
12437011,away,Tottenham Hotspur,Archie Gray,archie-gray,A. Gray,D,14,187,5627,M,1142335,EUR,1142121600,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,ArchieGray06,,,,,Archie Gray,,,,,,,,,,,,,,,,
12437011,away,Tottenham Hotspur,Lucas Bergvall,bergvall-lucas,L. Bergvall,M,15,186,9218,M,1391251,EUR,1138838400,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,lucasbergvall,,,,,,,,,,,,,,,,,,,,,
12437011,away,Tottenham Hotspur,Will Lankshear,will-lankshear,W. Lankshear,F,27,189,1490,M,1391825,EUR,1113955200,F,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
