match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_lastManTackle,player_lastName,stat_aerialWon,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_keyPass,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_accurateCross,stat_totalOffside
12117150,home,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186.0,801,M,1018547,EUR,1018137600,F,18,18,False,,8.0,3.0,,,0.0,,1.0,3.0,7.0,9.0,,1.0,,,,,57.0,22.0,6.4,12.0,0.00314428,0,,,,1.0,,1.0,,,,,,4.0,,5.0,2.0,,,,1.0,,,,,,,1.0,,,,,,,,
12117150,home,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190.0,225,M,981586,EUR,983145600,G,40,40,True,,18.0,11.0,14.0,7.0,0.0,5.0,5.0,6.0,13.0,,4.0,,4.0,5.0,,,45.0,27.0,8.2,7.0,0.00882103,0,0.5954,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,
12117150,home,Red Bull Bragantino,Douglas Mendes,douglas-mendes,D. Mendes,D,39,189.0,257,M,1134472,EUR,1087084800,D,39,39,True,,4.0,3.0,1.0,,0.0,2.0,2.0,1.0,3.0,,,,,,,,33.0,11.0,6.7,4.0,0.00016437,0,,Douglas Mendes,1.0,1.0,,,,3.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12117150,home,Red Bull Bragantino,Henry Mosquera,henry-mosquera,H. Mosquera,F,30,175.0,705,M,1170680,EUR,1005782400,F,30,30,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,3.0,2.0,,,,,,33.0,20.0,7.0,6.0,0.0112884,3,,Henry Mosquera,,8.0,,5.0,4.0,,,1.0,1.0,3.0,2.0,,2.0,,,,1.0,1.0,0.5229,,,,2.0,,,,,1.0,1.0,,,
12117150,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183.0,759,M,840150,EUR,899164800,M,35,35,True,,3.0,1.0,1.0,,0.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,12.0,6.0,6.5,3.0,5.785e-05,0,,,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12117150,home,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172.0,386,M,950545,EUR,965865600,M,7,7,True,,6.0,4.0,1.0,,0.0,2.0,3.0,2.0,3.0,4.0,3.0,,,,,,12.0,14.0,6.3,5.0,0.00456351,0,,,,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
12117150,home,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178.0,87,M,1097858,EUR,1013644800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117150,home,Red Bull Bragantino,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178.0,2841,M,1167069,EUR,1031529600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,Jhon Jhon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117150,home,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181.0,1064,M,982405,EUR,922924800,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117150,home,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176.0,308,M,1463904,EUR,1082678400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117150,home,Red Bull Bragantino,Ignacio Laquintana,ignacio-laquintana,I. Laquintana,M,19,177.0,612,M,948004,EUR,917827200,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117150,home,Red Bull Bragantino,Vinicinho,vinicinho,Vinicinho,F,17,174.0,339,M,1587965,EUR,1077235200,F,54,54,True,,,,,,,,,,,,,,,,,,,,,,,0,,Vinicius,,,,,,,,,,,,,,,,Mendonça Pereira,,,,,,,,,,,,,,,,
12117150,home,Red Bull Bragantino,Juliano Viana Papille,juliano-viana-papille,J. V. Papille,F,,,50,,1828982,EUR,1204329600,F,59,59,True,,,,,,,,,,,,,,,,,,,,,,,0,,Juliano,,,,,,,,,,,,,,,,Viana Papille,,,,,,,,,,,,,,,,
12117150,away,Athletico,Léo Linck,leo-linck,L. Linck,G,24,194.0,1042,M,1119887,EUR,983577600,G,24,24,False,,15.0,11.0,5.0,1.0,0.0,11.0,11.0,,4.0,1.0,10.0,,1.0,2.0,1.0,,90.0,26.0,6.5,4.0,5.431e-05,0,-0.8554,,,2.0,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,
12117150,away,Athletico,Leonardo Godoy,leonardo-godoy,L. Godoy,D,29,174.0,518,M,794006,EUR,799027200,D,29,29,False,,15.0,10.0,3.0,1.0,0.0,4.0,5.0,6.0,11.0,3.0,2.0,,,,,,45.0,22.0,6.6,9.0,0.00989815,0,,,1.0,2.0,,,,,,,,1.0,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,
12117150,away,Athletico,Kaique Rocha,kaique-rocha,K. Rocha,D,27,195.0,456,M,963990,EUR,983318400,D,4,4,False,,57.0,50.0,4.0,2.0,0.0,22.0,24.0,28.0,33.0,4.0,4.0,2.0,,,,,90.0,69.0,7.2,9.0,0.0475231,0,,,,6.0,1.0,2.0,2.0,1.0,1.0,3.0,,2.0,,1.0,,2.0,,,1.0,,,,,,,1.0,,,,,,,,
12117150,away,Athletico,Mateo Gamarra,gamarra-mateo,M. Gamarra,D,14,185.0,727,M,1085451,EUR,972000000,D,15,15,False,,67.0,55.0,8.0,4.0,0.0,33.0,42.0,22.0,25.0,3.0,11.0,1.0,,,,,90.0,82.0,7.5,12.0,0.0132055,0,,,,9.0,1.0,,,5.0,2.0,6.0,4.0,,,1.0,,2.0,,,3.0,,,,,,,,,,,,,,,
12117150,away,Athletico,Lucas Esquivel,lucas-esquivel,L. Esquivel,D,37,183.0,1067,M,1087079,EUR,1003017600,D,37,37,False,,88.0,73.0,8.0,4.0,0.0,28.0,32.0,46.0,66.0,6.0,3.0,1.0,,,,,90.0,126.0,7.6,30.0,0.108322,1,,Lucas Esquivel,10.0,10.0,2.0,4.0,3.0,2.0,2.0,5.0,5.0,3.0,,1.0,1.0,,,,2.0,,0.0496,,,,1.0,2.0,,,,,,,1.0,
12117150,away,Athletico,Erick,erick,Erick,M,14,176.0,1116,M,874063,EUR,879465600,M,26,26,False,True,22.0,19.0,4.0,2.0,0.0,11.0,11.0,8.0,11.0,,4.0,1.0,,,,,45.0,24.0,6.7,3.0,0.00670413,0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12117150,away,Athletico,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171.0,540,M,242052,EUR,710726400,M,3,3,False,,93.0,86.0,12.0,11.0,0.0,23.0,28.0,63.0,65.0,6.0,6.0,3.0,,,,,90.0,110.0,7.9,11.0,0.194667,3,,,,6.0,1.0,1.0,,,1.0,3.0,3.0,3.0,,1.0,,,,,3.0,,0.1368,1.0,,0.1349,2.0,1.0,,,,,,,,
12117150,away,Athletico,Christian,christian,Christian,M,88,178.0,1761,M,981733,EUR,977184000,M,88,88,False,,27.0,22.0,2.0,,0.0,5.0,6.0,17.0,23.0,3.0,,3.0,,,,,78.0,33.0,6.4,9.0,0.022256,1,,,2.0,1.0,,1.0,1.0,,,,,2.0,,,,,,,,1.0,0.0902,,,,,,,,,,,,,
12117150,away,Athletico,Bruno Zapelli,bruno-zapelli,Bruno Zapelli,M,10,181.0,1443,M,1092354,EUR,1021507200,M,10,10,False,,29.0,19.0,4.0,3.0,0.0,5.0,7.0,15.0,28.0,4.0,2.0,1.0,,,,,60.0,53.0,7.6,21.0,0.0533429,2,,,6.0,7.0,1.0,5.0,3.0,,,4.0,2.0,3.0,,,,1.0,,,,,0.1027,1.0,,0.1055,1.0,2.0,,,,,,,1.0,1.0
12117150,away,Athletico,Agustín Canobbio,agustin-canobbio,A. Canobbio,M,17,175.0,3082,M,846413,EUR,907200000,M,14,14,False,,44.0,39.0,1.0,,0.0,1.0,2.0,38.0,46.0,5.0,3.0,,,,,,90.0,66.0,7.3,14.0,0.0671839,3,,,4.0,4.0,2.0,2.0,1.0,,,1.0,,1.0,2.0,,2.0,,,,,1.0,0.2517,2.0,,0.2318,,2.0,,,,,,,,1.0
12117150,away,Athletico,Lucas Di Yorio,lucas-di-yorio,L. D. Yorio,F,9,190.0,908,M,838303,EUR,848620800,F,7,7,False,,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,7.0,,,,,,,60.0,13.0,6.2,3.0,0.00336313,0,,,,,2.0,,,,,,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,
12117150,away,Athletico,Tomás Cuello,tomas-cuello,T. Cuello,M,28,176.0,1951,M,871273,EUR,952214400,F,28,28,True,,23.0,23.0,3.0,3.0,0.0,7.0,7.0,17.0,24.0,1.0,2.0,1.0,,,,,45.0,39.0,7.4,8.0,0.0505375,0,,,8.0,5.0,,1.0,1.0,,,2.0,2.0,1.0,,,,,,,2.0,,,,,,,2.0,,,,,,,1.0,
12117150,away,Athletico,Pablo,pablo,Pablo,F,92,185.0,909,M,374486,EUR,709257600,F,92,92,True,,11.0,9.0,2.0,2.0,0.0,3.0,4.0,6.0,8.0,3.0,,,,,,,45.0,16.0,6.9,4.0,0.397208,2,,,1.0,1.0,,,,,,,,1.0,,3.0,,,,,1.0,1.0,0.2951,,,,1.0,2.0,,,,,,,,
12117150,away,Athletico,Nikão,nikao,Nikão,M,11,174.0,442,M,139300,EUR,712368000,M,11,11,True,,33.0,29.0,5.0,5.0,0.0,2.0,2.0,29.0,33.0,3.0,,1.0,,,,,30.0,39.0,7.5,4.0,0.193167,2,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,0.207,2.0,,0.3068,,3.0,,,,,,,2.0,
12117150,away,Athletico,Gonzalo Mastriani,gonzalo-mastriani,G. Mastriani,F,39,180.0,1585,M,345847,EUR,735955200,F,9,9,True,,5.0,3.0,,,0.0,,,3.0,5.0,1.0,1.0,,,,,,30.0,10.0,7.2,3.0,0.222191,3,,,,2.0,,,,,,,,,1.0,,1.0,,,,1.0,,0.2566,1.0,,0.092,2.0,2.0,,,,,1.0,,,
12117150,away,Athletico,Julimar,julimar,Julimar,F,20,188.0,376,M,1167536,EUR,980380800,F,20,20,True,,7.0,6.0,,,0.0,,,6.0,10.0,,,,,,,,12.0,14.0,7.0,4.0,0.0063191,2,,,3.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,0.0922,,,,1.0,,,,,,,,,
12117150,away,Athletico,Mycael,mycael,Mycael,G,1,191.0,790,M,1128850,EUR,1079049600,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,Mycael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117150,away,Athletico,Madson,madson,Madson,D,22,182.0,227,M,243439,EUR,695260800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117150,away,Athletico,Marcos Maia,marcos-andre,M. André,D,46,195.0,77,M,1586439,EUR,1151020800,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,0,,Marcos André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117150,away,Athletico,Lucas Belezi,belezi-lucas,L. Belezi,D,45,186.0,218,M,1130040,EUR,1052352000,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117150,away,Athletico,Fernando,fernando,Fernando,D,17,181.0,188,M,1017746,EUR,937267200,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117150,away,Athletico,João Cruz,joao-cruz,J. Cruz,M,8,172.0,469,M,1485226,EUR,1147392000,M,57,57,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117150,away,Athletico,Diogo Riquelme,diogo-riquelme,D. Riquelme,M,63,181.0,81,M,1635772,EUR,1114214400,M,63,63,True,,,,,,,,,,,,,,,,,,,,,,,0,,Diogo Riquelme,,,,,,,,,,,,,,,,Rivas do Nascimento,,,,,,,,,,,,,,,,
