match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_clearanceOffLine
12117004,home,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,1,1,False,19.0,17.0,4.0,2.0,16.0,16.0,1.0,3.0,1.0,7.0,1.0,1.0,1.0,90.0,24.0,6.6,2.0,0.00042639,0,-0.5352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117004,home,Internacional,Fabricio Bustos,fabricio-bustos,F. Bustos,D,16,167,800,M,850023,EUR,830649600,D,16,16,False,53.0,46.0,1.0,1.0,9.0,11.0,39.0,45.0,1.0,5.0,,,,80.0,76.0,7.4,13.0,0.140186,0,,3.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12117004,home,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,44,44,False,107.0,93.0,9.0,6.0,35.0,38.0,59.0,71.0,2.0,2.0,,,,90.0,111.0,6.9,15.0,0.0808376,0,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12117004,home,Internacional,Gabriel Mercado,gabriel-mercado,G. Mercado,D,25,180,995,M,128376,EUR,543024000,D,25,25,False,67.0,64.0,8.0,6.0,38.0,39.0,26.0,28.0,1.0,7.0,,,,90.0,76.0,7.3,5.0,0.0276717,1,,,,2.0,4.0,6.0,,,,3.0,1.0,2.0,,1.0,3.0,1.0,1.0,1.0,1.0,0.0916,0.4398,,,,,,,,,,,,,,,
12117004,home,Internacional,Renê,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,False,119.0,102.0,13.0,8.0,21.0,24.0,81.0,97.0,2.0,11.0,,,,90.0,137.0,8.0,19.0,0.214823,1,,2.0,,,,7.0,,,,2.0,2.0,,1.0,2.0,4.0,,,,,0.1348,,,,1.0,,,,,,,,,,,,
12117004,home,Internacional,Mauricio,mauricio,Mauricio,M,18,174,5655,M,986233,EUR,993168000,M,27,27,False,30.0,22.0,,,4.0,4.0,20.0,34.0,,2.0,,,,90.0,52.0,7.0,17.0,0.574295,3,,8.0,2.0,5.0,8.0,4.0,1.0,,,,,,4.0,3.0,,,1.0,,,0.1241,0.2532,,,2.0,True,2.0,,,,,,,,,,
12117004,home,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180,899,M,345113,EUR,624931200,M,8,8,False,54.0,47.0,3.0,2.0,14.0,15.0,36.0,45.0,,4.0,,,,64.0,66.0,7.1,13.0,0.132225,1,,6.0,3.0,1.0,6.0,4.0,,,,1.0,,1.0,1.0,3.0,2.0,,,,3.0,0.022,,,,,,2.0,1.0,,,,,,,,,
12117004,home,Internacional,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,29,29,False,73.0,66.0,4.0,4.0,20.0,22.0,46.0,52.0,2.0,1.0,,,,80.0,88.0,7.8,8.0,0.0526727,3,,1.0,,3.0,3.0,10.0,1.0,1.0,,3.0,3.0,,,,6.0,,,1.0,,0.2046,,,,1.0,,,2.0,,,,,,,,,
12117004,home,Internacional,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,M,21,21,False,42.0,35.0,4.0,3.0,5.0,6.0,32.0,46.0,,7.0,,,,90.0,71.0,8.2,20.0,0.453002,5,,10.0,2.0,1.0,5.0,7.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,0.2977,0.2386,,,2.0,,1.0,2.0,1.0,1.0,,,,,,,
12117004,home,Internacional,Rafael Borré,rafael-borre,R. Borré,F,19,174,5874,M,560116,EUR,811123200,F,19,19,False,16.0,14.0,,,2.0,2.0,12.0,15.0,1.0,1.0,,,,90.0,38.0,7.9,11.0,0.113303,5,,1.0,,,5.0,6.0,2.0,1.0,,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,,1.0,0.858,0.3503,,,2.0,,2.0,1.0,,,rafaelsantosborre,1.0,,,,,
