match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_wonTackle,stat_bigChanceMissed,stat_outfielderBlock,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_errorLeadToAShot,stat_hitWoodwork
14566583,home,Chelsea,Liam Delap,liam-delap,L. Delap,F,9,186,24903,M,,997087,EUR,1044662400,F,9,9,False,8.0,7.0,,0.0,,,8.0,,2.0,,,70.0,12.0,6.4,2.0,0.0204905,30.24,7.95349,7.0,,,,,2,-0.11,,0.0,2.49,3.83,1.08,0.42,0.13,,7.0,,,2.0,2.0,,,,1.0,,,0.1843,,,2.0,-0.48,,,1.0,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,
14566583,home,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18384,M,RS1,920546,EUR,879811200,G,1,1,True,15.0,13.0,2.0,0.0,12.0,12.0,3.0,1.0,4.0,,,45.0,20.0,7.1,2.0,0.0003531,21.708,2.53169,0.0,14.262300334918,2.0,12.495,7.665,0,0.01,0.02,0.19,1.68,0.72,0.1,0.02,0.01,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,1.0,0.2019,0.0517,0.24,,
14566583,home,Chelsea,Estêvão,estevao,Estêvão,M,41,176,196577,M,Estêvão,1597265,EUR,1177372800,F,41,41,True,17.0,15.0,2.0,0.0,,2.0,15.0,1.0,2.0,,,45.0,36.0,6.4,12.0,0.0185386,29.52,4.85609,3.0,165.16333301789,17.0,42.63,18.375,2,-0.11,0.35,-0.01,1.68,2.3,0.57,0.23,0.07,1.0,15.0,1.0,,5.0,3.0,,,,,3.0,,0.2401,21.872269377119,2.0,1.0,-0.56,Estêvão,,,,,,,1.0,7.0,3.0,1.0,0.0964,,1.0,,,,,,,,,,,
14566583,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37144,M,cucurella3,794939,EUR,901065600,D,3,3,True,38.0,38.0,1.0,0.0,12.0,12.0,26.0,,,,,20.0,44.0,6.9,1.0,0.0274524,29.304,2.7713,2.0,153.74709055608,16.0,118.23,27.09,0,0.1,0.13,0.14,0.76,1.45,0.41,0.11,0.04,1.0,26.0,,,2.0,1.0,,,,1.0,,,,45.101167462347,2.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14566583,home,Chelsea,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,24000,M,jbgittens,1140599,EUR,1091923200,F,11,11,True,6.0,6.0,,0.0,,,6.0,,,,,20.0,16.0,6.9,3.0,0.00795384,30.6,2.53399,3.0,32.281248967534,5.0,8.715,8.085,0,-0.07,0.2,0.0,0.84,1.15,0.35,0.13,0.07,,6.0,2.0,,2.0,5.0,,,,,,1.0,,,,,,,,,,,,,,5.0,4.0,,,,,,,1.0,,,,,,,,
14566583,home,Chelsea,João Pedro,joao-pedro,J. Pedro,F,20,182,99739,M,joaopedro,975079,EUR,1001462400,F,20,20,True,4.0,3.0,,0.0,2.0,2.0,2.0,1.0,,,,20.0,8.0,6.4,3.0,0.00215775,33.12,2.51926,4.0,44.469630777808,2.0,36.645,26.04,0,-0.06,-0.53,0.21,0.84,1.25,0.23,0.11,0.09,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14566583,home,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190,13883,M,joshkofi2,1403050,EUR,1146787200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Josh Acheampong,,,,,,,,,,,,,,,,,,,,,,,,
14566583,home,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14433,M,yungchalobah,826134,EUR,931132800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566583,home,Chelsea,Andrey Santos,santos-andrey,A. Santos,M,17,180,28027,M,andreysantos_5,1105779,EUR,1083542400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Andrey Santos,,,,,,,,,,,,,,,,,,,,,,,,
14566583,home,Chelsea,Landon Emenalo,landon-emenalo,L. Emenalo,M,5,180,1282,M,,1881891,EUR,1200614400,M,56,56,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Landon Emenalo,,,,,,,,,,,,,,,,,,,,,,,,
14566583,home,Chelsea,Reggie Walsh,reggie-walsh,R. Walsh,M,8,176,4957,M,,1913033,EUR,1224460800,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566583,home,Chelsea,Tyrique George,tyrique-george,T. George,F,19,181,12338,M,,1403061,EUR,1139011200,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Tyrique George,,,,,,,,,,,,,,,,,,,,,,,,
14566583,home,Chelsea,Marc Guiu,guiu-marc,M. Guiu,F,38,187,28341,M,marcguiu9,1414933,EUR,1136332800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566583,away,Pafos FC,Jay Gorter,jay-gorter,J. Gorter,G,1,190,471,M,,981603,EUR,959644800,G,1,1,False,36.0,26.0,14.0,0.0,25.0,30.0,6.0,3.0,2.0,,,90.0,47.0,7.6,10.0,0.00023952,21.348,4.75381,0.0,14.64970938091,2.0,6.825,5.04,0,0.04,-0.01,-0.11,3.41,1.24,0.09,0.01,0.0,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,3.0,6.0,3.0,0.624,0.8011,0.49,,
14566583,away,Pafos FC,Derrick Luckassen,derrick-luckassen,D. Luckassen,D,23,186,348,M,,363782,EUR,804729600,D,23,23,False,44.0,35.0,5.0,0.0,31.0,38.0,6.0,12.0,6.0,,,90.0,67.0,7.2,11.0,0.00542912,31.212,9.68923,6.0,51.273659816549,8.0,18.795,8.82,0,0.08,-0.12,0.58,3.14,4.89,1.18,0.33,0.14,1.0,4.0,,,5.0,5.0,1.0,,,2.0,,1.0,,,,,,,,,2.0,,2.0,2.0,1.0,1.0,,,,,,,,2.0,,,,,,,,
14566583,away,Pafos FC,Ivan Šunjić,ivan-sunjic,I. Šunjić,M,26,185,1159,M,,283833,EUR,844819200,D,26,26,False,28.0,26.0,1.0,0.0,24.0,26.0,2.0,3.0,,,,90.0,35.0,6.6,2.0,0.00045613,32.328,9.38557,4.0,,,,,0,0.0,,0.18,3.16,5.02,0.89,0.23,0.09,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
14566583,away,Pafos FC,Kostas Pileas,kostas-pileas,K. Pileas,D,2,180,126,M,,889002,EUR,913334400,D,2,2,False,39.0,33.0,4.0,0.0,28.0,31.0,8.0,3.0,1.0,,,90.0,44.0,6.2,8.0,0.00164728,27.612,9.88441,2.0,52.893997250637,11.0,19.74,5.565,0,0.06,0.03,-0.17,2.91,5.62,1.08,0.23,0.04,1.0,5.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
14566583,away,Pafos FC,Bruno,bruno,Bruno,D,7,179,665,M,,800106,EUR,769910400,M,7,7,False,17.0,13.0,2.0,0.0,12.0,15.0,2.0,2.0,8.0,,,90.0,56.0,6.2,20.0,0.000988,31.824,9.80317,10.0,104.74570434286,9.0,79.065,33.39,0,-0.03,0.09,-0.02,3.18,4.85,1.07,0.43,0.27,,1.0,2.0,,14.0,5.0,4.0,,,5.0,5.0,,,59.245739682078,2.0,,,,,,3.0,,1.0,,6.0,1.0,,,,,,,,3.0,,,,,,,1.0,
14566583,away,Pafos FC,Vlad Dragomir,vlad-dragomir,V. Dragomir,M,30,178,1174,M,,559058,EUR,924912000,M,30,30,False,30.0,25.0,,0.0,23.0,28.0,2.0,6.0,2.0,,,89.0,50.0,7.1,7.0,0.00099454,29.556,11.01244,5.0,32.400312640518,4.0,1.05,12.705,1,-0.05,-0.06,0.71,2.47,6.31,1.69,0.44,0.1,,2.0,,,5.0,4.0,,,3.0,1.0,,2.0,0.0054,,,,0.0,,,2.0,1.0,,2.0,,1.0,2.0,1.0,1.0,0.0257,True,,,,1.0,,,,,,,,
14566583,away,Pafos FC,Pêpê,pepe,Pêpê,M,88,182,438,M,,896354,EUR,864086400,M,88,88,False,41.0,35.0,7.0,0.0,27.0,31.0,10.0,3.0,4.0,,,90.0,55.0,6.9,8.0,0.00492526,27.54,11.66007,2.0,97.620491032871,9.0,38.22,34.44,0,0.02,0.14,0.21,2.71,6.6,1.85,0.46,0.04,4.0,8.0,,,5.0,3.0,3.0,,2.0,2.0,,,,36.642376342153,1.0,,,,,,2.0,,,,,3.0,1.0,,,,,,,,,,,,,,,
14566583,away,Pafos FC,Ken Sema,ken-sema,K. Sema,M,12,177,578,M,,319847,EUR,749347200,M,12,12,False,18.0,15.0,1.0,0.0,13.0,16.0,2.0,3.0,2.0,,,83.0,34.0,6.7,6.0,0.107342,29.556,8.80156,5.0,115.40791996816,8.0,96.285,32.865,0,0.25,0.07,-0.18,2.85,4.71,0.92,0.23,0.09,1.0,2.0,2.0,1.0,6.0,4.0,4.0,,,3.0,1.0,,,62.270408526871,2.0,1.0,,,,,3.0,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,
14566583,away,Pafos FC,Mislav Oršić,mislav-orsic,M. Oršić,M,17,178,6128,M,orsic99,88645,EUR,725587200,F,17,17,False,18.0,13.0,3.0,0.0,8.0,10.0,8.0,1.0,2.0,,,83.0,26.0,6.4,8.0,0.00365075,32.4,9.88902,12.0,71.568519767313,4.0,64.89,56.805,0,-0.17,0.04,0.17,2.76,4.96,1.38,0.52,0.27,,5.0,2.0,,1.0,1.0,,,2.0,1.0,,,,56.902638330749,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14566583,away,Pafos FC,Jajá,jaja,Jajá,M,11,177,563,M,,1020057,EUR,987292800,F,11,11,False,13.0,10.0,1.0,0.0,8.0,9.0,4.0,1.0,8.0,,,65.0,29.0,6.6,9.0,0.00074832,32.724,7.13377,10.0,104.74592252359,8.0,70.56,26.25,1,-0.06,0.29,0.24,2.56,2.91,0.9,0.54,0.22,,2.0,,,5.0,2.0,2.0,,2.0,2.0,3.0,,0.038,45.885799662531,2.0,,-0.21,,,,2.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,1.0
14566583,away,Pafos FC,Anderson Silva,anderson-silva,A. Silva,F,33,186,521,M,,892272,EUR,880070400,F,33,33,False,5.0,3.0,1.0,0.0,3.0,5.0,,4.0,2.0,,,65.0,14.0,6.4,4.0,5.514e-05,32.04,7.33902,10.0,,,,,0,-0.04,-0.07,0.18,2.43,3.65,0.74,0.3,0.22,,,,,4.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14566583,away,Pafos FC,Domingos Quina,domingos-quina,D. Quina,M,8,173,417,M,,842582,EUR,942883200,M,8,8,True,5.0,4.0,1.0,0.0,2.0,3.0,2.0,,3.0,,,25.0,14.0,6.8,2.0,0.00064108,30.024,3.56465,2.0,18.745042199534,2.0,2.1,4.41,0,-0.01,0.07,0.14,0.82,1.86,0.63,0.21,0.04,,2.0,,,3.0,6.0,,,,4.0,,2.0,,,,,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,
14566583,away,Pafos FC,Landry Dimata,landry-dimata,L. Dimata,F,10,185,506,M,,826944,EUR,873072000,F,10,10,True,3.0,3.0,,0.0,2.0,2.0,1.0,2.0,,,,25.0,7.0,6.9,,0.00037674,32.94,3.36613,4.0,4.7782131597492,1.0,4.515,4.515,2,0.0,0.13,0.19,0.89,1.66,0.49,0.22,0.1,,1.0,,,1.0,4.0,,,,,,,0.0921,,,,-0.43,,,,,,,4.0,,,,1.0,0.0259,,1.0,,,1.0,,,,,,,,
14566583,away,Pafos FC,Bruno Langa,bruno-langa,B. Langa,D,24,178,2419,M,,987490,EUR,878256000,D,25,25,True,6.0,2.0,,0.0,,,6.0,,2.0,,,12.0,11.0,6.6,6.0,0.00132366,27.18,1.30093,1.0,33.189273705144,4.0,24.57,11.34,0,-0.03,0.07,-0.04,0.35,0.6,0.22,0.11,0.02,,2.0,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566583,away,Pafos FC,Mons Bassouamina,mons-bassouamina,M. Bassouamina,F,9,172,334,M,,942831,EUR,896313600,F,9,9,True,2.0,2.0,,0.0,1.0,1.0,1.0,,,,,12.0,3.0,6.6,,0.0201259,28.548,1.30125,3.0,13.39744337551,1.0,-13.335,-13.335,0,0.05,-0.07,-0.04,0.36,0.64,0.19,0.07,0.05,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14566583,away,Pafos FC,Georgios Michael,georgios-michael,G. Michael,M,42,181,45,M,,1563618,EUR,1227484800,M,42,42,True,1.0,1.0,,0.0,1.0,1.0,,,,,,1.0,2.0,,,9.169e-05,24.552,0.81808,0.0,4.2403331237062,1.0,1.155,1.155,0,,,,0.14,0.41,0.17,0.09,0.01,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14566583,away,Pafos FC,Neofytos Michael,neofytos-michael,N. Michael,G,93,190,301,M,,801918,EUR,756000000,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566583,away,Pafos FC,Petros Petrou,petros-petrou,P. Petrou,G,82,184,43,M,,1563613,EUR,1155168000,G,82,82,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566583,away,Pafos FC,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,davidluiz23,21300,EUR,546048000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566583,away,Pafos FC,David Goldar,david-goldar,D. Goldar,D,5,180,125,M,,546180,EUR,779587200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566583,away,Pafos FC,Pedro Caldieraro,pedro-caldieraro,P. Caldieraro,M,87,175,47,M,,1562329,EUR,1124150400,M,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
