match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_fouls,captain,stat_totalCross,stat_aerialLost,stat_wonContest,stat_shotOffTarget,stat_clearanceOffLine,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,player_sofascoreId
12764359,home,RFS,Fabrice Ondoa,fabrice-ondoa,F. Ondoa,G,185,1247,M,316088,EUR,819763200,G,40,40,False,34.0,26.0,12.0,5.0,0.0,23.0,26.0,3.0,8.0,1.0,1.0,7.0,1.0,1.0,3.0,90.0,43.0,7.0,8.0,0.00073081,0,-0.2801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764359,home,RFS,Daniels Balodis,daniels-balodis,D. Balodis,D,188,88,M,978846,EUR,897436800,D,2,2,False,31.0,24.0,5.0,,0.0,21.0,25.0,3.0,6.0,1.0,3.0,3.0,,,,66.0,45.0,6.0,9.0,0.00082457,0,,22,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12764359,home,RFS,Herdi Prenga,herdi-prenga,H. Prenga,D,190,38,M,149669,EUR,778291200,D,23,23,False,35.0,29.0,5.0,2.0,0.0,23.0,26.0,6.0,9.0,,1.0,2.0,,,,70.0,41.0,6.3,8.0,0.00637788,0,,23,3.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12764359,home,RFS,Žiga Lipušček,ziga-lipuscek,Ž. Lipušček,D,199,45,M,886112,EUR,852422400,D,43,43,False,68.0,55.0,10.0,4.0,0.0,41.0,45.0,14.0,24.0,3.0,6.0,6.0,,,,90.0,83.0,7.4,15.0,0.00994873,1,,43,4.0,,3.0,2.0,1.0,1.0,,,1.0,1.0,1.0,4.0,True,1.0,1.0,1.0,1.0,1.0,0.1593,,,,,,,,,,,,,,,
12764359,home,RFS,Roberts Savaļnieks,roberts-savalnieks,R. Savaļnieks,D,168,60,M,63482,EUR,728784000,M,11,11,False,31.0,28.0,2.0,1.0,0.0,18.0,20.0,12.0,22.0,,2.0,4.0,,,,90.0,59.0,6.9,16.0,0.14409,1,,11,1.0,,2.0,,,2.0,1.0,,3.0,,,,,11.0,,,,,0.0904,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,
12764359,home,RFS,Adam Markhiev,adam-markhiyev,A. Markhiev,M,183,295,M,1047004,EUR,1016323200,M,27,27,False,10.0,8.0,2.0,,0.0,7.0,7.0,1.0,3.0,,2.0,3.0,,,,28.0,15.0,6.6,3.0,0.00049916,0,,6,1.0,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12764359,home,RFS,Stefan Panić,stefan-panic,S. Panić,M,195,72,M,799189,EUR,716947200,M,26,26,False,52.0,47.0,6.0,3.0,0.0,28.0,29.0,19.0,23.0,2.0,7.0,7.0,,,,90.0,72.0,7.4,7.0,0.012383,1,,26,4.0,1.0,1.0,,4.0,2.0,2.0,,1.0,3.0,1.0,1.0,,,1.0,,,,0.0461,,,,,,,,1.0,0.2665,,,,,,
12764359,home,RFS,Dmitrijs Zelenkovs,dmitrijs-zelenkovs,D. Zelenkovs,M,178,53,M,970871,EUR,958348800,M,18,18,False,49.0,39.0,3.0,1.0,0.0,16.0,19.0,23.0,30.0,,1.0,7.0,,,,90.0,63.0,6.5,13.0,0.0181401,1,,18,3.0,1.0,,,,1.0,,,,,,,,,,,,,0.0126,,2.0,,,,,,1.0,0.1213,,,,,,
12764359,home,RFS,Lasha Odisharia,lasha-odisharia,L. Odisharia,M,184,185,M,1117380,EUR,1035331200,M,8,8,False,42.0,38.0,3.0,2.0,0.0,20.0,20.0,20.0,28.0,,4.0,7.0,,,,90.0,70.0,7.1,12.0,0.109401,0,,8,4.0,,,,4.0,2.0,2.0,,1.0,2.0,3.0,1.0,,6.0,,,,,,2.0,,,1.0,1.0,Lasha Odisharia,,,,,,,,,
12764359,home,RFS,Jānis Ikaunieks,janis-ikaunieks,J. Ikaunieks,M,183,461,M,170345,EUR,792892800,F,9,9,False,31.0,25.0,,,0.0,7.0,8.0,19.0,25.0,3.0,4.0,1.0,,,,90.0,46.0,6.9,11.0,0.132238,2,,10,10.0,,1.0,,,1.0,,,1.0,,2.0,4.0,,2.0,3.0,,1.0,,0.1568,1.0,1.0,,1.0,2.0,,,1.0,0.2168,,,,,,
