match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_aerialWon,stat_challengeLost,stat_wonTackle,player_firstName,stat_dispossessed,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_outfielderBlock,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_totalOffside,player_lastName,stat_errorLeadToAShot,stat_punches,stat_hitWoodwork,stat_errorLeadToAGoal,stat_ownGoals
14025234,home,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,1,1,False,37.0,23.0,19.0,5.0,0.0,18.0,22.0,5.0,15.0,6.0,1.0,2.0,2.0,2.0,2.0,90.0,43.0,7.2,15.0,0.0049627,58.214886868789,12.0,8.085,5.46,0.4034,1.0,0,0.4234,0.16,-0.02,-0.09,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025234,home,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,D,41,41,False,47.0,42.0,5.0,2.0,0.0,17.0,18.0,25.0,29.0,4.0,,,,,,90.0,76.0,6.8,14.0,0.148186,213.26746264253,18.0,129.99,47.88,,1.0,3,,0.38,0.37,-0.15,,6.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.244,109.5040715321,4.0,-0.57,,,,,,,,,,,,,,,,,,,,,
14025234,home,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,59.0,53.0,3.0,1.0,0.0,41.0,44.0,12.0,15.0,4.0,,,,,,90.0,65.0,6.8,6.0,0.00372622,108.66889258998,18.0,52.605,12.39,,,0,,0.08,0.09,-0.14,,,,,,4.0,,,,3.0,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
14025234,home,Arsenal,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,30788,M,pierohincapie,1002837,EUR,1010534400,D,5,5,False,62.0,56.0,1.0,,0.0,43.0,44.0,13.0,18.0,3.0,,,,,,90.0,74.0,6.5,8.0,0.00787914,196.0897691536,28.0,25.935,9.24,,,0,,-0.17,-0.28,-0.2,,2.0,,2.0,5.0,5.0,,,,1.0,1.0,4.0,,1.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
14025234,home,Arsenal,Myles Lewis-Skelly,lewis-skelly-myles,M. Lewis-Skelly,D,49,178,16151,M,myleslewisskelly,1423711,EUR,1159228800,D,49,49,False,42.0,37.0,4.0,3.0,0.0,23.0,25.0,14.0,17.0,1.0,,,,,,71.0,53.0,6.5,7.0,0.00966609,101.80730986071,11.0,34.335,14.07,,,0,,0.01,0.15,-0.1,,,,2.0,4.0,3.0,1.0,,,3.0,,,1.0,,,5.1097186811017,1.0,,1.0,,,Myles Lewis-Skelly,2.0,1.0,,,,,,,,,,,,,,,
14025234,home,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,55.0,47.0,5.0,2.0,0.0,17.0,17.0,30.0,38.0,5.0,,,,,,90.0,64.0,8.5,10.0,0.0710002,258.41678040604,26.0,54.915,20.685,,5.0,2,,0.51,0.29,-0.13,,1.0,,,3.0,4.0,2.0,,1.0,,1.0,2.0,,,0.1472,40.473807237077,2.0,0.52,,2.0,,,1.0,2.0,True,1.0,1.0,0.1581,,,,,,,,,,,
14025234,home,Arsenal,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,martin_zubimendi,966837,EUR,917913600,M,36,36,False,41.0,38.0,2.0,,0.0,19.0,20.0,19.0,21.0,3.0,,,,,,90.0,58.0,7.0,3.0,0.0598988,84.321493157213,10.0,63.105,14.07,,1.0,1,,0.25,0.09,0.32,,1.0,1.0,2.0,2.0,3.0,1.0,,,2.0,2.0,1.0,,,0.4217,,,0.01,1.0,,1.0,,,1.0,,1.0,,0.9409,1.0,2.0,,,,,,,,,
14025234,home,Arsenal,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,mikelmerino,592010,EUR,835401600,M,23,23,False,27.0,22.0,1.0,,0.0,8.0,9.0,14.0,18.0,4.0,,,,,,90.0,41.0,6.6,8.0,0.0165008,68.249014499639,4.0,55.65,21.945,,1.0,2,,0.07,0.07,-0.03,,,,6.0,8.0,7.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.101,43.651590089009,2.0,0.01,3.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,
14025234,home,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,24.0,20.0,1.0,1.0,1.0,3.0,3.0,17.0,21.0,5.0,,,,,,90.0,49.0,7.7,12.0,0.297051,249.32674905446,19.0,201.39,40.425,,4.0,7,,0.33,0.93,-0.02,,7.0,2.0,1.0,3.0,6.0,5.0,2.0,3.0,,1.0,2.0,1.0,,0.6416,180.86388291758,9.0,-0.72,,,1.0,,,3.0,,2.0,,0.2691,,,1.0,1.0,,,,,,,
14025234,home,Arsenal,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,VGyökeres,804508,EUR,896918400,F,14,14,False,7.0,4.0,,,0.0,1.0,2.0,3.0,5.0,1.0,,,,,,71.0,23.0,6.1,10.0,0.00508488,31.351630045949,5.0,8.4,5.985,,,3,,-0.03,-0.57,-0.05,,,,1.0,6.0,2.0,1.0,,1.0,1.0,,,2.0,2.0,0.599,,,0.01,,1.0,,,1.0,,,2.0,,0.317,1.0,,,5.0,,,,,,,
