match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,captain,stat_aerialLost,stat_unsuccessfulTouch,stat_challengeLost,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAGoal,stat_hitWoodwork
12924422,home,VV Sparta Nijkerk,Tyrone Fonville,tyron-fonville,T. Fonville,F,,3,M,899213,EUR,813283200.0,F,23,23,False,21.0,14.0,,,0.0,2.0,2.0,12.0,19.0,,,1.0,,,,,90.0,35.0,8.3,10.0,5,Tyrone,Fonville,23,,,4.0,4.0,1.0,1.0,1.0,1.0,3.0,,,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,2.0,,,2.0,,1.0,,,,
12924422,home,VV Sparta Nijkerk,Sam Krant,sam-krant,S. Krant,M,177.0,3,M,951248,EUR,895104000.0,M,6,6,True,25.0,22.0,5.0,2.0,0.0,6.0,7.0,16.0,18.0,,,2.0,,,,,39.0,29.0,6.7,4.0,0,Sam,Krant,6,,,2.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,
12924422,home,VV Sparta Nijkerk,Kiyjano Hugo,kiyjano-hugo,K. Hugo,D,,3,M,1594409,EUR,950918400.0,D,18,18,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,7.0,1.0,,,0,Kiyjano,Hugo,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924422,home,VV Sparta Nijkerk,Franslyn Nsingi,franslyn-nsingi,F. Nsingi,F,186.0,775,M,1172919,EUR,987120000.0,F,19,19,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,7.0,4.0,,,2,Franslyn Nsingi,,19,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
12924422,home,VV Sparta Nijkerk,Mounir Berhout,mounir-berhout,M. Berhout,F,,2,M,1594429,EUR,1006128000.0,F,15,15,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,6.0,3.0,,,0,Mounir,Berhout,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
12924422,home,VV Sparta Nijkerk,Ruben Caldenhoven,ruben-caldenhoven,R. Caldenhoven,D,,1,M,1594431,EUR,,M,22,22,True,,,,,0.0,,,,,,,,,,,,2.0,,,,0,Ruben,Caldenhoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924422,home,VV Sparta Nijkerk,Ischa Bouwman,ischa-bouwman,I. Bouwman,G,,2,M,1411029,EUR,1039478400.0,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0,Ischa Bouwman,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924422,home,VV Sparta Nijkerk,Chima Anyasi,chima-anyasi,C. Anyasi,D,,5,M,1579302,EUR,1012089600.0,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,Chima Anyasi,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924422,home,VV Sparta Nijkerk,Jerry Geurtsen,jerry-geurtsen,J. Geurtsen,M,,1,M,899783,EUR,797040000.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,Jerry,Geurtsen,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924422,home,VV Sparta Nijkerk,Morad El Haddouti,morad-el-haddouti,M. E. Haddouti,F,171.0,16,,973726,EUR,892080000.0,F,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924422,away,VV Capelle,Ard de Vries,ard-de-vries,A. d. Vries,G,,0,M,1978264,EUR,989366400.0,G,25,25,False,16.0,11.0,8.0,3.0,0.0,9.0,10.0,2.0,6.0,,5.0,7.0,3.0,4.0,5.0,5.0,90.0,30.0,6.6,6.0,0,Ard de Vries,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12924422,away,VV Capelle,Matthew Jones,matthew-jones,M. Jones,D,,0,M,1978270,EUR,,D,22,22,False,30.0,23.0,4.0,2.0,0.0,15.0,17.0,8.0,14.0,1.0,9.0,3.0,,,,,83.0,55.0,6.0,10.0,0,Matthew Jones,,22,,2.0,5.0,7.0,,1.0,1.0,,,,,1.0,3.0,,2.0,,,1.0,3.0,,,,,,,,,1.0,,
12924422,away,VV Capelle,Gabri Urbanus,gabri-urbanus,G. Urbanus,D,,3,M,1084557,EUR,960595200.0,D,4,4,False,41.0,29.0,14.0,5.0,0.0,19.0,23.0,10.0,18.0,,2.0,6.0,,,,,90.0,50.0,6.4,12.0,1,Gabri Urbanus,,,,,,3.0,,,,,1.0,2.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,
12924422,away,VV Capelle,Najim Haidary,najim-haidary,N. Haidary,D,185.0,43,M,1006282,EUR,945820800.0,D,14,14,False,46.0,39.0,9.0,6.0,0.0,26.0,27.0,13.0,19.0,,8.0,7.0,,,,,90.0,64.0,6.1,8.0,0,,,4,,,2.0,3.0,,1.0,,,,2.0,2.0,3.0,1.0,,,,1.0,2.0,,,,,,,,,,,1.0,
12924422,away,VV Capelle,Bob Roodenburg,roodenburg-bob,B. Roodenburg,D,,1,M,1461978,EUR,1044662400.0,D,15,15,False,31.0,23.0,7.0,2.0,0.0,14.0,17.0,9.0,15.0,1.0,2.0,4.0,,,,,90.0,62.0,5.8,21.0,0,Bob,Roodenburg,5,,,5.0,3.0,1.0,4.0,1.0,,,1.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12924422,away,VV Capelle,Jesper Kusters,jesper-kusters,J. Kusters,M,,0,M,1978265,EUR,,M,12,12,False,14.0,10.0,3.0,1.0,0.0,3.0,4.0,7.0,11.0,1.0,1.0,1.0,,,,,90.0,22.0,7.3,5.0,2,Jesper Kusters,,12,,,2.0,2.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,,1.0,2.0,1.0,,1.0,,,,,,,
12924422,away,VV Capelle,Ibrahim Toure,ibrahim-toure,I. Toure,M,190.0,1,,16526,EUR,496627200.0,M,6,6,False,28.0,23.0,2.0,1.0,0.0,13.0,16.0,10.0,12.0,,,3.0,,,,,62.0,36.0,6.2,9.0,0,,,6,,,5.0,3.0,1.0,1.0,,,,,1.0,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,
12924422,away,VV Capelle,Vincent Schippers,vincent-schippers,V. Schippers,D,182.0,6,M,916948,EUR,983664000.0,M,10,10,False,37.0,26.0,3.0,3.0,0.0,9.0,13.0,17.0,27.0,3.0,,3.0,,,,,83.0,52.0,6.9,17.0,1,Vincent,Schippers,10,,,5.0,6.0,1.0,3.0,2.0,,,,,3.0,2.0,,,1.0,1.0,3.0,1.0,4.0,,,1.0,,,,,,,
12924422,away,VV Capelle,Bram Van Eijk,bram-van-eijk,B. V. Eijk,D,183.0,1,M,846000,EUR,845596800.0,F,5,5,False,9.0,7.0,,,0.0,4.0,6.0,3.0,3.0,,,5.0,,,,,56.0,21.0,6.6,6.0,2,Bram,Van Eijk,31,,1.0,3.0,5.0,1.0,1.0,,,,,,3.0,,True,,1.0,1.0,2.0,1.0,,,,,2.0,,,,,,
12924422,away,VV Capelle,Dennis van der Heijden,dennis-van-der-heijden,D. van der Heijden,F,191.0,10,M,831509,EUR,856137600.0,F,9,9,False,19.0,11.0,2.0,1.0,1.0,4.0,4.0,7.0,15.0,,3.0,1.0,,,,,90.0,36.0,7.6,11.0,4,Dennis,van der Heijden,9,,5.0,3.0,9.0,1.0,2.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,2.0,1.0,,1.0,3.0,,,,,,,1.0
12924422,away,VV Capelle,Ryan Purvis,ryan-purvis,R. Purvis,F,,0,M,1978271,EUR,960249600.0,F,7,7,False,12.0,9.0,1.0,,0.0,1.0,1.0,9.0,13.0,2.0,2.0,1.0,,,,,62.0,28.0,6.7,8.0,2,Ryan Purvis,,7,1.0,,2.0,4.0,,,,,,,1.0,2.0,,,1.0,4.0,1.0,1.0,2.0,1.0,,,,2.0,,2.0,,,,
12924422,away,VV Capelle,Mike Frimpong,mike-frimpong,M. Frimpong,M,,1,M,1066322,EUR,1033689600.0,F,18,18,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,34.0,9.0,6.5,4.0,0,,,18,,,3.0,2.0,3.0,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,
12924422,away,VV Capelle,Lars Bosscha,lars-bosscha,L. Bosscha,M,,0,M,864245,EUR,,F,8,8,True,8.0,8.0,,,0.0,5.0,5.0,3.0,3.0,,1.0,3.0,,,,,28.0,12.0,6.5,2.0,0,Lars,Bosscha,8,,,2.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,
12924422,away,VV Capelle,Furghill Zeldenrust,furghill-zeldenrust,F. Zeldenrust,F,180.0,2,M,255483,EUR,616982400.0,F,11,11,True,5.0,5.0,,,0.0,1.0,1.0,4.0,5.0,1.0,,,,,,,28.0,6.0,6.5,1.0,0,Furghill,Zeldenrust,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924422,away,VV Capelle,Kihami da Costa,kihami-da-costa,K. d. Costa,M,179.0,2,M,1132884,EUR,971136000.0,D,17,17,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,7.0,3.0,,2.0,0,Kihami da Costa,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
12924422,away,VV Capelle,Mirac Akdeniz,akdeniz-mirac,M. Akdeniz,M,174.0,3,M,1521207,EUR,1017100800.0,F,27,27,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,1.0,,,,,7.0,9.0,,2.0,0,Miraç Akdeniz,,27,,,2.0,1.0,,2.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
12924422,away,VV Capelle,Lars Bleijenberg,lars-bleijenberg,L. Bleijenberg,G,186.0,1,M,1048572,EUR,963273600.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,Lars Bleijenberg,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924422,away,VV Capelle,Luuk de Vries,luuk-de-vries,L. d. Vries,D,,1,M,1978268,EUR,1054771200.0,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,Luuk de Vries,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924422,away,VV Capelle,Timo Dekker,timo-dekker,T. Dekker,M,,0,M,1978272,EUR,,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,Timo Dekker,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924422,away,VV Capelle,Abdelilah El Ghani,abdelilah-el-ghani,A. E. Ghani,M,,16,M,1978263,EUR,,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
