match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceMissed,stat_wasFouled,stat_penaltyWon,stat_bigChanceCreated,captain,stat_goalAssist,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_penaltyConceded,stat_hitWoodwork,stat_errorLeadToAShot
11368752,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,23.0,11.0,17.0,6.0,5.0,7.0,6.0,16.0,1.0,6.0,2.0,2.0,1.0,90.0,30.0,7.3,13.0,0.00251895,0,1.0042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368752,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,False,34.0,23.0,3.0,1.0,13.0,17.0,11.0,21.0,4.0,5.0,,,,90.0,58.0,6.7,18.0,0.0674284,1,,4.0,1.0,2.0,6.0,1.0,1.0,3.0,0.0485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368752,home,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,,76265,EUR,663292800,D,15,15,False,24.0,19.0,4.0,2.0,9.0,12.0,11.0,13.0,6.0,4.0,,,,90.0,39.0,7.4,7.0,0.323119,0,,1.0,1.0,,1.0,,,1.0,,,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11368752,home,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,False,23.0,18.0,4.0,2.0,13.0,16.0,5.0,7.0,3.0,5.0,,,,63.0,30.0,6.6,5.0,0.00452444,0,,,,1.0,6.0,3.0,,2.0,,,,1.0,3.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11368752,home,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,23,23,False,30.0,25.0,4.0,1.0,15.0,16.0,10.0,14.0,,7.0,,,,90.0,53.0,7.5,10.0,0.00446896,1,,,,2.0,3.0,,,,0.1442,,,1.0,6.0,2.0,1.0,,4.0,4.0,4.0,2.0,,1.0,0.1423,,,,,,,,,,,,,,,,,
11368752,home,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,osamuellino,874705,EUR,945907200,D,12,12,False,21.0,18.0,1.0,,6.0,7.0,12.0,14.0,,8.0,,,,63.0,35.0,7.1,9.0,0.111351,1,,,,1.0,7.0,1.0,,2.0,0.2161,,,,5.0,3.0,1.0,,,2.0,1.0,3.0,,1.0,0.0908,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
11368752,home,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,PBarrios,1142588,EUR,1055635200,M,24,24,False,27.0,21.0,,,11.0,14.0,10.0,13.0,1.0,5.0,,,,72.0,39.0,7.2,9.0,0.0334145,0,,,,1.0,4.0,1.0,,1.0,,,,1.0,6.0,,,,1.0,5.0,2.0,2.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,
11368752,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,31.0,22.0,1.0,,10.0,10.0,12.0,21.0,,3.0,,,,63.0,40.0,7.3,13.0,0.093145,0,,,,,2.0,,,1.0,,,,1.0,3.0,,,,1.0,2.0,2.0,2.0,1.0,,,1.0,,,,1.0,True,1.0,,,,,,,,,,
11368752,home,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,Saul,116955,EUR,785376000,M,8,8,False,39.0,25.0,3.0,2.0,10.0,11.0,15.0,28.0,3.0,8.0,,,,90.0,53.0,7.1,17.0,0.0185629,0,,,,4.0,7.0,,,2.0,,,,10.0,12.0,,,1.0,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11368752,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,F,14,14,False,11.0,11.0,,,6.0,6.0,5.0,5.0,1.0,,,,,63.0,20.0,8.2,3.0,0.00465713,2,,,,,4.0,,,2.0,0.8551,,,,1.0,2.0,,1.0,,,,,,2.0,1.2979,,,1.0,,,,,2.0,2.0,,,,,,,,
