match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalClearance,stat_interceptionWon,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalCross,stat_keyPass,player_sofascoreId,stat_totalOffside,stat_goalAssist,stat_accurateCross,stat_penaltyConceded,stat_blockedScoringAttempt,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_penaltyWon
10407248,away,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1214,M,10406,EUR,573609600,G,22,22,False,25.0,16.0,12.0,3.0,15.0,18.0,1.0,7.0,15.0,,,,90.0,38.0,6.4,9.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,
10407248,away,Club Brugge KV,Denis Odoi,denis-odoi,D. Odoi,M,3,177,878,M,58994,EUR,580694400,D,6,6,False,102.0,88.0,17.0,13.0,50.0,52.0,38.0,51.0,8.0,,,,90.0,117.0,6.9,15.0,0,Denis,Odoi,2.0,1.0,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,
10407248,away,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,793,M,248331,EUR,728179200,D,44,44,False,96.0,89.0,10.0,7.0,48.0,51.0,41.0,45.0,6.0,,,,90.0,106.0,6.9,9.0,0,,,1.0,2.0,1.0,3.0,,,,,1.0,,3.0,1.0,,2.0,2.0,,,1.0,2.0,,,,,,,,,,,,,
10407248,away,Club Brugge KV,Dedryck Boyata,dedryck-boyata,D. Boyata,D,,188,345,M,103928,EUR,659750400,D,28,28,False,101.0,99.0,13.0,12.0,36.0,38.0,63.0,63.0,3.0,,,,90.0,111.0,6.9,3.0,0,,,6.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10407248,away,Club Brugge KV,Bjorn Meijer,bjorn-meijer,B. Meijer,D,14,190,686,M,1047509,EUR,1047945600,D,14,14,False,54.0,49.0,,,15.0,16.0,34.0,42.0,1.0,,,,59.0,70.0,7.0,11.0,2,Bjorn Meijer,,1.0,,,3.0,1.0,1.0,,,,1.0,2.0,,,2.0,1.0,,,1.0,1.0,,4.0,2.0,,,1.0,,,2.0,,,,
10407248,away,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,405,M,247471,EUR,767577600,M,27,27,False,38.0,31.0,4.0,4.0,11.0,12.0,21.0,30.0,5.0,,,,90.0,54.0,7.2,11.0,3,,,,2.0,,4.0,,,,,,1.0,1.0,,1.0,2.0,1.0,2.0,,1.0,,,4.0,1.0,,,,1.0,,2.0,,,,
10407248,away,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6031,M,1129862,EUR,987638400,M,15,15,False,86.0,81.0,6.0,6.0,37.0,38.0,44.0,48.0,3.0,,,,90.0,93.0,7.3,5.0,1,,,,1.0,,3.0,,,,,,,1.0,,,3.0,2.0,,,,1.0,,,,,,,,,1.0,,,,
10407248,away,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2896,M,118085,EUR,714614400,M,20,20,False,87.0,83.0,12.0,12.0,27.0,27.0,56.0,61.0,5.0,,,,90.0,97.0,7.6,7.0,3,,,1.0,,1.0,2.0,,,1.0,1.0,,1.0,3.0,,2.0,,,1.0,1.0,1.0,1.0,True,1.0,1.0,,,,,,,,,,
10407248,away,Club Brugge KV,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7471,M,973290,EUR,918432000,F,17,17,False,29.0,25.0,1.0,,6.0,7.0,19.0,23.0,3.0,,,,81.0,41.0,6.9,10.0,0,,,,,,4.0,2.0,1.0,,,,1.0,7.0,3.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0
10407248,away,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3716,M,949962,EUR,917827200,F,9,9,False,18.0,14.0,,,4.0,4.0,10.0,14.0,,,,,64.0,27.0,6.5,8.0,1,,,,,,,,,,,,,3.0,,,,,,2.0,3.0,1.0,,,,,,,,,1.0,,,,
10407248,away,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2521,M,888537,EUR,946425600,F,7,7,False,35.0,31.0,1.0,1.0,4.0,4.0,28.0,33.0,,,,,64.0,40.0,7.6,6.0,1,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,2.0,1.0,,1.0,,1.0,,,,,,
10407248,away,Club Brugge KV,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186,579,M,186017,EUR,798336000,D,2,2,True,21.0,15.0,3.0,,6.0,7.0,10.0,15.0,1.0,,,,31.0,36.0,7.0,8.0,1,,,2.0,1.0,,4.0,,,,,,2.0,2.0,,1.0,2.0,1.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,,
10407248,away,Club Brugge KV,Noa Lang,noa-lang,N. Lang,F,77,173,13002,M,875136,EUR,929577600,M,10,10,True,10.0,10.0,,,3.0,3.0,7.0,8.0,2.0,,,,26.0,17.0,6.3,4.0,0,,,,,,2.0,2.0,,,,,,3.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,noano,,,,,,,,,
10407248,away,Club Brugge KV,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,11,191,4167,M,829296,EUR,817430400,F,70,70,True,4.0,2.0,,,1.0,1.0,1.0,3.0,1.0,,,,26.0,6.0,6.6,3.0,1,,,,,1.0,1.0,,,,,,1.0,3.0,1.0,1.0,,,,,,1.0,,,,r.yaremchuk,,,,,,,,,
10407248,away,Club Brugge KV,Kamal Sowah,kamal-sowah,K. Sowah,M,14,179,841,M,927440,EUR,947376000,F,19,19,True,2.0,2.0,,,1.0,1.0,2.0,2.0,1.0,,,,9.0,5.0,6.6,2.0,0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,
10407248,away,Club Brugge KV,Senne Lammens,senne-lammens,S. Lammens,G,31,193,27298,M,964753,EUR,1026000000,G,91,91,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407248,away,Club Brugge KV,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11477,M,1121923,EUR,1113696000,F,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,nusaantonio,,,,,,,,,
10407248,away,Club Brugge KV,Éder Balanta,eder-balanta,É. Balanta,M,3,181,412,M,322529,EUR,730857600,M,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
