match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_lastManTackle,stat_wonTackle,stat_wasFouled,stat_wonContest,captain,stat_accurateCross,stat_totalOffside,stat_shotOffTarget,stat_bigChanceMissed,stat_errorLeadToAShot,stat_hitWoodwork
14053838,home,PEC Zwolle,Tom de Graaff,Tom,de Graaff,tom-de-graaff,T. d. Graaff,G,16,193.0,177,M,1145525,EUR,1102636800,G,16,16,False,38.0,24.0,22.0,8.0,0.0,19.0,24.0,5.0,14.0,1.0,1.0,1.0,9.0,4.0,5.0,1.0,90.0,48.0,6.6,14.0,0.00251827,56.616426521508,10.0,30.182429522396,0.3465,0,0.2244,0.0,0.02,-0.21,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053838,home,PEC Zwolle,Tristan Gooijer,Tristan,Gooijer,tristan-gooijer,T. Gooijer,D,6,185.0,452,M,1142572,EUR,1094083200,D,6,6,False,23.0,20.0,1.0,,0.0,16.0,19.0,4.0,4.0,1.0,2.0,1.0,4.0,,,,58.0,43.0,6.8,9.0,0.0101475,95.162361581163,12.0,-28.730530768917,,1,,0.01,0.15,-0.52,,1.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0598,0.0303,7.1453298012927,7.6378887135124,1.0,1.0,0.53,,,,,,,,,,,,,,,,,
14053838,home,PEC Zwolle,Simon Graves,,,simon-graves-jensen,S. G. Jensen,D,28,191.0,126,M,927155,EUR,922060800,D,28,28,False,79.0,66.0,6.0,2.0,1.0,35.0,38.0,31.0,41.0,3.0,3.0,6.0,5.0,,,,90.0,91.0,6.5,13.0,0.031557,149.50866218624,22.0,62.610805660571,,0,,0.24,0.16,-0.3,,,3.0,6.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
14053838,home,PEC Zwolle,Anselmo Garcia McNulty,,,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187.0,281,M,1005693,EUR,1045612800,D,4,4,False,62.0,51.0,10.0,4.0,0.0,31.0,35.0,20.0,27.0,3.0,5.0,3.0,5.0,,,,90.0,73.0,7.5,13.0,0.175213,243.26475578267,27.0,123.1559289601,,1,,0.5,0.26,0.16,,,1.0,1.0,,,,,1.0,,,0.0584,,31.186485530664,66.964471058941,3.0,2.0,-0.02,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
14053838,home,PEC Zwolle,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181.0,189,M,803021,EUR,903830400,D,2,2,False,23.0,22.0,,,0.0,18.0,18.0,4.0,5.0,1.0,3.0,4.0,9.0,,,,90.0,49.0,6.2,10.0,0.0030995,75.499743717009,10.0,-20.926995085058,,0,,-0.07,0.08,-0.31,,2.0,,3.0,,1.0,,,1.0,,3.0,,,,,,,,1.0,1.0,5.0,3.0,,,,,,1.0,,,,,,,
14053838,home,PEC Zwolle,Ryan Thomas,Ryan,Thomas,ryan-thomas,R. Thomas,M,30,174.0,138,M,333571,EUR,787881600,M,30,30,False,39.0,28.0,3.0,1.0,0.0,10.0,12.0,18.0,27.0,2.0,5.0,1.0,2.0,,,,90.0,54.0,6.4,17.0,0.0617264,124.60541395508,13.0,28.161389098182,,1,,0.16,0.19,-0.17,,1.0,1.0,6.0,,1.0,,,1.0,,5.0,0.0309,,,,,2.0,-0.02,1.0,,,4.0,,1.0,,,1.0,1.0,True,,,,,,
14053838,home,PEC Zwolle,Younes Namli,,,younes-namli,Y. Namli,M,9,180.0,239,M,235538,EUR,772070400,M,9,9,False,27.0,23.0,2.0,2.0,0.0,6.0,7.0,17.0,20.0,,3.0,,4.0,,,,74.0,56.0,6.6,20.0,0.312807,229.07344403541,22.0,110.98386505335,,2,,0.49,0.33,-0.16,,8.0,1.0,10.0,3.0,4.0,1.0,,1.0,,6.0,0.0596,0.0114,26.828158214174,109.2974370937,6.0,3.0,-0.04,2.0,,,2.0,,1.0,,1.0,,2.0,,3.0,1.0,,,,
14053838,home,PEC Zwolle,Thijs Oosting,,,thijs-oosting,T. Oosting,M,25,176.0,133,M,876233,EUR,957225600,M,25,25,False,21.0,18.0,,,0.0,9.0,9.0,9.0,12.0,,3.0,1.0,4.0,,,,58.0,27.0,6.7,4.0,0.0592096,101.68450188981,11.0,8.2478529937819,,0,,0.14,0.08,-0.03,,,1.0,1.0,,,,,2.0,,1.0,,,14.570109130912,19.698147349434,1.0,,,,,,,,,,1.0,1.0,,,,,,,,
14053838,home,PEC Zwolle,Jadiel Pereira da Gama,Jadiel,Pereira da Gama,jadiel-pereira-da-gama,J. P. d. Gama,M,26,182.0,201,M,2195123,EUR,1260835200,M,26,26,False,17.0,14.0,,,0.0,2.0,3.0,12.0,14.0,1.0,3.0,2.0,2.0,,,,58.0,28.0,6.4,7.0,0.025106,30.920102454191,4.0,7.4501652177883,,1,,-0.03,0.02,-0.03,,,,4.0,,1.0,,,2.0,,3.0,0.0219,,,,,1.0,-0.15,1.0,,,2.0,,,,1.0,,,,,2.0,1.0,,,
14053838,home,PEC Zwolle,Shola Shoretire,,,shola-shoretire,S. Shoretire,F,7,170.0,2231,M,966655,EUR,1075680000,M,7,7,False,19.0,16.0,1.0,,0.0,5.0,6.0,11.0,13.0,,3.0,,2.0,,,,83.0,37.0,6.6,11.0,0.0216106,132.64806824635,14.0,51.610822866774,,2,,-0.02,0.27,0.0,,,1.0,9.0,3.0,2.0,1.0,,2.0,,3.0,0.0658,0.2997,14.822544953002,16.787170130787,1.0,,-0.44,,,,3.0,,,,2.0,1.0,,,,,1.0,,,
