match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_interceptionWon,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_shotOffTarget,captain,stat_punches,stat_accurateKeeperSweeper,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed
12504412,home,Venezia,Joel Pohjanpalo,joel-pohjanpalo,J. Pohjanpalo,F,20,184,2714,M,137155,EUR,779414400,F,20,20,False,10.0,6.0,,,0.0,2.0,3.0,4.0,8.0,2.0,2.0,,,,,,87.0,20.0,6.4,9.0,0.0305481,2,,,,1.0,,2.0,4.0,1.0,,,,2.0,,,,,1.0,,,,4.0,,,0.1286,,2.0,,True,,,,,
12504412,home,Venezia,Francesco Zampano,francesco-zampano,F. Zampano,M,7,177,142,M,235656,EUR,749347200,D,7,7,True,7.0,6.0,,,0.0,,,6.0,9.0,,1.0,,,,,,22.0,20.0,6.8,5.0,0.00336601,1,,,,2.0,,,1.0,,1.0,,,2.0,,,,1.0,,1.0,,,1.0,,,0.0471,,1.0,,,,,,,
12504412,home,Venezia,Bjarki Steinn Bjarkason,bjarki-steinn-bjarkason,B. S. Bjarkason,M,19,180,137,M,933207,EUR,958003200,M,19,19,True,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,2.0,1.0,,,,,10.0,11.0,6.9,2.0,0.013924,0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12504412,home,Venezia,John Yeboah,john-yeboah,J. Yeboah,F,10,170,3981,M,879802,EUR,961718400,M,10,10,True,5.0,5.0,,,0.0,,,5.0,6.0,,,,,,,,10.0,9.0,6.4,3.0,0.007229,0,,,,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12504412,home,Venezia,Franco Carboni,carboni-franco,F. Carboni,M,29,190,965,M,1086199,EUR,1049414400,D,79,79,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,3.0,1.0,,,0.00058125,0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12504412,home,Venezia,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,78939,EUR,641952000,F,9,9,True,3.0,2.0,1.0,1.0,0.0,,,2.0,3.0,,1.0,,,,,,3.0,5.0,,2.0,0.0286792,0,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,
12504412,home,Venezia,Matteo Grandi,matteo-grandi,M. Grandi,G,23,190,41,M,125807,EUR,718848000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504412,home,Venezia,Jesse Joronen,jesse-joronen,J. Joronen,G,66,197,329,M,97978,EUR,732672000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504412,home,Venezia,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,258,M,1388438,EUR,1029283200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,Joel Schingtienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504412,home,Venezia,Saad El Haddad,saad-el-haddad,S. E. Haddad,M,80,175,2394,M,1887618,EUR,1122163200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,Saad El Haddad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504412,home,Venezia,Alberto Chiesurin,alberto-chiesurin,A. Chiesurin,M,31,180,9,M,1898412,EUR,1106438400,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504412,home,Venezia,Cheick Oumar Condé,conde-cheick-oumar,C. O. Condé,M,26,185,537,M,1019971,EUR,964569600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504412,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,23.0,15.0,18.0,10.0,0.0,7.0,8.0,8.0,15.0,1.0,1.0,7.0,1.0,,1.0,1.0,90.0,33.0,7.1,8.0,0.00390946,0,-0.7299,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,True,1.0,1.0,,,
12504412,away,Hellas Verona,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,901885,EUR,988329600,D,4,4,False,42.0,37.0,2.0,2.0,0.0,18.0,20.0,19.0,22.0,,1.0,2.0,,,,,90.0,59.0,6.8,8.0,0.0071951,0,,,,,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,
12504412,away,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,False,30.0,21.0,4.0,1.0,0.0,15.0,16.0,6.0,14.0,5.0,5.0,3.0,,,,,90.0,44.0,7.3,10.0,0.00226911,2,,,,,,3.0,5.0,,,,,5.0,3.0,,,,2.0,,,2.0,1.0,,,0.1144,,,2.0,,,,,,
12504412,away,Hellas Verona,Daniele Ghilardi,daniele-ghilardi,D. Ghilardi,D,87,189,1128,M,1384847,EUR,1041811200,D,87,87,False,34.0,24.0,7.0,1.0,0.0,17.0,19.0,8.0,16.0,2.0,6.0,2.0,,,,,90.0,51.0,7.2,10.0,0.0356262,1,,,,1.0,1.0,2.0,5.0,2.0,,,,5.0,1.0,3.0,2.0,1.0,1.0,,,2.0,,,,0.1012,,,1.0,,,,,,
12504412,away,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,M,38,38,False,22.0,19.0,,,0.0,11.0,11.0,9.0,18.0,,1.0,2.0,,,,,90.0,40.0,7.1,12.0,0.00879608,1,,,,7.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,2.0,1.0,1.0,0.4455,0.787,,,,,,1.0,,
12504412,away,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183,687,M,800408,EUR,860716800,M,25,25,False,45.0,33.0,2.0,1.0,0.0,16.0,20.0,17.0,26.0,1.0,9.0,10.0,,,,,90.0,71.0,7.3,21.0,0.129742,3,,,,1.0,,1.0,11.0,3.0,3.0,6.0,4.0,1.0,,2.0,2.0,3.0,2.0,1.0,,1.0,1.0,2.0,,0.0935,0.3399,1.0,,,,,,,
12504412,away,Hellas Verona,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173,4290,M,1389689,EUR,1086048000,M,6,6,False,36.0,29.0,1.0,,0.0,15.0,17.0,14.0,19.0,,6.0,6.0,,,,,90.0,52.0,7.1,11.0,0.00969469,0,,Reda Belahyane,,,,1.0,5.0,,,3.0,2.0,3.0,,4.0,4.0,,3.0,1.0,reda.belahyane,,2.0,,,,,,,,,,,,
12504412,away,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,897594,EUR,944784000,M,12,12,False,15.0,11.0,2.0,1.0,0.0,6.0,6.0,7.0,15.0,1.0,6.0,,,,,,63.0,39.0,7.1,10.0,0.0855089,1,,,,6.0,2.0,1.0,3.0,,,2.0,1.0,2.0,,3.0,1.0,1.0,1.0,2.0,,,1.0,,,0.014,,1.0,,,,,,,
12504412,away,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175,1258,M,964154,EUR,1023408000,F,31,31,False,28.0,22.0,3.0,3.0,0.0,5.0,7.0,21.0,32.0,,8.0,4.0,,,,,82.0,55.0,7.9,16.0,0.189725,3,,,,11.0,4.0,1.0,6.0,3.0,,3.0,2.0,,,1.0,1.0,5.0,1.0,5.0,,1.0,1.0,,,0.1614,,1.0,2.0,,,,1.0,,
12504412,away,Hellas Verona,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,11,11,False,12.0,10.0,2.0,1.0,0.0,1.0,2.0,9.0,11.0,,2.0,,,,,,40.0,21.0,6.9,4.0,0.00709594,3,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,0.2399,,1.0,2.0,,,,,,
12504412,away,Hellas Verona,Amin Sarr,sarr-amin,A. Sarr,F,9,190,942,M,1022204,EUR,984268800,F,9,9,False,21.0,17.0,1.0,,1.0,1.0,2.0,16.0,19.0,2.0,6.0,2.0,,,,,82.0,32.0,7.4,4.0,0.085784,2,,,,,,2.0,3.0,,,1.0,1.0,,,3.0,2.0,,1.0,3.0,,,,,,0.4239,,1.0,1.0,,,,1.0,1.0,1.0
12504412,away,Hellas Verona,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179,526,M,791566,EUR,886118400,M,20,20,True,20.0,15.0,1.0,1.0,0.0,5.0,7.0,12.0,18.0,,6.0,6.0,,,,,50.0,38.0,7.5,8.0,0.234664,4,,,,5.0,2.0,,2.0,2.0,,,,,,3.0,2.0,3.0,,2.0,,1.0,,1.0,,0.1264,0.1107,3.0,,,,,,,
12504412,away,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180,1031,M,1018179,EUR,940377600,F,35,35,True,7.0,4.0,1.0,,0.0,1.0,1.0,3.0,6.0,3.0,4.0,,,,,,27.0,9.0,7.2,3.0,0.212645,1,,,,,,1.0,3.0,,,,,,,,,1.0,2.0,2.0,,,,1.0,,0.0412,0.2191,,,,,,,1.0,
12504412,away,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,41157,EUR,653356800,M,8,8,True,2.0,1.0,1.0,,0.0,1.0,2.0,,,,,1.0,,,,,8.0,6.0,6.4,2.0,5.441e-05,0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12504412,away,Hellas Verona,Dailon Rocha Livramento,dailon-rocha-livramento,D. R. Livramento,F,10,185,1923,M,1155358,EUR,988934400,F,14,14,True,1.0,1.0,,,0.0,,,1.0,2.0,1.0,1.0,,,,,,8.0,5.0,6.7,2.0,0.0017374,0,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12504412,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504412,away,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504412,away,Hellas Verona,Christian Corradi,christian-corradi,C. Corradi,D,28,190,113,M,1526305,EUR,1108944000,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504412,away,Hellas Verona,Yllan Okou,yllan-okou,Y. Okou,D,99,189,111,M,1167514,EUR,1040601600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,Yllan Okou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504412,away,Hellas Verona,Alphadjo Cissè,alphadjo-cisse,A. Cissè,M,80,181,1026,M,1169409,EUR,1161475200,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504412,away,Hellas Verona,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504412,away,Hellas Verona,Ayanda Sishuba,sishuba-ayanda,A. Sishuba,M,28,169,460,M,1514294,EUR,1107302400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504412,away,Hellas Verona,Junior Ajayi,junior-ajayi,J. Ajayi,F,72,183,131,M,1474846,EUR,1094860800,F,72,72,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504412,away,Hellas Verona,Mathis Lambourde,lambourde-mathis,M. Lambourde,F,93,179,291,M,1426235,EUR,1136764800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
