match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_totalTackle,stat_errorLeadToAShot,stat_wasFouled,captain,stat_aerialWon,stat_fouls,stat_totalOffside,player_sofascoreId,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_lastManTackle
14572756,home,BSC Young Boys,Ebrima Colley,colley-ebrima,E. Colley,F,11,179,640,M,928106,EUR,949363200,F,11,11,True,8.0,5.0,1.0,,0.0,,,5.0,8.0,,,,,,,23.0,12.0,6.2,5.0,0.0176357,,1,,-0.22,0.0,-0.05,,,,2.0,1.0,1.0,,1.0,,,,,,1.0,0.1631,,1.0,-0.18,,,,,,,1.0,,,,,,1.0,,,,,,
14572756,home,BSC Young Boys,Ryan Andrews,andrews-ryan,R. Andrews,D,2,170,136,M,1461597,EUR,1093478400,D,2,2,True,4.0,3.0,1.0,,0.0,,,3.0,4.0,,,,,,,13.0,10.0,6.4,4.0,0.00440865,,0,,-0.05,-0.18,-0.06,,2.0,,3.0,,1.0,,1.0,,,,,1.0,,,,1.0,,Ryan Andrews,,,,,,,,,1.0,,,,,,,,,
14572756,home,BSC Young Boys,Dominik Pech,dominik-pech,D. Pech,M,13,181,155,M,1418636,EUR,1157328000,M,13,13,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,,13.0,11.0,6.6,3.0,0.00913101,,1,,0.09,0.01,0.13,,1.0,,2.0,2.0,,,2.0,1.0,,,,,1.0,0.108,,,-0.42,Dominik Pech,,,,1.0,,,,,1.0,,,,1.0,,1.0,,,
14572756,home,BSC Young Boys,Heinz Lindner,heinz-lindner,H. Lindner,G,12,187,150,M,37432,EUR,648172800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572756,home,BSC Young Boys,Dario Marzino,dario-marzino,D. Marzino,G,40,184,26,M,797687,EUR,843091200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572756,home,BSC Young Boys,Sandro Lauper,sandro-lauper,S. Lauper,D,30,185,108,M,801072,EUR,846201600,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572756,home,BSC Young Boys,Olivier Mambwa,olivier-mambwa,O. Mambwa,D,57,187,180,M,1926084,EUR,1228435200,D,57,57,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Olivier Mambwa,,,,,,,,,,,,,,,,,,
14572756,home,BSC Young Boys,Felix Tsimba,felix-tsimba,F. Tsimba,F,19,185,115,M,1976070,EUR,1150934400,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572756,away,Panathinaikos FC,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2919,M,826201,EUR,917049600,G,40,40,False,33.0,16.0,20.0,4.0,0.0,14.0,15.0,2.0,18.0,1.0,3.0,1.0,2.0,,,90.0,40.0,5.8,17.0,0.00064807,0.206,0,-0.0024,0.13,0.01,-0.44,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
14572756,away,Panathinaikos FC,Giannis Kotsiras,giannis-kotsiras,G. Kotsiras,D,27,183,408,M,842148,EUR,724464000,D,27,27,False,35.0,31.0,1.0,,1.0,20.0,23.0,11.0,12.0,7.0,3.0,,,,,90.0,63.0,7.3,7.0,0.389351,,1,,0.47,0.25,-0.14,,4.0,3.0,5.0,5.0,1.0,1.0,,,1.0,,,1.0,,0.0146,,4.0,-0.14,,,2.0,,3.0,,1.0,,1.0,1.0,,,1.0,,,1.0,,,
14572756,away,Panathinaikos FC,Sverrir Ingi Ingason,sverrir-ingi-ingason,S. I. Ingason,D,15,188,492,M,120970,EUR,744508800,D,15,15,False,34.0,29.0,5.0,1.0,0.0,24.0,25.0,5.0,9.0,6.0,,,,,,90.0,49.0,6.6,8.0,0.00432474,,0,,0.11,0.05,-0.01,,,,3.0,4.0,,,1.0,1.0,,,,1.0,3.0,,,,,,,2.0,2.0,,1.0,,,3.0,1.0,,,,,,,,,
14572756,away,Panathinaikos FC,Ahmed Touba,ahmed-touba,A. Touba,D,5,190,4977,M,856216,EUR,889747200,D,5,5,False,38.0,35.0,5.0,2.0,0.0,31.0,31.0,4.0,7.0,5.0,1.0,,,,,90.0,47.0,6.7,3.0,0.00075055,,0,,0.15,0.03,0.19,,,,1.0,3.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,Toubaahmed59,,,,,,,1.0
14572756,away,Panathinaikos FC,Filip Mladenović,filip-mladenovic,F. Mladenović,D,25,180,921,M,126680,EUR,682214400,D,25,25,False,20.0,15.0,2.0,,0.0,9.0,10.0,6.0,10.0,5.0,,,,,,90.0,41.0,6.3,12.0,0.115978,,0,,-0.02,0.21,-0.15,,4.0,1.0,4.0,2.0,1.0,,2.0,1.0,,,,,2.0,,,2.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,
14572756,away,Panathinaikos FC,Manolis Siopis,manolis-siopis,M. Siopis,M,6,168,971,M,136675,EUR,768873600,M,6,6,False,30.0,28.0,3.0,3.0,0.0,17.0,18.0,11.0,12.0,3.0,4.0,,,,,90.0,52.0,7.7,6.0,0.00668052,,0,,0.06,0.01,0.48,,,,1.0,10.0,1.0,,,,,,,1.0,4.0,,,,,,,,2.0,4.0,1.0,4.0,,2.0,1.0,,,,,,3.0,,,
14572756,away,Panathinaikos FC,Renato Sanches,renato-sanches,R. Sanches,M,8,176,9174,M,318967,EUR,871862400,M,8,8,False,40.0,34.0,3.0,1.0,0.0,19.0,21.0,15.0,19.0,2.0,5.0,,,,,77.0,56.0,7.1,9.0,0.0312825,,1,,-0.32,0.29,0.18,,1.0,,2.0,8.0,,2.0,2.0,2.0,,,,1.0,,0.0147,,2.0,-0.07,,,,,1.0,,3.0,,2.0,,,renatosanches,1.0,,,1.0,,,
14572756,away,Panathinaikos FC,Tetê,tete,Tetê,F,21,175,4004,M,980327,EUR,950572800,M,10,10,False,16.0,15.0,2.0,1.0,1.0,5.0,5.0,10.0,11.0,1.0,2.0,,,,,77.0,30.0,7.0,5.0,0.0471483,,3,,0.15,0.2,-0.06,,1.0,,3.0,5.0,1.0,1.0,2.0,1.0,,,,2.0,,0.1131,,1.0,-0.25,,,,,3.0,,,,1.0,,,Tete,3.0,,,,,,
14572756,away,Panathinaikos FC,Anastasios Bakasetas,anastasios-bakasetas,A. Bakasetas,M,11,180,2113,M,114076,EUR,741225600,M,11,11,False,34.0,30.0,4.0,2.0,0.0,17.0,18.0,13.0,16.0,1.0,4.0,,,,,85.0,50.0,6.8,9.0,0.010855,,3,,-0.19,0.11,-0.02,,3.0,,2.0,6.0,1.0,,2.0,1.0,,2.0,,1.0,1.0,0.117,0.1378,,-0.43,,,,,1.0,,2.0,True,2.0,,,,1.0,,,1.0,,,
14572756,away,Panathinaikos FC,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176,4225,M,877036,EUR,973555200,M,9,9,False,14.0,12.0,3.0,2.0,0.0,4.0,5.0,8.0,9.0,3.0,2.0,,,,,70.0,35.0,9.9,9.0,0.0333801,,5,,0.17,0.19,0.13,,2.0,,5.0,3.0,3.0,1.0,2.0,1.0,,3.0,3.0,,2.0,0.4568,0.9526,1.0,1.0,,,,,1.0,,1.0,,,,,zaroury,1.0,1.0,,,,,
14572756,away,Panathinaikos FC,Karol Świderski,karol-swiderski,K. Świderski,F,19,184,4813,M,576438,EUR,853977600,F,19,19,False,15.0,11.0,,,0.0,3.0,4.0,8.0,11.0,3.0,2.0,,,,,70.0,30.0,6.9,9.0,0.0544919,,4,,-0.12,-0.09,0.18,,,,6.0,5.0,,1.0,1.0,,,1.0,1.0,,3.0,0.5151,0.7772,1.0,0.23,,,2.0,,,,1.0,,4.0,2.0,1.0,swider9,2.0,1.0,,,,,
14572756,away,Panathinaikos FC,Georgios Kyriakopoulos,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186,879,M,377302,EUR,823478400,D,77,77,True,14.0,11.0,4.0,2.0,0.0,5.0,5.0,6.0,9.0,1.0,1.0,,,,,20.0,20.0,7.2,3.0,0.0122057,,1,,0.05,0.17,0.23,,,,,3.0,,,1.0,1.0,,,,,,0.0228,,,-0.05,,,,,2.0,,,,,,,,1.0,,,2.0,,,
14572756,away,Panathinaikos FC,Cyriel Dessers,cyriel-dessers,C. Dessers,F,33,184,3780,M,541464,EUR,786844800,F,33,33,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,,,,,20.0,4.0,6.7,1.0,4.689e-05,,0,,-0.27,0.39,0.14,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
14572756,away,Panathinaikos FC,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2434,M,318607,EUR,849830400,D,2,2,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,4.0,,,,,,13.0,7.0,6.7,1.0,0.00837262,,0,,0.02,,-0.04,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572756,away,Panathinaikos FC,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,559,M,799216,EUR,864345600,M,4,4,True,14.0,12.0,1.0,1.0,0.0,10.0,12.0,2.0,2.0,,2.0,,,,,13.0,18.0,6.8,3.0,0.00284456,,0,,-0.02,0.03,0.15,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,
14572756,away,Panathinaikos FC,Vicente Taborda,vicente-taborda,V. Taborda,M,20,181,1335,M,1131037,EUR,992649600,M,20,20,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,,,,,,9.0,6.0,6.5,4.0,0.00177024,,0,,-0.07,,0.0,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,Vicente Taborda,,1.0,,,,,,1.0,,,,,,,,,,
14572756,away,Panathinaikos FC,Konstantinos Kotsaris,konstantinos-kotsaris,K. Kotsaris,G,70,185,240,M,280543,EUR,838252800,G,70,70,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572756,away,Panathinaikos FC,Bartłomiej Drągowski,bartlomiej-dragowski,B. Drągowski,G,1,191,2891,M,329519,EUR,871948800,G,69,69,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572756,away,Panathinaikos FC,Erik Palmer-Brown,erik-palmer-brown,E. Palmer-Brown,D,14,190,561,M,540112,EUR,861840000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572756,away,Panathinaikos FC,Elton Fikaj,elton-fikaj,E. Fikaj,D,3,188,399,M,1154875,EUR,1129593600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Elton Fikaj,,,,,,,,,,,,,,,,,,
14572756,away,Panathinaikos FC,Filip Đuričić,filip-duricic,F. Đuričić,M,31,181,1071,M,69367,EUR,696729600,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572756,away,Panathinaikos FC,Adam Gnezda Čerin,adam-gnezda-cerin,A. G. Čerin,M,16,180,1013,M,843251,EUR,932083200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572756,away,Panathinaikos FC,Adriano Bregou,adriano-bregou,A. Bregou,M,30,170,391,M,1416593,EUR,1144540800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Adriano Bregou,,,,,,,,,,,,,,,,,,
