match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,captain,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,player_sofascoreId,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_fouls,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside
10382089,away,SC Heerenveen,Sven van Beek,,,sven-van-beek,S. v. Beek,D,188.0,75,M,309302,EUR,775353600,D,4,4,False,84.0,73.0,8.0,4.0,48.0,51.0,25.0,35.0,5.0,,,90.0,102.0,7.3,13.0,0,4.0,3.0,2.0,1.0,1.0,,,22,2.0,1.0,4.0,2.0,True,,1.0,2.0,,,,,,,,,,,,
10382089,away,SC Heerenveen,Paweł Bochniewicz,,,pawel-bochniewicz,P. Bochniewicz,D,194.0,794,M,286097,EUR,822960000,D,5,5,False,85.0,81.0,5.0,4.0,51.0,53.0,30.0,32.0,9.0,,,90.0,101.0,8.2,6.0,0,2.0,6.0,,3.0,4.0,3.0,1.0,4,2.0,1.0,4.0,2.0,,2.0,1.0,,,,,,,,,,,,,
10382089,away,SC Heerenveen,Syb van Ottele,,,syb-van-ottele,S. v. Ottele,D,185.0,91,M,961686,EUR,1012608000,D,6,6,False,74.0,65.0,5.0,4.0,40.0,43.0,25.0,31.0,9.0,,,90.0,86.0,7.3,12.0,0,4.0,5.0,2.0,,3.0,2.0,,6,1.0,1.0,3.0,,,2.0,,,,,,1.0,1.0,,,,1.0,,,
10382089,away,SC Heerenveen,Mats Köhlert,,,mats-kohlert,M. Köhlert,D,168.0,173,M,794998,EUR,894067200,D,7,7,False,58.0,52.0,2.0,1.0,24.0,24.0,29.0,40.0,12.0,,,90.0,86.0,6.9,16.0,0,4.0,2.0,1.0,2.0,,,,27,,,,,,2.0,1.0,6.0,1.0,,,4.0,1.0,,,,,,,
10382089,away,SC Heerenveen,Simon Olsson,,,simon-olsson,S. Olsson,M,185.0,159,M,850851,EUR,874195200,M,19,19,False,54.0,45.0,3.0,3.0,21.0,23.0,24.0,31.0,6.0,,,76.0,61.0,6.9,13.0,0,2.0,2.0,,,,,2.0,10,,1.0,,,,2.0,,,,1.0,,1.0,1.0,,,,1.0,,,
10382089,away,SC Heerenveen,Thom Haye,,,thom-haye,T. Haye,M,187.0,10984,M,149666,EUR,792288000,M,33,33,False,67.0,53.0,12.0,9.0,22.0,25.0,31.0,46.0,9.0,,,90.0,92.0,7.0,27.0,1,8.0,8.0,,3.0,2.0,1.0,,33,1.0,3.0,1.0,,,3.0,1.0,4.0,,3.0,thomhaye,5.0,2.0,1.0,,,1.0,,,
10382089,away,SC Heerenveen,Anas Tahiri,,,anas-tahiri,A. Tahiri,M,179.0,260,M,544156,EUR,800496000,M,26,26,False,80.0,71.0,3.0,1.0,39.0,41.0,32.0,39.0,4.0,,,90.0,91.0,6.7,15.0,1,1.0,1.0,,,,,,19,,,,,,5.0,1.0,,,1.0,,,,1.0,,,1.0,,,
10382089,away,SC Heerenveen,Amin Sarr,,,sarr-amin,A. Sarr,F,190.0,935,M,1022204,EUR,984268800,F,9,9,False,31.0,24.0,3.0,3.0,7.0,8.0,17.0,23.0,,,,90.0,47.0,6.5,15.0,4,9.0,4.0,,,1.0,1.0,1.0,9,1.0,1.0,,,,,,,,4.0,,5.0,2.0,2.0,2.0,,1.0,,,
10382089,away,SC Heerenveen,Sydney van Hooijdonk,Sydney,van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,190.0,703,M,943595,EUR,949795200,F,17,17,False,16.0,9.0,1.0,1.0,2.0,4.0,7.0,12.0,1.0,,,76.0,23.0,6.5,10.0,0,4.0,4.0,1.0,,,,,20,1.0,4.0,,,,2.0,,,,1.0,,,,,,,1.0,,,1.0
10382089,away,SC Heerenveen,Tibor Halilović,,,tibor-halilovic,T. Halilović,M,176.0,395,M,843167,EUR,795484800,M,10,10,True,8.0,8.0,,,,,8.0,8.0,,,,14.0,10.0,6.5,,0,,,,,,,,7,,,1.0,,,,,,,,,,,,,,,,,
10382089,away,SC Heerenveen,Antoine Colassin,,,antoine-colassin,A. Colassin,F,188.0,181,M,909965,EUR,983145600,F,29,29,True,6.0,6.0,,,1.0,1.0,5.0,7.0,1.0,,,14.0,10.0,6.8,2.0,1,3.0,1.0,,,,,,25,3.0,,,,,,,2.0,,,,1.0,1.0,,,1.0,,,,
10382089,away,SC Heerenveen,Xavier Mous,,,xavier-mous,X. Mous,G,188.0,36,,352328,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382089,away,SC Heerenveen,Jan Bekkema,,,jan-bekkema,J. Bekkema,G,186.0,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382089,away,SC Heerenveen,Djenahro Nunumete,,,djenahro-nunumete,D. Nunumete,D,179.0,65,M,1000673,EUR,1012176000,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,21,,,,,,,,,,,,,,,,,,,,
10382089,away,SC Heerenveen,Kaj van der Veldt,Kaj,van der Veldt,kaj-van-der-veldt,K. v. d. Veldt,D,,10,M,1387499,EUR,1044489600,D,42,42,True,,,,,,,,,,,,,,,,0,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
10382089,away,SC Heerenveen,Alex Timossi Andersson,,,alex-timossi-andersson,A. T. Andersson,D,170.0,90,M,876303,EUR,979862400,F,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,21,,,,,,,,,,,,,,,,,,,,
10382089,away,SC Heerenveen,Hussein Ali,,,hussein-ali,H. Ali,D,180.0,1946,M,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,15,,,,,,,,,,,,,,,,,,,,
10382089,away,SC Heerenveen,Timo Zaal,,,timo-zaal,T. Zaal,M,184.0,36,M,1047394,EUR,1076284800,M,34,34,True,,,,,,,,,,,,,,,,0,,,,,,,,22,,,,,,,,,,,,,,,,,,,,
10382089,away,SC Heerenveen,Rami Kaib,,,rami-kaib,R. Kaib,M,178.0,374,M,834724,EUR,863049600,D,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,24,,,,,,,,,,,,,,,,,,,,
10382089,away,SC Heerenveen,Rami Al Hajj,,,rami-al-hajj,R. Al Hajj,M,180.0,219,M,978289,EUR,1000684800,M,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,22,,,,,,,,,,,,,,,,,,,,
