match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_expectedGoalsOnTarget,stat_dispossessed,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
11391384,home,Olympique de Marseille,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49773,M,51498,EUR,614131200,F,10,10,False,28.0,19.0,4.0,2.0,5.0,6.0,27.0,2.0,,,90.0,53.0,7.5,17.0,0.09845,6,,,,15.0,5.0,1.0,3.0,,2.0,1.0,,0.837,1.0,,,2.0,3.0,1.0,,2.0,1.0,Auba,3.0,1.0,1.0,,,1.7803,1.0,1.0,,,1.0,,,,,,
11391384,home,Olympique de Marseille,Emran Soglo,soglo-emran,E. Soglo,D,17,178,350,M,1403124,EUR,1121040000,M,37,37,True,21.0,20.0,,,10.0,10.0,12.0,2.0,,,43.0,30.0,6.6,4.0,0.00857223,0,,Emran Soglo,,10.0,1.0,,5.0,2.0,,1.0,1.0,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,
11391384,home,Olympique de Marseille,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5676,M,249929,EUR,776736000,F,20,20,True,4.0,2.0,,,,,4.0,2.0,,,12.0,7.0,6.5,3.0,0.00061692,0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,tucocorrea,,,,,,,,,,,,,,,,,
11391384,home,Olympique de Marseille,Sofiane Sidi Ali,sofiane-sidi-ali,S. S. Ali,F,41,175,68,M,947458,EUR,805680000,F,41,41,True,3.0,3.0,,,,,3.0,1.0,,,9.0,9.0,6.5,3.0,0.00147307,0,,Sofiane,Sidi Ali,3.0,,,3.0,,,1.0,1.0,,,,,2.0,,,,1.0,2.0,,,,,,,,2.0,,,,,,,,,,
11391384,home,Olympique de Marseille,Rubén Blanco,ruben-blanco,R. Blanco,G,,188,391,M,180515,EUR,806630400,G,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391384,home,Olympique de Marseille,Léo Jousselin,leo-jousselin,L. Jousselin,D,13,183,71,M,1462053,EUR,1009929600,D,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391384,home,Olympique de Marseille,Roggerio Nyakossi,roggerio-nyakossi,R. Nyakossi,D,34,194,192,M,1129502,EUR,1073952000,D,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391384,home,Olympique de Marseille,Noam Mayoka-Tika,noam-mayoka-tika,N. Mayoka-Tika,M,3,184,127,M,1134471,EUR,1067731200,M,66,66,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391384,home,Olympique de Marseille,Stéphane Sparagna,stephane-sparagna,S. Sparagna,M,33,184,71,M,352794,EUR,792979200,D,33,33,True,,,,,,,,,,,,,,,,0,,Stéphane,Sparagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391384,home,Olympique de Marseille,Iuri Moreira,iuri-moreira,I. Moreira,F,47,185,51,M,1403354,EUR,1080086400,F,47,47,True,,,,,,,,,,,,,,,,0,,Iuri,Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391384,away,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191,698,M,868964,EUR,891475200,G,16,16,False,26.0,8.0,24.0,6.0,5.0,10.0,16.0,12.0,4.0,7.0,90.0,43.0,8.0,18.0,0.00027901,0,1.7494,,,3.0,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,
11391384,away,AS Monaco,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,281277,EUR,843264000,D,5,5,False,21.0,17.0,4.0,1.0,12.0,14.0,7.0,2.0,,,90.0,29.0,6.1,4.0,0.00295864,0,,,,5.0,,,6.0,4.0,,,1.0,,,1.0,2.0,3.0,,,3.0,,1.0,,,,1.0,,,,,,,,,,,,,,
11391384,away,AS Monaco,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,3,3,False,6.0,5.0,,,3.0,3.0,3.0,1.0,,,11.0,8.0,3.0,1.0,0.00108307,0,,,,2.0,,,2.0,,,,2.0,,,,2.0,3.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
11391384,away,AS Monaco,Mohammed Salisu,mohammed-salisu,M. Salisu,D,22,188,5721,M,946158,EUR,924307200,D,22,22,False,28.0,23.0,1.0,,13.0,15.0,13.0,1.0,,,90.0,44.0,7.1,5.0,0.00233476,0,,,,10.0,,,,,,,,,,,1.0,2.0,,,4.0,3.0,1.0,salisu_sarki,,,1.0,,,,,,,,,,,,,,2.0
11391384,away,AS Monaco,Vanderson,vanderson,Vanderson,D,2,173,6111,M,1090694,EUR,993081600,M,2,2,False,27.0,17.0,6.0,3.0,10.0,15.0,13.0,7.0,,,90.0,64.0,5.9,26.0,0.00977356,0,,Vanderson,,7.0,1.0,,13.0,2.0,,2.0,3.0,,,1.0,1.0,7.0,6.0,,3.0,1.0,5.0,,,,2.0,1.0,,,2.0,,,,,,,,,,
11391384,away,AS Monaco,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,19,19,False,42.0,27.0,7.0,,13.0,15.0,27.0,9.0,,,90.0,57.0,6.6,18.0,0.0564287,0,,,,14.0,,,5.0,1.0,,2.0,3.0,,,,,7.0,4.0,3.0,1.0,,1.0,YFofana19_,,,1.0,3.0,,,,,,,,,,,,,
11391384,away,AS Monaco,Denis Zakaria,denis-zakaria,D. Zakaria,M,6,191,3221,M,770677,EUR,848448000,M,6,6,False,16.0,12.0,,,10.0,11.0,5.0,7.0,,,86.0,33.0,6.9,5.0,0.00052496,1,,,,2.0,,,2.0,,,,1.0,0.0298,,,1.0,4.0,1.0,,6.0,3.0,3.0,,1.0,,3.0,,,0.0943,,,,,,,,,,,2.0
11391384,away,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176,696,M,1397558,EUR,1097712000,M,20,20,False,17.0,9.0,1.0,,2.0,4.0,17.0,3.0,,,90.0,47.0,6.9,18.0,0.00387983,0,,,,7.0,4.0,,1.0,,,3.0,,,,,1.0,8.0,4.0,3.0,3.0,1.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,
11391384,away,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,F,21,21,False,22.0,15.0,1.0,1.0,1.0,1.0,21.0,3.0,,,86.0,45.0,7.3,16.0,0.0604389,1,,,,14.0,,,11.0,2.0,,1.0,2.0,0.1724,3.0,1.0,,6.0,4.0,1.0,,,2.0,,1.0,1.0,2.0,3.0,,0.5665,4.0,,,,,,,,,,
11391384,away,AS Monaco,Aleksandr Golovin,aleksandr-golovin,A. Golovin,M,10,180,8439,M,318963,EUR,833414400,F,17,17,False,40.0,25.0,5.0,2.0,10.0,13.0,30.0,9.0,,,90.0,63.0,8.2,22.0,0.195684,1,,,,15.0,3.0,,1.0,,,1.0,,0.0733,1.0,,,7.0,4.0,4.0,,5.0,1.0,alex_golovin17,1.0,,1.0,2.0,,0.0604,1.0,,,,,,1.0,,,,2.0
11391384,away,AS Monaco,Wissam Ben Yedder,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,119192,EUR,650419200,F,10,10,False,17.0,15.0,,,5.0,6.0,11.0,1.0,,,89.0,30.0,8.0,8.0,0.0248549,3,,,,10.0,,,7.0,2.0,,4.0,,0.1967,1.0,3.0,,2.0,1.0,1.0,,,,wisbenyedder,2.0,1.0,,1.0,1.0,0.2227,2.0,1.0,True,,,,1.0,,,,
11391384,away,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,1394353,EUR,1108512000,M,7,7,True,2.0,1.0,1.0,,,1.0,1.0,1.0,,,9.0,4.0,6.4,2.0,0.0076836,0,,,,1.0,,,4.0,,,,,,,3.0,,1.0,,,,,1.0,benseghir44,,,1.0,,,,1.0,,,,,,,,,,
11391384,away,AS Monaco,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,660,M,963198,EUR,1021420800,D,34,34,True,2.0,2.0,,,,,2.0,,,,1.0,3.0,,,0.0235532,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391384,away,AS Monaco,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391384,away,AS Monaco,Edan Diop,diop-edan,E. Diop,M,37,173,531,M,1390575,EUR,1093651200,M,37,37,True,,,,,,,,,,,,,,,,0,,Edan Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391384,away,AS Monaco,Antonin Cartillier,cartillier-antonin,A. Cartillier,M,3,176,21,M,1431926,EUR,1087948800,D,41,41,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391384,away,AS Monaco,Mamadou Coulibaly,mamadou-coulibaly,M. Coulibaly,M,28,179,1437,M,1410148,EUR,1082505600,M,42,42,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391384,away,AS Monaco,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188,1742,M,1170560,EUR,1065571200,M,88,88,True,,,,,,,,,,,,,,,,0,,Soungoutou Magassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391384,away,AS Monaco,Lucas Michal,lucas-michal,L. Michal,F,19,167,619,M,1154647,EUR,1119398400,F,33,33,True,,,,,,,,,,,,,,,,0,,Lucas Michal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391384,away,AS Monaco,Myron Boadu,myron-boadu,M. Boadu,F,21,183,1735,M,856744,EUR,979430400,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
