match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_ownGoals,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_wasFouled,stat_expectedGoals,player_firstName,player_lastName,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,stat_dispossessed,stat_blockedScoringAttempt,stat_hitWoodwork,player_sofascoreId,stat_totalOffside,stat_goals,stat_errorLeadToAShot,stat_goalAssist,stat_clearanceOffLine,stat_penaltyWon,stat_penaltyMiss
11391368,home,RC Lens,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3162,M,979315,EUR,1041465600,F,9,9,False,,16.0,13.0,,,5.0,5.0,8.0,11.0,5.0,,,,1.0,,,,,,,,90.0,28.0,7.7,8.0,0.107706,4,,3.0,1.0,,,,,4.0,,,,,,0.7656,,,,1.0,1.0,1.0,3.0,1.2616,1.0,,,1.0,1.0,,e.wahi7,,1.0,,,,,
11391368,home,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,True,,37.0,34.0,4.0,3.0,18.0,19.0,18.0,26.0,3.0,4.0,,,,,,,,,,,66.0,62.0,6.7,11.0,0.384886,2,,2.0,3.0,,1.0,1.0,1.0,,,,1.0,,1.0,0.3912,,,8.0,1.0,1.0,,1.0,0.3749,3.0,2.0,2.0,1.0,,,przemek.franek_,,,,,,,
11391368,home,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,True,,15.0,12.0,1.0,1.0,2.0,3.0,10.0,16.0,4.0,1.0,,,,,,,,,,,45.0,38.0,7.3,11.0,0.550659,2,,2.0,4.0,,1.0,,,2.0,2.0,,2.0,,1.0,0.2763,,,4.0,3.0,1.0,1.0,,,3.0,,,,,,,,,,,,,
11391368,home,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,True,,9.0,5.0,3.0,2.0,2.0,3.0,3.0,6.0,,1.0,,,,,,,,,,,20.0,13.0,7.0,6.0,0.0145857,2,,,,,,,,2.0,,,,,,0.4517,,,,,,,2.0,1.5938,,,1.0,,,,,,1.0,,,,,
11391368,home,RC Lens,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186,16055,M,1128530,EUR,994032000,M,23,23,True,,9.0,8.0,,,5.0,5.0,3.0,4.0,3.0,2.0,,,1.0,,,,,,,,19.0,11.0,6.5,1.0,0.00074725,1,,1.0,,,1.0,,,,,1.0,1.0,,,0.0318,Neil,El Aynaoui,,,,,,,,,,,,,,,,,,,,
11391368,home,RC Lens,Ayanda Sishuba,sishuba-ayanda,A. Sishuba,M,28,169,460,M,1514294,EUR,1107302400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,6.5,1.0,,1,,,1.0,,,1.0,,1.0,,,1.0,,,0.024,,,,,,,,,,,,,,,,,,,,,,
11391368,home,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391368,home,RC Lens,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,1194333,EUR,1078012800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdukodir_khusanov,,,,,,,
11391368,home,RC Lens,Salis Abdul Samed,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391368,home,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,483,M,787540,EUR,840499200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391368,away,AS Monaco,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,False,,28.0,16.0,17.0,5.0,13.0,16.0,3.0,12.0,1.0,12.0,,,,1.0,5.0,,,8.0,,,90.0,47.0,8.1,12.0,0.00033048,0,1.7304,1.0,2.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
11391368,away,AS Monaco,Wilfried Singo,wilfried-singo,W. Singo,D,90,190,12125,M,978285,EUR,977702400,D,99,99,False,,49.0,42.0,8.0,7.0,22.0,25.0,20.0,24.0,6.0,8.0,,,3.0,,,,,,,,90.0,68.0,7.2,8.0,0.0151306,0,,,5.0,1.0,4.0,,,,2.0,2.0,,2.0,2.0,,,,,1.0,1.0,,,,1.0,,,1.0,,,stephane_singo,,,,1.0,,,
11391368,away,AS Monaco,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,3,3,False,,36.0,32.0,3.0,1.0,26.0,29.0,6.0,7.0,1.0,3.0,,,,,,,,,,,90.0,51.0,7.4,4.0,0.00131473,0,,1.0,6.0,2.0,,2.0,1.0,,2.0,,,7.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,
11391368,away,AS Monaco,Mohammed Salisu,mohammed-salisu,M. Salisu,D,22,188,5721,M,946158,EUR,924307200,D,22,22,False,,51.0,37.0,5.0,2.0,27.0,34.0,10.0,17.0,1.0,10.0,,,1.0,,,,,,,,90.0,64.0,7.2,15.0,0.00722431,0,,,6.0,,1.0,2.0,1.0,1.0,2.0,,,6.0,,,,,,2.0,2.0,1.0,,,1.0,,,,,,salisu_sarki,,,,1.0,,,
11391368,away,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176,696,M,1397558,EUR,1097712000,D,20,20,False,,9.0,5.0,1.0,1.0,2.0,5.0,4.0,5.0,5.0,4.0,,,1.0,,,,,,,,63.0,26.0,6.7,9.0,0.0825835,0,,1.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,,,,,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,
11391368,away,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,False,,31.0,18.0,7.0,2.0,6.0,8.0,12.0,23.0,3.0,3.0,,,,,,,,,,,90.0,50.0,8.3,20.0,0.173574,4,,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2293,,,,1.0,1.0,,1.0,0.4158,,,,1.0,1.0,,Minamino,,1.0,,,,1.0,
11391368,away,AS Monaco,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,19,19,False,,48.0,31.0,8.0,4.0,8.0,11.0,23.0,37.0,8.0,8.0,,,1.0,,,,,,,,90.0,63.0,6.5,21.0,0.0724486,0,,,5.0,,1.0,,,,2.0,3.0,,3.0,1.0,,,,,4.0,2.0,,,,2.0,,,2.0,,,YFofana19_,,,,,,,
11391368,away,AS Monaco,Denis Zakaria,denis-zakaria,D. Zakaria,M,6,191,3221,M,770677,EUR,848448000,M,6,6,False,,28.0,24.0,2.0,2.0,13.0,14.0,11.0,14.0,3.0,4.0,,,1.0,,,,,,,,90.0,39.0,7.2,5.0,0.194722,1,,,1.0,,4.0,1.0,1.0,1.0,,2.0,,2.0,,0.0282,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,
11391368,away,AS Monaco,Aleksandr Golovin,aleksandr-golovin,A. Golovin,M,10,180,8439,M,318963,EUR,833414400,M,17,17,False,,41.0,30.0,5.0,3.0,9.0,11.0,21.0,33.0,4.0,4.0,,,1.0,,,,,,,,90.0,60.0,7.1,18.0,0.0409802,2,,1.0,7.0,,1.0,2.0,1.0,1.0,1.0,,,,1.0,0.1345,,,3.0,4.0,3.0,,,,2.0,,,1.0,2.0,,alex_golovin17,,,,,,,
11391368,away,AS Monaco,Wissam Ben Yedder,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,119192,EUR,650419200,F,10,10,False,True,23.0,16.0,,,8.0,8.0,8.0,16.0,3.0,4.0,,,,,,,,,,,71.0,34.0,6.0,14.0,0.0648821,3,,,,,,,,3.0,,,1.0,,,0.7301,,,1.0,3.0,,,2.0,0.9112,1.0,,2.0,,,,wisbenyedder,1.0,,,,,,
11391368,away,AS Monaco,Folarin Balogun,folarin-balogun,F. Balogun,F,9,179,5047,M,934237,EUR,994118400,F,29,29,False,,13.0,9.0,1.0,,3.0,4.0,6.0,9.0,10.0,3.0,,,3.0,,,,,,,,89.0,38.0,6.8,16.0,0.0118579,5,,3.0,6.0,,,2.0,2.0,8.0,1.0,,,1.0,2.0,1.1699,,,,1.0,1.0,,5.0,2.296,,,2.0,4.0,,,balogun,1.0,1.0,,,,,1.0
11391368,away,AS Monaco,Edan Diop,diop-edan,E. Diop,M,37,173,531,M,1390575,EUR,1093651200,M,37,37,True,,9.0,7.0,3.0,2.0,6.0,7.0,1.0,2.0,3.0,2.0,,,2.0,,,,,,,,27.0,18.0,6.6,3.0,0.00039597,0,,1.0,4.0,,,3.0,1.0,,1.0,,,1.0,,,Edan Diop,,,,,,,,,,,,,,,,,,,,,
11391368,away,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,1394353,EUR,1108512000,M,7,7,True,,8.0,6.0,,,2.0,2.0,4.0,6.0,2.0,,,,,,,,,,,,19.0,16.0,6.2,6.0,0.011988,0,,,2.0,,,,,2.0,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,benseghir44,,,,,,,
11391368,away,AS Monaco,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188,1742,M,1170560,EUR,1065571200,M,88,88,True,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,1.0,,,,,Soungoutou Magassa,,,,,,,,,,,,,,,,,,,,,
11391368,away,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191,698,M,868964,EUR,891475200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391368,away,AS Monaco,Ritchy Valme,valme-ritchy,R. Valme,D,5,187,80,M,1195800,EUR,1107388800,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Ritchy Valme,,,,,,,,,,,,,,,,,,,,,
11391368,away,AS Monaco,Aurelien Platret,platret-aurelien,A. Platret,M,21,177,20,M,1170561,EUR,1045699200,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Aurélien Platret,,,,,,,,,,,,,,,,,,,,,
11391368,away,AS Monaco,Mayssam Benama,mayssam-benama,M. Benama,M,10,180,607,M,1154667,EUR,1110326400,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Mayssam Benama,,,,,,,,,,,,,,,,,,,,,
11391368,away,AS Monaco,Mamadou Coulibaly,mamadou-coulibaly,M. Coulibaly,M,28,179,1437,M,1410148,EUR,1082505600,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391368,away,AS Monaco,Lucas Michal,lucas-michal,L. Michal,F,19,167,619,M,1154647,EUR,1119398400,F,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Lucas Michal,,,,,,,,,,,,,,,,,,,,,
